################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9927201864950641E-02 a         1     0     1     1     1
  1.8903681982392253E+00 a         2     0     1     1     2
  2.8069375367418283E+00 a         3     0     1     1     3
  5.8142571040484470E-01 a         4     0     1     1     4
 -1.6210846108152313E+00 a         5     0     1     1     5
 -1.6484955775449428E+00 a         6     0     1     1     6
  2.7606232865531015E+00 a         7     0     1     1     7
  4.6029365036967071E+00 a         8     0     1     1     8
 -1.1311514841942272E+00 a         9     0     1     1     9
  2.8747813204078545E+00 a        10     0     1     1    10
  5.2238138286267410E-01 a        11     0     1     1    11
 -4.7299070708181101E-01 a        12     0     1     1    12
 -2.7105242697046266E+00 a        13     0     1     1    13
 -3.8074313381199136E+00 a        14     0     1     1    14
  9.7220098225643903E-01 a        15     0     1     1    15
  4.7206777421498501E-02 a        16     0     1     1    16
  5.4921107353315546E-01 a        17     0     1     1    17
 -3.4337002002690331E-01 a        18     0     1     1    18
 -1.9567075582742406E+00 a        19     0     1     1    19
  7.9732818791743942E-01 a        20     0     1     1    20
  6.8595738660483452E+00 a        21     0     2     1     1
 -2.9558483807914491E+00 a        22     0     2     1     2
 -4.7372631410673680E+00 a        23     0     2     1     3
 -5.3276883976943523E+00 a        24     0     2     1     4
  7.3588387601038763E+00 a        25     0     2     1     5
 -7.7878144789643111E-01 a        26     0     2     1     6
  1.4401316042605847E+00 a        27     0     2     1     7
  2.0952028888092236E-01 a        28     0     2     1     8
 -1.2101242195594664E+00 a        29     0     2     1     9
  3.0350987355752177E+00 a        30     0     2     1    10
  2.4046178175969373E+00 a        31     0     2     1    11
  1.3058043406586832E+00 a        32     0     2     1    12
 -4.1029227422676460E+00 a        33     0     2     1    13
  9.7127268752182001E+00 a        34     0     2     1    14
 -3.1030655636764721E+00 a        35     0     2     1    15
  1.0390105427813199E+00 a        36     0     2     1    16
 -1.0778813982427594E-01 a        37     0     2     1    17
  4.0771174575603393E+00 a        38     0     2     1    18
  5.9163150208729718E+00 a        39     0     2     1    19
  2.6383070151768356E-01 a        40     0     2     1    20
  8.2792917351171553E+00 a        41     0     3     1     1
  9.4661913209096427E-01 a        42     0     3     1     2
 -7.4763656755513830E-01 a        43     0     3     1     3
 -4.1651086882058452E+00 a        44     0     3     1     4
 -5.9308303203895694E+00 a        45     0     3     1     5
 -8.6621691487423647E+00 a        46     0     3     1     6
 -1.6759761903975621E+00 a        47     0     3     1     7
  1.7769450272774829E+00 a        48     0     3     1     8
  7.2217694292311956E+00 a        49     0     3     1     9
 -3.5368269943588966E+00 a        50     0     3     1    10
 -2.6193771224943312E+00 a        51     0     3     1    11
  6.9770603596667495E+00 a        52     0     3     1    12
  2.5407568626776884E+00 a        53     0     3     1    13
  5.2891926425263236E+00 a        54     0     3     1    14
 -6.6057491492173597E+00 a        55     0     3     1    15
  2.3134838519409007E+00 a        56     0     3     1    16
  8.3152572912159588E+00 a        57     0     3     1    17
  5.5981007872084687E+00 a        58     0     3     1    18
  5.4243836572003856E-01 a        59     0     3     1    19
  9.1293003912676287E+00 a        60     0     3     1    20
 -3.5119948399850522E+00 a        61     0     4     1     1
  1.6555169832940448E+00 a        62     0     4     1     2
  6.5510804026661784E+00 a        63     0     4     1     3
  4.4931024049086252E+00 a        64     0     4     1     4
 -8.0730252484878449E+00 a        65     0     4     1     5
  3.3713902545576828E+00 a        66     0     4     1     6
 -5.1777379725644751E-04 a        67     0     4     1     7
  8.5776684456243546E-01 a        68     0     4     1     8
 -1.4218908154507177E+00 a        69     0     4     1     9
 -2.3538731517173264E+00 a        70     0     4     1    10
 -1.9485920433714941E+00 a        71     0     4     1    11
  3.5983841175425710E+00 a        72     0     4     1    12
  1.7371587715152019E+00 a        73     0     4     1    13
 -9.6770947393245610E+00 a        74     0     4     1    14
  5.6882987750218144E+00 a        75     0     4     1    15
 -4.2027581950051660E+00 a        76     0     4     1    16
 -4.7383650110072164E+00 a        77     0     4     1    17
 -4.6244808979047125E+00 a        78     0     4     1    18
 -5.3602710198534487E+00 a        79     0     4     1    19
  1.2917489914962100E-02 a        80     0     4     1    20
 -8.9538299255863443E+00 a        81     0     5     1     1
  2.1070811449338395E-03 a        82     0     5     1     2
 -2.3644067267797553E+00 a        83     0     5     1     3
 -1.2563013361293778E+00 a        84     0     5     1     4
  6.3738098473814624E+00 a        85     0     5     1     5
  9.9621857050096310E+00 a        86     0     5     1     6
  1.6756366171734935E+00 a        87     0     5     1     7
 -3.1464891475665175E+00 a        88     0     5     1     8
 -9.5474493958905189E+00 a        89     0     5     1     9
  3.8180916221647379E+00 a        90     0     5     1    10
  1.1688501946501626E+00 a        91     0     5     1    11
 -8.4531759611411683E+00 a        92     0     5     1    12
 -2.2420708873733166E+00 a        93     0     5     1    13
 -1.4373896456427018E+00 a        94     0     5     1    14
  6.9975959645221026E+00 a        95     0     5     1    15
 -5.3448662162092679E+00 a        96     0     5     1    16
 -3.0631976955362834E+00 a        97     0     5     1    17
 -3.9528116848571382E+00 a        98     0     5     1    18
  1.9773453889771222E+00 a        99     0     5     1    19
 -1.2529576183340087E+01 a       100     0     5     1    20
  1.2984274338470764E-01 a       101     0     6     1     1
 -1.4081293498864893E+00 a       102     0     6     1     2
 -3.4292715450658049E+00 a       103     0     6     1     3
 -2.8003023460238867E+00 a       104     0     6     1     4
  1.6502348440920098E+00 a       105     0     6     1     5
  1.5020520875459289E+00 a       106     0     6     1     6
 -1.4925372201312475E+00 a       107     0     6     1     7
 -5.4052438997891485E+00 a       108     0     6     1     8
  8.2544878015139145E-01 a       109     0     6     1     9
 -2.3180853723369128E+00 a       110     0     6     1    10
 -1.4889137487609878E+00 a       111     0     6     1    11
 -4.5848505998486067E-01 a       112     0     6     1    12
  2.6296152330004756E+00 a       113     0     6     1    13
  3.5328886302793441E+00 a       114     0     6     1    14
 -1.3601626113157126E+00 a       115     0     6     1    15
  2.1244871370015153E-01 a       116     0     6     1    16
  9.2580938423505499E-01 a       117     0     6     1    17
  6.5062925935870775E-01 a       118     0     6     1    18
  1.7893194935443328E+00 a       119     0     6     1    19
 -2.5321059195193421E+00 a       120     0     6     1    20
 -7.4456571638120128E-01 a       121     0     7     1     1
 -3.7973275939826136E-03 a       122     0     7     1     2
 -1.7435307942876193E+00 a       123     0     7     1     3
 -8.1253814386228496E-01 a       124     0     7     1     4
  1.3314482551245068E+00 a       125     0     7     1     5
 -1.7502259867287751E+00 a       126     0     7     1     6
  6.6302738218889743E-03 a       127     0     7     1     7
 -7.1738108562249980E-01 a       128     0     7     1     8
  1.0420067825519597E+00 a       129     0     7     1     9
  3.1313489401593220E-01 a       130     0     7     1    10
 -8.0368129662521562E-02 a       131     0     7     1    11
 -1.9711047041762966E+00 a       132     0     7     1    12
  1.3650005185411436E+00 a       133     0     7     1    13
  1.0950368921687803E+00 a       134     0     7     1    14
 -2.6408311640002973E+00 a       135     0     7     1    15
  1.1469938126877601E+00 a       136     0     7     1    16
  2.7771275877809618E+00 a       137     0     7     1    17
 -1.1779751990065796E-02 a       138     0     7     1    18
  9.3690864545385977E-01 a       139     0     7     1    19
  9.5052020095953360E-01 a       140     0     7     1    20
  1.1704169394864845E+00 a       141     0     8     1     1
  1.6662422376535468E-01 a       142     0     8     1     2
  2.0402809406933531E+00 a       143     0     8     1     3
  3.4006251225213147E+00 a       144     0     8     1     4
 -3.1381319876282818E+00 a       145     0     8     1     5
 -2.1969140876189170E+00 a       146     0     8     1     6
  8.2090998678012977E-02 a       147     0     8     1     7
  5.7062481641224738E-01 a       148     0     8     1     8
  3.3297329198817684E+00 a       149     0     8     1     9
 -1.2862488401533965E+00 a       150     0     8     1    10
  3.8735689243186361E-01 a       151     0     8     1    11
  1.1801528940954928E+00 a       152     0     8     1    12
  3.1462801060042700E-01 a       153     0     8     1    13
 -8.7244119565964251E-01 a       154     0     8     1    14
 -2.2560171159905620E+00 a       155     0     8     1    15
  1.5588467539895214E+00 a       156     0     8     1    16
 -8.6520277260189504E-01 a       157     0     8     1    17
  7.7748359229117339E-02 a       158     0     8     1    18
 -1.6896247218197800E+00 a       159     0     8     1    19
  4.4340537611978483E+00 a       160     0     8     1    20
  1.1451419050784095E-01 a       161     0     9     1     1
  6.5998678275061862E-01 a       162     0     9     1     2
  1.6806515635645882E+00 a       163     0     9     1     3
  1.7998271041191312E+00 a       164     0     9     1     4
  9.4149083270041317E-02 a       165     0     9     1     5
 -6.5246461386969523E-01 a       166     0     9     1     6
  1.2129874320707719E+00 a       167     0     9     1     7
  2.9340669383499756E+00 a       168     0     9     1     8
  5.5893862239743922E-02 a       169     0     9     1     9
  1.0418723841969246E+00 a       170     0     9     1    10
  9.2152841487817938E-01 a       171     0     9     1    11
  2.7145934962820917E-01 a       172     0     9     1    12
 -1.1437932950399419E+00 a       173     0     9     1    13
 -1.7624738841500860E+00 a       174     0     9     1    14
  8.4476437441839070E-01 a       175     0     9     1    15
 -3.6462249780050132E-01 a       176     0     9     1    16
 -5.4972334874721696E-01 a       177     0     9     1    17
 -3.6015536789216540E-01 a       178     0     9     1    18
 -6.5201292980783121E-01 a       179     0     9     1    19
  1.7969018157646621E+00 a       180     0     9     1    20
 -1.8136481321698681E+00 a       181     0    10     1     1
 -5.0207840310573806E+00 a       182     0    10     1     2
  9.7445164414299568E-01 a       183     0    10     1     3
  2.2413376833855128E+00 a       184     0    10     1     4
  3.1857648909064902E+00 a       185     0    10     1     5
  3.8447393093942996E+00 a       186     0    10     1     6
 -4.9485389516085636E+00 a       187     0    10     1     7
 -3.0422836766238706E+00 a       188     0    10     1     8
 -2.7820637654884655E+00 a       189     0    10     1     9
  1.3099942818146990E+00 a       190     0    10     1    10
 -4.9112185246444433E+00 a       191     0    10     1    11
 -5.6182827356198439E-01 a       192     0    10     1    12
  1.0854801398136427E+00 a       193     0    10     1    13
  3.6716712945101402E+00 a       194     0    10     1    14
 -2.7685630763729465E+00 a       195     0    10     1    15
  3.1021625526242476E+00 a       196     0    10     1    16
 -1.6157053436111371E-01 a       197     0    10     1    17
 -6.0719013777742270E-01 a       198     0    10     1    18
 -5.4984775304221911E-01 a       199     0    10     1    19
 -1.4741166242303294E+00 a       200     0    10     1    20
 -5.0031376960232405E+00 a       201     0    11     1     1
 -3.7023328573451617E+00 a       202     0    11     1     2
  2.3326565584333250E-01 a       203     0    11     1     3
  1.7190148127955114E+00 a       204     0    11     1     4
 -5.4841954816524101E+00 a       205     0    11     1     5
  3.7276488325496486E+00 a       206     0    11     1     6
 -3.7084575311141188E-01 a       207     0    11     1     7
  5.0099668023259336E-01 a       208     0    11     1     8
  9.5217362031767491E-02 a       209     0    11     1     9
  1.8973505954384666E+00 a       210     0    11     1    10
 -2.7414849361599973E+00 a       211     0    11     1    11
 -4.2217987973172271E+00 a       212     0    11     1    12
  3.6288462958509533E+00 a       213     0    11     1    13
 -2.2444301389103627E+00 a       214     0    11     1    14
 -2.0268444490112798E+00 a       215     0    11     1    15
  4.6104232305210910E+00 a       216     0    11     1    16
  1.7693066589644828E+00 a       217     0    11     1    17
 -1.2057456619157025E+00 a       218     0    11     1    18
 -1.3727285381780430E+00 a       219     0    11     1    19
  1.3421341218649319E-01 a       220     0    11     1    20
 -3.3949780938186152E+00 a       221     0    12     1     1
 -5.1504047594241376E-01 a       222     0    12     1     2
  3.0808515967974998E-01 a       223     0    12     1     3
  7.0267412125867494E+00 a       224     0    12     1     4
  2.3741785653310101E+00 a       225     0    12     1     5
 -3.5896007576368211E-01 a       226     0    12     1     6
  2.2056171888296863E+00 a       227     0    12     1     7
 -3.2691286661180424E-01 a       228     0    12     1     8
