-Pi   Pi   Pi
-Pi   Pi   2*Pi
-Pi   2*Pi   Pi
0   0   Pi
0   0   2*Pi
0   0   3*Pi
0   Pi   0
0   Pi   Pi
0   Pi   2*Pi
0   2*Pi   0
0   2*Pi   Pi
0   3*Pi   0
Pi   -Pi   Pi
Pi   -Pi   2*Pi
Pi   0   0
Pi   0   Pi
Pi   0   2*Pi
Pi   Pi   -Pi
Pi   Pi   0
Pi   Pi   Pi
Pi   Pi   2*Pi
Pi   2*Pi   -Pi
Pi   2*Pi   0
Pi   2*Pi   Pi
2*Pi   -Pi   Pi
2*Pi   0   0
2*Pi   0   Pi
2*Pi   Pi   -Pi
2*Pi   Pi   0
2*Pi   Pi   Pi
3*Pi   0   0
