0.000000000000000000e+00,2.382766389055177569e-01,-2.876234979155124165e+03,5.593638259243770561e-01,2.500000000000000000e-01,0.000000000000000000e+00,7.500000000000000000e-01,1.080000000000000000e+02,1.834241457378854420e+03,1.698371719795235535e+01,2.711896620116527767e+00,-6.102461932537081579e-02
1.000000000000000000e+00,5.261426084965933114e+00,-1.110154257815913297e+03,2.313993019071628894e-06,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.080000000000000000e+02,1.695291162798838286e+03,1.569714039628554048e+01,2.810466814656841894e+00,-3.130354312347685686e-01
2.000000000000000000e+00,5.320587831083685160e-01,-2.928052570165076759e+03,1.335992817000678734e+00,4.545454545454545303e-01,5.454545454545454142e-01,0.000000000000000000e+00,1.760000000000000000e+02,2.343154823285064140e+03,1.331337967775604625e+01,2.146535661503989889e+00,-3.827305523485078909e-01
3.000000000000000000e+00,1.902139981393702328e-01,-3.207848910589877050e+03,2.739099144864498570e-01,3.636363636363636465e-01,3.636363636363636465e-01,2.727272727272727071e-01,1.760000000000000000e+02,3.852088408081339821e+03,2.188686595500761101e+01,2.529128445756907873e+00,8.010554286713204852e-02
4.000000000000000000e+00,1.793268955254461616e+00,-1.939741582974034827e+03,5.262791250686973399e-01,5.862068965517240882e-01,0.000000000000000000e+00,4.137931034482758563e-01,5.800000000000000000e+01,8.482977537621642341e+02,1.462582334072696888e+01,2.420396944690021535e+00,-2.767518511704628037e-01
5.000000000000000000e+00,1.565562000032514334e+00,-3.372715380383306183e+03,3.342434360881241736e-06,0.000000000000000000e+00,2.500000000000000000e-01,7.500000000000000000e-01,1.080000000000000000e+02,1.356195639602384972e+03,1.255736703335541726e+01,2.600477794968399259e+00,-2.824361695225476310e-01
6.000000000000000000e+00,7.155558606609702110e-02,-2.243369680771196727e+03,4.627986038143257788e-06,7.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,1.080000000000000000e+02,1.639246855750443956e+03,1.517821162731892493e+01,2.770089448330849358e+00,-3.182162098902224234e-01
7.000000000000000000e+00,9.025713033042848110e-02,-3.273333007485489361e+03,5.142206709048064209e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.080000000000000000e+02,2.039775796401830576e+03,1.888681292964658098e+01,2.989220047634464805e+00,1.446553290694896632e-01
8.000000000000000000e+00,4.016544490645173937e+00,-3.360189894600131083e+03,6.477262153187750560e-01,2.272727272727272652e-01,2.727272727272727071e-01,5.000000000000000000e-01,1.760000000000000000e+02,3.038579382578358945e+03,1.726465558283158330e+01,2.369813746337801508e+00,-9.296137833481822599e-02
9.000000000000000000e+00,4.066574387252330780e-03,-2.888450900047610048e+03,1.542662012714419263e-06,6.666666666666666297e-01,3.333333333333333148e-01,0.000000000000000000e+00,3.240000000000000000e+02,6.962766904320192225e+03,2.149002130963022239e+01,2.756191923353397577e+00,-2.613196482038269639e-02
