################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -9.3195523681014725E-01 a         1     0     1     1     1
  2.5813521877180094E+00 a         2     0     1     1     2
  6.3882629565362015E+00 a         3     0     1     1     3
 -8.0434731000328621E-02 a         4     0     1     1     4
  5.9483788943585847E-01 a         5     0     1     1     5
 -1.6920241253594430E+00 a         6     0     1     1     6
 -4.7414083471109123E+00 a         7     0     1     1     7
  2.9460600151741341E+00 a         8     0     1     1     8
 -3.0250246838597992E+00 a         9     0     1     1     9
  1.0194009764297498E+00 a        10     0     1     1    10
 -1.3406324727557140E+00 a        11     0     1     1    11
 -2.2462358459287004E+00 a        12     0     1     1    12
  7.4040555118344653E-01 a        13     0     1     1    13
  5.6359420044449338E-01 a        14     0     1     1    14
  2.2985803333726169E+00 a        15     0     1     1    15
 -2.4411616740318878E+00 a        16     0     1     1    16
 -4.0439530331865452E+00 a        17     0     2     1     1
 -3.8990573211193141E-01 a        18     0     2     1     2
 -2.9525417932918976E+00 a        19     0     2     1     3
 -1.2527367098631110E+01 a        20     0     2     1     4
 -1.1157902214096451E+01 a        21     0     2     1     5
 -1.3424302424798904E+00 a        22     0     2     1     6
  1.1204567232547085E+01 a        23     0     2     1     7
 -6.7621023114112866E+00 a        24     0     2     1     8
 -6.3845572883233164E+00 a        25     0     2     1     9
  4.3246416920912134E+00 a        26     0     2     1    10
 -9.5254414749891758E+00 a        27     0     2     1    11
  3.8244846201899629E+00 a        28     0     2     1    12
  1.4078559736038779E+01 a        29     0     2     1    13
 -1.9328586608189977E+00 a        30     0     2     1    14
 -1.2757059255079122E+01 a        31     0     2     1    15
  1.8031891078904522E+01 a        32     0     2     1    16
 -2.1722910806576603E+01 a        33     0     3     1     1
  2.1512810525639459E+01 a        34     0     3     1     2
  7.7427260798383370E+00 a        35     0     3     1     3
 -2.4612956802157369E+00 a        36     0     3     1     4
 -8.0962699026977969E+00 a        37     0     3     1     5
 -1.4514435383983272E+01 a        38     0     3     1     6
 -8.3476029201064561E-01 a        39     0     3     1     7
  9.7422331253555339E-01 a        40     0     3     1     8
 -7.2596346326232837E+00 a        41     0     3     1     9
  7.3253546519172632E+00 a        42     0     3     1    10
  1.6749097853700964E-01 a        43     0     3     1    11
 -2.1909599613430000E+01 a        44     0     3     1    12
  2.2668698514781379E+01 a        45     0     3     1    13
 -1.3691117881796750E+01 a        46     0     3     1    14
 -1.3391857770142682E+01 a        47     0     3     1    15
  4.8714225268989368E+00 a        48     0     3     1    16
  4.7954107504475854E+00 a        49     0     4     1     1
  1.9461599733288801E+00 a        50     0     4     1     2
  6.8038183924920395E+00 a        51     0     4     1     3
  1.3819929289386486E+01 a        52     0     4     1     4
  1.2983381404998557E+01 a        53     0     4     1     5
  5.3470731587011961E+00 a        54     0     4     1     6
 -8.9841575615320473E+00 a        55     0     4     1     7
  5.5854038475399692E+00 a        56     0     4     1     8
  4.1850621068133416E+00 a        57     0     4     1     9
  1.8055107622401403E+00 a        58     0     4     1    10
  6.1727229658337247E-02 a        59     0     4     1    11
 -4.1444359047869224E+00 a        60     0     4     1    12
 -1.5798140121899563E+01 a        61     0     4     1    13
 -2.9154421152188276E-01 a        62     0     4     1    14
  1.5740287280040699E+01 a        63     0     4     1    15
 -1.5330387030010117E+01 a        64     0     4     1    16
  2.3572967154750565E+01 a        65     0     5     1     1
 -2.1625980046260420E+01 a        66     0     5     1     2
 -2.8280467563289813E+00 a        67     0     5     1     3
  4.7610642753017389E+00 a        68     0     5     1     4
 -4.3582753861599688E-01 a        69     0     5     1     5
  1.3554443725625148E+01 a        70     0     5     1     6
  8.6071367619582890E+00 a        71     0     5     1     7
  2.3486655430713475E+00 a        72     0     5     1     8
  1.0313369806299097E+01 a        73     0     5     1     9
 -3.6117128309524897E+00 a        74     0     5     1    10
 -5.7475179515210035E+00 a        75     0     5     1    11
  1.6227638976731019E+01 a        76     0     5     1    12
 -2.3088399761322655E+01 a        77     0     5     1    13
  5.7831708793949792E+00 a        78     0     5     1    14
  1.5410001476763597E+01 a        79     0     5     1    15
 -8.8933433250585825E+00 a        80     0     5     1    16
  5.8936372434556605E-01 a        81     0     6     1     1
 -8.0032320910125732E-01 a        82     0     6     1     2
 -3.5379258372993942E+00 a        83     0     6     1     3
  1.1998092714801885E-01 a        84     0     6     1     4
 -1.8324332628513453E+00 a        85     0     6     1     5
 -1.0338070012724117E+00 a        86     0     6     1     6
  3.0651251703262257E+00 a        87     0     6     1     7
 -9.6382836514136394E-01 a        88     0     6     1     8
  1.8066000952267565E+00 a        89     0     6     1     9
 -1.6914267469278106E+00 a        90     0     6     1    10
  4.2011314185056952E+00 a        91     0     6     1    11
  3.7222717300073613E+00 a        92     0     6     1    12
 -2.6120826241903314E+00 a        93     0     6     1    13
 -6.6024011354112677E-01 a        94     0     6     1    14
 -1.2188400703855822E+00 a        95     0     6     1    15
  4.4419365858281695E-01 a        96     0     6     1    16
  1.3509953312477720E+00 a        97     0     7     1     1
  4.7330838188881251E-02 a        98     0     7     1     2
 -6.5263540964297251E-01 a        99     0     7     1     3
 -3.1236185864994179E+00 a       100     0     7     1     4
 -3.4175195881268317E+00 a       101     0     7     1     5
 -2.9180454537339169E+00 a       102     0     7     1     6
  1.4520548349419982E+00 a       103     0     7     1     7
  9.5829584372016652E-01 a       104     0     7     1     8
  8.4221113022265548E-01 a       105     0     7     1     9
 -2.4413694918037856E+00 a       106     0     7     1    10
  2.7705959910175109E+00 a       107     0     7     1    11
  1.7373491982926204E+00 a       108     0     7     1    12
  3.6306510048399003E+00 a       109     0     7     1    13
  1.7601604075961559E+00 a       110     0     7     1    14
 -3.6002461026662278E+00 a       111     0     7     1    15
  1.4140646433418003E+00 a       112     0     7     1    16
 -4.3550634751747062E+00 a       113     0     8     1     1
  4.9059294569629843E+00 a       114     0     8     1     2
 -1.4120496785311815E-01 a       115     0     8     1     3
 -8.0699180785639080E-01 a       116     0     8     1     4
  3.2469392026200667E+00 a       117     0     8     1     5
 -1.4867256047786399E+00 a       118     0     8     1     6
 -1.8070820687020805E+00 a       119     0     8     1     7
 -2.2723429191881586E+00 a       120     0     8     1     8
 -1.7434451060154152E+00 a       121     0     8     1     9
 -2.4532116309838850E-01 a       122     0     8     1    10
  3.5873116868632682E+00 a       123     0     8     1    11
 -1.0530638406699704E+00 a       124     0     8     1    12
  4.5979142830720550E+00 a       125     0     8     1    13
  1.6127294910178347E+00 a       126     0     8     1    14
 -2.7750351241344222E+00 a       127     0     8     1    15
  4.1000559092456079E+00 a       128     0     8     1    16
  1.0339026722511202E-01 a       129     0     9     1     1
 -8.5785266753159277E-03 a       130     0     9     1     2
  1.0188034026344488E+00 a       131     0     9     1     3
 -2.3153269524345677E-01 a       132     0     9     1     4
  1.2602371937612185E+00 a       133     0     9     1     5
  7.6044130302748691E-01 a       134     0     9     1     6
 -1.2232488270516662E+00 a       135     0     9     1     7
  2.8697547128099438E-01 a       136     0     9     1     8
 -8.1288068969671856E-01 a       137     0     9     1     9
  4.3463168660587120E-01 a       138     0     9     1    10
 -2.3340627342915905E+00 a       139     0     9     1    11
 -1.6539914814912167E+00 a       140     0     9     1    12
  1.1176708554980195E+00 a       141     0     9     1    13
  7.9478183418308268E-01 a       142     0     9     1    14
  2.2789479009087363E-01 a       143     0     9     1    15
  9.1423366094319403E-01 a       144     0     9     1    16
 -1.2994646256830769E+00 a       145     0    10     1     1
 -1.9157172663730403E+01 a       146     0    10     1     2
 -1.6463418218929071E+01 a       147     0    10     1     3
 -1.7239098831809383E+00 a       148     0    10     1     4
  7.6950094752086218E-01 a       149     0    10     1     5
  1.3166417196976255E+01 a       150     0    10     1     6
  2.3749223708631373E+00 a       151     0    10     1     7
  1.1935968968760153E+00 a       152     0    10     1     8
  1.4984033513539746E+01 a       153     0    10     1     9
  1.1379446286662715E+01 a       154     0    10     1    10
 -9.0421241125729157E+00 a       155     0    10     1    11
 -1.5245627098918195E+01 a       156     0    10     1    12
  2.0094073782060601E-01 a       157     0    10     1    13
 -2.8980374408045853E+00 a       158     0    10     1    14
 -1.7865735357295197E+01 a       159     0    10     1    15
 -2.2859577119744037E-01 a       160     0    10     1    16
 -1.7262118445249644E+01 a       161     0    11     1     1
 -9.3001027998199035E+00 a       162     0    11     1     2
  8.5883366432307113E+00 a       163     0    11     1     3
  1.0013955461567127E+01 a       164     0    11     1     4
  1.3379424159927047E+00 a       165     0    11     1     5
 -3.9205728180103323E+00 a       166     0    11     1     6
 -2.3078215920148171E+01 a       167     0    11     1     7
  1.8032900282540369E+00 a       168     0    11     1     8
 -9.9347611144523800E+00 a       169     0    11     1     9
 -6.4445628160356270E+00 a       170     0    11     1    10
  1.6032695103623894E+01 a       171     0    11     1    11
 -2.7499515530686526E+01 a       172     0    11     1    12
 -1.2239334153541266E+01 a       173     0    11     1    13
 -7.1995593694399718E-01 a       174     0    11     1    14
  9.2739725899171805E+00 a       175     0    11     1    15
 -2.1627769826361405E+00 a       176     0    11     1    16
 -2.0336097798246393E+00 a       177     0    12     1     1
 -4.3169759227276163E+00 a       178     0    12     1     2
 -3.2869701495388519E+01 a       179     0    12     1     3
 -9.9205909702264634E+00 a       180     0    12     1     4
 -6.3735103956599577E+00 a       181     0    12     1     5
 -4.3442904637096431E+00 a       182     0    12     1     6
 -2.1213696975056926E+01 a       183     0    12     1     7
 -4.5002118632937975E+00 a       184     0    12     1     8
 -7.5453967929219337E+00 a       185     0    12     1     9
 -9.1293094868697988E+00 a       186     0    12     1    10
 -2.4361004161177650E+01 a       187     0    12     1    11
  3.0908846269247903E+01 a       188     0    12     1    12
 -3.6741902857946127E+00 a       189     0    12     1    13
  9.0224313363536659E+00 a       190     0    12     1    14
  1.0246894286160156E+01 a       191     0    12     1    15
 -1.9029522925241075E+01 a       192     0    12     1    16
 -8.2834065257451943E+00 a       193     0    13     1     1
 -8.8295269855150913E+00 a       194     0    13     1     2
 -2.5937572115555177E+01 a       195     0    13     1     3
 -7.2575680178555668E+00 a       196     0    13     1     4
 -2.6427241113725625E+01 a       197     0    13     1     5
  3.2119290001946639E+00 a       198     0    13     1     6
  2.3693281542372437E+00 a       199     0    13     1     7
 -1.1436155697168090E+01 a       200     0    13     1     8
 -1.3715567794927953E+01 a       201     0    13     1     9
 -4.9312669524069932E+00 a       202     0    13     1    10
