################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.5752995260946001E+01 a         1     0     1     1     1
 -4.1368753528037914E+00 a         2     0     1     1     2
  1.0593621481324196E+00 a         3     0     1     1     3
 -4.1964327224288240E+00 a         4     0     1     1     4
  1.0096779775649651E+01 a         5     0     1     1     5
 -5.8087040325897581E+00 a         6     0     1     1     6
  7.9940497017161656E+00 a         7     0     1     1     7
 -9.8931287793744165E+00 a         8     0     1     1     8
  5.2748491018414816E+00 a         9     0     1     1     9
  2.1765893071871525E+00 a        10     0     1     1    10
 -8.7651959407352624E+00 a        11     0     1     1    11
 -1.1397286183304997E+01 a        12     0     1     1    12
 -5.6994828411560494E-01 a        13     0     1     1    13
 -1.1312243060101725E+01 a        14     0     1     1    14
 -7.3809199524819817E+00 a        15     0     1     1    15
  2.0399243570569596E+00 a        16     0     1     1    16
  4.4691730122604927E+00 a        17     0     1     1    17
 -3.1788845834076257E-01 a        18     0     1     1    18
 -8.7469149039075802E+00 a        19     0     1     1    19
 -3.7066379662531395E+00 a        20     0     1     1    20
 -2.9782727264647701E+00 a        21     0     1     1    21
 -8.4172150887666835E+00 a        22     0     1     1    22
 -1.7562243358944652E+01 a        23     0     1     1    23
 -3.5077750473600084E+00 a        24     0     1     1    24
  1.3843000505094825E+00 a        25     0     2     1     1
  8.6322785840566282E-02 a        26     0     2     1     2
  1.7253197239913614E+00 a        27     0     2     1     3
  3.0414735683668175E+00 a        28     0     2     1     4
  5.7862350345043501E-01 a        29     0     2     1     5
  4.7957525201909171E-02 a        30     0     2     1     6
  4.6598025622988343E-01 a        31     0     2     1     7
 -1.6225278813134290E+00 a        32     0     2     1     8
  8.3697494433590136E-01 a        33     0     2     1     9
 -2.4408547347065150E+00 a        34     0     2     1    10
  1.9031057582988031E+00 a        35     0     2     1    11
