    0.3462  -26.7735  -26.8874  -26.8874  -26.6601  -26.6601  -26.9990    1.5054    7.4947    3.7694    7.1845    7.4947    6.4676    6.7191    8.7609    8.5790    6.4676   10.0674    4.4760
    0.3590  -26.7867  -26.8783  -26.8783  -26.6687  -26.6687  -26.9945    1.6272    7.4212    3.7437    7.2350    7.4212    6.4815    6.6228    8.7873    8.5224    6.4815    9.9447    4.5545
    0.3718  -26.7997  -26.8689  -26.8689  -26.6774  -26.6774  -26.9896    1.7503    7.3502    3.7102    7.2868    7.3502    6.4976    6.5255    8.8136    8.4651    6.4976    9.8307    4.6352
    0.3846  -26.8116  -26.8608  -26.8608  -26.6855  -26.6855  -26.9847    1.8745    7.2788    3.6686    7.3417    7.2788    6.5198    6.4293    8.8400    8.3954    6.5198    9.7244    4.7174
    0.3974  -26.8243  -26.8513  -26.8513  -26.6947  -26.6947  -26.9790    1.9990    7.2131    3.6189    7.3956    7.2131    6.5400    6.3304    8.8667    8.3364    6.5400    9.6276    4.8021
    0.4103  -26.8368  -26.8417  -26.8417  -26.7040  -26.7040  -26.9727    2.1237    7.1501    3.5610    7.4505    7.1501    6.5626    6.2311    8.8937    8.2770    6.5626    9.5392    4.8886
    0.4231  -26.8496  -26.8318  -26.8318  -26.7138  -26.7138  -26.9649    2.2478    7.0917    3.4952    7.5063    7.0917    6.5846    6.1295    8.9211    8.2171    6.5846    9.4634    4.9771
    0.4359  -26.8614  -26.8221  -26.8221  -26.7234  -26.7234  -26.9578    2.3711    7.0341    3.4217    7.5630    7.0341    6.6120    6.0299    8.9496    8.1570    6.6120    9.3905    5.0670
    0.4487  -26.8730  -26.8122  -26.8122  -26.7331  -26.7331  -26.9503    2.4929    6.9793    3.3407    7.6204    6.9793    6.6419    5.9304    8.9794    8.0968    6.6419    9.3247    5.1584
    0.4615  -26.8842  -26.8023  -26.8023  -26.7429  -26.7429  -26.9422    2.6126    6.9273    3.2529    7.6785    6.9273    6.6745    5.8313    9.0109    8.0364    6.6745    9.2655    5.2513
    0.4744  -26.8949  -26.7924  -26.7924  -26.7527  -26.7527  -26.9337    2.7297    6.8782    3.1586    7.7372    6.8782    6.7097    5.7326    9.0445    7.9761    6.7097    9.2121    5.3454
    0.4872  -26.9053  -26.7825  -26.7825  -26.7626  -26.7626  -26.9247    2.8434    6.8319    3.0585    7.7964    6.8319    6.7477    5.6345    9.0809    7.9160    6.7477    9.1640    5.4408
    0.5000  -26.9152  -26.7725  -26.7725  -26.7725  -26.7725  -26.9152    2.9532    6.7884    2.9532    7.8560    6.7884    6.7884    5.5372    9.1205    7.8560    6.7884    9.1205    5.5372
    0.5000  -26.9152  -26.7725  -26.7725  -26.7725  -26.7725  -26.9152    2.9532    6.7884    2.9532    7.8560    6.7884    6.7884    5.5372    9.1205    7.8560    6.7884    9.1205    5.5372
    0.5128  -26.9166  -26.7713  -26.7725  -26.7713  -26.7725  -26.9166    2.9545    6.7806    2.9545    7.8642    6.7928    6.7806    5.5346    9.1208    7.8642    6.7928    9.1208    5.5346
    0.5256  -26.9207  -26.7677  -26.7724  -26.7677  -26.7724  -26.9207    2.9584    6.7580    2.9584    7.8879    6.8060    6.7580    5.5270    9.1216    7.8879    6.8060    9.1216    5.5270
    0.5385  -26.9271  -26.7621  -26.7723  -26.7621  -26.7723  -26.9271    2.9647    6.7224    2.9647    7.9254    6.8274    6.7224    5.5151    9.1229    7.9254    6.8274    9.1229    5.5151
    0.5513  -26.9353  -26.7549  -26.7722  -26.7549  -26.7722  -26.9353    2.9734    6.6763    2.9734    7.9741    6.8563    6.6763    5.4995    9.1247    7.9741    6.8563    9.1247    5.4995
    0.5641  -26.9448  -26.7467  -26.7720  -26.7467  -26.7720  -26.9448    2.9843    6.6222    2.9843    8.0316    6.8918    6.6222    5.4813    9.1269    8.0316    6.8918    9.1269    5.4813
    0.5769  -26.9552  -26.7375  -26.7716  -26.7375  -26.7716  -26.9552    2.9971    6.5621    2.9971    8.0988    6.9352    6.5621    5.4614    9.1293    8.0988    6.9352    9.1293    5.4614
    0.5897  -26.9666  -26.7281  -26.7714  -26.7281  -26.7714  -26.9666    3.0115    6.4978    3.0115    8.1676    6.9809    6.4978    5.4413    9.1321    8.1676    6.9809    9.1321    5.4413
