    0.5000  -26.9152  -26.9152  -26.7725  -26.7725  -26.7725  -26.7725    2.9532    2.9532    5.5372    5.5372    6.7884    6.7884    6.7884    6.7884    7.8560    7.8560    9.1205    9.1205
    0.5000  -26.9152  -26.9152  -26.7725  -26.7725  -26.7725  -26.7725    2.9532    2.9532    5.5372    5.5372    6.7884    6.7884    6.7884    6.7884    7.8560    7.8560    9.1205    9.1205
    0.5128  -26.9166  -26.9166  -26.7725  -26.7725  -26.7713  -26.7713    2.9545    2.9545    5.5346    5.5346    6.7806    6.7806    6.7928    6.7928    7.8642    7.8642    9.1208    9.1208
    0.5256  -26.9207  -26.9207  -26.7724  -26.7724  -26.7677  -26.7677    2.9584    2.9584    5.5270    5.5270    6.7580    6.7580    6.8060    6.8060    7.8879    7.8879    9.1216    9.1216
    0.5385  -26.9271  -26.9271  -26.7723  -26.7723  -26.7621  -26.7621    2.9647    2.9647    5.5151    5.5151    6.7224    6.7224    6.8274    6.8274    7.9254    7.9254    9.1229    9.1229
    0.5513  -26.9353  -26.9353  -26.7722  -26.7722  -26.7549  -26.7549    2.9734    2.9734    5.4995    5.4995    6.6763    6.6763    6.8563    6.8563    7.9741    7.9741    9.1247    9.1247
    0.5641  -26.9448  -26.9448  -26.7720  -26.7720  -26.7467  -26.7467    2.9843    2.9843    5.4813    5.4813    6.6222    6.6222    6.8918    6.8918    8.0316    8.0316    9.1269    9.1269
    0.5769  -26.9552  -26.9552  -26.7716  -26.7716  -26.7375  -26.7375    2.9971    2.9971    5.4614    5.4614    6.5621    6.5621    6.9352    6.9352    8.0988    8.0988    9.1293    9.1293
    0.5897  -26.9666  -26.9666  -26.7714  -26.7714  -26.7281  -26.7281    3.0115    3.0115    5.4413    5.4413    6.4978    6.4978    6.9809    6.9809    8.1676    8.1676    9.1321    9.1321
    0.6026  -26.9784  -26.9784  -26.7707  -26.7707  -26.7190  -26.7190    3.0272    3.0272    5.4220    5.4220    6.4302    6.4302    7.0284    7.0284    8.2437    8.2437    9.1354    9.1354
    0.6154  -26.9908  -26.9908  -26.7704  -26.7704  -26.7092  -26.7092    3.0438    3.0438    5.4044    5.4044    6.3613    6.3613    7.0807    7.0807    8.3183    8.3183    9.1384    9.1384
    0.6282  -27.0034  -27.0034  -26.7701  -26.7701  -26.6994  -26.6994    3.0609    3.0609    5.3896    5.3896    6.2914    6.2914    7.1354    7.1354    8.3944    8.3944    9.1414    9.1414
    0.6410  -27.0162  -27.0162  -26.7698  -26.7698  -26.6896  -26.6896    3.0781    3.0781    5.3785    5.3785    6.2212    6.2212    7.1919    7.1919    8.4714    8.4714    9.1441    9.1441
    0.6538  -27.0291  -27.0291  -26.7694  -26.7694  -26.6800  -26.6800    3.0948    3.0948    5.3719    5.3719    6.1512    6.1512    7.2495    7.2495    8.5487    8.5487    9.1465    9.1465
    0.6667  -27.0424  -27.0424  -26.7690  -26.7690  -26.6705  -26.6705    3.1106    3.1106    5.3703    5.3703    6.0818    6.0818    7.3076    7.3076    8.6259    8.6259    9.1467    9.1467
    0.6795  -27.0553  -27.0553  -26.7686  -26.7686  -26.6612  -26.6612    3.1252    3.1252    5.3748    5.3748    6.0134    6.0134    7.3662    7.3662    8.7025    8.7025    9.1477    9.1477
    0.6923  -27.0680  -27.0680  -26.7681  -26.7681  -26.6521  -26.6521    3.1380    3.1380    5.3859    5.3859    5.9462    5.9462    7.4247    7.4247    8.7783    8.7783    9.1478    9.1478
    0.7051  -27.0806  -27.0806  -26.7676  -26.7676  -26.6433  -26.6433    3.1488    3.1488    5.4038    5.4038    5.8805    5.8805    7.4828    7.4828    8.8529    8.8529    9.1467    9.1467
    0.7179  -27.0935  -27.0935  -26.7672  -26.7672  -26.6351  -26.6351    3.1573    3.1573    5.4272    5.4272    5.8163    5.8163    7.5400    7.5400    8.9252    8.9252    9.1428    9.1428
    0.7308  -27.1057  -27.1057  -26.7667  -26.7667  -26.6269  -26.6269    3.1634    3.1634    5.4595    5.4595    5.7541    5.7541    7.5962    7.5962    8.9966    8.9966    9.1384    9.1384
    0.7436  -27.1176  -27.1176  -26.7662  -26.7662  -26.6190  -26.6190    3.1670    3.1670    5.4991    5.4991    5.6939    5.6939    7.6511    7.6511    9.0660    9.0660    9.1320    9.1320
    0.7564  -27.1291  -27.1291  -26.7657  -26.7657  -26.6114  -26.6114    3.1682    3.1682    5.5458    5.5458    5.6360    5.6360    7.7045    7.7045    9.1233    9.1233    9.1334    9.1334
    0.7692  -27.1403  -27.1403  -26.7652  -26.7652  -26.6042  -26.6042    3.1670    3.1670    5.5803    5.5803    5.5994    5.5994    7.7561    7.7561    9.1122    9.1122    9.1984    9.1984
    0.7821  -27.1511  -27.1511  -26.7647  -26.7647  -26.5973  -26.5973    3.1636    3.1636    5.5271    5.5271    5.6595    5.6595    7.8058    7.8058    9.0982    9.0982    9.2610    9.2610
    0.7949  -27.1615  -27.1615  -26.7642  -26.7642  -26.5908  -26.5908    3.1584    3.1584    5.4764    5.4764    5.7254    5.7254    7.8534    7.8534    9.0813    9.0813    9.3209    9.3209
    0.8077  -27.1714  -27.1714  -26.7637  -26.7637  -26.5846  -26.5846    3.1516    3.1516    5.4283    5.4283    5.7967    5.7967    7.8988    7.8988    9.0611    9.0611    9.3780    9.3780
    0.8205  -27.1808  -27.1808  -26.7632  -26.7632  -26.5788  -26.5788    3.1435    3.1435    5.3830    5.3830    5.8726    5.8726    7.9418    7.9418    9.0376    9.0376    9.4322    9.4322
    0.8333  -27.1891  -27.1891  -26.7625  -26.7625  -26.5734  -26.5734    3.1348    3.1348    5.3405    5.3405    5.9523    5.9523    7.9826    7.9826    9.0108    9.0108    9.4875    9.4875
    0.8462  -27.1979  -27.1979  -26.7621  -26.7621  -26.5683  -26.5683    3.1249    3.1249    5.3009    5.3009    6.0340    6.0340    8.0204    8.0204    8.9800    8.9800    9.5351    9.5351
    0.8590  -27.2057  -27.2057  -26.7617  -26.7617  -26.5637  -26.5637    3.1148    3.1148    5.2642    5.2642    6.1186    6.1186    8.0555    8.0555    8.9465    8.9465    9.5794    9.5794
    0.8718  -27.2131  -27.2131  -26.7617  -26.7617  -26.5596  -26.5596    3.1046    3.1046    5.2292    5.2292    6.2038    6.2038    8.0877    8.0877    8.9097    8.9097    9.6189    9.6189
    0.8846  -27.2195  -27.2195  -26.7612  -26.7612  -26.5554  -26.5554    3.0947    3.0947    5.1993    5.1993    6.2892    6.2892    8.1174    8.1174    8.8728    8.8728    9.6579    9.6579
    0.8974  -27.2255  -27.2255  -26.7609  -26.7609  -26.5519  -26.5519    3.0852    3.0852    5.1717    5.1717    6.3729    6.3729    8.1438    8.1438    8.8319    8.8319    9.6913    9.6913
    0.9103  -27.2308  -27.2308  -26.7606  -26.7606  -26.5488  -26.5488    3.0763    3.0763    5.1473    5.1473    6.4536    6.4536    8.1673    8.1673    8.7903    8.7903    9.7210    9.7210
    0.9231  -27.2355  -27.2355  -26.7603  -26.7603  -26.5461  -26.5461    3.0682    3.0682    5.1261    5.1261    6.5295    6.5295    8.1878    8.1878    8.7490    8.7490    9.7469    9.7469
    0.9359  -27.2394  -27.2394  -26.7601  -26.7601  -26.5438  -26.5438    3.0612    3.0612    5.1081    5.1081    6.5990    6.5990    8.2052    8.2052    8.7095    8.7095    9.7690    9.7690
    0.9487  -27.2426  -27.2426  -26.7599  -26.7599  -26.5419  -26.5419    3.0552    3.0552    5.0934    5.0934    6.6599    6.6599    8.2196    8.2196    8.6736    8.6736    9.7872    9.7872
    0.9615  -27.2453  -27.2453  -26.7597  -26.7597  -26.5410  -26.5410    3.0504    3.0504    5.0816    5.0816    6.7102    6.7102    8.2282    8.2282    8.6412    8.6412    9.8012    9.8012
    0.9744  -27.2472  -27.2472  -26.7600  -26.7600  -26.5401  -26.5401    3.0469    3.0469    5.0723    5.0723    6.7480    6.7480    8.2359    8.2359    8.6171    8.6171    9.8094    9.8094
    0.9872  -27.2484  -27.2484  -26.7600  -26.7600  -26.5400  -26.5400    3.0448    3.0448    5.0670    5.0670    6.7714    6.7714    8.2384    8.2384    8.6002    8.6002    9.8153    9.8153
    1.0000  -27.2488  -27.2488  -26.7600  -26.7600  -26.5398  -26.5398    3.0441    3.0441    5.0654    5.0654    6.7794    6.7794    8.2399    8.2399    8.5951    8.5951    9.8173    9.8173
    1.0000  -27.2488  -27.2488  -26.7600  -26.7600  -26.5398  -26.5398    3.0441    3.0441    5.0654    5.0654    6.7794    6.7794    8.2399    8.2399    8.5951    8.5951    9.8173    9.8173
    1.0128  -27.2485  -27.2485  -26.7602  -26.7602  -26.5400  -26.5400    3.0466    3.0466    5.0647    5.0647    6.7748    6.7748    8.2405    8.2405    8.5952    8.5952    9.8240    9.8240
    1.0256  -27.2474  -27.2474  -26.7599  -26.7599  -26.5405  -26.5405    3.0543    3.0543    5.0649    5.0649    6.7612    6.7612    8.2432    8.2432    8.5966    8.5966    9.8476    9.8476
    1.0385  -27.2459  -27.2459  -26.7611  -26.7611  -26.5419  -26.5419    3.0667    3.0667    5.0612    5.0612    6.7389    6.7389    8.2463    8.2463    8.5970    8.5970    9.8802    9.8802
    1.0513  -27.2439  -27.2439  -26.7625  -26.7625  -26.5439  -26.5439    3.0841    3.0841    5.0562    5.0562    6.7086    6.7086    8.2506    8.2506    8.5977    8.5977    9.9251    9.9251
    1.0641  -27.2412  -27.2412  -26.7644  -26.7644  -26.5464  -26.5464    3.1064    3.1064    5.0500    5.0500    6.6709    6.6709    8.2562    8.2562    8.5985    8.5985    9.9816    9.9816
    1.0769  -27.2377  -27.2377  -26.7665  -26.7665  -26.5484  -26.5484    3.1335    3.1335    5.0431    5.0431    6.6268    6.6268    8.2676    8.2676    8.6034    8.6034   10.0492   10.0492
    1.0897  -27.2339  -27.2339  -26.7691  -26.7691  -26.5520  -26.5520    3.1652    3.1652    5.0346    5.0346    6.5770    6.5770    8.2753    8.2753    8.6045    8.6045   10.1262   10.1262
    1.1026  -27.2295  -27.2295  -26.7720  -26.7720  -26.5562  -26.5562    3.2015    3.2015    5.0249    5.0249    6.5224    6.5224    8.2842    8.2842    8.6058    8.6058   10.2122   10.2122
    1.1154  -27.2246  -27.2246  -26.7760  -26.7760  -26.5608  -26.5608    3.2419    3.2419    5.0144    5.0144    6.4640    6.4640    8.2906    8.2906    8.6072    8.6072   10.3054   10.3054
    1.1282  -27.2190  -27.2190  -26.7796  -26.7796  -26.5660  -26.5660    3.2868    3.2868    5.0030    5.0030    6.4024    6.4024    8.3012    8.3012    8.6089    8.6089   10.4068   10.4068
    1.1410  -27.2130  -27.2130  -26.7835  -26.7835  -26.5717  -26.5717    3.3357    3.3357    4.9909    4.9909    6.3385    6.3385    8.3128    8.3128    8.6106    8.6106   10.5147   10.5147
    1.1538  -27.2064  -27.2064  -26.7877  -26.7877  -26.5780  -26.5780    3.3886    3.3886    4.9782    4.9782    6.2727    6.2727    8.3253    8.3253    8.6126    8.6126   10.6286   10.6286
    1.1667  -27.1992  -27.1992  -26.7921  -26.7921  -26.5846  -26.5846    3.4450    3.4450    4.9651    4.9651    6.2058    6.2058    8.3386    8.3386    8.6146    8.6146   10.7480   10.7480
    1.1795  -27.1915  -27.1915  -26.7966  -26.7966  -26.5918  -26.5918    3.5049    3.5049    4.9517    4.9517    6.1382    6.1382    8.3527    8.3527    8.6168    8.6168   10.8721   10.8721
    1.1923  -27.1834  -27.1834  -26.8014  -26.8014  -26.5995  -26.5995    3.5679    3.5679    4.9380    4.9380    6.0703    6.0703    8.3674    8.3674    8.6191    8.6191   11.0008   11.0008
    1.2051  -27.1747  -27.1747  -26.8063  -26.8063  -26.6076  -26.6076    3.6337    3.6337    4.9244    4.9244    6.0025    6.0025    8.3827    8.3827    8.6214    8.6214   11.1334   11.1334
    1.2179  -27.1656  -27.1656  -26.8112  -26.8112  -26.6161  -26.6161    3.7020    3.7020    4.9109    4.9109    5.9352    5.9352    8.3986    8.3986    8.6239    8.6239   11.2697   11.2697
    1.2308  -27.1572  -27.1572  -26.8167  -26.8167  -26.6258  -26.6258    3.7720    3.7720    4.8963    4.8963    5.8682    5.8682    8.4139    8.4139    8.6210    8.6210   11.4019   11.4019
    1.2436  -27.1473  -27.1473  -26.8218  -26.8218  -26.6353  -26.6353    3.8442    3.8442    4.8833    4.8833    5.8026    5.8026    8.4304    8.4304    8.6233    8.6233   11.5445   11.5445
