0.000000000000000000e+00,3.769497245084494352e-01,-3.221112592394347303e+03,3.417893621811100680e+00,0.000000000000000000e+00,3.030303030303030387e-02,9.696969696969697239e-01,3.300000000000000000e+01,5.342013034928597790e+02,1.618791828766241636e+01,2.123100544812918322e+00,-2.606872653990924618e-02
1.000000000000000000e+00,2.351968595525249839e+00,-1.870232319357746746e+03,1.436693088071537394e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.000000000000000000e+00,1.525682655143097577e+02,1.907103318928871971e+01,2.472057155334129952e+00,-3.069716954059877739e-02
2.000000000000000000e+00,7.646808517165482044e-03,-3.249865790809388272e+03,2.410414331384720943e-01,3.636363636363636465e-01,3.636363636363636465e-01,2.727272727272727071e-01,2.200000000000000000e+01,4.636333503414675192e+02,2.107424319733943108e+01,2.497431767892881904e+00,4.000302902976111963e-02
3.000000000000000000e+00,9.658176027005538344e-02,-3.490025096127297729e+03,1.370832995235933716e+00,6.250000000000000000e-02,2.500000000000000000e-01,6.875000000000000000e-01,3.200000000000000000e+01,5.342013034928597790e+02,1.669379073415186809e+01,2.593576807145744567e+00,-6.722314738456480754e-02
4.000000000000000000e+00,1.252330724033527076e+00,-3.225447858470142819e+03,5.142206709048064209e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,7.915767322782483006e+01,1.978941830695620752e+01,3.029382131670226297e+00,1.993586852700731937e-01
5.000000000000000000e+00,5.678200303227640688e-01,-1.714269365436339285e+03,1.092176325162981687e+00,9.375000000000000000e-01,6.250000000000000000e-02,0.000000000000000000e+00,1.600000000000000000e+01,3.681310998216322332e+02,2.300819373885201458e+01,2.755641869319863879e+00,1.343730164248378017e-02
6.000000000000000000e+00,1.133819815004244447e-01,-2.899825473415956367e+03,3.616048300233932755e-01,2.500000000000000000e-01,0.000000000000000000e+00,7.500000000000000000e-01,4.000000000000000000e+00,7.086992558832896805e+01,1.771748139708224201e+01,2.819953055617250737e+00,-2.045714459807914873e-02
7.000000000000000000e+00,2.736207304755225778e+00,-2.373981286747031845e+03,5.142206709048064209e-07,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,4.373559932464050348e+01,2.186779966232025174e+01,3.051264997230988651e+00,1.114510628879415988e-01
8.000000000000000000e+00,9.032747545279562473e-01,-3.331491444895393215e+03,1.134301277381296741e-01,0.000000000000000000e+00,3.225806451612903136e-02,9.677419354838709964e-01,3.100000000000000000e+01,4.908853243663498915e+02,1.583501046343064189e+01,2.681340189940542906e+00,-4.774912829030088929e-02
9.000000000000000000e+00,8.648877433734014630e-02,-3.506909759558446240e+03,4.657396478039121934e-01,6.250000000000000000e-02,2.500000000000000000e-01,6.875000000000000000e-01,3.200000000000000000e+01,5.342013034928597790e+02,1.669379073415186809e+01,2.599614877406486446e+00,-6.722314738456480754e-02
1.000000000000000000e+01,5.574089615838602185e-01,-3.111003831453504972e+03,9.547714145483016113e-02,3.225806451612903136e-02,0.000000000000000000e+00,9.677419354838709964e-01,3.100000000000000000e+01,6.536474956232061686e+02,2.108540308461955348e+01,3.008691438161472220e+00,2.622332637312081438e-01
1.100000000000000000e+01,1.076021923567168415e+00,-2.766547008484252729e+03,3.771615428380696300e-01,2.500000000000000000e-01,0.000000000000000000e+00,7.500000000000000000e-01,4.000000000000000000e+00,8.681870313984643417e+01,2.170467578496160854e+01,2.897410303073185922e+00,1.999820751879259340e-01
1.200000000000000000e+01,2.203040526364929974e-01,-3.317336832189233974e+03,3.130158617192626003e-01,3.125000000000000000e-02,3.125000000000000000e-02,9.375000000000000000e-01,3.200000000000000000e+01,5.335709926375023997e+02,1.667409351992194999e+01,2.781636309810599172e+00,-8.877138223270405332e-03
1.300000000000000000e+01,6.430153564433567226e-01,-3.398256162071309518e+03,4.772882727414277659e-01,4.545454545454545303e-01,5.454545454545454142e-01,0.000000000000000000e+00,2.200000000000000000e+01,4.003691256206422509e+02,1.819859661912010296e+01,2.346355450965057710e+00,-1.562294507468024174e-01
1.400000000000000000e+01,1.871859673177823424e+00,-1.596357191852643155e+03,7.408685223907419959e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.705248933716042359e+01,2.352624466858021179e+01,3.149159468039315346e+00,2.959495267309454267e-02
1.500000000000000000e+01,1.733190214147907682e+01,-3.508190837727597682e+03,2.205629785283086974e+01,0.000000000000000000e+00,8.750000000000000000e-01,1.250000000000000000e-01,8.000000000000000000e+00,1.635531155271594344e+02,2.044413944089492929e+01,1.601858816660293616e+00,2.220697204474646538e-02
1.600000000000000000e+01,4.849740067729726434e-01,-3.376075041899282951e+03,6.797740159026088337e-03,0.000000000000000000e+00,3.125000000000000000e-02,9.687500000000000000e-01,3.200000000000000000e+01,5.335709926375023997e+02,1.667409351992194999e+01,2.851590471891323197e+00,2.952993679515788800e-03
1.700000000000000000e+01,1.410169441951438785e+00,-3.180821929688449018e+03,4.767156880243753059e-01,2.142857142857142738e-01,2.142857142857142738e-01,5.714285714285713969e-01,1.400000000000000000e+01,2.683670300729654628e+02,1.916907357664038969e+01,2.567074372039020780e+00,2.410620138509998386e-02
1.800000000000000000e+01,1.245868288271594793e+00,-3.200787023814860731e+03,4.358554564039439083e-01,4.545454545454545303e-01,3.636363636363636465e-01,1.818181818181818232e-01,2.200000000000000000e+01,4.070165167074509327e+02,1.850075075942958946e+01,2.355061585863655438e+00,-1.122867683588856386e-01
1.900000000000000000e+01,6.118843482108786702e-01,-3.392432560890156310e+03,1.373494344318201499e+00,9.375000000000000000e-02,2.187500000000000000e-01,6.875000000000000000e-01,3.200000000000000000e+01,5.342013034928597790e+02,1.669379073415186809e+01,2.515763797609811725e+00,-7.103503435725620763e-02
2.000000000000000000e+01,1.936568577657453716e+00,-1.569798771058616694e+03,6.070886103956053548e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,3.631954079262523010e+02,2.269971299539076881e+01,2.902542658417054167e+00,-6.577111799091142283e-03
2.100000000000000000e+01,5.130835753516294062e-01,-3.272307392337243073e+03,1.253021974776444003e-01,3.125000000000000000e-02,3.125000000000000000e-02,9.375000000000000000e-01,3.200000000000000000e+01,5.869281127884668194e+02,1.834150352463958811e+01,2.841867099590697165e+00,9.023518675298002056e-02
2.200000000000000000e+01,1.079105052631348372e-01,-3.225588789914851077e+03,3.183925324854164352e-02,3.125000000000000000e-02,0.000000000000000000e+00,9.687500000000000000e-01,3.200000000000000000e+01,6.046758650245661784e+02,1.889612078201769307e+01,2.961247570893239534e+00,1.316101151390776658e-01
2.300000000000000000e+01,2.218137195566669106e+00,-3.257351928898598999e+03,3.789471586911664913e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,4.720694811418589438e+02,1.573564937139529896e+01,2.709515124889306126e+00,-4.632428052149708403e-02
2.400000000000000000e+01,1.230193099880125374e+00,-2.962106849082803819e+03,2.157682584945072035e-01,2.999999999999999889e-01,1.666666666666666574e-01,5.333333333333333259e-01,3.000000000000000000e+01,5.293964426962996868e+02,1.764654808987665646e+01,2.627865034396799526e+00,-7.472438574447311244e-02
2.500000000000000000e+01,9.290038346080109477e-03,-4.454198444002744509e+03,4.018921370269086246e+00,0.000000000000000000e+00,8.750000000000000000e-01,1.250000000000000000e-01,8.000000000000000000e+00,1.635531155271594344e+02,2.044413944089492929e+01,2.016288302278768096e+00,2.220697204474646538e-02
2.600000000000000000e+01,1.653754292055964470e-01,-3.214179777373443358e+03,2.867602479147073058e-02,6.250000000000000000e-02,0.000000000000000000e+00,9.375000000000000000e-01,3.200000000000000000e+01,5.122281585019261456e+02,1.600712995318519205e+01,2.783387747154981717e+00,-5.265737284644701061e-02
