################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.4350543478990838E+00 a         1     0     1     1     1
 -9.7962593968742091E+00 a         2     0     1     1     2
 -2.2883501187299164E+00 a         3     0     1     1     3
 -5.0700714965426190E+00 a         4     0     1     1     4
 -1.5406272568156436E+00 a         5     0     1     1     5
 -7.6180628808049278E-01 a         6     0     1     1     6
  1.0585609220456034E+00 a         7     0     1     1     7
  2.2397844695954228E-01 a         8     0     1     1     8
 -6.6657945051420313E+00 a         9     0     1     1     9
 -2.6449307354833502E+00 a        10     0     1     1    10
  1.3353292606715797E-01 a        11     0     1     1    11
 -1.7849698449852256E+00 a        12     0     1     1    12
 -6.1063418641130429E+00 a        13     0     1     1    13
 -8.9209617244879325E-01 a        14     0     1     1    14
 -4.8058179401889312E-01 a        15     0     1     1    15
 -5.2227115195889544E+00 a        16     0     1     1    16
  6.1990654872986024E+00 a        17     0     2     1     1
  4.3700925947493168E+01 a        18     0     2     1     2
 -1.3136851075506575E+01 a        19     0     2     1     3
  6.8435798376925767E+00 a        20     0     2     1     4
  2.0053542754840244E+01 a        21     0     2     1     5
  3.9759741750538362E+00 a        22     0     2     1     6
  4.1686417239373021E+00 a        23     0     2     1     7
  1.1248209028080314E+01 a        24     0     2     1     8
 -1.7307789960719990E+00 a        25     0     2     1     9
 -9.5990973750513542E-01 a        26     0     2     1    10
 -8.7447521269147099E+00 a        27     0     2     1    11
  5.4426881387826436E+00 a        28     0     2     1    12
 -1.0078801478323129E+01 a        29     0     2     1    13
 -3.3223346076178757E+00 a        30     0     2     1    14
 -8.8447919695595107E+00 a        31     0     2     1    15
  8.1511840580377513E+00 a        32     0     2     1    16
  1.3154751305393772E+01 a        33     0     3     1     1
  1.8262391509085838E+01 a        34     0     3     1     2
  1.0224158265029310E+01 a        35     0     3     1     3
  2.9418072644060117E-01 a        36     0     3     1     4
 -2.5893248524244193E+01 a        37     0     3     1     5
