################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.9298834341258784E-01 a         1     0     1     1     1
 -3.6175853628755555E-01 a         2     0     1     1     2
 -1.1901025076510197E+00 a         3     0     1     1     3
  5.6881000980774998E-01 a         4     0     1     1     4
  3.2561690660012965E-01 a         5     0     1     1     5
 -1.7149148529345206E-02 a         6     0     1     1     6
 -2.0930683558810248E+00 a         7     0     1     1     7
  3.3147341674702888E+00 a         8     0     1     1     8
 -8.0948348882805155E-01 a         9     0     1     1     9
 -5.2347034247849339E-02 a        10     0     1     1    10
  8.6540078303826251E-01 a        11     0     1     1    11
 -1.4488286719865200E-02 a        12     0     1     1    12
  2.5202684070111453E-01 a        13     0     1     1    13
 -2.0557553519094541E-02 a        14     0     1     1    14
 -2.7238424705477993E+00 a        15     0     1     1    15
  8.6451851325231499E-01 a        16     0     1     1    16
  7.2988527401474157E-01 a        17     0     2     1     1
  2.7006534384454728E+00 a        18     0     2     1     2
  1.2782534943314665E+00 a        19     0     2     1     3
 -3.5143842190847483E+00 a        20     0     2     1     4
 -5.7209229745642215E-02 a        21     0     2     1     5
 -1.4123954744713077E-01 a        22     0     2     1     6
  1.9878716460827301E+00 a        23     0     2     1     7
  2.3673458941512879E-01 a        24     0     2     1     8
 -6.0574901478609244E-01 a        25     0     2     1     9
  2.7345277580304845E+00 a        26     0     2     1    10
  4.9480775375192326E-01 a        27     0     2     1    11
 -1.3851080360501420E+00 a        28     0     2     1    12
  4.9909955981739290E-01 a        29     0     2     1    13
 -2.9428877870916076E-01 a        30     0     2     1    14
  9.1835748500978198E-01 a        31     0     2     1    15
  2.8969083609893026E-01 a        32     0     2     1    16
 -5.6889082805389481E+00 a        33     0     3     1     1
 -1.6790596360292923E+01 a        34     0     3     1     2
 -9.2676156462286645E+00 a        35     0     3     1     3
  2.2450059508682639E+01 a        36     0     3     1     4
 -3.6988005650136402E+00 a        37     0     3     1     5
 -1.1479989624152369E+01 a        38     0     3     1     6
 -9.0462121599219518E+00 a        39     0     3     1     7
  3.3510431872756050E+00 a        40     0     3     1     8
  4.5560955987138865E+00 a        41     0     3     1     9
