################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.9037026443281899E+00 a         1     0     1     1     1
 -2.6968497791887502E+00 a         2     0     1     1     2
 -1.3719017350270992E+01 a         3     0     1     1     3
 -4.8851091942702976E+00 a         4     0     1     1     4
 -1.0538227218055518E+01 a         5     0     1     1     5
 -7.1345522708391185E+00 a         6     0     1     1     6
  3.0701387893095471E+00 a         7     0     1     1     7
 -2.0384560079582656E+01 a         8     0     1     1     8
  4.3217739990253854E+00 a         9     0     1     1     9
 -1.5592950387393865E+01 a        10     0     1     1    10
 -7.1150140559501400E+00 a        11     0     1     1    11
 -2.6088362045045206E+00 a        12     0     1     1    12
 -7.8277389761032961E+00 a        13     0     1     1    13
  6.0303403019720769E-01 a        14     0     1     1    14
  1.0759022398275032E+01 a        15     0     1     1    15
  5.4345356255218293E+00 a        16     0     1     1    16
 -1.4340893540901734E+00 a        17     0     2     1     1
  5.2678028025004737E+00 a        18     0     2     1     2
 -3.1242724062968059E+00 a        19     0     2     1     3
 -5.5813667501044879E+00 a        20     0     2     1     4
  4.6220575763325106E-01 a        21     0     2     1     5
  3.1616758692658906E+00 a        22     0     2     1     6
  3.7569913346752677E+00 a        23     0     2     1     7
  1.9520266152838783E+00 a        24     0     2     1     8
  2.4241263330422504E+00 a        25     0     2     1     9
 -1.7192995630259407E+00 a        26     0     2     1    10
 -2.1592167045987729E+00 a        27     0     2     1    11
  9.0701211243177016E-01 a        28     0     2     1    12
 -6.2988893731397209E+00 a        29     0     2     1    13
 -5.8806824136075564E-01 a        30     0     2     1    14
 -3.2444153723220021E-01 a        31     0     2     1    15
  3.8878617052634050E+00 a        32     0     2     1    16
  1.8088635676494098E+00 a        33     0     3     1     1
  2.0868602082898957E+00 a        34     0     3     1     2
  3.0337985267808056E+00 a        35     0     3     1     3
 -9.6852369658193188E-02 a        36     0     3     1     4
 -4.4102214121126142E+00 a        37     0     3     1     5
 -3.5072502590963923E+00 a        38     0     3     1     6
  3.1362881490647099E+00 a        39     0     3     1     7
 -1.1270864288442208E+00 a        40     0     3     1     8
  1.6660016198491328E+00 a        41     0     3     1     9
 -1.4642095480470885E+00 a        42     0     3     1    10
 -1.8781823671719999E+00 a        43     0     3     1    11
  7.0741480363642584E-01 a        44     0     3     1    12
  1.1203394472222399E+00 a        45     0     3     1    13
  1.0571632217294830E+01 a        46     0     3     1    14
 -6.1005134229105151E-01 a        47     0     3     1    15
  3.8086099680429957E+00 a        48     0     3     1    16
 -4.6728560021735204E+00 a        49     0     4     1     1
  2.9713646534960407E+00 a        50     0     4     1     2
  1.1512084402069215E+01 a        51     0     4     1     3
  2.0561310344278332E+00 a        52     0     4     1     4
  6.5812703677771340E+00 a        53     0     4     1     5
  8.0008118581169061E+00 a        54     0     4     1     6
 -2.4794168597965003E+00 a        55     0     4     1     7
  1.6157037109983097E+01 a        56     0     4     1     8
 -3.6500716936642870E+00 a        57     0     4     1     9
  1.0002315975624468E+01 a        58     0     4     1    10
  5.0909811880650802E+00 a        59     0     4     1    11
  6.0321394387613025E-01 a        60     0     4     1    12
  1.0150041211856474E+01 a        61     0     4     1    13
  1.5116997532871259E+00 a        62     0     4     1    14
 -6.3732298836589427E+00 a        63     0     4     1    15
 -4.5920421352817549E+00 a        64     0     4     1    16
  3.1218844218624781E-01 a        65     0     5     1     1
 -5.2675057808500449E+00 a        66     0     5     1     2
  7.5790715462311402E+00 a        67     0     5     1     3
  1.0302503562716119E+01 a        68     0     5     1     4
  3.6407239224914134E-01 a        69     0     5     1     5
 -5.5374742216613146E+00 a        70     0     5     1     6
 -6.8730082584755294E+00 a        71     0     5     1     7
 -5.5601645330000213E+00 a        72     0     5     1     8
 -3.1988789619952684E+00 a        73     0     5     1     9
  4.7438940395884917E+00 a        74     0     5     1    10
  4.2807680493462277E+00 a        75     0     5     1    11
 -3.0914560114479186E+00 a        76     0     5     1    12
  8.5344127451609140E+00 a        77     0     5     1    13
  7.7228153456719373E-01 a        78     0     5     1    14
 -6.4048929545724953E-01 a        79     0     5     1    15
 -7.3083299418915413E+00 a        80     0     5     1    16
