################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.1298714025503993E-01 a         1     0     1     1     1
  5.2715914271455566E-01 a         2     0     1     1     2
 -1.8467953886791628E+00 a         3     0     1     1     3
  1.0447137236774489E+00 a         4     0     1     1     4
 -3.8340603526453970E-01 a         5     0     1     1     5
 -3.0942953635511170E-02 a         6     0     1     1     6
 -1.4886413697220631E+00 a         7     0     1     1     7
  3.7118519977041848E+00 a         8     0     1     1     8
 -8.9592464781297410E-01 a         9     0     1     1     9
 -1.1490917361642607E+00 a        10     0     1     1    10
 -1.9935114454784325E-02 a        11     0     1     1    11
  2.9183629851946624E-01 a        12     0     1     1    12
  3.2225711965885511E+00 a        13     0     1     1    13
 -9.4329275311478400E-01 a        14     0     1     1    14
 -1.2022350225505130E+00 a        15     0     1     1    15
  1.6130928965816158E+00 a        16     0     1     1    16
  7.8969599581050642E-01 a        17     0     2     1     1
  1.8838792247058542E+00 a        18     0     2     1     2
  2.2060198345883024E+00 a        19     0     2     1     3
 -3.8044196374560397E+00 a        20     0     2     1     4
 -3.8727376709356931E-01 a        21     0     2     1     5
 -2.3153535199918512E-01 a        22     0     2     1     6
  1.4477499539615870E+00 a        23     0     2     1     7
  2.3894567457905913E-01 a        24     0     2     1     8
 -7.7079964529181855E-01 a        25     0     2     1     9
  2.9376686821418883E+00 a        26     0     2     1    10
  1.6336474838347440E-01 a        27     0     2     1    11
 -9.8994569728344228E-01 a        28     0     2     1    12
  7.2850236568043236E-01 a        29     0     2     1    13
  1.2351054708831333E-01 a        30     0     2     1    14
