1.437995266956706963e+01 1.342339930124580860e-02
1.448955549749374860e+01 -1.252892916090786457e-02
1.459971383780709964e+01 -1.403649756684899330e-02
1.471042909473458771e+01 -4.940427839756011963e-03
1.482170267250367068e+01 5.543270613998174667e-03
1.493353597534181887e+01 1.200310676358640194e-02
1.504593040747650257e+01 1.172934495843946934e-02
1.515888737313519918e+01 4.751430125907063484e-03
1.527240827654536837e+01 -5.913656903430819511e-03
1.538649452193450351e+01 -1.425127452239394188e-02
1.550114751353003051e+01 -1.132931862957775593e-02
1.561636865555944631e+01 1.458794763311743736e-02
