0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+02 -2.792574277486961631e-01 3.899999999999999994e-02
4.000000000000000000e+02 -1.016993297590474965e+00 9.099999999999999756e-02
6.000000000000000000e+02 -2.099128353827471205e+00 1.370000000000000107e-01
8.000000000000000000e+02 -3.749649305420747147e+00 2.089999999999999913e-01
1.000000000000000000e+03 -6.082238046165192813e+00 2.959999999999999853e-01
