################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.1997209603112971E+01 a         1     0     1     1     1
 -3.3763133837527000E+00 a         2     0     1     1     2
 -2.0551312377693836E+01 a         3     0     1     1     3
 -1.0744369927133679E+01 a         4     0     1     1     4
 -1.1549855773299846E+01 a         5     0     1     1     5
  2.6041121485321987E+00 a         6     0     1     1     6
  3.1876119978313350E-01 a         7     0     1     1     7
 -8.1871941386806668E+00 a         8     0     1     1     8
  1.9262966301998215E+01 a         9     0     1     1     9
 -3.2665951825843957E+00 a        10     0     1     1    10
  8.6550852223291734E+00 a        11     0     1     1    11
 -1.2170233242090847E+00 a        12     0     1     1    12
  1.4356716388379960E+00 a        13     0     1     1    13
  8.7532378590554138E+00 a        14     0     1     1    14
 -3.1375114541395427E-01 a        15     0     1     1    15
  1.1308653606374309E+01 a        16     0     1     1    16
 -4.3520019576552365E+00 a        17     0     1     1    17
 -6.9408194032455182E+00 a        18     0     1     1    18
 -2.1501444889718453E+01 a        19     0     1     1    19
 -3.4141271624640739E+00 a        20     0     1     1    20
  2.6005219237068253E+00 a        21     0     1     1    21
  9.8153959383591349E+00 a        22     0     1     1    22
 -1.4573039154732580E+01 a        23     0     1     1    23
  9.9909375835262559E-01 a        24     0     1     1    24
  1.8209173714943880E+00 a        25     0     2     1     1
 -8.3186810690670505E+00 a        26     0     2     1     2
 -2.8380378712604259E+00 a        27     0     2     1     3
  2.1548897893620449E+00 a        28     0     2     1     4
  4.8061907302512328E+00 a        29     0     2     1     5
  2.4990355552307615E+00 a        30     0     2     1     6
 -1.3255066000618344E+01 a        31     0     2     1     7
 -6.5225583719244549E+00 a        32     0     2     1     8
  4.2482827968373202E+00 a        33     0     2     1     9
  6.7796769635356178E+00 a        34     0     2     1    10
 -3.3430989343170157E+00 a        35     0     2     1    11
  3.8587126118731887E+00 a        36     0     2     1    12
 -2.4925550237785732E+00 a        37     0     2     1    13
 -1.1375499756212067E+01 a        38     0     2     1    14
 -3.1617700115146392E+00 a        39     0     2     1    15
 -7.1412610702620505E-01 a        40     0     2     1    16
  4.9659840460184601E-01 a        41     0     2     1    17
  4.8184204308673593E+00 a        42     0     2     1    18
 -2.9317938894240672E+00 a        43     0     2     1    19
  1.1245569878398554E+01 a        44     0     2     1    20
 -6.5196824966431266E-01 a        45     0     2     1    21
 -1.0856476813518004E+01 a        46     0     2     1    22
  9.4615199645519095E+00 a        47     0     2     1    23
 -8.7824331934079254E+00 a        48     0     2     1    24
 -4.8725017659261258E+00 a        49     0     3     1     1
 -6.3371969960325480E-01 a        50     0     3     1     2
 -1.3288732172168960E+01 a        51     0     3     1     3
 -2.5632367256598023E+00 a        52     0     3     1     4
  3.2937402263597204E+00 a        53     0     3     1     5
  3.9622246697716976E+00 a        54     0     3     1     6
  4.0137341100782287E+00 a        55     0     3     1     7
 -8.7245632893087617E+00 a        56     0     3     1     8
 -4.6154278867216159E-01 a        57     0     3     1     9
  3.9438444939697548E+00 a        58     0     3     1    10
 -4.8351188308127426E+00 a        59     0     3     1    11
 -8.8653950774786150E-01 a        60     0     3     1    12
  5.5149328158187352E+00 a        61     0     3     1    13
 -8.1837850337760827E+00 a        62     0     3     1    14
 -7.9983180476788958E+00 a        63     0     3     1    15
 -3.4990752942975054E+00 a        64     0     3     1    16
  7.4199745401252026E-01 a        65     0     3     1    17
  2.2841081479254890E+00 a        66     0     3     1    18
 -5.8549293960142528E+00 a        67     0     3     1    19
