################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.6232714831059063E+00 a         1     0     1     1     1
  2.3079731351529023E+00 a         2     0     1     1     2
  8.0091901769435736E-01 a         3     0     1     1     3
  7.5814334415351281E+00 a         4     0     1     1     4
 -1.1680193215675048E+00 a         5     0     1     1     5
  1.2502309496540016E+00 a         6     0     1     1     6
 -5.3403029572402057E+00 a         7     0     1     1     7
  1.1274214889576937E+00 a         8     0     1     1     8
 -8.6332152272688187E+00 a         9     0     1     1     9
 -3.9240992742925389E+00 a        10     0     1     1    10
 -4.5651130643904176E+00 a        11     0     1     1    11
  2.7289264884783533E+00 a        12     0     1     1    12
 -2.8870006848946623E+00 a        13     0     1     1    13
 -3.2329660006131347E+00 a        14     0     1     1    14
  4.2923642788727525E+00 a        15     0     1     1    15
  5.8597522436778497E+00 a        16     0     1     1    16
 -5.7264867962496337E+00 a        17     0     1     1    17
  9.9918746779715961E-01 a        18     0     1     1    18
  1.5562895353760535E+00 a        19     0     1     1    19
 -4.8310625360436656E+00 a        20     0     1     1    20
 -5.5223549105752068E-01 a        21     0     1     1    21
 -1.7919192783982776E+01 a        22     0     1     1    22
  1.5615233674689684E+00 a        23     0     1     1    23
 -3.1639141276129155E+00 a        24     0     1     1    24
  4.2519840368033201E+01 a        25     0     2     1     1
 -5.6194560325873999E+00 a        26     0     2     1     2
 -1.7362404135803935E+01 a        27     0     2     1     3
  4.9954332552603326E+01 a        28     0     2     1     4
 -1.8987363833076479E+01 a        29     0     2     1     5
 -6.8125397311308902E+00 a        30     0     2     1     6
 -3.7302682472727575E+01 a        31     0     2     1     7
  1.7079884931543276E+01 a        32     0     2     1     8
 -2.2019840704632054E+00 a        33     0     2     1     9
  3.5726959178043155E-01 a        34     0     2     1    10
  1.8769532401097074E+01 a        35     0     2     1    11
  2.8602360226826772E+01 a        36     0     2     1    12
 -2.9822329641442700E+01 a        37     0     2     1    13
  5.5369539411504597E+01 a        38     0     2     1    14
 -1.5465741299785774E+01 a        39     0     2     1    15
 -3.5339970978283638E+01 a        40     0     2     1    16
 -3.7562601013614696E+01 a        41     0     2     1    17
  2.0818785728812525E+01 a        42     0     2     1    18
 -3.9538839719814106E+01 a        43     0     2     1    19
  1.2678370734311031E+01 a        44     0     2     1    20
  1.7071122995786062E+01 a        45     0     2     1    21
 -1.1125952726289919E+01 a        46     0     2     1    22
  2.8898128245491135E+00 a        47     0     2     1    23
  1.6709125972874155E+01 a        48     0     2     1    24
  2.7851325124669062E+00 a        49     0     3     1     1
  2.4047886058589121E+01 a        50     0     3     1     2
  7.2765828336571241E+00 a        51     0     3     1     3
 -1.4617430350329734E+01 a        52     0     3     1     4
  1.1286828152437293E+01 a        53     0     3     1     5
 -3.1925355885298423E+01 a        54     0     3     1     6
  3.4834615787585236E+01 a        55     0     3     1     7
 -1.2220062029802577E+01 a        56     0     3     1     8
  1.0726773643662392E+01 a        57     0     3     1     9
  1.3385845564349405E-01 a        58     0     3     1    10
  6.0615238648878496E+00 a        59     0     3     1    11
  2.0908383233913003E+01 a        60     0     3     1    12
 -1.5742354181830558E+00 a        61     0     3     1    13
  1.6594261385584446E+01 a        62     0     3     1    14
  1.7517300870799993E+01 a        63     0     3     1    15
 -2.7463201030310739E+01 a        64     0     3     1    16
 -1.4901090965945798E+00 a        65     0     3     1    17
  1.7764393016295074E+01 a        66     0     3     1    18
  1.3507315739286318E+01 a        67     0     3     1    19
 -1.9729132167590535E+01 a        68     0     3     1    20
  8.5351274746996459E+00 a        69     0     3     1    21
 -3.4887775976779743E+01 a        70     0     3     1    22
 -1.2675210751197840E+01 a        71     0     3     1    23
  4.4290584720813486E+00 a        72     0     3     1    24
 -5.0309844611765691E+01 a        73     0     4     1     1
  9.6012725023745915E+00 a        74     0     4     1     2
  1.6375149334503099E+01 a        75     0     4     1     3
 -5.7924687486086874E+01 a        76     0     4     1     4
  2.4883214618418286E+01 a        77     0     4     1     5
  1.0531890527223430E+01 a        78     0     4     1     6
  3.7534530655674196E+01 a        79     0     4     1     7
 -2.4015290616176873E+01 a        80     0     4     1     8
  1.1406862755764582E+00 a        81     0     4     1     9
  4.6669808978999301E+00 a        82     0     4     1    10
 -1.8736592162623779E+01 a        83     0     4     1    11
 -3.4792713406741626E+01 a        84     0     4     1    12
  3.5991948941530261E+01 a        85     0     4     1    13
 -5.2044988222199848E+01 a        86     0     4     1    14
  2.0332885862676093E+01 a        87     0     4     1    15
  3.9324597310995060E+01 a        88     0     4     1    16
  4.1157571289620435E+01 a        89     0     4     1    17
 -2.4883902823718621E+01 a        90     0     4     1    18
  4.7429583253754423E+01 a        91     0     4     1    19
 -2.3092672869432622E+01 a        92     0     4     1    20
 -1.9903061742840009E+01 a        93     0     4     1    21
  9.9836102973096885E+00 a        94     0     4     1    22
 -6.9904078211648049E+00 a        95     0     4     1    23
 -2.0017743010054634E+01 a        96     0     4     1    24
 -6.8535827972049566E+00 a        97     0     5     1     1
 -2.6848126174274796E+01 a        98     0     5     1     2
 -1.1001433057293994E+01 a        99     0     5     1     3
  1.6459313648536014E+01 a       100     0     5     1     4
 -6.5799097111960396E+00 a       101     0     5     1     5
  3.2451838832076575E+01 a       102     0     5     1     6
 -4.1839029084632458E+01 a       103     0     5     1     7
  9.4708259711994032E+00 a       104     0     5     1     8
 -1.2298072175920680E+01 a       105     0     5     1     9
  3.0472320214978579E+00 a       106     0     5     1    10
 -1.0145988445284633E+01 a       107     0     5     1    11
 -2.9245112931357266E+01 a       108     0     5     1    12
  1.9595751783903381E+00 a       109     0     5     1    13
 -1.5874747038367847E+01 a       110     0     5     1    14
 -1.9137632260084192E+01 a       111     0     5     1    15
  2.7895070763659419E+01 a       112     0     5     1    16
  3.5507842355296320E+00 a       113     0     5     1    17
 -1.6677207922646808E+01 a       114     0     5     1    18
 -1.9996364994554547E+01 a       115     0     5     1    19
  1.7413312796699177E+01 a       116     0     5     1    20
 -5.0039864509414391E+00 a       117     0     5     1    21
  3.3371494016545782E+01 a       118     0     5     1    22
  8.5124299083949584E+00 a       119     0     5     1    23
  1.7305332701911891E-01 a       120     0     5     1    24
 -7.5143578094983798E+00 a       121     0     6     1     1
 -4.3529582064545282E+00 a       122     0     6     1     2
  2.2698623127654063E+00 a       123     0     6     1     3
 -6.7270049194945845E+00 a       124     0     6     1     4
 -2.6766547336525781E-01 a       125     0     6     1     5
 -1.7582920448443434E-01 a       126     0     6     1     6
  3.9822892373574219E+00 a       127     0     6     1     7
  6.9262339238035120E-01 a       128     0     6     1     8
  3.0648977038644589E+00 a       129     0     6     1     9
  1.5965662277219024E+00 a       130     0     6     1    10
  3.8393164193985503E+00 a       131     0     6     1    11
 -2.5280661115441330E+00 a       132     0     6     1    12
  2.1488494042954107E+00 a       133     0     6     1    13
  3.2902549193015860E+00 a       134     0     6     1    14
 -2.4339042864411189E+00 a       135     0     6     1    15
 -2.2942823990487544E+00 a       136     0     6     1    16
  7.3851175265206885E+00 a       137     0     6     1    17
 -5.6058843530534972E+00 a       138     0     6     1    18
  1.0398945509768963E-01 a       139     0     6     1    19
  7.0953033487197903E-01 a       140     0     6     1    20
 -2.7518540246109002E+00 a       141     0     6     1    21
  1.7956173470051549E+01 a       142     0     6     1    22
 -6.3810337062300322E+00 a       143     0     6     1    23
 -1.1750137227725506E+00 a       144     0     6     1    24
  1.2292987804990204E+01 a       145     0     7     1     1
 -2.2803900138379221E+00 a       146     0     7     1     2
 -6.6541611009591306E-01 a       147     0     7     1     3
  1.3092178897398316E+01 a       148     0     7     1     4
 -6.6302420842947143E+00 a       149     0     7     1     5
 -3.6130080815184837E+00 a       150     0     7     1     6
 -8.2559699344327733E+00 a       151     0     7     1     7
  6.3088030139554307E+00 a       152     0     7     1     8
  3.8444349068504302E-01 a       153     0     7     1     9
 -2.2435246835931695E+00 a       154     0     7     1    10
  3.9040402957058498E+00 a       155     0     7     1    11
  7.6418721504747769E+00 a       156     0     7     1    12
 -8.1184675379957216E+00 a       157     0     7     1    13
  8.4478343195109797E+00 a       158     0     7     1    14
 -6.3137888715025978E+00 a       159     0     7     1    15
 -8.1617130480814311E+00 a       160     0     7     1    16
 -9.5779891326823900E+00 a       161     0     7     1    17
  5.8833855473435701E+00 a       162     0     7     1    18
 -1.2049330219306469E+01 a       163     0     7     1    19
  6.9286924841166444E+00 a       164     0     7     1    20
  4.2499665109605544E+00 a       165     0     7     1    21
 -1.9422291134958976E+00 a       166     0     7     1    22
  1.4761312948627170E+00 a       167     0     7     1    23
  4.7886738173139056E+00 a       168     0     7     1    24
  7.2290868752986992E-01 a       169     0     8     1     1
  6.0760527824696364E+00 a       170     0     8     1     2
  3.8591409170258473E+00 a       171     0     8     1     3
 -4.2803619956429158E+00 a       172     0     8     1     4
  7.0079334342306054E-01 a       173     0     8     1     5
 -6.8189390804412815E+00 a       174     0     8     1     6
  1.0259744892242651E+01 a       175     0     8     1     7
 -2.9364811547215033E+00 a       176     0     8     1     8
  1.6701890096751166E+00 a       177     0     8     1     9
 -1.8207538851120681E+00 a       178     0     8     1    10
  2.1448070288626329E+00 a       179     0     8     1    11
  8.9617592291767938E+00 a       180     0     8     1    12
  2.0363770961174139E+00 a       181     0     8     1    13
  2.6000693515809465E+00 a       182     0     8     1    14
  3.3550986775596381E+00 a       183     0     8     1    15
 -5.8074540946677562E+00 a       184     0     8     1    16
 -1.0557949943998597E+00 a       185     0     8     1    17
  3.2954285465918165E+00 a       186     0     8     1    18
  7.6815578914854568E+00 a       187     0     8     1    19
 -3.4640588376857742E+00 a       188     0     8     1    20
 -1.8034692420877629E+00 a       189     0     8     1    21
 -5.5226830765973185E+00 a       190     0     8     1    22
 -8.2976191790056586E-01 a       191     0     8     1    23
 -1.7223455142641195E+00 a       192     0     8     1    24
