################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8354326283115265E+00 a         1     0     1     1     1
  2.1756297957708308E+00 a         2     0     1     1     2
 -4.1629335325234086E-02 a         3     0     1     1     3
  3.0042003156085531E+00 a         4     0     1     1     4
 -1.4834874490758136E+00 a         5     0     1     1     5
 -8.8271238744225999E-01 a         6     0     1     1     6
  3.9618060330136955E+00 a         7     0     1     1     7
  2.7160530324333281E-02 a         8     0     1     1     8
 -1.1814576788189505E+01 a         9     0     1     1     9
  1.2271205381868382E+00 a        10     0     1     1    10
 -2.8277309339968495E+00 a        11     0     1     1    11
  4.1933395943091361E+00 a        12     0     1     1    12
  4.6148906566220607E+00 a        13     0     1     1    13
  1.9865088517826521E-01 a        14     0     1     1    14
 -3.2758433001371130E+00 a        15     0     1     1    15
  2.8763096150478713E+00 a        16     0     1     1    16
  1.8542257353309608E+00 a        17     0     1     1    17
 -4.9688981319517933E-01 a        18     0     1     1    18
  7.8828981792659392E-01 a        19     0     1     1    19
 -7.1714749987031257E-01 a        20     0     1     1    20
  2.8712921655573831E-01 a        21     0     1     1    21
  1.1952168375800956E+00 a        22     0     1     1    22
  2.1679987551791249E-01 a        23     0     1     1    23
 -2.6708557106389788E+00 a        24     0     1     1    24
  6.6848072213213801E+00 a        25     0     2     1     1
 -1.8174969676101917E+01 a        26     0     2     1     2
 -1.0394291991570921E+00 a        27     0     2     1     3
  1.4483640680710318E+01 a        28     0     2     1     4
 -1.8236434491484044E+00 a        29     0     2     1     5
 -1.5053477551359666E+01 a        30     0     2     1     6
 -2.1362755892527730E+01 a        31     0     2     1     7
  2.8690472657222905E+00 a        32     0     2     1     8
  5.6445105638270787E+00 a        33     0     2     1     9
 -1.0590019656894111E+01 a        34     0     2     1    10
  4.0521967015173157E+00 a        35     0     2     1    11
 -1.7547303438186115E+00 a        36     0     2     1    12
 -7.0742965144951633E+00 a        37     0     2     1    13
  1.2582238671301413E+01 a        38     0     2     1    14
 -1.2875480788061346E+01 a        39     0     2     1    15
 -1.6943547959715186E+01 a        40     0     2     1    16
 -1.5452764253620586E+00 a        41     0     2     1    17
  5.7864776689198596E+00 a        42     0     2     1    18
 -8.9089204760132983E+00 a        43     0     2     1    19
 -4.3830021861743660E+00 a        44     0     2     1    20
  1.5270225243497158E+01 a        45     0     2     1    21
  1.7476321254242082E+00 a        46     0     2     1    22
 -9.6148261948743119E-01 a        47     0     2     1    23
  2.2086344818339882E+01 a        48     0     2     1    24
  1.0783552382743431E+00 a        49     0     3     1     1
  2.7833065614101045E+01 a        50     0     3     1     2
  6.5134865199640690E-01 a        51     0     3     1     3
  3.0232678017477150E+00 a        52     0     3     1     4
  1.8758219737261044E+01 a        53     0     3     1     5
 -1.2261802380484555E+01 a        54     0     3     1     6
  2.5996408222600881E+01 a        55     0     3     1     7
 -1.0166686281492018E+01 a        56     0     3     1     8
 -1.1373972528949288E+01 a        57     0     3     1     9
 -1.0129551655360331E+01 a        58     0     3     1    10
 -1.5383245160787487E+01 a        59     0     3     1    11
  7.3688451564523794E+00 a        60     0     3     1    12
  4.9715160013211008E+00 a        61     0     3     1    13
 -2.3670875924448396E+01 a        62     0     3     1    14
  7.8527966121100761E+00 a        63     0     3     1    15
  6.6480741869035711E+00 a        64     0     3     1    16
 -3.8591915993868833E+00 a        65     0     3     1    17
  3.0409174311004019E+00 a        66     0     3     1    18
  1.2573882480487308E+01 a        67     0     3     1    19
 -2.9027181861017841E+01 a        68     0     3     1    20
 -1.7010917779192408E+01 a        69     0     3     1    21
 -2.8593464801360064E+01 a        70     0     3     1    22
  9.1535943197514236E+00 a        71     0     3     1    23
  3.8670423263114087E+00 a        72     0     3     1    24
 -8.2995627084121075E+00 a        73     0     4     1     1
  2.0178736338533547E+01 a        74     0     4     1     2
  6.0990381017458195E-01 a        75     0     4     1     3
 -1.4631225195724101E+01 a        76     0     4     1     4
  2.2538681202422923E+00 a        77     0     4     1     5
  2.0476676649089367E+01 a        78     0     4     1     6
  2.7255893028407893E+01 a        79     0     4     1     7
 -6.5225975813605723E+00 a        80     0     4     1     8
 -9.9542141267627731E+00 a        81     0     4     1     9
  1.2325206348150568E+01 a        82     0     4     1    10
 -3.7342160129074062E+00 a        83     0     4     1    11
 -8.4069881098340415E-01 a        84     0     4     1    12
  5.5610580929951352E+00 a        85     0     4     1    13
 -1.1534332063304154E+01 a        86     0     4     1    14
  1.6104962345493039E+01 a        87     0     4     1    15
  2.0341821719069770E+01 a        88     0     4     1    16
 -5.7512485883500708E-01 a        89     0     4     1    17
 -5.5329409455440581E+00 a        90     0     4     1    18
  1.0888874819102472E+01 a        91     0     4     1    19
 -6.9813401958800165E+00 a        92     0     4     1    20
 -1.7397676586598482E+01 a        93     0     4     1    21
 -1.1215668193228343E+00 a        94     0     4     1    22
 -7.5865818339501334E-01 a        95     0     4     1    23
 -2.6608468019870692E+01 a        96     0     4     1    24
 -1.5697991671532863E+00 a        97     0     5     1     1
 -3.1066907587548840E+01 a        98     0     5     1     2
 -1.6065552606535995E+00 a        99     0     5     1     3
 -2.7677226988602910E+00 a       100     0     5     1     4
 -1.5861046412467909E+01 a       101     0     5     1     5
  1.3740884560497264E+01 a       102     0     5     1     6
 -2.9077529422872900E+01 a       103     0     5     1     7
  9.1956261085435056E+00 a       104     0     5     1     8
  6.4438075356462665E+00 a       105     0     5     1     9
  1.2599886605453985E+01 a       106     0     5     1    10
  1.2592278360180130E+01 a       107     0     5     1    11
 -8.0357325124546435E+00 a       108     0     5     1    12
 -3.1248211460692148E+00 a       109     0     5     1    13
  2.2134917482431213E+01 a       110     0     5     1    14
 -1.2097769416006711E+01 a       111     0     5     1    15
 -5.0989445973481127E+00 a       112     0     5     1    16
  7.8298474598984642E+00 a       113     0     5     1    17
 -3.5015066591877444E+00 a       114     0     5     1    18
 -1.6394871860436787E+01 a       115     0     5     1    19
  2.9506151928929377E+01 a       116     0     5     1    20
  1.9169319944150025E+01 a       117     0     5     1    21
  3.2356946833151710E+01 a       118     0     5     1    22
 -8.5347861977133785E+00 a       119     0     5     1    23
 -1.5798093309622860E+00 a       120     0     5     1    24
 -4.1486301370865073E+00 a       121     0     6     1     1
 -1.6606858756312648E+00 a       122     0     6     1     2
  6.0700016952964320E-01 a       123     0     6     1     3
 -3.6962635532833450E+00 a       124     0     6     1     4
  7.3785369734094719E-01 a       125     0     6     1     5
  1.2637559191154746E+00 a       126     0     6     1     6
 -1.5888718719466048E+00 a       127     0     6     1     7
 -1.0043140855631514E+00 a       128     0     6     1     8
  5.7769349476037224E+00 a       129     0     6     1     9
 -1.6132083483547490E+00 a       130     0     6     1    10
  6.6621609768742041E-01 a       131     0     6     1    11
 -2.3101434502712141E+00 a       132     0     6     1    12
 -1.3905247463063890E+00 a       133     0     6     1    13
  1.3481123938423356E+00 a       134     0     6     1    14
  9.0179153008111779E-01 a       135     0     6     1    15
 -7.2868131251275603E-01 a       136     0     6     1    16
 -4.1625790441763766E-01 a       137     0     6     1    17
