################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.4699316107392320E+00 a         1     0     1     1     1
 -4.0293070747323201E+00 a         2     0     1     1     2
  1.4016549684709299E+00 a         3     0     1     1     3
 -1.7284472101880813E-01 a         4     0     1     1     4
  1.1147996322213021E+00 a         5     0     1     1     5
 -5.6232783747796029E+00 a         6     0     1     1     6
 -4.3271394979531381E+00 a         7     0     1     1     7
 -1.4226733982015609E+00 a         8     0     1     1     8
  6.7120223528214440E-01 a         9     0     1     1     9
 -1.9307226853169754E+00 a        10     0     1     1    10
  1.0934572270612586E+00 a        11     0     1     1    11
  4.8616176394356501E+00 a        12     0     1     1    12
  4.6078040799161393E+00 a        13     0     1     1    13
 -4.1744732155925197E+00 a        14     0     1     1    14
  2.1643496885216345E+00 a        15     0     1     1    15
 -1.0464783317635130E-01 a        16     0     1     1    16
 -1.4225538115779564E+00 a        17     0     1     1    17
 -1.5566944576422001E-01 a        18     0     1     1    18
  4.8832260165392567E+00 a        19     0     1     1    19
 -1.6016305457846713E-01 a        20     0     1     1    20
  1.7725394614691763E+00 a        21     0     1     1    21
  1.4897480434511832E+00 a        22     0     1     1    22
 -4.4659516523692355E-01 a        23     0     1     1    23
  1.2958297132580523E+00 a        24     0     1     1    24
 -2.2424963437106417E+01 a        25     0     2     1     1
  1.0688621929939695E+01 a        26     0     2     1     2
  3.2766961484922783E+00 a        27     0     2     1     3
 -2.9424728802129949E+00 a        28     0     2     1     4
  3.7914084913928137E+00 a        29     0     2     1     5
  9.4684079206601197E+00 a        30     0     2     1     6
  6.1637802638305290E+00 a        31     0     2     1     7
 -1.6217642375493014E+01 a        32     0     2     1     8
  1.3318074591139485E+01 a        33     0     2     1     9
  2.6339956689687698E+00 a        34     0     2     1    10
  1.7408430300808622E+01 a        35     0     2     1    11
 -1.7896183713462438E+01 a        36     0     2     1    12
 -3.7204320034763825E+01 a        37     0     2     1    13
  1.9013611828032847E+01 a        38     0     2     1    14
 -4.2688160803514918E+00 a        39     0     2     1    15
  6.8611960090972781E+00 a        40     0     2     1    16
  2.3567201688607029E+00 a        41     0     2     1    17
 -1.0399831931170134E+00 a        42     0     2     1    18
 -1.1752148953880164E+01 a        43     0     2     1    19
  3.1045597221684824E+00 a        44     0     2     1    20
 -1.1842225665428977E+01 a        45     0     2     1    21
  1.0859572069135126E+01 a        46     0     2     1    22
 -2.5697829241119965E+01 a        47     0     2     1    23
 -6.3064102519833065E-01 a        48     0     2     1    24
 -4.7471434388234108E+00 a        49     0     3     1     1
 -2.7126125036394296E+01 a        50     0     3     1     2
 -1.0851426857616872E+01 a        51     0     3     1     3
  6.3405925738101727E+00 a        52     0     3     1     4
 -4.6850642790248838E+00 a        53     0     3     1     5
 -1.5503260655847741E+01 a        54     0     3     1     6
 -1.3684719170914814E+01 a        55     0     3     1     7
  9.5073080052482553E+00 a        56     0     3     1     8
  3.6096859117929552E+00 a        57     0     3     1     9
 -1.8549671899278376E+01 a        58     0     3     1    10
  4.5964435886474213E+00 a        59     0     3     1    11
  2.0864576552398213E+00 a        60     0     3     1    12
 -1.5560803496914879E+00 a        61     0     3     1    13
  2.6419624894351944E+01 a        62     0     3     1    14
  3.8899483183938353E+00 a        63     0     3     1    15
 -7.0168450026502551E+00 a        64     0     3     1    16
  3.7166698619898719E+00 a        65     0     3     1    17
  7.8316523059317618E+00 a        66     0     3     1    18
  9.4365077992456694E+00 a        67     0     3     1    19
  1.5305198203412456E+01 a        68     0     3     1    20
  1.2774573400296138E+01 a        69     0     3     1    21
 -4.5823443466970515E+00 a        70     0     3     1    22
  2.5797661695884115E+00 a        71     0     3     1    23
 -5.8315209322210713E+00 a        72     0     3     1    24
  2.2437487545759598E+01 a        73     0     4     1     1
 -1.1712081876504817E+01 a        74     0     4     1     2
 -4.1004629881400332E+00 a        75     0     4     1     3
  9.2233026317827771E-01 a        76     0     4     1     4
 -3.5134889116309052E+00 a        77     0     4     1     5
 -6.0823534233934478E+00 a        78     0     4     1     6
 -1.0947418464454289E+01 a        79     0     4     1     7
  1.6323222769384444E+01 a        80     0     4     1     8
 -1.6281314544692730E+01 a        81     0     4     1     9
 -6.4318881403805961E-01 a        82     0     4     1    10
 -2.1185617161539763E+01 a        83     0     4     1    11
  2.1301111343643772E+01 a        84     0     4     1    12
  4.2156999573787651E+01 a        85     0     4     1    13
 -1.9112590409881125E+01 a        86     0     4     1    14
  4.0394217956374927E+00 a        87     0     4     1    15
 -9.4341176057386757E+00 a        88     0     4     1    16
 -2.6087426728181962E+00 a        89     0     4     1    17
 -1.0521293405752217E+00 a        90     0     4     1    18
  1.1732374607421663E+01 a        91     0     4     1    19
 -2.5527718043574099E+00 a        92     0     4     1    20
  1.1990621771860523E+01 a        93     0     4     1    21
 -9.3363476612430691E+00 a        94     0     4     1    22
  2.0861893481056320E+01 a        95     0     4     1    23
  6.3332052673103529E+00 a        96     0     4     1    24
  2.8543243193330756E+00 a        97     0     5     1     1
  2.5599806072836763E+01 a        98     0     5     1     2
  7.7781608086977387E+00 a        99     0     5     1     3
 -6.5423473223614819E+00 a       100     0     5     1     4
  3.9304587069840395E+00 a       101     0     5     1     5
  1.2359691078987144E+01 a       102     0     5     1     6
  1.0660011938317382E+01 a       103     0     5     1     7
 -1.0892547083711527E+01 a       104     0     5     1     8
 -1.8471095541669380E+00 a       105     0     5     1     9
  1.5534973452461426E+01 a       106     0     5     1    10
 -3.4157338732743572E+00 a       107     0     5     1    11
  1.2855948877105881E+00 a       108     0     5     1    12
  4.2582959102240938E+00 a       109     0     5     1    13
 -2.9326654274472919E+01 a       110     0     5     1    14
 -2.2274917055786485E+00 a       111     0     5     1    15
  3.7170703627327475E+00 a       112     0     5     1    16
 -5.2560332851282485E+00 a       113     0     5     1    17
 -7.1725806331491864E+00 a       114     0     5     1    18
 -1.0451908023017500E+01 a       115     0     5     1    19
 -1.5426606708969601E+01 a       116     0     5     1    20
 -9.2939385123983218E+00 a       117     0     5     1    21
  7.3565596717726134E+00 a       118     0     5     1    22
 -9.9965742126743500E+00 a       119     0     5     1    23
  7.3694514189966780E+00 a       120     0     5     1    24
 -3.9564938171199610E-01 a       121     0     6     1     1
  7.8418811963693391E-01 a       122     0     6     1     2
 -1.2050940626964215E+00 a       123     0     6     1     3
  3.6928771731877214E-01 a       124     0     6     1     4
  5.5657994251774812E-01 a       125     0     6     1     5
  5.5939899622104194E+00 a       126     0     6     1     6
  4.7744104154319400E+00 a       127     0     6     1     7
  2.7065322859429681E+00 a       128     0     6     1     8
 -8.6811933563599519E-01 a       129     0     6     1     9
  1.3856865316306786E+00 a       130     0     6     1    10
 -1.6101818273138506E+00 a       131     0     6     1    11
 -2.2973375288584359E+00 a       132     0     6     1    12
 -2.2308620440590174E+00 a       133     0     6     1    13
  4.8633625363798814E+00 a       134     0     6     1    14
 -1.8081118692113285E+00 a       135     0     6     1    15
 -8.6858292096584011E-01 a       136     0     6     1    16
  2.8009637787656985E+00 a       137     0     6     1    17
  2.8089188320871133E-01 a       138     0     6     1    18
