1.714817226267175272e+02 -1.589864143217865603e+04
1.727887423485143756e+02 -1.589868288681961349e+04
1.741023865859261548e+02 -1.589871554031128107e+04
1.754226720844428371e+02 -1.589873951772391956e+04
1.767496155895533150e+02 -1.589875499249710811e+04
1.780832338467475324e+02 -1.589876218545301890e+04
1.794235436015144387e+02 -1.589876134979812923e+04
1.807705615993437220e+02 -1.589875276504475551e+04
1.821243045857248717e+02 -1.589873672996706591e+04
1.834847893061471211e+02 -1.589871356145061145e+04
1.848520325060998459e+02 -1.589868359139177119e+04
1.862260509310727912e+02 -1.589864716279570712e+04
