################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.2115621980117370E-01 a         1     0     1     1     1
  1.9382057668448249E+00 a         2     0     1     1     2
  5.1517441108824524E+00 a         3     0     1     1     3
 -1.0585926639061312E+00 a         4     0     1     1     4
 -3.9552739478261998E+00 a         5     0     1     1     5
 -2.3349002829663243E+00 a         6     0     1     1     6
  1.0377226402224501E+01 a         7     0     1     1     7
  2.5786848322293832E+00 a         8     0     1     1     8
 -1.3679040824977589E+00 a         9     0     1     1     9
  3.2207952579462220E+00 a        10     0     1     1    10
 -4.1198612399016771E-01 a        11     0     1     1    11
  1.4963961339338943E+00 a        12     0     1     1    12
  1.7076833142350762E+00 a        13     0     1     1    13
  2.4344752340679956E+00 a        14     0     1     1    14
 -3.4947468275313356E+00 a        15     0     1     1    15
  1.7716351178224006E+00 a        16     0     1     1    16
  4.1073194337099119E+00 a        17     0     1     1    17
  3.8966135519430654E+00 a        18     0     1     1    18
  1.9460370570940988E+00 a        19     0     1     1    19
  4.9423232269528121E+00 a        20     0     1     1    20
  5.1820551056535171E+00 a        21     0     1     1    21
 -3.7983542591078803E+00 a        22     0     1     1    22
  2.9550931399223512E+00 a        23     0     1     1    23
  1.5862932989625309E+00 a        24     0     1     1    24
 -1.1236468410512584E+01 a        25     0     2     1     1
  1.4064824458842676E+01 a        26     0     2     1     2
 -2.5947686190639225E+00 a        27     0     2     1     3
 -6.4356646256478376E+00 a        28     0     2     1     4
 -3.1278468992181174E-01 a        29     0     2     1     5
  4.5861785411896845E+00 a        30     0     2     1     6
  1.4883606043328122E+01 a        31     0     2     1     7
  1.2969881017497938E+01 a        32     0     2     1     8
 -8.6426427366162972E+00 a        33     0     2     1     9
 -3.6997740964120425E+00 a        34     0     2     1    10
 -1.4772509862939122E+01 a        35     0     2     1    11
  5.2405581044176692E+00 a        36     0     2     1    12
 -1.5738593733348562E+01 a        37     0     2     1    13
  1.0013322191338997E+01 a        38     0     2     1    14
 -1.3029385798483696E+01 a        39     0     2     1    15
 -2.2686994032160595E+00 a        40     0     2     1    16
  1.2520654991499851E+00 a        41     0     2     1    17
 -6.8720714751270751E-01 a        42     0     2     1    18
 -3.2665342686847585E+00 a        43     0     2     1    19
  1.3704677339382288E+01 a        44     0     2     1    20
 -1.2137828520833647E+00 a        45     0     2     1    21
 -1.4075371870337133E+01 a        46     0     2     1    22
  1.2592775365803991E+01 a        47     0     2     1    23
  5.5566379883083146E+00 a        48     0     2     1    24
 -2.7109112552108865E+00 a        49     0     3     1     1
  1.0543011071769682E+01 a        50     0     3     1     2
  1.2863249361742142E+01 a        51     0     3     1     3
  5.6065597615736582E+00 a        52     0     3     1     4
 -2.9147400652121153E+01 a        53     0     3     1     5
  4.4949101052370839E+00 a        54     0     3     1     6
 -1.8556431700750942E+01 a        55     0     3     1     7
 -1.8928152076904077E+01 a        56     0     3     1     8
 -9.1530572579195599E+00 a        57     0     3     1     9
  1.4674898209754133E+01 a        58     0     3     1    10
  4.2416528653390575E+00 a        59     0     3     1    11
  8.3581968419179233E+00 a        60     0     3     1    12
 -3.0328958354660611E+00 a        61     0     3     1    13
 -5.9928407734811229E+00 a        62     0     3     1    14
 -1.3109324293055369E+01 a        63     0     3     1    15
 -1.4106713198108469E+01 a        64     0     3     1    16
  2.3087596157871153E+00 a        65     0     3     1    17
 -2.8833095849628869E+01 a        66     0     3     1    18
  1.1641617816590537E+00 a        67     0     3     1    19
 -4.5259526416957502E-01 a        68     0     3     1    20
 -1.8506585887864018E+00 a        69     0     3     1    21
 -1.2793540612008144E+01 a        70     0     3     1    22
  4.9792664961672015E+00 a        71     0     3     1    23
  4.8777867090685953E+00 a        72     0     3     1    24
  1.1490215953642156E+01 a        73     0     4     1     1
 -1.2698701203623578E+01 a        74     0     4     1     2
  4.8231251971216327E-01 a        75     0     4     1     3
  8.6136709798922535E+00 a        76     0     4     1     4
  2.8683459487927432E+00 a        77     0     4     1     5
 -5.6687655646405934E+00 a        78     0     4     1     6
 -1.5837188886135991E+01 a        79     0     4     1     7
 -1.4499438904097397E+01 a        80     0     4     1     8
  8.2628528407067225E+00 a        81     0     4     1     9
  6.2929182634801908E+00 a        82     0     4     1    10
  1.3961758612845088E+01 a        83     0     4     1    11
 -5.0117825370024818E+00 a        84     0     4     1    12
  2.1924508371036406E+01 a        85     0     4     1    13
 -1.1496993551589391E+01 a        86     0     4     1    14
  1.6077885787669103E+01 a        87     0     4     1    15
  1.4850946663514688E+00 a        88     0     4     1    16
  5.1352408997900245E-01 a        89     0     4     1    17
  9.5411861769364326E-01 a        90     0     4     1    18
  8.9068895520881188E+00 a        91     0     4     1    19
 -1.4068666105199343E+01 a        92     0     4     1    20
  4.9300987786864354E+00 a        93     0     4     1    21
  1.2811476145981498E+01 a        94     0     4     1    22
 -1.4588262803645396E+01 a        95     0     4     1    23
 -5.3526077822995939E+00 a        96     0     4     1    24
  1.5948480425260245E+00 a        97     0     5     1     1
 -1.4549744374905274E+01 a        98     0     5     1     2
 -8.0679629968058357E+00 a        99     0     5     1     3
 -4.5446802856211672E+00 a       100     0     5     1     4
  2.6289041056349657E+01 a       101     0     5     1     5
 -1.0043786883781711E+00 a       102     0     5     1     6
  1.0025987083391385E+01 a       103     0     5     1     7
  1.9163673488285795E+01 a       104     0     5     1     8
  1.1901432637171123E+01 a       105     0     5     1     9
 -1.9233452358879781E+01 a       106     0     5     1    10
 -4.5569218568030243E-02 a       107     0     5     1    11
 -1.0415341993987015E+01 a       108     0     5     1    12
  2.6745058383139853E+00 a       109     0     5     1    13
  7.3423858430917601E+00 a       110     0     5     1    14
  1.5113104427207553E+01 a       111     0     5     1    15
  1.9224254583974663E+01 a       112     0     5     1    16
 -6.9041120794603348E+00 a       113     0     5     1    17
  2.8650984273305337E+01 a       114     0     5     1    18
  1.2571351863852511E+00 a       115     0     5     1    19
 -5.6557136989998309E+00 a       116     0     5     1    20
  4.9330755710760945E+00 a       117     0     5     1    21
  8.8624809739020538E+00 a       118     0     5     1    22
  3.4367363878403036E-02 a       119     0     5     1    23
 -7.7284169748271490E+00 a       120     0     5     1    24
 -4.8331974579483863E-02 a       121     0     6     1     1
 -1.9812149664125580E+00 a       122     0     6     1     2
 -2.7452650456268524E+00 a       123     0     6     1     3
  1.3806897876437668E-01 a       124     0     6     1     4
  4.6273548492541838E+00 a       125     0     6     1     5
  1.5044546969196551E+00 a       126     0     6     1     6
 -9.4814711540838221E+00 a       127     0     6     1     7
 -3.2819586692827456E+00 a       128     0     6     1     8
  1.7048611759993166E+00 a       129     0     6     1     9
 -3.2073133481950729E+00 a       130     0     6     1    10
  6.2121133757700508E-01 a       131     0     6     1    11
 -2.9316932284532258E+00 a       132     0     6     1    12
 -2.9739346226810728E+00 a       133     0     6     1    13
 -2.8408659548322914E+00 a       134     0     6     1    14
  2.5851204315507692E+00 a       135     0     6     1    15
 -2.2136435615928147E+00 a       136     0     6     1    16
 -3.4829195627943412E+00 a       137     0     6     1    17
