################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.7866843286568064E+00 a         1     0     1     1     1
 -1.6454088239459566E+00 a         2     0     1     1     2
 -1.2315611906330479E+00 a         3     0     1     1     3
 -2.0881604449487088E+00 a         4     0     1     1     4
 -2.4645695682687010E-01 a         5     0     1     1     5
 -1.8056295969815774E+00 a         6     0     1     1     6
  3.8293770365113571E+00 a         7     0     1     1     7
  6.5452641037031145E-01 a         8     0     1     1     8
 -4.7351664777210323E-01 a         9     0     1     1     9
  3.4632888122165078E+00 a        10     0     1     1    10
 -2.5191117982473044E+00 a        11     0     1     1    11
 -2.1280751412461516E+00 a        12     0     1     1    12
 -1.9235964058770152E+00 a        13     0     1     1    13
 -2.6350017281442186E+00 a        14     0     1     1    14
 -3.0089615950473827E+00 a        15     0     1     1    15
  1.1107331146702328E+00 a        16     0     1     1    16
  2.5765601307358965E+00 a        17     0     1     1    17
 -3.4383660372959555E+00 a        18     0     1     1    18
 -2.8839993098348649E-01 a        19     0     1     1    19
 -1.6208222304180369E+00 a        20     0     1     1    20
  4.3773622894323714E-03 a        21     0     1     1    21
  5.2063966738300413E+00 a        22     0     1     1    22
  5.2723236939733431E-01 a        23     0     1     1    23
  6.3516386943884062E-01 a        24     0     1     1    24
  3.8065100927976818E+00 a        25     0     2     1     1
 -5.4047480524904656E-01 a        26     0     2     1     2
 -2.8541382369926720E+00 a        27     0     2     1     3
 -2.4149402546602521E+00 a        28     0     2     1     4
 -2.5885618009725629E-02 a        29     0     2     1     5
 -1.0206980194970537E+01 a        30     0     2     1     6
 -5.2234998301880271E+00 a        31     0     2     1     7
 -2.3452938346626979E+00 a        32     0     2     1     8
 -2.0850675338253071E+00 a        33     0     2     1     9
  5.1142613333728884E+00 a        34     0     2     1    10
  4.4525349834121437E+00 a        35     0     2     1    11
 -8.7654945597702323E+00 a        36     0     2     1    12
 -8.0651783103611070E+00 a        37     0     2     1    13
  2.8193581365284679E+00 a        38     0     2     1    14
 -7.2634869444486716E+00 a        39     0     2     1    15
  5.7942368908010149E+00 a        40     0     2     1    16
  1.7610116350114022E+00 a        41     0     2     1    17
  1.2109175920404654E+01 a        42     0     2     1    18
  6.5678439794963737E+00 a        43     0     2     1    19
 -1.9494657833938303E+00 a        44     0     2     1    20
 -5.0019184592035719E+00 a        45     0     2     1    21
 -7.9865533969622611E+00 a        46     0     2     1    22
 -4.0212265387904029E+00 a        47     0     2     1    23
 -5.5980202555610408E+00 a        48     0     2     1    24
 -4.4869635846096267E+00 a        49     0     3     1     1
 -7.9320720430978997E-01 a        50     0     3     1     2
 -2.3704615581983024E+00 a        51     0     3     1     3
 -3.0244225367303996E+00 a        52     0     3     1     4
  2.2398162388103882E+00 a        53     0     3     1     5
 -6.2428788043664012E+00 a        54     0     3     1     6
 -3.5733966217834556E+00 a        55     0     3     1     7
 -7.6388401297049091E+00 a        56     0     3     1     8
 -1.5904538467754087E-01 a        57     0     3     1     9
  1.4385510063841831E+01 a        58     0     3     1    10
 -8.5485685807974896E+00 a        59     0     3     1    11
  7.2606322353608919E+00 a        60     0     3     1    12
  3.5830721518709119E+00 a        61     0     3     1    13
 -8.7375533809624955E+00 a        62     0     3     1    14
 -5.1546378340041334E+00 a        63     0     3     1    15
  1.2436890276707768E+00 a        64     0     3     1    16
 -2.2072186029943586E+00 a        65     0     3     1    17
 -6.2985419693958375E+00 a        66     0     3     1    18
  5.1817406354537194E+00 a        67     0     3     1    19
 -1.8149936763250483E+00 a        68     0     3     1    20
 -4.9836492893848208E+00 a        69     0     3     1    21
  8.4401672425401912E+00 a        70     0     3     1    22
 -6.4725271105093896E+00 a        71     0     3     1    23
  1.2525468265481226E+01 a        72     0     3     1    24
 -4.2464271713841999E+00 a        73     0     4     1     1
 -1.7440355165613854E+00 a        74     0     4     1     2
  1.6345445331197412E+00 a        75     0     4     1     3
 -7.6721890937493886E-01 a        76     0     4     1     4
 -2.7507878959344674E+00 a        77     0     4     1     5
  9.5092586418110976E+00 a        78     0     4     1     6
  4.0826232057424594E+00 a        79     0     4     1     7
  3.2736115209279375E+00 a        80     0     4     1     8
  5.7218269782069306E+00 a        81     0     4     1     9
 -5.7761765971998518E+00 a        82     0     4     1    10
 -6.8198228263587568E+00 a        83     0     4     1    11
  1.0914047470792902E+01 a        84     0     4     1    12
  3.2083159186509329E+00 a        85     0     4     1    13
 -6.7846245480819771E+00 a        86     0     4     1    14
  1.3568715883807714E+01 a        87     0     4     1    15
 -4.6812717259828140E+00 a        88     0     4     1    16
 -2.4070590581357547E+00 a        89     0     4     1    17
 -1.3436565227188023E+01 a        90     0     4     1    18
 -6.8037879647986239E+00 a        91     0     4     1    19
 -5.2515682618194071E-01 a        92     0     4     1    20
  4.5104265160436627E+00 a        93     0     4     1    21
  6.6037267102637678E+00 a        94     0     4     1    22
  4.1790592753277265E+00 a        95     0     4     1    23
  6.4548946316340166E+00 a        96     0     4     1    24
  5.8607537711535587E+00 a        97     0     5     1     1
 -3.4768920276521014E+00 a        98     0     5     1     2
  6.9532340002284010E-01 a        99     0     5     1     3
  1.9886037710562809E+00 a       100     0     5     1     4
 -2.1641231239676120E-01 a       101     0     5     1     5
  6.9485818440687872E+00 a       102     0     5     1     6
 -2.6646287969506882E-01 a       103     0     5     1     7
  4.8408927955891237E+00 a       104     0     5     1     8
 -3.9110946353179292E+00 a       105     0     5     1     9
 -5.9137122814245382E+00 a       106     0     5     1    10
  8.8798272817396313E+00 a       107     0     5     1    11
 -4.5237306300468285E+00 a       108     0     5     1    12
 -9.2916561920426890E+00 a       109     0     5     1    13
  1.2664299003371040E+01 a       110     0     5     1    14
  1.4487624762337417E+00 a       111     0     5     1    15
 -7.9103516382737276E+00 a       112     0     5     1    16
  2.2261557538632379E+00 a       113     0     5     1    17
  2.0961865108025268E+00 a       114     0     5     1    18
 -3.3005742622488490E+00 a       115     0     5     1    19
  4.8085132044188228E+00 a       116     0     5     1    20
  7.5547482457118917E+00 a       117     0     5     1    21
 -1.2738285801881270E+01 a       118     0     5     1    22
  8.1522513299085713E+00 a       119     0     5     1    23
 -1.2989092146393933E+01 a       120     0     5     1    24
 -1.6861307204682843E+00 a       121     0     6     1     1
  1.1016266812464626E+00 a       122     0     6     1     2
  1.6811418680741967E+00 a       123     0     6     1     3
  4.7977311423141705E-01 a       124     0     6     1     4
 -3.1152348972819477E-01 a       125     0     6     1     5
  2.1062956812115154E+00 a       126     0     6     1     6
 -3.7132660381615441E+00 a       127     0     6     1     7
 -1.5415257314176045E+00 a       128     0     6     1     8
  6.3672790403241752E-01 a       129     0     6     1     9
 -3.0032018803182297E+00 a       130     0     6     1    10
  7.0698242929987909E-01 a       131     0     6     1    11
  1.9274693744145899E+00 a       132     0     6     1    12
  7.7500250258122727E-01 a       133     0     6     1    13
  1.0397906557072045E+00 a       134     0     6     1    14
  5.0952671299249417E+00 a       135     0     6     1    15
 -1.0951980459452448E+00 a       136     0     6     1    16
 -3.2455748838336809E+00 a       137     0     6     1    17
  2.1021290091864877E+00 a       138     0     6     1    18
  3.5727912479432813E-02 a       139     0     6     1    19
  2.6769132533307167E+00 a       140     0     6     1    20
  1.2282409440843458E+00 a       141     0     6     1    21
 -6.3239181458435834E+00 a       142     0     6     1    22
 -9.0436331452767929E-02 a       143     0     6     1    23
 -6.1820425870394762E-02 a       144     0     6     1    24
  3.1315596632200637E-01 a       145     0     7     1     1
  1.3080652133856170E+00 a       146     0     7     1     2
 -2.2996042303995767E-01 a       147     0     7     1     3
  1.6142031751570296E+00 a       148     0     7     1     4
  5.8284641297259587E-01 a       149     0     7     1     5
 -1.4046992204617053E+00 a       150     0     7     1     6
 -4.5043235996546777E-01 a       151     0     7     1     7
 -1.9214664921260567E+00 a       152     0     7     1     8
 -2.8297727536596264E+00 a       153     0     7     1     9
  1.3660359066360881E+00 a       154     0     7     1    10
  2.5903106499106965E+00 a       155     0     7     1    11
 -2.3661645032886955E+00 a       156     0     7     1    12
  8.9576224833537821E-01 a       157     0     7     1    13
  2.5822067041479024E+00 a       158     0     7     1    14
 -3.6723721208754254E+00 a       159     0     7     1    15
  1.9492628719170546E-01 a       160     0     7     1    16
