################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.0343863861420043E-01 a         1     0     1     1     1
 -6.4323047940287417E+00 a         2     0     1     1     2
 -2.4767053142687159E+00 a         3     0     1     1     3
  1.1245590191744141E+00 a         4     0     1     1     4
 -1.2927022348459420E+00 a         5     0     1     1     5
  2.4467270590098971E+00 a         6     0     1     1     6
  1.9363390931947240E+00 a         7     0     1     1     7
 -4.4455410173749446E+00 a         8     0     1     1     8
  3.3690544740458028E+00 a         9     0     1     1     9
  1.9817883695001128E+00 a        10     0     1     1    10
 -3.7960008972472153E-01 a        11     0     1     1    11
 -3.0811423849872508E+00 a        12     0     1     1    12
 -2.4781095667573516E+00 a        13     0     1     1    13
  2.7203999939366236E-01 a        14     0     1     1    14
  2.6994367909415224E+00 a        15     0     1     1    15
  1.3516016420555323E+00 a        16     0     1     1    16
 -1.0883012129854901E+00 a        17     0     1     1    17
 -1.2323367137775845E+00 a        18     0     1     1    18
 -1.0595150453119304E+00 a        19     0     1     1    19
  1.0699456203332460E+00 a        20     0     1     1    20
  2.0333010399300049E+00 a        21     0     1     1    21
 -3.4598819602625155E+00 a        22     0     1     1    22
  3.6196346496912429E-01 a        23     0     1     1    23
  9.4965747048533156E-01 a        24     0     1     1    24
  7.5231348002129215E+00 a        25     0     2     1     1
 -1.5572121387671469E+00 a        26     0     2     1     2
 -3.6679077061721319E+00 a        27     0     2     1     3
  1.1692239801630222E+01 a        28     0     2     1     4
 -1.1718300970799043E+00 a        29     0     2     1     5
  5.0348849886746176E+00 a        30     0     2     1     6
 -2.9349598210882561E+00 a        31     0     2     1     7
 -9.1006086586389956E-01 a        32     0     2     1     8
  2.9367917888009285E+00 a        33     0     2     1     9
  5.0671339270154219E+00 a        34     0     2     1    10
  3.4353408258134173E+00 a        35     0     2     1    11
  3.6115936579864214E+00 a        36     0     2     1    12
  6.6197873824844020E+00 a        37     0     2     1    13
 -1.1755062094703321E+00 a        38     0     2     1    14
  3.5097934042881074E-01 a        39     0     2     1    15
  5.6446111103892627E-01 a        40     0     2     1    16
  6.0112133706094639E-01 a        41     0     2     1    17
 -2.7421998040572224E+00 a        42     0     2     1    18
 -4.8187316146572652E+00 a        43     0     2     1    19
 -3.8637649236607690E+00 a        44     0     2     1    20
 -8.2399603882105532E-01 a        45     0     2     1    21
 -5.5472925721524176E+00 a        46     0     2     1    22
  1.2744348007338684E+00 a        47     0     2     1    23
  1.0849198009863257E+00 a        48     0     2     1    24
 -4.2015544536576916E+00 a        49     0     3     1     1
 -3.6324814808299224E+00 a        50     0     3     1     2
 -1.1591189455698427E+00 a        51     0     3     1     3
 -3.3446168528873899E+00 a        52     0     3     1     4
 -3.2339842192647611E-01 a        53     0     3     1     5
  8.1211082555907010E-01 a        54     0     3     1     6
  4.5443674463614876E+00 a        55     0     3     1     7
  6.7653903833624289E+00 a        56     0     3     1     8
  2.0669807103885568E-01 a        57     0     3     1     9
  7.3301504216129987E-01 a        58     0     3     1    10
  1.6673931369931891E+00 a        59     0     3     1    11
  5.3328728757455819E+00 a        60     0     3     1    12
  2.9577504373451129E+00 a        61     0     3     1    13
  5.7886400360999346E+00 a        62     0     3     1    14
 -2.8115097077584790E+00 a        63     0     3     1    15
 -1.4290668327562184E+00 a        64     0     3     1    16
 -7.9251221096298896E-01 a        65     0     3     1    17
  6.2798889652078360E-01 a        66     0     3     1    18
 -1.3794598458879515E+00 a        67     0     3     1    19
  3.7449915748625111E+00 a        68     0     3     1    20
  1.1133582787135290E+00 a        69     0     3     1    21
 -3.9865633518066605E+00 a        70     0     3     1    22
 -2.6834675723048376E+00 a        71     0     3     1    23
  3.4371508207266439E+00 a        72     0     3     1    24
 -1.0239895953370668E+00 a        73     0     4     1     1
  7.5124050189475122E+00 a        74     0     4     1     2
  5.4699168348679272E-01 a        75     0     4     1     3
  5.7610557693449055E-02 a        76     0     4     1     4
  1.2248065676310913E+00 a        77     0     4     1     5
