################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.3499907349440777E-01 a         1     0     1     1     1
 -1.7730241626884748E+00 a         2     0     1     1     2
 -1.8234850139956653E+00 a         3     0     1     1     3
  3.2867711994498955E-01 a         4     0     1     1     4
 -6.5515883632657257E-01 a         5     0     1     1     5
 -8.1116071796685951E-01 a         6     0     1     1     6
 -3.2215958679851914E-02 a         7     0     1     1     7
 -1.0752441232574352E+00 a         8     0     1     1     8
 -2.8920069734040749E-01 a         9     0     1     1     9
 -6.7208691567575363E-01 a        10     0     1     1    10
 -9.0230558447895037E-01 a        11     0     1     1    11
  5.0587222197778858E-01 a        12     0     1     1    12
 -9.0688757171037304E-01 a        13     0     1     1    13
 -2.4442539132973937E-02 a        14     0     1     1    14
 -3.8604718406871231E-03 a        15     0     1     1    15
 -1.3152238874854887E+00 a        16     0     1     1    16
 -7.6883796781733205E-01 a        17     0     1     1    17
  7.9709881540705996E-01 a        18     0     1     1    18
  7.6006204335790106E-01 a        19     0     1     1    19
  2.1988811766707567E-01 a        20     0     1     1    20
 -1.3750508011513277E-01 a        21     0     1     1    21
 -6.0117679406909097E-01 a        22     0     1     1    22
  1.1095379363618463E+00 a        23     0     1     1    23
  7.2044095133137631E-01 a        24     0     1     1    24
  3.6497252085206472E-01 a        25     0     2     1     1
 -1.9253084801525830E+00 a        26     0     2     1     2
 -1.5780536197356014E+00 a        27     0     2     1     3
 -1.1364893750306704E+00 a        28     0     2     1     4
 -4.6125138634494678E-01 a        29     0     2     1     5
 -4.7091351716048496E-01 a        30     0     2     1     6
 -5.5647487378842853E-01 a        31     0     2     1     7
  1.0037495844252609E+00 a        32     0     2     1     8
  4.4415429921715998E-03 a        33     0     2     1     9
 -4.2373484590480182E-01 a        34     0     2     1    10
 -3.2905011771100129E-01 a        35     0     2     1    11
  5.6649499278086224E-01 a        36     0     2     1    12
 -6.3982000703630426E-01 a        37     0     2     1    13
 -7.7682169622643971E-01 a        38     0     2     1    14
  1.9274260258761970E+00 a        39     0     2     1    15
  8.2307252252051114E-02 a        40     0     2     1    16
 -1.4065969903614062E+00 a        41     0     2     1    17
 -1.4004659566097336E-01 a        42     0     2     1    18
 -4.9907358695071111E-02 a        43     0     2     1    19
 -8.3344232197594667E-02 a        44     0     2     1    20
 -2.7375710947275639E-01 a        45     0     2     1    21
 -1.0649165021658846E+00 a        46     0     2     1    22
 -3.3056924913652946E-02 a        47     0     2     1    23
  1.0049605553914738E+00 a        48     0     2     1    24
  8.8412293998335001E-01 a        49     0     3     1     1
  3.6731602030832827E-01 a        50     0     3     1     2
 -1.2661600061235749E+00 a        51     0     3     1     3
 -4.7641374569091871E-02 a        52     0     3     1     4
  1.3012718539235490E+00 a        53     0     3     1     5
  6.7814912942521816E-02 a        54     0     3     1     6
  1.2725796133754630E+00 a        55     0     3     1     7
 -7.1446439428137354E-01 a        56     0     3     1     8
  7.1869279560602450E-01 a        57     0     3     1     9
 -2.0200452238205391E+00 a        58     0     3     1    10
 -3.6140648645367774E-03 a        59     0     3     1    11
  5.3569505090292990E-01 a        60     0     3     1    12
  1.5725396132213825E+00 a        61     0     3     1    13
