################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.7420293195818219E-01 a         1     0     1     1     1
 -1.9551810786724517E+00 a         2     0     1     1     2
 -6.7306100357490728E-01 a         3     0     1     1     3
 -1.9341786515903303E+00 a         4     0     1     1     4
  8.0995296276867024E-01 a         5     0     1     1     5
  1.2882841253898450E-01 a         6     0     1     1     6
  3.2929857520377257E+00 a         7     0     1     1     7
  4.4808395143726343E-01 a         8     0     1     1     8
 -6.6689707824965028E-01 a         9     0     1     1     9
  2.4467851458909178E+00 a        10     0     1     1    10
 -1.9390009324197226E+00 a        11     0     1     1    11
 -3.1032995895734654E+00 a        12     0     1     1    12
 -3.6715627614476964E-01 a        13     0     1     1    13
 -2.3290740736419098E+00 a        14     0     1     1    14
 -2.9641693679829126E+00 a        15     0     1     1    15
  1.2373429883207463E+00 a        16     0     1     1    16
  1.9662415023558122E+00 a        17     0     1     1    17
 -2.6710800454767631E+00 a        18     0     1     1    18
  1.1153681540126063E-01 a        19     0     1     1    19
 -4.5663182951162512E-01 a        20     0     1     1    20
 -6.0531544043143659E-01 a        21     0     1     1    21
  4.6420486021962342E+00 a        22     0     1     1    22
  7.3829348852971677E-01 a        23     0     1     1    23
  8.4151414279945003E-01 a        24     0     1     1    24
  2.1264848149899627E+00 a        25     0     2     1     1
 -1.3056734538935717E+00 a        26     0     2     1     2
 -5.0728626981082297E+00 a        27     0     2     1     3
 -3.6677930034727937E+00 a        28     0     2     1     4
 -3.7827867158797672E+00 a        29     0     2     1     5
 -6.5077473175887253E+00 a        30     0     2     1     6
 -5.5624260094703679E+00 a        31     0     2     1     7
 -1.9468251885808188E+00 a        32     0     2     1     8
 -7.4404680861890038E-01 a        33     0     2     1     9
  1.5743558141777860E+00 a        34     0     2     1    10
  8.3546413971584321E-01 a        35     0     2     1    11
 -5.5423779912357345E+00 a        36     0     2     1    12
 -8.2994583943851392E+00 a        37     0     2     1    13
  1.6488430810700994E+00 a        38     0     2     1    14
 -7.0495060101145937E+00 a        39     0     2     1    15
  5.6960772579775218E+00 a        40     0     2     1    16
  4.3309395285619162E-01 a        41     0     2     1    17
  6.1047196480371699E+00 a        42     0     2     1    18
  3.6728330480558942E+00 a        43     0     2     1    19
 -1.6289079573473455E+00 a        44     0     2     1    20
 -3.0034744615369933E+00 a        45     0     2     1    21
 -5.4841806636627908E+00 a        46     0     2     1    22
 -2.1806027136798320E+00 a        47     0     2     1    23
 -2.7448917850449832E+00 a        48     0     2     1    24
