################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0357135283761432E+00 a         1     0     1     1     1
 -4.8059063250542777E-01 a         2     0     1     1     2
  2.2354447519502976E-01 a         3     0     1     1     3
 -6.1074797269847436E-01 a         4     0     1     1     4
  1.0820093447965762E+00 a         5     0     1     1     5
  9.3564893030008844E-01 a         6     0     1     1     6
  4.5776242575878490E-01 a         7     0     1     1     7
 -5.0668050128160197E-04 a         8     0     1     1     8
  8.1021604713429751E-01 a         9     0     1     1     9
 -1.2473975433197395E+00 a        10     0     1     1    10
  2.1113674359199221E-02 a        11     0     1     1    11
 -1.3657973843601505E+00 a        12     0     1     1    12
  1.2345300660260761E+00 a        13     0     1     1    13
  6.3997296217632324E-02 a        14     0     1     1    14
  4.0600067264326228E-01 a        15     0     1     1    15
 -8.9942960425776863E-01 a        16     0     1     1    16
 -3.4738358134063740E-01 a        17     0     1     1    17
 -1.0233379654466295E+00 a        18     0     1     1    18
  1.3068638768230723E-01 a        19     0     1     1    19
  9.3888715491161256E-01 a        20     0     1     1    20
 -2.1485743607767394E-01 a        21     0     1     1    21
  6.4693773594098847E-01 a        22     0     1     1    22
 -4.7721604887119534E-01 a        23     0     1     1    23
 -8.1317410916383359E-01 a        24     0     1     1    24
  9.8408673319963869E-01 a        25     0     1     1    25
 -1.4095182367078321E-01 a        26     0     1     1    26
  6.5333813551987441E-01 a        27     0     1     1    27
  1.1766443474144690E-02 a        28     0     1     1    28
  4.1439025735405186E-02 a        29     0     1     1    29
  7.7690995555216102E-01 a        30     0     1     1    30
  1.2049571932215959E+00 a        31     0     1     1    31
  1.6351867654533658E-01 a        32     0     1     1    32
 -2.6379794612285212E-01 a        33     0     2     1     1
 -2.8099140036542614E-01 a        34     0     2     1     2
  5.9381303226941740E-01 a        35     0     2     1     3
  1.0707942475100747E+00 a        36     0     2     1     4
 -1.9941011244152915E-01 a        37     0     2     1     5
 -1.1663464011399545E+00 a        38     0     2     1     6
  3.4753522585066507E+00 a        39     0     2     1     7
 -6.8215547035912871E-01 a        40     0     2     1     8
 -6.5697533719573065E-01 a        41     0     2     1     9
 -5.7853761760339328E-01 a        42     0     2     1    10
 -1.1492804923751869E+00 a        43     0     2     1    11
 -1.0036167131788580E+00 a        44     0     2     1    12
 -1.5758633684067263E+00 a        45     0     2     1    13
  2.7679634062368491E-01 a        46     0     2     1    14
  2.6583841960195995E+00 a        47     0     2     1    15
 -9.8388104379853303E-01 a        48     0     2     1    16
  6.3923727208952863E-01 a        49     0     2     1    17
 -7.5190703014722382E-01 a        50     0     2     1    18
 -2.5535502995921640E+00 a        51     0     2     1    19
 -5.7286265410640902E-01 a        52     0     2     1    20
  1.2722071939258415E+00 a        53     0     2     1    21
