   1    1        0.000000000       0.027410498       0.000259693
   1    2        0.000000000       0.045870206       0.000954401
   1    3        0.000000000       0.035329419       0.001551869
   1    4        0.000000000       0.045417960       0.000418382
   1    5        0.000000000       0.068216497       0.001597716
   1    6        0.000000000       0.065112760       0.002738613
   1    7        0.000000000       0.811688044       0.233372174
   1    8        0.000000000       0.480721229       0.120159610
   1    9        0.000000000       0.437481756       0.203540018
   1   10        0.000000000       0.493759477       0.131897723
   1   11        0.000000000       0.371060447       0.086382396
   1   12        0.000000000       0.921800619       0.310656605
   1   13        0.000000000       1.007808171       0.256596773
   1   14        0.000000000       0.896267520       0.190716896
   1   15        0.000000000       0.789898764       0.116028685
   1   16        0.000000000       1.134456363       0.151681953
   1   17        0.000000000       1.135604108       0.140898859
   1   18        0.000000000       2.813677399       0.985644503
   1   19        0.000000000       2.924470364       0.517082501
   1   20        0.000000000       1.187780014       0.450395155
   1   21        0.000000000       1.510340433       0.302711781
   1   22        0.000000000       1.049679947       0.193058749
   1   23        0.000000000       1.729970592       0.704230137
   1   24        0.000000000       2.313975017       0.455897926
   1   25        0.000000000       1.652305026       0.277616519
   1   26        0.000000000       1.908772784       0.862163686
   1   27        0.000000000       2.179642425       0.572474824
   1   28        0.000000000       1.590366582       0.377003326
   1   29        0.000000000       1.937548537       0.469703800
   1   30        0.000000000       2.312043968       0.467406909
   1   31        0.000000000       2.219387864       0.380128904
   1   32        0.000000000       0.451077549       0.029362816
   1   33        0.000000000       0.808599367       0.055970804
   1   34        0.000000000       0.837500154       0.064337683
   1   35        0.000000000       0.000642054       0.000023163
   1   36        0.000000000       0.001283662       0.000030637
   1   37        0.000000000       0.001271378       0.000019875
   1   38        0.000000000       0.025700376       0.002354498
   1   39        0.000000000       0.018763264       0.002309339
   1   40        0.000000000       0.049431816       0.003012591
   1   41        0.000000000       0.041985293       0.001677964
   1   42        0.000000000       0.072741229       0.006843015
   1   43        0.000000000       0.054227859       0.006784535
   1   44        0.000000000       0.064647858       0.008362879
   1   45        0.000000000       0.141495879       0.008800980
   1   46        0.000000000       0.046439163       0.005140744
   1   47        0.000000000       0.103208647       0.004207054
   1   48        0.000000000       0.005711160       0.000654887
   1   49        0.000000000       0.004862061       0.000485420
   1   50        0.000000000       0.002208644       0.000118981
   1   51        0.000000000       0.001662281       0.000108032
   1   52        0.000000000       0.004978636       0.000172114
   1   53        0.000000000       0.034932526       0.003134054
   1   54        0.000000000       0.028412817       0.003260254
   1   55        0.000000000       0.035444997       0.004382099
   1   56        0.000000000       0.025539275       0.002661731
   1   57        0.000000000       0.047486549       0.002028517
   1   58        0.000000000       0.005673209       0.000585838
   1   59        0.000000000       0.013181017       0.000419663
   1   60        0.000000000       0.020237195       0.001489823
   1   61        0.000000000       0.015690604       0.001640017
   1   62        0.000000000       0.015915960       0.001418171
   1   63        0.000000000       0.015709195       0.001715390
   1   64        0.000000000       0.014843677       0.000570530
   2    1        0.000000000       0.030989844       0.000218397
   2    2        0.000000000       0.216411251       0.005381093
   2    3        0.000000000       0.051636414       0.000848832
   2    4        0.000000000       0.025512436       0.000029717
   2    5        0.000000000       0.030603259       0.000365608
   2    6        0.000000000       0.178286617       0.009261376
   2    7        0.000000000       0.087821338       0.001537788
   2    8        0.000000000       0.393749968       0.030182333
   2    9        0.000000000       0.503084387       0.360093359
   2   10        0.000000000       0.368679576       0.024430264
   2   11        0.000000000       0.867097210       0.058717385
   2   12        0.000000000       1.014793006       0.747431745
   2   13        0.000000000       0.896169197       0.053350747
   2   14        0.000000000       0.665194644       0.034709586
   2   15        0.000000000       1.214454662       0.552095197
   2   16        0.000000000       1.263663126       0.046882098
