0.551401869159   -0.25217880766 0_(NN@NN__fully_relaxed)
0.546296296296   -0.251559410755 1_(NN@NN__fully_relaxed)
0.551401869159   -0.248896687504 2_(NN@NN__fully_relaxed)
0.546296296296   -0.24734936923 3_(NN@NN__fully_relaxed)
0.551401869159   -0.250311450395 4_(NN@NN__fully_relaxed)
0.546296296296   -0.248257173083 5_(NN@NN__fully_relaxed)
0.551401869159   -0.250311450393 6_(NN@NN__fully_relaxed)
0.546296296296   -0.248257173085 7_(NN@NN__fully_relaxed)
0.551401869159   -0.248896687504 8_(NN@NN__fully_relaxed)
0.546296296296   -0.247349369229 9_(NN@NN__fully_relaxed)
0.560747663551   -0.247878932098 10_(NN@NN__fully_relaxed)
0.564814814815   -0.246369430561 11_(NN@NN__fully_relaxed)
0.560747663551   -0.2477407041 12_(NN@NN__fully_relaxed)
0.564814814815   -0.247340547909 13_(NN@NN__fully_relaxed)
0.550458715596   -0.253428119224 14_(NN@NN__fully_relaxed)
0.559633027523   -0.256970669865 15_(NN@NN__fully_relaxed)
0.550458715596   -0.253428119223 16_(NN@NN__fully_relaxed)
0.559633027523   -0.256970669865 17_(NN@NN__fully_relaxed)
0.560747663551   -0.247740704099 18_(NN@NN__fully_relaxed)
0.564814814815   -0.247340547907 19_(NN@NN__fully_relaxed)
0.560747663551   -0.247878932099 20_(NN@NN__fully_relaxed)
0.564814814815   -0.246369430561 21_(NN@NN__fully_relaxed)
