1.548526670352952372e+01 -1.324909094443381719e+03
1.560329414498959189e+01 -1.324911909505361791e+03
1.572191979825620756e+01 -1.324914128180380203e+03
1.584114517549266843e+01 -1.324915765128893099e+03
1.596097178886233259e+01 -1.324916831439813677e+03
1.608140115052848174e+01 -1.324917336595426377e+03
1.620243477265443133e+01 -1.324917288545975907e+03
1.632407416740349504e+01 -1.324916693776950297e+03
1.644632084693898477e+01 -1.324915557385918191e+03
1.656917632342422664e+01 -1.324913884143289806e+03
1.669264210902251833e+01 -1.324911689934698416e+03
1.681671971589718595e+01 -1.324908998107769321e+03
