################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2644956806075263E+00 a         1     0     1     1     1
 -2.8903929536874333E+00 a         2     0     1     1     2
  9.3749162350489179E-01 a         3     0     1     1     3
 -1.9480223386994435E+00 a         4     0     1     1     4
 -1.5429674555781681E+00 a         5     0     1     1     5
  6.8060088248165529E-01 a         6     0     1     1     6
  4.0336642281221652E-01 a         7     0     1     1     7
  1.5657494319345431E+00 a         8     0     1     1     8
 -3.4757296158179920E+00 a         9     0     1     1     9
 -2.3447284925750769E-01 a        10     0     1     1    10
  2.3995244484757396E+00 a        11     0     1     1    11
  1.9111873928995942E+00 a        12     0     1     1    12
  1.2803429544331610E+00 a        13     0     1     1    13
  1.1530192551823772E+00 a        14     0     1     1    14
  3.2252850628154833E-01 a        15     0     1     1    15
  1.3293045192747444E+00 a        16     0     1     1    16
  4.8677797774659087E-01 a        17     0     1     1    17
 -1.9974833516375639E+00 a        18     0     1     1    18
 -1.0655532100133966E+00 a        19     0     1     1    19
 -6.7100550489264624E-02 a        20     0     1     1    20
  1.2230684733766706E+00 a        21     0     1     1    21
 -1.6720188483000242E-01 a        22     0     1     1    22
  1.1894880333797668E+00 a        23     0     1     1    23
 -1.9721315552016053E-01 a        24     0     1     1    24
  1.1445352537665117E+00 a        25     0     2     1     1
  8.8688515496100240E-01 a        26     0     2     1     2
  4.8769216994681047E-01 a        27     0     2     1     3
 -2.3231482869451645E-01 a        28     0     2     1     4
 -3.4406744478714533E+00 a        29     0     2     1     5
 -1.3865607540847036E+00 a        30     0     2     1     6
 -1.0876025524260464E+00 a        31     0     2     1     7
  3.2762860773465317E+00 a        32     0     2     1     8
 -6.8897333364615831E-01 a        33     0     2     1     9
 -7.6803694939316181E-01 a        34     0     2     1    10
 -3.1332103179398307E-01 a        35     0     2     1    11
  3.0721418135767641E-02 a        36     0     2     1    12
  6.8397215728609273E-01 a        37     0     2     1    13
  8.9445424854151290E-01 a        38     0     2     1    14
  3.2474129175565863E-01 a        39     0     2     1    15
 -4.9099998263923150E-01 a        40     0     2     1    16
 -1.8961107098114656E+00 a        41     0     2     1    17
 -2.0044259840980021E+00 a        42     0     2     1    18
 -6.4693421154569575E-01 a        43     0     2     1    19
 -8.7522429982694794E-01 a        44     0     2     1    20
  2.6075748521080619E+00 a        45     0     2     1    21
 -3.7861416147755587E+00 a        46     0     2     1    22
  6.1607552143533917E-02 a        47     0     2     1    23
  5.0895709603889816E-01 a        48     0     2     1    24
  7.3623400919634496E-01 a        49     0     3     1     1
  2.4372984923713470E+00 a        50     0     3     1     2
 -1.1443536825420564E-01 a        51     0     3     1     3
  8.9504140040790758E-01 a        52     0     3     1     4
  1.3524662348257162E+00 a        53     0     3     1     5
 -1.5768129956679351E+00 a        54     0     3     1     6
  1.5081340037798814E+00 a        55     0     3     1     7
  8.7384202248386111E-01 a        56     0     3     1     8
 -2.1877764005955744E+00 a        57     0     3     1     9
  4.3913984313331983E-01 a        58     0     3     1    10
  8.9495019375858964E-01 a        59     0     3     1    11
 -3.8110034835011752E-01 a        60     0     3     1    12
  2.9656839374041097E+00 a        61     0     3     1    13
 -1.1306393159187695E+00 a        62     0     3     1    14
  1.6494466581469505E+00 a        63     0     3     1    15
 -9.4352003521637107E-01 a        64     0     3     1    16
  5.0098256590748691E-01 a        65     0     3     1    17
  1.4272946525676200E+00 a        66     0     3     1    18
 -2.6053400170401386E+00 a        67     0     3     1    19
