################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.2221912230833436E+01 a         1     0     1     1     1
  1.5453656155368394E+00 a         2     0     1     1     2
 -8.8057949288921886E+00 a         3     0     1     1     3
 -9.1875428528154490E+00 a         4     0     1     1     4
  1.6385669135567820E+01 a         5     0     1     1     5
  2.6837872139557373E+01 a         6     0     1     1     6
  3.9759365351883481E+01 a         7     0     1     1     7
  1.7677605104368435E+01 a         8     0     1     1     8
  4.4210504478616448E+00 a         9     0     1     1     9
  2.1114051149089573E+01 a        10     0     1     1    10
 -2.4713722737928808E+01 a        11     0     1     1    11
 -1.0521485057668446E+01 a        12     0     1     1    12
 -1.2476827722107176E-01 a        13     0     1     1    13
 -7.9620353311519905E+00 a        14     0     1     1    14
 -1.0667993780940513E+01 a        15     0     1     1    15
  6.5531642406605206E+00 a        16     0     1     1    16
  1.2514480930768025E+01 a        17     0     1     1    17
  5.8497370339286370E+00 a        18     0     1     1    18
 -4.9768930804958433E+00 a        19     0     1     1    19
 -7.5221694932169187E+00 a        20     0     1     1    20
  1.5436787984050042E+00 a        21     0     1     1    21
 -1.8236991519303112E+00 a        22     0     1     1    22
 -1.1924510673920993E+01 a        23     0     1     1    23
 -1.8077671972989478E+01 a        24     0     1     1    24
  6.9429194415160103E+00 a        25     0     2     1     1
  3.5128362238005955E+00 a        26     0     2     1     2
  5.6606259581284490E+00 a        27     0     2     1     3
  1.9813078178168178E+00 a        28     0     2     1     4
 -1.6874083843758576E+00 a        29     0     2     1     5
 -3.8405577216231355E+00 a        30     0     2     1     6
  1.0608841909941296E+01 a        31     0     2     1     7
  1.5321934467167056E+01 a        32     0     2     1     8
 -8.0846862539928832E+00 a        33     0     2     1     9
 -8.1855027727464191E-01 a        34     0     2     1    10
 -1.2594399865125205E-01 a        35     0     2     1    11
  7.0161615918955516E+00 a        36     0     2     1    12
 -7.0969644583953722E+00 a        37     0     2     1    13
  2.5748366810686973E+00 a        38     0     2     1    14
 -2.9015357028189270E+00 a        39     0     2     1    15
  1.0334084329539563E+01 a        40     0     2     1    16
 -7.1666368000904095E+00 a        41     0     2     1    17
  3.2936227414774120E+00 a        42     0     2     1    18
 -7.4022392220226196E-01 a        43     0     2     1    19
  2.8485851796428276E+00 a        44     0     2     1    20
  1.8029898809133444E+00 a        45     0     2     1    21
  4.2865605413792531E+00 a        46     0     2     1    22
