################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.1326115328937478E+00 a         1     0     1     1     1
 -4.4335704983625535E+00 a         2     0     1     1     2
 -6.7356866369764052E+00 a         3     0     1     1     3
 -1.8932087349624616E+00 a         4     0     1     1     4
 -1.7907398657102667E+00 a         5     0     1     1     5
 -1.3832598614006473E+00 a         6     0     1     1     6
  1.5432712245157847E+00 a         7     0     1     1     7
 -5.5539094305139847E-01 a         8     0     1     1     8
 -3.1817420824825020E+00 a         9     0     1     1     9
 -4.1165278642361898E+00 a        10     0     1     1    10
  2.3416747403768046E+00 a        11     0     1     1    11
 -6.2024845922701441E+00 a        12     0     1     1    12
 -1.0574793679594539E+00 a        13     0     1     1    13
 -2.6241434142333833E+00 a        14     0     1     1    14
 -4.1176342807253158E-01 a        15     0     1     1    15
  7.4862337322214731E+00 a        16     0     1     1    16
 -9.7889334793670653E+00 a        17     0     2     1     1
 -4.1069447757610060E+00 a        18     0     2     1     2
 -4.8956662923579231E+00 a        19     0     2     1     3
  1.2526361439472685E+01 a        20     0     2     1     4
  1.5857057876867541E+01 a        21     0     2     1     5
  1.5942848160460910E+00 a        22     0     2     1     6
  1.0614192254233078E+01 a        23     0     2     1     7
 -1.3274559324894696E+01 a        24     0     2     1     8
 -1.6569591764967129E+01 a        25     0     2     1     9
  1.2792180889709289E+01 a        26     0     2     1    10
 -1.5539646915649739E+01 a        27     0     2     1    11
 -2.4234035262109796E+01 a        28     0     2     1    12
 -5.8048024824185065E+00 a        29     0     2     1    13
  2.8684707242783931E+00 a        30     0     2     1    14
 -8.9767853608751960E+00 a        31     0     2     1    15
 -8.6898833153343773E+00 a        32     0     2     1    16
  1.0541349389449813E+01 a        33     0     3     1     1
 -2.9594221297113243E+00 a        34     0     3     1     2
 -1.9500004639790927E-01 a        35     0     3     1     3
  3.8822535208902091E+00 a        36     0     3     1     4
  6.1169141802719045E+00 a        37     0     3     1     5
  4.3432819035406665E+00 a        38     0     3     1     6
  9.4736085058794899E+00 a        39     0     3     1     7
 -9.1352891547021944E+00 a        40     0     3     1     8
 -1.4813072412745276E+01 a        41     0     3     1     9
  1.6479911206273091E+01 a        42     0     3     1    10
 -2.7231193556398519E+01 a        43     0     3     1    11
 -2.9560677982044794E+01 a        44     0     3     1    12
  1.2132166401738203E+01 a        45     0     3     1    13
 -4.6829936014748821E+00 a        46     0     3     1    14
  1.6475335690655040E+00 a        47     0     3     1    15
 -2.5925186950467225E+00 a        48     0     3     1    16
  1.0047438722909039E+01 a        49     0     4     1     1
  6.0540643239382508E+00 a        50     0     4     1     2
  1.0015768004086654E+01 a        51     0     4     1     3
 -1.3150795879656521E+01 a        52     0     4     1     4
 -1.5134833494673387E+01 a        53     0     4     1     5
 -1.1186615847781689E+00 a        54     0     4     1     6
 -1.0194887797124732E+01 a        55     0     4     1     7
  1.5547547945235880E+01 a        56     0     4     1     8
  1.5663702973107345E+01 a        57     0     4     1     9
 -8.8244771864005500E+00 a        58     0     4     1    10
  1.6247281349413832E+01 a        59     0     4     1    11
  2.9151638555453605E+01 a        60     0     4     1    12
  5.6169030959609474E+00 a        61     0     4     1    13
 -2.9946014927558080E+00 a        62     0     4     1    14
  1.1365777124627460E+01 a        63     0     4     1    15
  1.5258192097494516E+00 a        64     0     4     1    16
 -1.2456727055483976E+01 a        65     0     5     1     1
  5.3169174811369730E+00 a        66     0     5     1     2
 -5.2695816111144431E+00 a        67     0     5     1     3
 -4.0237528733012882E+00 a        68     0     5     1     4
 -6.6967480189684530E+00 a        69     0     5     1     5
 -4.1447459563922093E+00 a        70     0     5     1     6
 -1.1747370050047106E+01 a        71     0     5     1     7
  1.0811895120751339E+01 a        72     0     5     1     8
  1.1444223304710173E+01 a        73     0     5     1     9
 -1.7682124962139156E+01 a        74     0     5     1    10
  2.8885593272281561E+01 a        75     0     5     1    11
  2.9027087123054450E+01 a        76     0     5     1    12
 -1.6270531336261147E+01 a        77     0     5     1    13
  5.7730841383961895E-01 a        78     0     5     1    14
  3.5255228804449095E+00 a        79     0     5     1    15
  2.2604612586792774E+00 a        80     0     5     1    16
