1.505808174983036274e+01 -8.203408215194940567e-04
1.541007477218213850e+01 -1.565395039506256580e-03
1.576751087796749218e+01 5.446695140562951565e-03
1.598704783220892622e+01 1.079972740262746811e-02
1.613043182997495606e+01 -1.265039620921015739e-02
1.647641379880256807e+01 -3.498277859762310982e-03
1.649887939034490714e+01 -3.039511153474450111e-03
1.687289532315236329e+01 1.695483573712408543e-03
1.697566561302944166e+01 2.160359872505068779e-03
1.725252139054738620e+01 2.397964941337704659e-03
1.763779935531847798e+01 4.374376730993390083e-04
1.802877097956654495e+01 -1.363880001008510590e-03
