################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7293579032532334E+00 a         1     0     1     1     1
 -4.7861184794739557E+00 a         2     0     1     1     2
  1.1802447473770281E+00 a         3     0     1     1     3
  2.1695627487713791E+00 a         4     0     1     1     4
 -1.4814293238930367E+00 a         5     0     1     1     5
  3.0668770980609881E+00 a         6     0     1     1     6
  1.9157093878746001E+00 a         7     0     1     1     7
  2.6147173962169483E+00 a         8     0     1     1     8
  2.3260277593850995E+00 a         9     0     1     1     9
 -5.3773758076601164E+00 a        10     0     1     1    10
 -2.4957869608661527E+00 a        11     0     1     1    11
  7.5789661871034850E+00 a        12     0     1     1    12
  5.7795803140330824E+00 a        13     0     1     1    13
  1.3440987834830804E+00 a        14     0     1     1    14
  5.3510456056443401E-01 a        15     0     1     1    15
 -8.8160244612487804E-01 a        16     0     1     1    16
 -1.6575028796748645E+00 a        17     0     1     1    17
  1.8457544450979323E-02 a        18     0     1     1    18
  1.1158129299667729E+00 a        19     0     1     1    19
  8.6035022867010713E-01 a        20     0     1     1    20
 -7.1333522221095853E+00 a        21     0     1     1    21
 -1.3479667867640240E+01 a        22     0     1     1    22
  3.2373519726654161E+00 a        23     0     1     1    23
  5.8141325182281536E+00 a        24     0     1     1    24
  1.5617748641509315E+00 a        25     0     2     1     1
  1.0680968510321018E-01 a        26     0     2     1     2
  9.5954679263220466E-01 a        27     0     2     1     3
  2.0810238624982396E+00 a        28     0     2     1     4
  1.2052967198251968E-02 a        29     0     2     1     5
  1.7308450438850369E+00 a        30     0     2     1     6
  3.4406910727636619E-01 a        31     0     2     1     7
 -2.5621449838671144E+00 a        32     0     2     1     8
 -1.8183504775795975E-01 a        33     0     2     1     9
  3.3396121628681802E-01 a        34     0     2     1    10
  1.7837746753502823E-01 a        35     0     2     1    11
  3.8388896276134493E-01 a        36     0     2     1    12
 -2.2382505182423751E+00 a        37     0     2     1    13
 -2.0309165483107627E-02 a        38     0     2     1    14
 -2.6474870456687518E+00 a        39     0     2     1    15
 -7.0214776730665629E-01 a        40     0     2     1    16
  8.0122393198761896E-02 a        41     0     2     1    17
  9.1276766971565182E-01 a        42     0     2     1    18
 -1.4988221877999310E+00 a        43     0     2     1    19
 -2.6246348907671377E+00 a        44     0     2     1    20
 -2.9570058208477854E+00 a        45     0     2     1    21
  3.2558719100054034E+00 a        46     0     2     1    22
 -1.9294911437050684E+00 a        47     0     2     1    23
 -2.9044204528343007E+00 a        48     0     2     1    24
  1.4340430606620982E+00 a        49     0     3     1     1
  1.1452775977287719E+00 a        50     0     3     1     2
 -1.1872938837534288E+00 a        51     0     3     1     3
  1.1247920392308046E+00 a        52     0     3     1     4
  1.6311924797745003E+00 a        53     0     3     1     5
  1.4008144743543480E+00 a        54     0     3     1     6
 -1.9204172761664176E-01 a        55     0     3     1     7
 -1.9789777398863950E-01 a        56     0     3     1     8
