################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.6619999413412607E+01 a         1     0     1     1     1
  2.7174097146643033E+00 a         2     0     1     1     2
  7.5190037460718235E+00 a         3     0     1     1     3
 -9.7357551358570440E+00 a         4     0     1     1     4
 -2.7679069842267936E+01 a         5     0     1     1     5
  6.4770125377448524E+00 a         6     0     1     1     6
 -7.9406138356014440E+00 a         7     0     1     1     7
  1.8186412817414912E+01 a         8     0     1     1     8
 -1.3798469920497199E+01 a         9     0     1     1     9
  9.0263242632842591E+00 a        10     0     1     1    10
 -6.6219617246016895E+00 a        11     0     2     1     1
  7.0607296766826710E-01 a        12     0     2     1     2
  1.0811071072827122E+01 a        13     0     2     1     3
  8.3865251421394826E-01 a        14     0     2     1     4
 -1.6760759489820114E+01 a        15     0     2     1     5
 -4.5182200385468265E+00 a        16     0     2     1     6
 -4.9466242552447612E+00 a        17     0     2     1     7
  1.2222938642905984E+01 a        18     0     2     1     8
  6.1897737095469800E+00 a        19     0     2     1     9
  5.1206390040250289E+00 a        20     0     2     1    10
 -1.0632164983366394E+01 a        21     0     3     1     1
 -6.2964139545536462E+00 a        22     0     3     1     2
 -1.6324345712491619E+00 a        23     0     3     1     3
  2.6665179719476755E+00 a        24     0     3     1     4
  9.7365283339888951E+00 a        25     0     3     1     5
 -2.7714577141107513E+00 a        26     0     3     1     6
 -3.6770204846283874E+00 a        27     0     3     1     7
 -2.2653709401275957E+00 a        28     0     3     1     8
 -1.7672677636424934E+00 a        29     0     3     1     9
 -1.3959733570799719E+01 a        30     0     3     1    10
  2.3179144836987302E+01 a        31     0     4     1     1
 -6.5757424378216669E+00 a        32     0     4     1     2
 -3.6494555375261650E+00 a        33     0     4     1     3
  1.4031657501727507E+01 a        34     0     4     1     4
  3.0161782230888946E+01 a        35     0     4     1     5
 -1.0436943053080533E+01 a        36     0     4     1     6
  8.2829221461030258E+00 a        37     0     4     1     7
 -1.9193784856756785E+01 a        38     0     4     1     8
  1.8898334094889755E+01 a        39     0     4     1     9
 -1.3201050133459578E+01 a        40     0     4     1    10
  9.7641571622635279E+00 a        41     0     5     1     1
  1.4235858742976641E+00 a        42     0     5     1     2
 -7.7383986064755224E+00 a        43     0     5     1     3
 -1.4282706360953552E+00 a        44     0     5     1     4
  2.6406292424817831E+01 a        45     0     5     1     5
  5.9213246251396923E+00 a        46     0     5     1     6
  6.2571343964632167E+00 a        47     0     5     1     7
 -1.4841949207722442E+01 a        48     0     5     1     8
  5.0481990051226133E-01 a        49     0     5     1     9
 -1.0740655691053790E+01 a        50     0     5     1    10
 -3.6562766045583803E+00 a        51     0     6     1     1
  3.5269871143226657E+00 a        52     0     6     1     2
  1.8576159237180093E-01 a        53     0     6     1     3
 -5.3553527422234053E+00 a        54     0     6     1     4
 -7.9975669847104287E+00 a        55     0     6     1     5
  3.4007787439277615E+00 a        56     0     6     1     6
 -2.6510170242851068E+00 a        57     0     6     1     7
  4.5276300174729913E+00 a        58     0     6     1     8
 -5.9263363475689692E+00 a        59     0     6     1     9
