################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.2210738226276820E+00 a         1     0     1     1     1
  6.2849243580615664E+00 a         2     0     1     1     2
  6.7236437557580775E+00 a         3     0     1     1     3
  6.3350382309721043E-01 a         4     0     1     1     4
  2.3729354347125859E+00 a         5     0     1     1     5
  9.5447554056198525E-01 a         6     0     1     1     6
 -5.0600039950451414E+00 a         7     0     1     1     7
 -5.5415176407157976E+00 a         8     0     1     1     8
  1.1850659617944812E+00 a         9     0     1     1     9
 -2.3900507109428806E+00 a        10     0     1     1    10
  1.9718669140236063E+01 a        11     0     2     1     1
  6.0002794517812852E+00 a        12     0     2     1     2
  1.0914650869140754E+01 a        13     0     2     1     3
 -9.8114707495725035E+00 a        14     0     2     1     4
  2.4587854471479678E+00 a        15     0     2     1     5
  2.9411128756171063E+01 a        16     0     2     1     6
  2.9799612310113139E+00 a        17     0     2     1     7
  2.8946979027783799E+00 a        18     0     2     1     8
 -4.1438090376914323E+00 a        19     0     2     1     9
  6.0179069535268628E+00 a        20     0     2     1    10
  5.0922554316147979E+00 a        21     0     3     1     1
  9.5807874843877350E-01 a        22     0     3     1     2
  1.9458765378137631E+01 a        23     0     3     1     3
 -5.3810955654911998E+00 a        24     0     3     1     4
 -1.2216711707843805E+01 a        25     0     3     1     5
  4.8477156600616404E+01 a        26     0     3     1     6
 -1.0915919234006726E+01 a        27     0     3     1     7
 -9.1870706106002054E+00 a        28     0     3     1     8
  8.3749219915516022E+00 a        29     0     3     1     9
  5.1734892334274259E-02 a        30     0     3     1    10
 -2.2351247924450657E+01 a        31     0     4     1     1
 -5.3217830292932158E+00 a        32     0     4     1     2
 -6.1946110642293437E+00 a        33     0     4     1     3
  1.3487399571182722E+01 a        34     0     4     1     4
 -2.4771469821369996E+00 a        35     0     4     1     5
 -2.6851439754510832E+01 a        36     0     4     1     6
  2.1018031868421851E-02 a        37     0     4     1     7
 -9.5532051639904676E+00 a        38     0     4     1     8
  3.7356635073147473E+00 a        39     0     4     1     9
 -4.5890845314451916E+00 a        40     0     4     1    10
 -9.8937309193683126E-02 a        41     0     5     1     1
 -7.2557501103391298E+00 a        42     0     5     1     2
 -2.1293622344517125E+01 a        43     0     5     1     3
 -1.0949105188797916E+00 a        44     0     5     1     4
  1.2473893574465537E+01 a        45     0     5     1     5
 -4.6497171631655320E+01 a        46     0     5     1     6
  1.7022940552347009E+01 a        47     0     5     1     7
  1.6694000034781962E+00 a        48     0     5     1     8
 -2.6793065183248355E+00 a        49     0     5     1     9
  5.5477865438670362E+00 a        50     0     5     1    10
  1.1649225428079411E+00 a        51     0     6     1     1
 -5.9376960006344914E+00 a        52     0     6     1     2
 -7.0486484756690810E+00 a        53     0     6     1     3
 -2.8878521657586226E-02 a        54     0     6     1     4
 -2.1228431997798451E+00 a        55     0     6     1     5
 -1.2127153456731762E+01 a        56     0     6     1     6
  2.3091120580936098E+00 a        57     0     6     1     7
  6.1989945433016231E+00 a        58     0     6     1     8
  4.1882129425032693E+00 a        59     0     6     1     9
  5.6238825917295221E-01 a        60     0     6     1    10
  7.5798037691090192E+00 a        61     0     7     1     1
  1.3032521406930746E+00 a        62     0     7     1     2
 -2.8228875897513284E+00 a        63     0     7     1     3
 -5.1396144859820048E+00 a        64     0     7     1     4
  4.1735653841291055E-02 a        65     0     7     1     5
  3.9349305238281813E+00 a        66     0     7     1     6
 -1.8660066581604684E+00 a        67     0     7     1     7
  5.5342032395208802E+00 a        68     0     7     1     8
  2.6255410018163996E+00 a        69     0     7     1     9
