################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.1992147580210180E+00 a         1     0     1     1     1
 -1.2248915349236642E+00 a         2     0     1     1     2
 -5.7936230894632237E+00 a         3     0     1     1     3
  1.1200369558823118E+00 a         4     0     1     1     4
  6.9788622002392326E+00 a         5     0     1     1     5
  2.4063604961147234E+01 a         6     0     1     1     6
  2.3383660231638794E+00 a         7     0     1     1     7
 -1.9876837518504502E+00 a         8     0     1     1     8
  1.0659185025893940E+01 a         9     0     1     1     9
 -9.6190786042146903E-01 a        10     0     1     1    10
  2.8694246344449885E+00 a        11     0     1     1    11
 -6.7705255355371852E-01 a        12     0     1     1    12
  1.4063609735433301E+01 a        13     0     1     1    13
  1.5007152886627146E+00 a        14     0     1     1    14
  6.4204765286169776E+00 a        15     0     1     1    15
  8.5412449037709806E+00 a        16     0     1     1    16
  6.4578997956079904E+00 a        17     0     1     1    17
  5.3305848030383967E+00 a        18     0     1     1    18
 -1.7776668450965055E+01 a        19     0     1     1    19
  1.8601873245026777E+01 a        20     0     1     1    20
 -9.7251012156127530E+00 a        21     0     1     1    21
  4.5216638024692130E-01 a        22     0     1     1    22
 -5.4358182179771068E+00 a        23     0     1     1    23
 -3.5054273781366487E+00 a        24     0     1     1    24
 -2.3279202739147311E+00 a        25     0     2     1     1
 -6.0236799775110379E+00 a        26     0     2     1     2
  3.1224753011051183E+00 a        27     0     2     1     3
  1.8574842046948965E+00 a        28     0     2     1     4
 -6.5184586807951153E+00 a        29     0     2     1     5
  6.0361383734981171E+00 a        30     0     2     1     6
 -7.3248347961564497E-01 a        31     0     2     1     7
  5.6201232475856457E+00 a        32     0     2     1     8
 -3.0956970370568917E+00 a        33     0     2     1     9
 -2.5288082669782681E+00 a        34     0     2     1    10
  2.0953454557209636E+00 a        35     0     2     1    11
 -4.1734268549323570E+00 a        36     0     2     1    12
  8.5370210870095633E+00 a        37     0     2     1    13
  1.3377712047889244E+01 a        38     0     2     1    14
  5.8228776081709563E+00 a        39     0     2     1    15
  2.9996684531541353E+00 a        40     0     2     1    16
  6.0166902657569912E+00 a        41     0     2     1    17
 -4.5173182768737892E+00 a        42     0     2     1    18
 -1.4141934078604761E+01 a        43     0     2     1    19
 -1.3147716219359843E+01 a        44     0     2     1    20
 -1.3406565472314744E+01 a        45     0     2     1    21
  5.2859535547920515E+00 a        46     0     2     1    22
 -6.6121692316316025E+00 a        47     0     2     1    23
 -3.5628735218005897E-01 a        48     0     2     1    24
 -5.4686562786977335E+00 a        49     0     3     1     1
 -4.1161172420225407E+00 a        50     0     3     1     2
 -3.6141528605059072E+00 a        51     0     3     1     3
 -3.5297358751254184E+00 a        52     0     3     1     4
 -3.0304265564259212E+00 a        53     0     3     1     5
  8.7388547792397837E+00 a        54     0     3     1     6
  1.0802348127314159E+00 a        55     0     3     1     7
  4.9967776071755052E+00 a        56     0     3     1     8
 -7.5478547497970550E-01 a        57     0     3     1     9
 -2.6776834529795357E+00 a        58     0     3     1    10
 -2.9499455411925886E+00 a        59     0     3     1    11
 -9.1581614162806861E+00 a        60     0     3     1    12
  9.6770362178468190E+00 a        61     0     3     1    13
  9.4618381125458058E+00 a        62     0     3     1    14
  1.9748176752684059E+00 a        63     0     3     1    15
  3.8722161692911392E+00 a        64     0     3     1    16
  4.7277290839161710E+00 a        65     0     3     1    17
 -1.8393098888042772E-01 a        66     0     3     1    18
 -4.6426856060940027E+00 a        67     0     3     1    19
  5.3720305128769015E+00 a        68     0     3     1    20
 -1.2320232758274009E-01 a        69     0     3     1    21
  3.0268453557740775E+00 a        70     0     3     1    22
 -5.5613655389853625E+00 a        71     0     3     1    23
 -1.1057107225231873E+01 a        72     0     3     1    24
 -1.0141012767040833E+01 a        73     0     4     1     1
  3.4921474419050678E+00 a        74     0     4     1     2
  5.4070338649352170E+00 a        75     0     4     1     3
  2.5085134176013297E+00 a        76     0     4     1     4
 -1.0113395664340178E+01 a        77     0     4     1     5
 -2.9102838207182426E+01 a        78     0     4     1     6
 -4.2030665269986907E+00 a        79     0     4     1     7
  2.6910940724816008E+00 a        80     0     4     1     8
 -9.8100855532399063E+00 a        81     0     4     1     9
  4.3509493298697166E-01 a        82     0     4     1    10
 -2.4012294233013067E+00 a        83     0     4     1    11
 -5.5233679549635040E-02 a        84     0     4     1    12
 -1.3418331988000128E+01 a        85     0     4     1    13
  1.2776020823997312E+00 a        86     0     4     1    14
 -6.7194751568228375E+00 a        87     0     4     1    15
 -7.3570523651074895E+00 a        88     0     4     1    16
 -4.2094159426683211E+00 a        89     0     4     1    17
 -1.0264279007960999E+01 a        90     0     4     1    18
  1.3032536442355017E+01 a        91     0     4     1    19
 -2.4988750276448901E+01 a        92     0     4     1    20
