################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.1340776984778858E+00 a         1     0     1     1     1
 -4.8409874490758593E+00 a         2     0     1     1     2
 -4.0891015879988881E+00 a         3     0     1     1     3
 -2.3341548430373620E+00 a         4     0     1     1     4
  6.5073752703100061E+00 a         5     0     1     1     5
  2.6775723502784235E+01 a         6     0     1     1     6
  2.4517093317295693E+00 a         7     0     1     1     7
  2.4010899032866684E+00 a         8     0     1     1     8
  8.7138830538245085E+00 a         9     0     1     1     9
 -8.2155674078753238E-01 a        10     0     1     1    10
  7.3470783696928188E-01 a        11     0     1     1    11
 -3.6500462730787859E+00 a        12     0     1     1    12
  1.5558754118333608E+01 a        13     0     1     1    13
  1.5591360150357065E+00 a        14     0     1     1    14
  6.6063084244322976E+00 a        15     0     1     1    15
  8.8455651358933860E+00 a        16     0     1     1    16
  7.3653944934660824E+00 a        17     0     1     1    17
  6.2783806449915938E+00 a        18     0     1     1    18
 -1.4084893069155475E+01 a        19     0     1     1    19
  1.7397961467605921E+01 a        20     0     1     1    20
 -9.0659376287648215E+00 a        21     0     1     1    21
  1.0290832725364552E+00 a        22     0     1     1    22
 -8.7404407027598463E+00 a        23     0     1     1    23
 -4.9226010495566763E+00 a        24     0     1     1    24
 -2.3000062342993179E+00 a        25     0     2     1     1
 -5.8766118308427169E+00 a        26     0     2     1     2
  2.3159475596171095E+00 a        27     0     2     1     3
  9.0353792808283862E-01 a        28     0     2     1     4
 -6.6132743299606931E+00 a        29     0     2     1     5
  6.8201693061167337E+00 a        30     0     2     1     6
  1.0947451870153446E+00 a        31     0     2     1     7
  5.2569861606767523E+00 a        32     0     2     1     8
 -1.2175311983287360E+00 a        33     0     2     1     9
 -1.8282268915105895E+00 a        34     0     2     1    10
  7.6972284170361993E-01 a        35     0     2     1    11
 -4.6252466580573826E+00 a        36     0     2     1    12
  9.7681849957560765E+00 a        37     0     2     1    13
  1.0676407531449236E+01 a        38     0     2     1    14
  6.3116143126469888E+00 a        39     0     2     1    15
  5.7838717871197609E+00 a        40     0     2     1    16
  3.6640475702507715E+00 a        41     0     2     1    17
 -2.2046220936749452E+00 a        42     0     2     1    18
 -1.1026937483993308E+01 a        43     0     2     1    19
 -1.2390930606274413E+01 a        44     0     2     1    20
 -1.1932159253090926E+01 a        45     0     2     1    21
  7.5195612994117109E+00 a        46     0     2     1    22
 -5.9164864462040612E+00 a        47     0     2     1    23
 -1.6790387751455682E+00 a        48     0     2     1    24
 -4.9282893026459496E+00 a        49     0     3     1     1
 -2.8872231367691867E+00 a        50     0     3     1     2
 -4.1007977765660861E+00 a        51     0     3     1     3
 -4.6424600682766934E+00 a        52     0     3     1     4
 -1.8305896552540595E+00 a        53     0     3     1     5
  9.6615949153472549E+00 a        54     0     3     1     6
  2.0813575590349109E+00 a        55     0     3     1     7
  5.4329270907126341E+00 a        56     0     3     1     8
 -2.6887073192666805E-01 a        57     0     3     1     9
 -3.5264276862506354E+00 a        58     0     3     1    10
 -9.6866284243874734E-01 a        59     0     3     1    11
 -8.7757888182286656E+00 a        60     0     3     1    12
  9.9865176559174831E+00 a        61     0     3     1    13
  7.5883960979970064E+00 a        62     0     3     1    14
  2.4649461851003918E+00 a        63     0     3     1    15
  4.2932947948504081E+00 a        64     0     3     1    16
  3.6650510782439323E+00 a        65     0     3     1    17
  7.1753482383985823E-01 a        66     0     3     1    18
 -3.9116590209757764E+00 a        67     0     3     1    19
  4.8142206272432135E+00 a        68     0     3     1    20
  1.0146868212381581E+00 a        69     0     3     1    21
  3.6304979333756386E+00 a        70     0     3     1    22
 -5.7078483827698472E+00 a        71     0     3     1    23
 -1.0343899273052925E+01 a        72     0     3     1    24
 -7.8955578962791764E+00 a        73     0     4     1     1
  7.2366838453537801E+00 a        74     0     4     1     2
  3.3792549153722162E+00 a        75     0     4     1     3
  4.9720955580824082E+00 a        76     0     4     1     4
 -8.8715709311908526E+00 a        77     0     4     1     5
 -3.0322531459888474E+01 a        78     0     4     1     6
 -3.8584789738309238E+00 a        79     0     4     1     7
 -1.0474255417381175E+00 a        80     0     4     1     8
 -8.0824287564908790E+00 a        81     0     4     1     9
 -4.0192258837111680E-02 a        82     0     4     1    10
 -6.8720934621044316E-01 a        83     0     4     1    11
  2.6542858075663487E+00 a        84     0     4     1    12
 -1.4317613464551771E+01 a        85     0     4     1    13
  1.1858239487101696E+00 a        86     0     4     1    14
 -7.0421250303744714E+00 a        87     0     4     1    15
 -7.8937177767966427E+00 a        88     0     4     1    16
 -5.4318804748503569E+00 a        89     0     4     1    17
 -9.9807539259485551E+00 a        90     0     4     1    18
  1.0477651545459459E+01 a        91     0     4     1    19
 -2.3270112937823814E+01 a        92     0     4     1    20
  6.8647640830615400E+00 a        93     0     4     1    21
  1.1785665314303408E+00 a        94     0     4     1    22
  7.5213127308471579E+00 a        95     0     4     1    23
  3.2953164583652548E+00 a        96     0     4     1    24
  1.9640564393865354E+00 a        97     0     5     1     1
  1.1280823170878302E+01 a        98     0     5     1     2
 -1.6993900138093883E+00 a        99     0     5     1     3
  4.6134459842653426E+00 a       100     0     5     1     4
  9.4274016249578256E+00 a       101     0     5     1     5
