################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.5505511207690366E+00 a         1     0     1     1     1
 -9.3113576207574433E-01 a         2     0     1     1     2
  6.9567374556193606E-01 a         3     0     1     1     3
  8.3767102518850112E-01 a         4     0     1     1     4
  8.4018193024150001E-01 a         5     0     1     1     5
 -7.9665992478282976E-01 a         6     0     1     1     6
 -1.5274068400914527E+00 a         7     0     1     1     7
 -6.1890133847023132E-01 a         8     0     1     1     8
  1.2420000946350400E+00 a         9     0     1     1     9
 -2.2956791713873765E+00 a        10     0     1     1    10
  4.6159963346984234E-01 a        11     0     1     1    11
  1.1161260472535037E+00 a        12     0     1     1    12
  4.0466761463261500E+00 a        13     0     1     1    13
 -1.4116210097812123E+00 a        14     0     1     1    14
  9.4167192986011972E-01 a        15     0     1     1    15
  2.6289287135831936E+00 a        16     0     1     1    16
  7.0279371453439377E-01 a        17     0     1     1    17
 -1.7600679055271486E+00 a        18     0     1     1    18
  5.4912080050808942E-01 a        19     0     1     1    19
  3.1395095583295440E-01 a        20     0     1     1    20
  1.4366875688063956E+00 a        21     0     1     1    21
 -4.8675680420295514E-01 a        22     0     1     1    22
  3.6492859828085639E-01 a        23     0     1     1    23
  2.0728897594668001E+00 a        24     0     1     1    24
 -4.0332942604082342E+00 a        25     0     2     1     1
  1.3488224647234098E+01 a        26     0     2     1     2
 -8.7910649613271392E+00 a        27     0     2     1     3
  2.5560273089540932E+00 a        28     0     2     1     4
  2.8811394659648562E+00 a        29     0     2     1     5
 -3.8912155188563085E+00 a        30     0     2     1     6
  7.8585297079500505E-01 a        31     0     2     1     7
 -2.1157597066233564E+00 a        32     0     2     1     8
 -8.7929338109923472E-01 a        33     0     2     1     9
 -2.5432944991231132E-01 a        34     0     2     1    10
  7.2884677416936688E-02 a        35     0     2     1    11
  2.8380007021555764E+00 a        36     0     2     1    12
  1.1760902668736248E+00 a        37     0     2     1    13
 -1.3627218930925096E+01 a        38     0     2     1    14
 -6.7295150391187004E+00 a        39     0     2     1    15
  1.0098240234398337E-01 a        40     0     2     1    16
 -8.2888011665343664E-01 a        41     0     2     1    17
 -7.7723590851587714E+00 a        42     0     2     1    18
  1.3740407387457466E+01 a        43     0     2     1    19
 -2.7666972167126413E+00 a        44     0     2     1    20
  2.2205011339516170E+00 a        45     0     2     1    21
 -6.5195927530943392E+00 a        46     0     2     1    22
 -2.4395029110148547E-01 a        47     0     2     1    23
  6.0300072819809589E+00 a        48     0     2     1    24
  1.1259567516152559E+01 a        49     0     3     1     1
 -1.5514941029039132E+01 a        50     0     3     1     2
 -1.1841093926183950E+01 a        51     0     3     1     3
 -4.5688634099542291E+00 a        52     0     3     1     4
 -7.9188139938734068E+00 a        53     0     3     1     5
 -1.9266388193820962E+01 a        54     0     3     1     6
 -7.7090126022111488E-02 a        55     0     3     1     7
 -2.3330133550242159E+01 a        56     0     3     1     8
 -1.3745150873252609E+01 a        57     0     3     1     9
 -1.5118345599905703E+00 a        58     0     3     1    10
  8.9398241647938264E+00 a        59     0     3     1    11
  9.0576390923050920E-01 a        60     0     3     1    12
 -1.0965270572629296E-01 a        61     0     3     1    13
  4.1658332826095741E+00 a        62     0     3     1    14
 -1.3063197338761668E+01 a        63     0     3     1    15
 -4.1201723057093069E+00 a        64     0     3     1    16
  1.1722023487671047E+01 a        65     0     3     1    17
 -4.0620036235570991E+00 a        66     0     3     1    18
  4.2836919511561256E+00 a        67     0     3     1    19
  7.0502664046181920E+00 a        68     0     3     1    20
 -4.4870982088266249E+00 a        69     0     3     1    21
 -8.2151587814141322E+00 a        70     0     3     1    22
  7.6892580676657927E+00 a        71     0     3     1    23
 -1.1335373472013228E+00 a        72     0     3     1    24
  4.5256557793695462E+00 a        73     0     4     1     1
 -1.8138852254616712E+01 a        74     0     4     1     2
  9.6392395389301306E+00 a        75     0     4     1     3
 -1.2840069144937745E+00 a        76     0     4     1     4
 -2.0025402167210449E+00 a        77     0     4     1     5
  1.0152452875206368E+00 a        78     0     4     1     6
 -1.0174926591307936E+00 a        79     0     4     1     7
  1.7337939638871036E-02 a        80     0     4     1     8
  1.0057288948748444E+00 a        81     0     4     1     9
 -8.4133446014606994E-01 a        82     0     4     1    10
  1.9449574609236486E+00 a        83     0     4     1    11
 -1.7627316455013595E+00 a        84     0     4     1    12
 -1.1780034369928536E+00 a        85     0     4     1    13
  1.4604149882456870E+01 a        86     0     4     1    14
  8.1835013142236832E+00 a        87     0     4     1    15
 -2.9332123067538109E+00 a        88     0     4     1    16
 -8.8181231063030086E-01 a        89     0     4     1    17
  8.2929302596113530E+00 a        90     0     4     1    18
 -1.4810235258733558E+01 a        91     0     4     1    19
  3.1029153602703410E+00 a        92     0     4     1    20
  3.1543986847027822E-01 a        93     0     4     1    21
  6.4906215753141563E+00 a        94     0     4     1    22
  2.0180566357247778E+00 a        95     0     4     1    23
 -7.1885382233673045E+00 a        96     0     4     1    24
 -7.8291999540469428E+00 a        97     0     5     1     1
  1.4992899427898987E+01 a        98     0     5     1     2
  8.3854930277152189E+00 a        99     0     5     1     3
  7.3677316173269369E-01 a       100     0     5     1     4
  6.9989946631337503E+00 a       101     0     5     1     5
  1.8603328760425214E+01 a       102     0     5     1     6
  2.0575524241745111E-01 a       103     0     5     1     7
  2.1921866918845296E+01 a       104     0     5     1     8
  1.4162806301338108E+01 a       105     0     5     1     9
  4.6421701607606947E+00 a       106     0     5     1    10
 -7.4901000647473310E+00 a       107     0     5     1    11
 -1.6853875844099135E+00 a       108     0     5     1    12
 -2.4331690588338910E+00 a       109     0     5     1    13
 -5.9278423550177735E+00 a       110     0     5     1    14
  1.1204692921310823E+01 a       111     0     5     1    15
  5.3654416037009378E+00 a       112     0     5     1    16
 -1.1316913762044342E+01 a       113     0     5     1    17
  4.1493803282048425E-01 a       114     0     5     1    18
 -3.8058769535032764E+00 a       115     0     5     1    19
 -7.6304125882938321E+00 a       116     0     5     1    20
  8.7174817997509191E-01 a       117     0     5     1    21
  7.4926634915073720E+00 a       118     0     5     1    22
 -5.4053742086510965E+00 a       119     0     5     1    23
  3.4298140492409397E+00 a       120     0     5     1    24
  1.5810735602823967E+00 a       121     0     6     1     1
  1.0843669766239414E+00 a       122     0     6     1     2
  1.1179115769179053E+00 a       123     0     6     1     3
 -1.2436325540698128E+00 a       124     0     6     1     4
  1.4428815214872326E-01 a       125     0     6     1     5
  1.1861047571614760E+00 a       126     0     6     1     6
  1.2003549394834612E+00 a       127     0     6     1     7
 -1.1935717804074801E+00 a       128     0     6     1     8
  4.6509485282772006E-01 a       129     0     6     1     9
  7.2119980763283509E-01 a       130     0     6     1    10
 -2.8702516188126304E-01 a       131     0     6     1    11
 -3.3331021155939333E-02 a       132     0     6     1    12
 -2.3656086565574865E+00 a       133     0     6     1    13
  1.8982178403680461E+00 a       134     0     6     1    14
 -2.8157192839627149E-01 a       135     0     6     1    15
 -1.6108272509550445E+00 a       136     0     6     1    16
 -5.9234858192439233E-01 a       137     0     6     1    17
  1.3278940532847507E+00 a       138     0     6     1    18
 -1.4404554331050073E-01 a       139     0     6     1    19
 -7.2293892936574555E-01 a       140     0     6     1    20
 -8.2571382920953629E-01 a       141     0     6     1    21
 -1.6418196441871957E-01 a       142     0     6     1    22
 -4.6429984413826703E-01 a       143     0     6     1    23
 -2.1927701185049444E+00 a       144     0     6     1    24
 -8.0297301299059054E-01 a       145     0     7     1     1
  4.9353461301264714E+00 a       146     0     7     1     2
 -2.0665461569512349E+00 a       147     0     7     1     3
 -4.8270154284415218E-01 a       148     0     7     1     4
  1.8085622270571533E-01 a       149     0     7     1     5
  1.6152304779870215E+00 a       150     0     7     1     6
  1.8699898605101678E-01 a       151     0     7     1     7
  5.2719761478857019E-01 a       152     0     7     1     8
  2.9905643828101708E-01 a       153     0     7     1     9
  4.3552176958710392E-01 a       154     0     7     1    10
