################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.7319666684204089E-01 a         1     0     1     1     1
  2.6718305516089651E+00 a         2     0     1     1     2
 -3.9391431628926168E+00 a         3     0     1     1     3
 -1.0509498986949735E+00 a         4     0     1     1     4
  6.3675890735991638E+00 a         5     0     1     1     5
  1.7084961028343031E+00 a         6     0     1     1     6
 -2.4903505182048713E+00 a         7     0     1     1     7
  1.0809126558638387E+00 a         8     0     1     1     8
 -3.7517108993826707E+00 a         9     0     1     1     9
 -3.6960172250528016E+00 a        10     0     1     1    10
  4.3344123676337026E-01 a        11     0     1     1    11
 -5.3291083010033935E+00 a        12     0     1     1    12
  1.2951213458985416E+00 a        13     0     1     1    13
  9.2240364426006458E+00 a        14     0     1     1    14
  1.5604840611929194E+00 a        15     0     1     1    15
  5.8329428441551590E-01 a        16     0     1     1    16
  3.2281143061766868E+00 a        17     0     1     1    17
  1.6071931493932310E+00 a        18     0     1     1    18
 -6.5654425527017510E+00 a        19     0     1     1    19
 -4.1451499189120069E+00 a        20     0     1     1    20
 -6.2563796757058876E+00 a        21     0     1     1    21
  2.1761993437644933E+00 a        22     0     1     1    22
  1.4563608954468488E+00 a        23     0     1     1    23
 -5.6161012999533790E+00 a        24     0     1     1    24
  1.3654540242334992E+00 a        25     0     2     1     1
 -9.3489642810144469E-01 a        26     0     2     1     2
 -5.5213132806212437E+00 a        27     0     2     1     3
 -6.6226980879695407E-01 a        28     0     2     1     4
  7.2252458321390589E-01 a        29     0     2     1     5
  3.7581695816583909E+00 a        30     0     2     1     6
 -1.7725338670963005E+00 a        31     0     2     1     7
  2.6082942674933287E+00 a        32     0     2     1     8
  2.0192685542754754E-01 a        33     0     2     1     9
 -3.0819720658930763E+00 a        34     0     2     1    10
 -2.2342490337158920E+00 a        35     0     2     1    11
 -2.1356681770322847E+00 a        36     0     2     1    12
  1.1767705162409157E+00 a        37     0     2     1    13
  3.7811510631809253E+00 a        38     0     2     1    14
  5.1226098906314843E-01 a        39     0     2     1    15
 -3.9817680887694840E+00 a        40     0     2     1    16
  5.4137947150592263E+00 a        41     0     2     1    17
 -2.2614545086592752E+00 a        42     0     2     1    18
 -6.5767264171755064E+00 a        43     0     2     1    19
 -2.6649197794362216E+00 a        44     0     2     1    20
 -2.0661886353321566E+00 a        45     0     2     1    21
  8.9278075099714960E-01 a        46     0     2     1    22
  1.4364742710788510E+00 a        47     0     2     1    23
 -1.1485296978223256E+00 a        48     0     2     1    24
 -2.4116338975865612E+00 a        49     0     3     1     1
 -2.4417151847410521E+00 a        50     0     3     1     2
 -1.3017507932496655E+00 a        51     0     3     1     3
 -2.6718329669567411E+00 a        52     0     3     1     4
  2.3267476411694551E-01 a        53     0     3     1     5
  3.4107698646033295E+00 a        54     0     3     1     6
  6.1216603639894906E-01 a        55     0     3     1     7
  7.3375904515135000E+00 a        56     0     3     1     8
 -3.8212324587272031E+00 a        57     0     3     1     9
  1.1369698503254426E+00 a        58     0     3     1    10
 -2.4373261416872469E+00 a        59     0     3     1    11
  1.5668554744746951E-01 a        60     0     3     1    12
 -1.4664838032183374E+00 a        61     0     3     1    13
  4.2971859502293686E-01 a        62     0     3     1    14
 -1.8456307588939960E+00 a        63     0     3     1    15
 -7.2811351960225688E+00 a        64     0     3     1    16
  1.3574820625774140E+00 a        65     0     3     1    17
 -4.7280024070372146E+00 a        66     0     3     1    18
 -3.1741973816631992E+00 a        67     0     3     1    19
  4.2228886036147317E+00 a        68     0     3     1    20
  2.8368898873574180E+00 a        69     0     3     1    21
 -2.8746341211062156E+00 a        70     0     3     1    22
 -4.0408897406540358E+00 a        71     0     3     1    23
  2.1998726437752372E+00 a        72     0     3     1    24
  1.1256030303095677E+00 a        73     0     4     1     1
 -2.7691587455564926E+00 a        74     0     4     1     2
  1.3583711047621443E+00 a        75     0     4     1     3
  1.9050722341652626E+00 a        76     0     4     1     4
 -5.4576691600437721E+00 a        77     0     4     1     5
 -2.7282755421123199E+00 a        78     0     4     1     6
 -1.9365690031615512E+00 a        79     0     4     1     7
 -1.2495564616395118E+00 a        80     0     4     1     8
  3.0713524425423175E+00 a        81     0     4     1     9
  4.7273924410636079E+00 a        82     0     4     1    10
 -4.1644646826255940E+00 a        83     0     4     1    11
  5.6721215861935574E+00 a        84     0     4     1    12
 -1.0462427689441238E+00 a        85     0     4     1    13
 -9.6974651943781645E+00 a        86     0     4     1    14
 -2.2804243049830082E+00 a        87     0     4     1    15
 -9.7625812120234312E-01 a        88     0     4     1    16
 -1.0791189803290915E+00 a        89     0     4     1    17
 -9.6219299758588861E-01 a        90     0     4     1    18
  2.6304685385049247E+00 a        91     0     4     1    19
  1.7227369134092589E+00 a        92     0     4     1    20
  6.8358498125287479E+00 a        93     0     4     1    21
 -3.0149263831194313E+00 a        94     0     4     1    22
 -4.3176294422758872E+00 a        95     0     4     1    23
  4.6662354094750462E+00 a        96     0     4     1    24
 -2.4540230451483588E-01 a        97     0     5     1     1
  2.2599870862419968E+00 a        98     0     5     1     2
  5.2285495556498613E+00 a        99     0     5     1     3
  2.2692676576917541E+00 a       100     0     5     1     4
  4.1352337745490281E-01 a       101     0     5     1     5
 -4.9956331538595693E+00 a       102     0     5     1     6
  4.9267059866921509E-01 a       103     0     5     1     7
 -1.3355541590576667E+00 a       104     0     5     1     8
  1.0220284969930878E-02 a       105     0     5     1     9
  3.0193058939572963E+00 a       106     0     5     1    10
  2.0087711852918448E+00 a       107     0     5     1    11
  2.4783498073972767E+00 a       108     0     5     1    12
 -1.1947316132956445E+00 a       109     0     5     1    13
 -1.1246454249621327E+00 a       110     0     5     1    14
 -1.0627213101980848E+00 a       111     0     5     1    15
  3.3104404241448573E+00 a       112     0     5     1    16
 -5.5938701892399640E+00 a       113     0     5     1    17
  3.7699589361365833E+00 a       114     0     5     1    18
  5.6921262724817847E+00 a       115     0     5     1    19
  4.3255342472549367E+00 a       116     0     5     1    20
  2.5943729177302939E+00 a       117     0     5     1    21
 -9.0475307600910482E-01 a       118     0     5     1    22
 -1.1332261687453666E+00 a       119     0     5     1    23
 -1.1296187466704076E-01 a       120     0     5     1    24
  4.3661838017572285E-01 a       121     0     6     1     1
  8.7101847103986785E-01 a       122     0     6     1     2
 -1.8711241492393960E-01 a       123     0     6     1     3
 -1.4807754643385501E-01 a       124     0     6     1     4
  1.3151829584126755E+00 a       125     0     6     1     5
  7.0711883231170142E-02 a       126     0     6     1     6
  1.4849455715562512E+00 a       127     0     6     1     7
  2.8700496672712061E-01 a       128     0     6     1     8
 -3.8500701932074888E-01 a       129     0     6     1     9
 -1.3480360464249765E+00 a       130     0     6     1    10
  2.1648026102791680E+00 a       131     0     6     1    11
 -1.1645390401186559E+00 a       132     0     6     1    12
 -2.9230325018749109E-01 a       133     0     6     1    13
  2.2704916089283169E+00 a       134     0     6     1    14
  8.5628964165119470E-01 a       135     0     6     1    15
  1.5844077142747295E-01 a       136     0     6     1    16
 -1.1119144383859504E-01 a       137     0     6     1    17
 -1.6614026301048646E-01 a       138     0     6     1    18
  5.2972860275928302E-01 a       139     0     6     1    19
  3.4733592374521094E-01 a       140     0     6     1    20
 -1.1285978449411602E+00 a       141     0     6     1    21
  1.1191255798437512E+00 a       142     0     6     1    22
  1.6641188339215680E+00 a       143     0     6     1    23
 -1.0663138304007262E+00 a       144     0     6     1    24
  1.4919175172977557E+00 a       145     0     7     1     1
 -5.3156935299065466E-01 a       146     0     7     1     2
 -5.8767876321873103E-01 a       147     0     7     1     3
  9.4047244979892719E-01 a       148     0     7     1     4
  2.0243253566693933E-01 a       149     0     7     1     5
  5.2035966455347360E-01 a       150     0     7     1     6
  1.0485863457709630E+00 a       151     0     7     1     7
 -3.1332109614284174E+00 a       152     0     7     1     8
  2.1019744488898167E+00 a       153     0     7     1     9
 -1.1757321413730093E+00 a       154     0     7     1    10
 -3.4873284275477162E-01 a       155     0     7     1    11
 -6.2692808799639821E-01 a       156     0     7     1    12
  1.5833952151204920E+00 a       157     0     7     1    13
 -3.1462289624513073E-01 a       158     0     7     1    14
  1.2355078246881386E+00 a       159     0     7     1    15
  2.6784988641564116E+00 a       160     0     7     1    16
 -4.8811112316502314E-02 a       161     0     7     1    17
  2.3991663977752258E+00 a       162     0     7     1    18
  1.7787127017743287E+00 a       163     0     7     1    19
