################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.0069970071442076E+00 a         1     0     1     1     1
 -7.0490752602567719E-01 a         2     0     1     1     2
  4.4535961029665110E+00 a         3     0     1     1     3
  6.8868254317539368E-01 a         4     0     1     1     4
  8.7475062818458571E-01 a         5     0     1     1     5
 -1.8437049995660295E+00 a         6     0     1     1     6
 -2.9087439784832889E+00 a         7     0     1     1     7
 -1.4026497162813045E+00 a         8     0     1     1     8
  1.1034468933095902E+00 a         9     0     1     1     9
  1.4631234879307971E+00 a        10     0     1     1    10
  2.9526609027404951E+00 a        11     0     1     1    11
 -1.7293255235239151E+00 a        12     0     1     1    12
  1.7988364941209192E+00 a        13     0     1     1    13
 -2.1579534499103854E+00 a        14     0     1     1    14
 -2.0452593639519692E+00 a        15     0     1     1    15
  5.2335723058984251E-01 a        16     0     1     1    16
 -3.1813309374740109E+00 a        17     0     1     1    17
  5.1490412685076103E-01 a        18     0     1     1    18
  4.1151320104419346E-02 a        19     0     1     1    19
  1.4884348678656334E+00 a        20     0     1     1    20
  2.9877281867081988E+00 a        21     0     1     1    21
 -1.6050350759682219E+00 a        22     0     1     1    22
  5.2956691191963767E-01 a        23     0     1     1    23
  1.0000028286768192E+00 a        24     0     1     1    24
  2.4166722671719767E+00 a        25     0     2     1     1
  3.0535815074717787E+00 a        26     0     2     1     2
 -1.8134798533340890E+00 a        27     0     2     1     3
 -1.0644700713259541E+00 a        28     0     2     1     4
 -3.1695353748701911E+00 a        29     0     2     1     5
  8.0131053838416955E-01 a        30     0     2     1     6
  8.2117724137642989E-01 a        31     0     2     1     7
 -4.7757596443990602E+00 a        32     0     2     1     8
  1.3498557440458505E+00 a        33     0     2     1     9
  2.4346697345907438E+00 a        34     0     2     1    10
  2.6445461250558218E+00 a        35     0     2     1    11
  3.0978023320214754E+00 a        36     0     2     1    12
  1.6950222429597384E-01 a        37     0     2     1    13
 -2.2563434855269199E-01 a        38     0     2     1    14
 -6.3313706950216897E-01 a        39     0     2     1    15
 -3.2067268931849013E+00 a        40     0     2     1    16
  1.3594009759884229E+00 a        41     0     2     1    17
 -1.3770548882331772E+00 a        42     0     2     1    18
 -9.1406258138904251E-01 a        43     0     2     1    19
  4.1839739628552239E+00 a        44     0     2     1    20
 -9.6981333423324423E-01 a        45     0     2     1    21
 -2.6596727105251206E+00 a        46     0     2     1    22
  3.4701952364339430E+00 a        47     0     2     1    23
 -5.0000241886472330E-01 a        48     0     2     1    24
 -1.5178803677103085E+00 a        49     0     3     1     1
 -5.0062743079155263E+00 a        50     0     3     1     2
  2.3247974983488291E+00 a        51     0     3     1     3
 -1.3122232782419354E+00 a        52     0     3     1     4
  9.8247269375059654E-01 a        53     0     3     1     5
  2.5991082955746760E+00 a        54     0     3     1     6
  2.3204874761434047E+00 a        55     0     3     1     7
  3.3622114915804766E+00 a        56     0     3     1     8
  9.3956795772723778E-01 a        57     0     3     1     9
 -1.5367390462206165E+00 a        58     0     3     1    10
  2.7752269852245370E+00 a        59     0     3     1    11
  1.7830088059069558E+00 a        60     0     3     1    12
 -1.1556928010202538E-01 a        61     0     3     1    13
 -7.8988834567300303E-01 a        62     0     3     1    14
 -2.3730759477224690E+00 a        63     0     3     1    15
 -2.4023952991417863E+00 a        64     0     3     1    16
  2.3720397002327460E+00 a        65     0     3     1    17
 -2.1467820542761094E+00 a        66     0     3     1    18
 -2.4815410309248840E+00 a        67     0     3     1    19
  3.0088165148419930E+00 a        68     0     3     1    20
  1.5162342821502958E-01 a        69     0     3     1    21
 -7.0789865152283737E-01 a        70     0     3     1    22
 -2.5915829396697805E+00 a        71     0     3     1    23
  4.8327071020436190E+00 a        72     0     3     1    24
 -2.5754690837328185E+00 a        73     0     4     1     1
  6.3422507836362815E-03 a        74     0     4     1     2
 -1.7362408091358230E+00 a        75     0     4     1     3
 -9.2687764754637247E-01 a        76     0     4     1     4
 -3.9035725082839980E+00 a        77     0     4     1     5
  1.7804229370162648E+00 a        78     0     4     1     6
  1.9739222958845848E+00 a        79     0     4     1     7
  9.8159320667333005E-01 a        80     0     4     1     8
 -3.2495639411810773E+00 a        81     0     4     1     9
  2.5538377836785371E-02 a        82     0     4     1    10
 -1.1380053927300589E+00 a        83     0     4     1    11
