################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.3130778546363344E+00 a         1     0     1     1     1
 -2.3886168677935564E+00 a         2     0     1     1     2
 -5.1855838344913852E-01 a         3     0     1     1     3
 -4.0113208521922230E+00 a         4     0     1     1     4
 -3.7010180582538972E+00 a         5     0     1     1     5
  8.1852658495622810E-01 a         6     0     1     1     6
  4.0916298984823218E-01 a         7     0     1     1     7
  2.4619917185039988E+00 a         8     0     1     1     8
 -5.0746287546866311E+00 a         9     0     1     1     9
 -8.6337749793280665E+00 a        10     0     1     1    10
 -2.3515046524558074E+00 a        11     0     1     1    11
  2.3508361016711161E+00 a        12     0     1     1    12
  1.1365874828414499E+00 a        13     0     1     1    13
  6.6897631849202377E-01 a        14     0     1     1    14
  9.4836837627210269E-01 a        15     0     1     1    15
  2.5676584935015518E+00 a        16     0     1     1    16
 -3.4349803978491655E+00 a        17     0     1     1    17
 -8.6894015788962360E+00 a        18     0     1     1    18
 -2.1081700256397293E+00 a        19     0     1     1    19
 -3.1593748977017855E+00 a        20     0     1     1    20
  1.4460159379978987E+00 a        21     0     1     1    21
  1.8282411861453942E+00 a        22     0     1     1    22
  5.3843561441217758E-01 a        23     0     1     1    23
  7.7495994719704808E-01 a        24     0     1     1    24
  5.2668002170570034E+00 a        25     0     2     1     1
 -4.0986942944021303E+00 a        26     0     2     1     2
  5.5471530177579895E+00 a        27     0     2     1     3
  1.5023407364860535E+00 a        28     0     2     1     4
 -1.3793484564759792E+01 a        29     0     2     1     5
 -4.8713952559403744E+00 a        30     0     2     1     6
 -8.7849459023915575E+00 a        31     0     2     1     7
  1.4168338959915992E+01 a        32     0     2     1     8
 -3.5354215215316804E+00 a        33     0     2     1     9
 -4.7463231521263518E+00 a        34     0     2     1    10
 -4.8810405988254395E+00 a        35     0     2     1    11
  4.9132428520944931E+00 a        36     0     2     1    12
 -8.5175184156753836E-01 a        37     0     2     1    13
  1.7219438013288691E+01 a        38     0     2     1    14
 -4.3147488582547722E-01 a        39     0     2     1    15
 -3.2792576052389083E-01 a        40     0     2     1    16
 -2.7114324679811657E+00 a        41     0     2     1    17
 -1.2528063348458806E+01 a        42     0     2     1    18
 -5.0123060170525964E+00 a        43     0     2     1    19
  3.5014213359724806E+00 a        44     0     2     1    20
  1.5805649563703428E+00 a        45     0     2     1    21
  4.9089040571466747E+00 a        46     0     2     1    22
 -5.6862911643681864E+00 a        47     0     2     1    23
  7.8230093808404879E+00 a        48     0     2     1    24
 -1.1165652504409490E+01 a        49     0     3     1     1
 -1.6609829505902749E+00 a        50     0     3     1     2
  6.4726165049564797E+00 a        51     0     3     1     3
 -7.3418812598149490E+00 a        52     0     3     1     4
 -6.6138233094377448E+00 a        53     0     3     1     5
  1.3540390031109248E+00 a        54     0     3     1     6
  9.4534435932097285E+00 a        55     0     3     1     7
 -1.0183833495558234E+00 a        56     0     3     1     8
 -1.0839528145166343E+01 a        57     0     3     1     9
 -6.4654204715018588E+00 a        58     0     3     1    10
 -6.6789011756542997E+00 a        59     0     3     1    11
 -5.0219932153293572E+00 a        60     0     3     1    12
  6.4101308593935711E+00 a        61     0     3     1    13
  2.2120014844362879E+00 a        62     0     3     1    14
  2.4883773838564376E+00 a        63     0     3     1    15
  1.0315323230263152E+01 a        64     0     3     1    16
 -3.5612000032904878E+00 a        65     0     3     1    17
 -2.8148455828380997E-01 a        66     0     3     1    18
  1.2342556915441357E+01 a        67     0     3     1    19
  1.0475956673113707E-01 a        68     0     3     1    20
  5.6374115480687808E+00 a        69     0     3     1    21
 -1.8084404849128652E-01 a        70     0     3     1    22
  1.5162615714035069E-01 a        71     0     3     1    23
  4.7247885060326951E+00 a        72     0     3     1    24
 -6.8470058720212990E+00 a        73     0     4     1     1
  2.4394169759416506E+00 a        74     0     4     1     2
 -8.7373162997577030E+00 a        75     0     4     1     3
 -5.1256077846572170E+00 a        76     0     4     1     4
  1.1159599864596551E+01 a        77     0     4     1     5
  8.3236811413252809E+00 a        78     0     4     1     6
  3.1638925066622159E+00 a        79     0     4     1     7
 -1.1993731045405724E+01 a        80     0     4     1     8
  5.6967005915126565E+00 a        81     0     4     1     9
  7.9640498857562667E+00 a        82     0     4     1    10
  4.5592208425514604E+00 a        83     0     4     1    11
 -1.0991370563984888E+00 a        84     0     4     1    12
 -3.2487227125646050E+00 a        85     0     4     1    13
 -1.4940845491017676E+01 a        86     0     4     1    14
 -3.2572112988563545E-01 a        87     0     4     1    15
  2.4035593429234332E+00 a        88     0     4     1    16
  2.7075814985461322E+00 a        89     0     4     1    17
  8.3234611844116451E+00 a        90     0     4     1    18
  3.9043459879921589E+00 a        91     0     4     1    19
 -7.3264321345566925E+00 a        92     0     4     1    20
  1.3890464766816153E+00 a        93     0     4     1    21
 -5.4906133934646055E+00 a        94     0     4     1    22
  5.6860979420354258E+00 a        95     0     4     1    23
 -8.1244444192266361E+00 a        96     0     4     1    24
  1.2166318609695216E+01 a        97     0     5     1     1
  2.8317056026585559E+00 a        98     0     5     1     2
 -6.6724933860671198E+00 a        99     0     5     1     3
  9.8606160544834527E+00 a       100     0     5     1     4
