################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.3195120903627107E+00 a         1     0     1     1     1
 -8.9694506988453799E+00 a         2     0     1     1     2
  1.2834512999439811E+01 a         3     0     1     1     3
  3.1044231874049113E+00 a         4     0     1     1     4
  3.4976644612110701E+00 a         5     0     1     1     5
 -7.3161540065744796E-02 a         6     0     1     1     6
 -8.0130798623546244E+00 a         7     0     1     1     7
 -1.4518606199578559E+00 a         8     0     1     1     8
  1.5559857977380591E+00 a         9     0     1     1     9
  2.6222858371514746E+00 a        10     0     1     1    10
  3.4736013024701728E+00 a        11     0     1     1    11
 -6.4642049977997305E+00 a        12     0     1     1    12
  4.9504443973320349E+00 a        13     0     1     1    13
 -2.4161692677918638E+00 a        14     0     1     1    14
 -3.5293032447895265E+00 a        15     0     1     1    15
  7.8239668142439767E-01 a        16     0     1     1    16
 -4.0705894865108929E+00 a        17     0     1     1    17
  1.0740806608909481E+00 a        18     0     1     1    18
 -5.6450944310638707E-01 a        19     0     1     1    19
  1.8441331610148251E+00 a        20     0     1     1    20
 -2.0117757120483986E+00 a        21     0     1     1    21
 -6.1388345313921970E+00 a        22     0     1     1    22
  1.1271792599202073E+00 a        23     0     1     1    23
 -3.3395407300955666E+00 a        24     0     1     1    24
  3.6153737129603334E+00 a        25     0     2     1     1
  1.0331020256412402E+00 a        26     0     2     1     2
  1.4162625955845431E-01 a        27     0     2     1     3
 -2.6936685081741091E-02 a        28     0     2     1     4
 -2.9173764711259200E+00 a        29     0     2     1     5
  1.5030248704627647E+00 a        30     0     2     1     6
  8.1676128747474575E-01 a        31     0     2     1     7
 -4.2643951104349460E+00 a        32     0     2     1     8
  5.3092757623252762E-01 a        33     0     2     1     9
  4.9036559146331067E+00 a        34     0     2     1    10
  3.8801815902312695E+00 a        35     0     2     1    11
  3.0461822800453642E+00 a        36     0     2     1    12
 -4.6851439458234462E-01 a        37     0     2     1    13
 -3.7265237940251700E-01 a        38     0     2     1    14
 -8.9940433205930170E-01 a        39     0     2     1    15
 -4.0531615233422151E+00 a        40     0     2     1    16
  3.0629632770423059E+00 a        41     0     2     1    17
 -1.8859061850730727E+00 a        42     0     2     1    18
 -4.3113189765191867E-01 a        43     0     2     1    19
  7.8701468217084392E+00 a        44     0     2     1    20
 -1.9541404233440931E+00 a        45     0     2     1    21
 -5.1771812771724024E+00 a        46     0     2     1    22
  4.9634783970597098E+00 a        47     0     2     1    23
 -6.2700113576215799E-01 a        48     0     2     1    24
 -1.1977028204797504E+00 a        49     0     3     1     1
 -2.8322306194318840E+00 a        50     0     3     1     2
  4.1303910733469928E+00 a        51     0     3     1     3
  9.6216385829559459E-01 a        52     0     3     1     4
  2.7505580772976352E+00 a        53     0     3     1     5
  5.5502673560437499E+00 a        54     0     3     1     6
  2.0243340850945089E+00 a        55     0     3     1     7
  1.9528746219687414E+00 a        56     0     3     1     8
  7.3006538125380438E-01 a        57     0     3     1     9
 -1.2950398604886171E+00 a        58     0     3     1    10
  1.3202918151852210E+00 a        59     0     3     1    11
  2.0251143368448123E+00 a        60     0     3     1    12
  4.7931027695231325E+00 a        61     0     3     1    13
  3.5011249055925662E+00 a        62     0     3     1    14
 -2.7654172133545885E+00 a        63     0     3     1    15
  6.5183936116081520E-01 a        64     0     3     1    16
 -5.6369319125793460E-01 a        65     0     3     1    17
  1.7979881838549834E+00 a        66     0     3     1    18
 -3.7455479482006502E+00 a        67     0     3     1    19
  8.3681804315870316E+00 a        68     0     3     1    20
 -3.9860576107799156E-01 a        69     0     3     1    21
 -1.0106666738019781E+00 a        70     0     3     1    22
 -5.6352009756317099E+00 a        71     0     3     1    23
  2.4340398977675486E+00 a        72     0     3     1    24
 -6.0142849431400185E+00 a        73     0     4     1     1
  8.1254435421647013E+00 a        74     0     4     1     2
 -7.8583469977886953E+00 a        75     0     4     1     3
 -2.4253288535396607E+00 a        76     0     4     1     4
 -6.2201791293222994E+00 a        77     0     4     1     5
 -7.7342450686602382E-01 a        78     0     4     1     6
  7.8264923175653793E+00 a        79     0     4     1     7
  1.4891315350690717E+00 a        80     0     4     1     8
 -4.0031669997646899E+00 a        81     0     4     1     9
  2.3452594175606081E-01 a        82     0     4     1    10
 -1.5076178359217847E+00 a        83     0     4     1    11
  5.5249122055049043E+00 a        84     0     4     1    12
 -6.8161630991804882E+00 a        85     0     4     1    13
  1.5778911201688088E+00 a        86     0     4     1    14
  4.3401094545453809E+00 a        87     0     4     1    15
 -2.7197949521105098E+00 a        88     0     4     1    16
  5.2384672626083146E+00 a        89     0     4     1    17
 -2.3180567624988617E+00 a        90     0     4     1    18
 -6.1669445158264224E-01 a        91     0     4     1    19
  7.8331741298109492E-01 a        92     0     4     1    20
  1.0531423360426273E+00 a        93     0     4     1    21
  3.1834701558280161E+00 a        94     0     4     1    22
  4.4201741763686799E+00 a        95     0     4     1    23
  4.7691834957483978E+00 a        96     0     4     1    24
 -7.6613470090923064E-01 a        97     0     5     1     1
 -1.9966604924925726E+00 a        98     0     5     1     2
 -2.2870393844856347E-02 a        99     0     5     1     3
  1.9334634761956413E+00 a       100     0     5     1     4
  3.9859572287370191E+00 a       101     0     5     1     5
 -3.0997603295370393E+00 a       102     0     5     1     6
 -8.9898958149886654E-01 a       103     0     5     1     7
  4.0792361832917274E+00 a       104     0     5     1     8
 -2.0150235128304606E+00 a       105     0     5     1     9
 -5.4605860883545878E+00 a       106     0     5     1    10
 -4.7937814593382164E+00 a       107     0     5     1    11
 -2.3344576496286318E+00 a       108     0     5     1    12
 -1.9867789657819337E+00 a       109     0     5     1    13
  1.6864915410147932E-01 a       110     0     5     1    14
  1.1201134410324878E+00 a       111     0     5     1    15
  5.6515083827029295E+00 a       112     0     5     1    16
 -2.8691960680708322E+00 a       113     0     5     1    17
  9.3089872553506814E-02 a       114     0     5     1    18
 -3.7195740796590875E+00 a       115     0     5     1    19
 -9.9748114219540138E+00 a       116     0     5     1    20
  3.2150535370173352E+00 a       117     0     5     1    21
  3.7148931867034767E+00 a       118     0     5     1    22
 -6.8160112801945480E+00 a       119     0     5     1    23
 -5.5090385557397270E-01 a       120     0     5     1    24
  1.2734761440973785E+00 a       121     0     6     1     1
 -1.6252487022411872E+00 a       122     0     6     1     2
 -6.1154850354627555E-01 a       123     0     6     1     3
  3.7650428887255738E-01 a       124     0     6     1     4
  2.9557192553428959E+00 a       125     0     6     1     5
 -6.7285165783522978E-04 a       126     0     6     1     6
 -2.1224542617331110E+00 a       127     0     6     1     7
 -4.0057849012057534E-01 a       128     0     6     1     8
  1.5055537367799627E+00 a       129     0     6     1     9
 -1.8175313611441601E+00 a       130     0     6     1    10
 -9.0850567311154840E-01 a       131     0     6     1    11
 -6.2341815031994441E-01 a       132     0     6     1    12
  2.2305348816092407E+00 a       133     0     6     1    13
 -8.8983597243596488E-02 a       134     0     6     1    14
 -1.3385071777548354E+00 a       135     0     6     1    15
  1.3889521242621583E+00 a       136     0     6     1    16
 -1.2273471867799195E+00 a       137     0     6     1    17
  9.2581139753096986E-01 a       138     0     6     1    18
  2.9480215484198505E-02 a       139     0     6     1    19
 -2.3661922396005246E+00 a       140     0     6     1    20
  7.1730232245211134E-01 a       141     0     6     1    21
  4.6904125413781583E-01 a       142     0     6     1    22
 -3.6473568890068160E+00 a       143     0     6     1    23
 -1.7988382951454698E+00 a       144     0     6     1    24
  1.2808584951130062E+00 a       145     0     7     1     1
  1.1813641626097575E+00 a       146     0     7     1     2
 -1.9377910609733271E+00 a       147     0     7     1     3
  4.5998604044799773E-01 a       148     0     7     1     4
 -4.2995379861864702E-01 a       149     0     7     1     5
 -1.2780814323422180E+00 a       150     0     7     1     6
 -1.2516246394077544E+00 a       151     0     7     1     7
 -2.1864770928239139E+00 a       152     0     7     1     8
 -4.6571055275357531E-01 a       153     0     7     1     9
 -5.2751037413978075E-01 a       154     0     7     1    10
 -2.1555448090451677E+00 a       155     0     7     1    11
 -1.6938286392374928E+00 a       156     0     7     1    12
 -1.5092921719802164E+00 a       157     0     7     1    13
 -2.0144913083007081E+00 a       158     0     7     1    14
  1.1312711261035608E+00 a       159     0     7     1    15
 -4.1965738707802952E-01 a       160     0     7     1    16
  5.4521843803565906E-01 a       161     0     7     1    17
 -8.1887177382536813E-01 a       162     0     7     1    18
  1.2588557680061141E+00 a       163     0     7     1    19
 -2.1459350057492670E+00 a       164     0     7     1    20
  5.8336183809428743E-01 a       165     0     7     1    21
 -1.8521594436693783E-01 a       166     0     7     1    22
  9.5137435084620681E-01 a       167     0     7     1    23
 -2.0023408593800478E+00 a       168     0     7     1    24
  8.7845929721660787E-01 a       169     0     8     1     1
  1.5758075619740415E+00 a       170     0     8     1     2
  2.4825179506179645E-01 a       171     0     8     1     3
 -7.7464215653408564E-01 a       172     0     8     1     4
 -2.3134957169395451E+00 a       173     0     8     1     5
  4.0948178418654431E+00 a       174     0     8     1     6
  9.4492364006617824E-01 a       175     0     8     1     7
 -1.4701831125163449E+00 a       176     0     8     1     8
  1.1713365119959211E+00 a       177     0     8     1     9
  2.7797454121984040E+00 a       178     0     8     1    10
  2.3116960146580139E+00 a       179     0     8     1    11
  2.3802096015340597E+00 a       180     0     8     1    12
  7.8609473695194942E-01 a       181     0     8     1    13
 -1.7545149303020728E+00 a       182     0     8     1    14
 -5.6734441372747135E-01 a       183     0     8     1    15
 -5.5412516404881211E+00 a       184     0     8     1    16
  1.1781797943125898E+00 a       185     0     8     1    17
 -1.9401139007177823E+00 a       186     0     8     1    18
  2.9510377036927378E+00 a       187     0     8     1    19
  3.4095011449486003E+00 a       188     0     8     1    20
  1.9427212847158068E-01 a       189     0     8     1    21
 -4.5273647449663637E+00 a       190     0     8     1    22
  5.3605806685682129E+00 a       191     0     8     1    23
  2.0498234142743490E+00 a       192     0     8     1    24
 -2.2933416990413336E+00 a       193     0     9     1     1
  8.2537802511830769E+00 a       194     0     9     1     2
 -1.1069321501412668E+01 a       195     0     9     1     3
 -5.0005468354505433E-01 a       196     0     9     1     4
 -1.0086667827567026E+00 a       197     0     9     1     5
 -3.2259090181552028E+00 a       198     0     9     1     6
  2.8188025995275652E+00 a       199     0     9     1     7
  3.4426621832291899E+00 a       200     0     9     1     8
 -1.4301334813276783E+00 a       201     0     9     1     9
 -5.1013087039481047E+00 a       202     0     9     1    10
 -5.1285140130684326E+00 a       203     0     9     1    11
 -1.5440329817679951E-01 a       204     0     9     1    12
 -1.7464024698091876E+00 a       205     0     9     1    13
  2.2267531832834666E+00 a       206     0     9     1    14
 -7.6103071216138529E-01 a       207     0     9     1    15
  3.4986113080553299E-01 a       208     0     9     1    16
 -2.9197718134443735E+00 a       209     0     9     1    17
 -1.8591052926763898E+00 a       210     0     9     1    18
  2.2919991490732028E+00 a       211     0     9     1    19
 -7.5227061346079038E-01 a       212     0     9     1    20
 -1.9394865433670820E+00 a       213     0     9     1    21
  1.8595058459812612E+00 a       214     0     9     1    22
 -8.7158279348375847E-02 a       215     0     9     1    23
  1.8078595445840089E+00 a       216     0     9     1    24
 -2.9700074882037830E+00 a       217     0    10     1     1
  4.0042589358082354E+00 a       218     0    10     1     2
 -1.1353991115364011E+00 a       219     0    10     1     3
  1.9648256861507607E+00 a       220     0    10     1     4
 -1.0998228819389499E+01 a       221     0    10     1     5
 -3.8409837136796545E+00 a       222     0    10     1     6
 -7.3259841768716893E-01 a       223     0    10     1     7
  5.9444852403088602E+00 a       224     0    10     1     8
 -7.9657322177169954E-01 a       225     0    10     1     9
 -4.7837018255104589E+00 a       226     0    10     1    10
 -1.6936037338065759E+00 a       227     0    10     1    11
 -3.4420137586683923E+00 a       228     0    10     1    12
 -3.6678319826473174E+00 a       229     0    10     1    13
  1.0974165887994325E+00 a       230     0    10     1    14
  7.5035889911384999E+00 a       231     0    10     1    15
 -2.2855531856407585E+00 a       232     0    10     1    16
 -4.2207181927144539E+00 a       233     0    10     1    17
 -7.9802963722682507E-01 a       234     0    10     1    18
  1.9027073745802650E+00 a       235     0    10     1    19
 -7.5318506822957454E-01 a       236     0    10     1    20
  2.0302793659801335E+00 a       237     0    10     1    21
  1.1602318065816364E+01 a       238     0    10     1    22
  2.9189998440624692E+00 a       239     0    10     1    23
  3.6171468749759041E+00 a       240     0    10     1    24
  1.8486903047163783E+00 a       241     0    11     1     1
  2.9139203704735461E+00 a       242     0    11     1     2
 -2.3865243143264618E+00 a       243     0    11     1     3
  2.3382862822188337E+00 a       244     0    11     1     4
 -1.1596761216376661E+01 a       245     0    11     1     5
  2.4409778706749666E-02 a       246     0    11     1     6
 -2.3168705585649860E+00 a       247     0    11     1     7
  1.9791008984357847E+00 a       248     0    11     1     8
 -2.0803228804859816E-01 a       249     0    11     1     9
  5.5724032578810831E+00 a       250     0    11     1    10
 -1.9000466107519016E+00 a       251     0    11     1    11
  3.4925670961834516E+00 a       252     0    11     1    12
 -1.8987937037446645E+01 a       253     0    11     1    13
 -1.5767076007619385E+00 a       254     0    11     1    14
  3.1886263174775213E+00 a       255     0    11     1    15
 -2.1257507179298267E+00 a       256     0    11     1    16
