5.402917694385299683e+02 -1.773354653472253995e+04
5.444098292956604155e+02 -1.773361942007265679e+04
5.485487611804829839e+02 -1.773367664897603754e+04
5.527086178534324290e+02 -1.773371868482525679e+04
5.568894520749414596e+02 -1.773374599894174753e+04
5.610913166054452859e+02 -1.773375906529262284e+04
5.653142642053779809e+02 -1.773375835048155204e+04
5.695583476351728223e+02 -1.773374431158727020e+04
5.738236196552641104e+02 -1.773371737586114250e+04
5.781101330260861459e+02 -1.773367793035617433e+04
5.824179405080723200e+02 -1.773362633762695259e+04
5.867470948616577289e+02 -1.773356293148851910e+04
