0.551401869159   - 0_(NN@NN__fully_relaxed)
0.546296296296   - 1_(NN@NN__fully_relaxed)
0.551401869159   - 2_(NN@NN__fully_relaxed)
0.546296296296   - 3_(NN@NN__fully_relaxed)
0.551401869159   - 4_(NN@NN__fully_relaxed)
0.546296296296   - 5_(NN@NN__fully_relaxed)
0.551401869159   - 6_(NN@NN__fully_relaxed)
0.546296296296   - 7_(NN@NN__fully_relaxed)
0.551401869159   - 8_(NN@NN__fully_relaxed)
0.546296296296   - 9_(NN@NN__fully_relaxed)
0.560747663551   - 10_(NN@NN__fully_relaxed)
0.564814814815   - 11_(NN@NN__fully_relaxed)
0.560747663551   - 12_(NN@NN__fully_relaxed)
0.564814814815   - 13_(NN@NN__fully_relaxed)
0.550458715596   - 14_(NN@NN__fully_relaxed)
0.559633027523   - 15_(NN@NN__fully_relaxed)
0.550458715596   - 16_(NN@NN__fully_relaxed)
0.559633027523   - 17_(NN@NN__fully_relaxed)
0.560747663551   - 18_(NN@NN__fully_relaxed)
0.564814814815   - 19_(NN@NN__fully_relaxed)
0.560747663551   - 20_(NN@NN__fully_relaxed)
0.564814814815   - 21_(NN@NN__fully_relaxed)
