6.344410817368118671e+01 -2.149822526822532836e+03
6.392767399833364550e+01 -2.149831832337236847e+03
6.441369073424846192e+01 -2.149839195982532601e+03
6.490216457685367857e+01 -2.149844634809177478e+03
6.539310172157703960e+01 -2.149848172007191351e+03
6.588650836384640286e+01 -2.149849837937644224e+03
6.638239069908964041e+01 -2.149849667894555751e+03
6.688075492273468114e+01 -2.149847701619373765e+03
6.738160723020931187e+01 -2.149843982968674482e+03
6.788495381694154673e+01 -2.149838559489999170e+03
6.839080087835901622e+01 -2.149831481924388754e+03
6.889915460988970608e+01 -2.149822803653479241e+03
