################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.6677869127440075E-01 a         1     0     1     1     1
  5.6927563068661347E-01 a         2     0     1     1     2
  9.9692986883116796E-01 a         3     0     1     1     3
 -1.0541588435038438E+00 a         4     0     1     1     4
  2.4769542666418118E+00 a         5     0     1     1     5
  1.9669776643657561E-02 a         6     0     1     1     6
  3.2615515402267556E+00 a         7     0     1     1     7
  2.6563461633443977E+00 a         8     0     1     1     8
  2.4766075433945451E-02 a         9     0     1     1     9
 -2.8014858054551612E+00 a        10     0     1     1    10
 -3.5538841088245468E+00 a        11     0     1     1    11
  2.6946156190772399E+00 a        12     0     1     1    12
 -1.1203032713498546E+00 a        13     0     1     1    13
  2.3492354943356109E+00 a        14     0     1     1    14
 -9.8207933312344176E-02 a        15     0     1     1    15
  2.6584287251720959E+00 a        16     0     1     1    16
 -2.6340382352117611E+00 a        17     0     1     1    17
 -6.0207534466945729E+00 a        18     0     1     1    18
  7.8382850548256972E-02 a        19     0     1     1    19
 -2.5269474391335947E+00 a        20     0     1     1    20
  8.1617906919369254E+00 a        21     0     1     1    21
 -5.9539336853969154E+00 a        22     0     1     1    22
 -3.5372671595189664E+00 a        23     0     1     1    23
 -1.6141016139964699E+00 a        24     0     1     1    24
 -2.3297694015205246E+00 a        25     0     2     1     1
 -2.0846083088460583E+00 a        26     0     2     1     2
 -2.7131653924497607E+00 a        27     0     2     1     3
 -7.5798000411929850E-03 a        28     0     2     1     4
 -3.8374496623197811E+00 a        29     0     2     1     5
  9.2660120191039952E-01 a        30     0     2     1     6
 -2.7064805463201345E+00 a        31     0     2     1     7
  4.5285518687802053E+00 a        32     0     2     1     8
  1.9909850755538760E+00 a        33     0     2     1     9
 -1.6001907039173136E-01 a        34     0     2     1    10
  2.1657811703875653E+00 a        35     0     2     1    11
 -2.2964006819451654E+00 a        36     0     2     1    12
 -6.4264930002574649E+00 a        37     0     2     1    13
 -4.2787740503575336E+00 a        38     0     2     1    14
  1.8340834292920134E+00 a        39     0     2     1    15
 -3.4424830920177713E-01 a        40     0     2     1    16
 -1.0538284342584672E+00 a        41     0     2     1    17
 -3.7457139546954394E+00 a        42     0     2     1    18
 -2.6602460490916489E+00 a        43     0     2     1    19
  6.1130313595143866E+00 a        44     0     2     1    20
  8.0495573865287628E-01 a        45     0     2     1    21
 -3.5696697974044147E+00 a        46     0     2     1    22
 -1.3517191121691565E+00 a        47     0     2     1    23
 -1.7214418254691644E+00 a        48     0     2     1    24
 -3.0876095584773564E+00 a        49     0     3     1     1
  1.3411311891348658E+00 a        50     0     3     1     2
 -4.3561203173203502E+00 a        51     0     3     1     3
 -1.8237269246246059E+00 a        52     0     3     1     4
 -1.1967430732191622E+00 a        53     0     3     1     5
  1.5350947784219728E+00 a        54     0     3     1     6
 -1.2857820593868479E+00 a        55     0     3     1     7
  7.9376905228470056E+00 a        56     0     3     1     8
 -4.4362079585845597E+00 a        57     0     3     1     9
 -2.3347663784557855E+00 a        58     0     3     1    10
 -4.9645571342901684E+00 a        59     0     3     1    11
 -3.3406063348903556E+00 a        60     0     3     1    12
 -2.9057950331879806E-01 a        61     0     3     1    13
 -2.8550700497031212E+00 a        62     0     3     1    14
 -4.3351953995371012E-01 a        63     0     3     1    15
  7.0418869136621227E+00 a        64     0     3     1    16
  2.1453323758718357E+00 a        65     0     3     1    17
 -1.5743501592999687E+00 a        66     0     3     1    18
 -4.3634691796881747E-01 a        67     0     3     1    19
 -2.6605569687749631E+00 a        68     0     3     1    20
 -1.4997924326654144E+00 a        69     0     3     1    21
  1.8362846476497678E+00 a        70     0     3     1    22
  9.2301887871467798E+00 a        71     0     3     1    23
 -5.0371227640652547E+00 a        72     0     3     1    24
  3.1820195475890545E+00 a        73     0     4     1     1
 -3.6806842699025272E-01 a        74     0     4     1     2
  1.6598473699396079E+00 a        75     0     4     1     3
  1.4395738812495054E+00 a        76     0     4     1     4
  2.1929111818784328E+00 a        77     0     4     1     5
  2.1019807363502885E+00 a        78     0     4     1     6
  4.6379877927221687E+00 a        79     0     4     1     7
 -5.3349934673559911E+00 a        80     0     4     1     8
 -2.5094641997782854E+00 a        81     0     4     1     9
 -8.1998773629709287E-01 a        82     0     4     1    10
 -2.9845327450614976E+00 a        83     0     4     1    11
  3.3466588224988709E+00 a        84     0     4     1    12
  4.0042143485191142E+00 a        85     0     4     1    13
  1.4794228952858479E+00 a        86     0     4     1    14
  1.7480786019616728E+00 a        87     0     4     1    15
  2.5993235055572654E+00 a        88     0     4     1    16
  2.0111280243870833E+00 a        89     0     4     1    17
 -3.5963932649129116E+00 a        90     0     4     1    18
  1.8338695458850740E+00 a        91     0     4     1    19
 -8.9584666811823457E+00 a        92     0     4     1    20
 -3.3875541320343516E+00 a        93     0     4     1    21
  1.6792891370915128E+00 a        94     0     4     1    22
 -1.1156950012929860E+00 a        95     0     4     1    23
  5.0806274328091294E-01 a        96     0     4     1    24
  3.8092716083248779E+00 a        97     0     5     1     1
 -1.7901439221270206E+00 a        98     0     5     1     2
  5.6969783013356388E+00 a        99     0     5     1     3
 -3.4279570040949325E-01 a       100     0     5     1     4
 -2.8559327053511141E+00 a       101     0     5     1     5
  1.6343341004682677E+00 a       102     0     5     1     6
  2.2847982767296299E-01 a       103     0     5     1     7
 -8.4582926518088151E+00 a       104     0     5     1     8
 -5.7699674274288715E-01 a       105     0     5     1     9
  7.6553303075116554E+00 a       106     0     5     1    10
  4.3970329338845877E+00 a       107     0     5     1    11
  1.0922289637904101E+00 a       108     0     5     1    12
  4.2171280808382061E+00 a       109     0     5     1    13
  6.2336351761184421E+00 a       110     0     5     1    14
 -2.0647070691807907E+00 a       111     0     5     1    15
 -3.6391948185266192E+00 a       112     0     5     1    16
 -7.2248831129439195E-01 a       113     0     5     1    17
  2.6133141793845129E+00 a       114     0     5     1    18
 -1.7656087281994148E+00 a       115     0     5     1    19
  1.3460777043976244E+00 a       116     0     5     1    20
 -9.5038824172335265E-02 a       117     0     5     1    21
 -8.9891170008884302E-01 a       118     0     5     1    22
 -8.4954236084187826E+00 a       119     0     5     1    23
  6.7865832310077954E+00 a       120     0     5     1    24
  4.6904976052008873E-01 a       121     0     6     1     1
 -1.5249011547818517E-01 a       122     0     6     1     2
 -3.9454178095959164E-02 a       123     0     6     1     3
  6.9981622585084191E-01 a       124     0     6     1     4
 -2.0445459313916166E+00 a       125     0     6     1     5
  7.4963533472942123E-01 a       126     0     6     1     6
 -3.1575310473037401E+00 a       127     0     6     1     7
 -2.4411782767432024E+00 a       128     0     6     1     8
  4.5784271155442741E-01 a       129     0     6     1     9
  3.4502398254606566E+00 a       130     0     6     1    10
  2.8863743665183685E+00 a       131     0     6     1    11
 -2.4951950425063587E+00 a       132     0     6     1    12
  4.2962119895487333E-01 a       133     0     6     1    13
 -1.2059442402700564E-01 a       134     0     6     1    14
 -7.3161944255628242E-01 a       135     0     6     1    15
 -2.5321341006444733E+00 a       136     0     6     1    16
  2.4893576739359751E+00 a       137     0     6     1    17
  5.5804647415932225E+00 a       138     0     6     1    18
 -1.7389855651930961E+00 a       139     0     6     1    19
  2.4828931703288677E+00 a       140     0     6     1    20
