################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.5442222594905386E-01 a         1     0     1     1     1
  1.3342879295173304E+00 a         2     0     1     1     2
 -2.6632674667326772E-01 a         3     0     1     1     3
 -4.2794386304617288E-01 a         4     0     1     1     4
  6.9984103150045778E+00 a         5     0     1     1     5
 -2.5976576562735558E+00 a         6     0     1     1     6
  3.8601850998366194E+00 a         7     0     1     1     7
  2.8822154723719211E+00 a         8     0     1     1     8
 -3.6722211460996084E+00 a         9     0     1     1     9
 -2.9893435906488368E+00 a        10     0     1     1    10
 -4.0672973453650956E+00 a        11     0     1     1    11
  3.1317613279817631E+00 a        12     0     1     1    12
 -6.1837688444248784E-01 a        13     0     1     1    13
  3.5201636811817032E+00 a        14     0     1     1    14
  4.0985581055910608E-01 a        15     0     1     1    15
  2.8562329808537279E-01 a        16     0     1     1    16
 -1.9972221964658095E+00 a        17     0     1     1    17
 -8.4134778550826486E+00 a        18     0     1     1    18
 -9.5211919622505947E-01 a        19     0     1     1    19
 -5.7071529573107087E+00 a        20     0     1     1    20
  1.2824714719675908E+01 a        21     0     1     1    21
 -5.8178183226215712E+00 a        22     0     1     1    22
 -5.7602485701329487E+00 a        23     0     1     1    23
 -7.3494078271381857E-01 a        24     0     1     1    24
 -7.2519021856221633E+00 a        25     0     2     1     1
 -2.1046073114111241E-01 a        26     0     2     1     2
 -4.3144811220361823E-01 a        27     0     2     1     3
 -3.5131130962011197E+00 a        28     0     2     1     4
 -8.8711235771153785E+00 a        29     0     2     1     5
 -3.9679641987036013E-01 a        30     0     2     1     6
 -3.4905235010860580E+00 a        31     0     2     1     7
  7.6157221161341626E+00 a        32     0     2     1     8
 -2.7812658351810691E+00 a        33     0     2     1     9
 -1.1022573697080107E+00 a        34     0     2     1    10
 -5.0643325133339259E+00 a        35     0     2     1    11
  6.0661342638828400E-02 a        36     0     2     1    12
 -4.8136002343476232E+00 a        37     0     2     1    13
 -7.9205754866131990E+00 a        38     0     2     1    14
  1.0542322679085174E+00 a        39     0     2     1    15
 -3.6278024189843805E+00 a        40     0     2     1    16
