################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.4777952521423821E+00 a         1     0     1     1     1
  4.2330135054626110E+00 a         2     0     1     1     2
  6.3929130612540206E+00 a         3     0     1     1     3
 -5.1638315049047741E+00 a         4     0     1     1     4
  1.2103890452478689E+00 a         5     0     1     1     5
  1.7058513348524356E+00 a         6     0     1     1     6
  1.5570820350054047E+01 a         7     0     1     1     7
 -1.1526126063434985E+01 a         8     0     1     1     8
 -4.9184819657458881E+01 a         9     0     1     1     9
 -2.1264103437441758E+01 a        10     0     1     1    10
 -1.4084039977296694E+01 a        11     0     1     1    11
  1.6157629332229885E+01 a        12     0     1     1    12
 -7.2013176605792484E-01 a        13     0     1     1    13
 -3.2108530519774149E+01 a        14     0     1     1    14
  9.2427979832829870E+00 a        15     0     1     1    15
  1.2520742100286633E+00 a        16     0     1     1    16
  1.0804399487021576E+00 a        17     0     1     1    17
 -4.8557183875732424E+00 a        18     0     1     1    18
 -9.0013690744771306E+00 a        19     0     1     1    19
  7.8936339928885033E+00 a        20     0     1     1    20
  9.5589670836012708E-01 a        21     0     1     1    21
  1.0288284563444833E+01 a        22     0     1     1    22
 -7.8813030837255358E+00 a        23     0     1     1    23
  1.1750397796120037E+01 a        24     0     1     1    24
  4.9754554447914314E+00 a        25     0     2     1     1
  4.6732552285321987E+00 a        26     0     2     1     2
 -3.1085374863668336E+00 a        27     0     2     1     3
  1.0914125154997052E+00 a        28     0     2     1     4
  4.3816460448029432E-01 a        29     0     2     1     5
 -4.1988453203206531E+00 a        30     0     2     1     6
 -3.9739050573840555E+00 a        31     0     2     1     7
 -3.8909459338357180E+00 a        32     0     2     1     8
  2.7479692715098902E-01 a        33     0     2     1     9
 -1.5922684888446306E+00 a        34     0     2     1    10
  1.2904556173150459E+00 a        35     0     2     1    11
  6.4763962104738537E+00 a        36     0     2     1    12
  3.6658051919894263E+00 a        37     0     2     1    13
 -2.7171983240606701E+00 a        38     0     2     1    14
  3.8491183707023664E+00 a        39     0     2     1    15
  2.3289096058909053E+00 a        40     0     2     1    16
  2.2085209302731732E+00 a        41     0     2     1    17
 -4.0005800620777530E+00 a        42     0     2     1    18
  3.1723531089903592E+00 a        43     0     2     1    19
 -8.9274092242729584E+00 a        44     0     2     1    20
 -3.6146779849265105E+00 a        45     0     2     1    21
 -3.8051540087739619E+00 a        46     0     2     1    22
 -1.8829181449378305E+00 a        47     0     2     1    23
 -3.4012600980958374E-01 a        48     0     2     1    24
  3.1712476631300750E+00 a        49     0     3     1     1
 -4.5412032329458709E+00 a        50     0     3     1     2
 -8.1406827449060213E+00 a        51     0     3     1     3
 -5.2532967195465998E+00 a        52     0     3     1     4
  2.3294639565881003E+00 a        53     0     3     1     5
  6.6686778694668742E+00 a        54     0     3     1     6
  4.7434721813348455E+00 a        55     0     3     1     7
  9.3471480029481260E+00 a        56     0     3     1     8
  4.4658634939300859E+00 a        57     0     3     1     9
  1.0684654471133848E+01 a        58     0     3     1    10
 -5.0561900272955835E+00 a        59     0     3     1    11
 -5.2194699999866767E+00 a        60     0     3     1    12
 -6.7649879582555341E+00 a        61     0     3     1    13
 -8.2221663236822931E+00 a        62     0     3     1    14
  7.6178242770509588E+00 a        63     0     3     1    15
  1.3679697426356920E+00 a        64     0     3     1    16
 -4.2144928836425705E-02 a        65     0     3     1    17
 -8.9048518724330048E+00 a        66     0     3     1    18
 -1.4069103718920683E+01 a        67     0     3     1    19
 -9.1980110004077786E-01 a        68     0     3     1    20
  8.5706279515777384E-01 a        69     0     3     1    21
 -1.0077129457557540E+01 a        70     0     3     1    22
 -3.8825128963639211E+00 a        71     0     3     1    23
  5.1267636478263690E+00 a        72     0     3     1    24
  6.4651904227872006E+00 a        73     0     4     1     1
 -2.4500724533986835E+00 a        74     0     4     1     2
 -8.8431140252851232E+00 a        75     0     4     1     3
  6.3738192338252011E+00 a        76     0     4     1     4
 -3.3511516193503819E+00 a        77     0     4     1     5
  6.6666313596685656E-01 a        78     0     4     1     6
 -1.1386436914451489E+01 a        79     0     4     1     7
  1.0568643096985424E+01 a        80     0     4     1     8
  4.6479741198945121E+01 a        81     0     4     1     9
  2.2896089704753180E+01 a        82     0     4     1    10
  1.7047770901079058E+01 a        83     0     4     1    11
 -1.2423887415071462E+01 a        84     0     4     1    12
 -3.0443426050072033E+00 a        85     0     4     1    13
  2.8711279997779130E+01 a        86     0     4     1    14
 -1.7270570132796994E+01 a        87     0     4     1    15
  1.3868742674671330E+00 a        88     0     4     1    16
  2.3945449335033966E+00 a        89     0     4     1    17
  6.8500426576576396E+00 a        90     0     4     1    18
  9.6280041871712889E+00 a        91     0     4     1    19
 -5.6571218590537882E+00 a        92     0     4     1    20
 -4.6105316995122623E+00 a        93     0     4     1    21
 -1.0465386493677194E+01 a        94     0     4     1    22
  5.1246277840454582E+00 a        95     0     4     1    23
 -1.3899472897734210E+01 a        96     0     4     1    24
 -2.3239597279420732E+00 a        97     0     5     1     1
 -2.5863150667827202E+00 a        98     0     5     1     2
 -3.9846663072711355E+00 a        99     0     5     1     3
 -8.5626544268140026E-01 a       100     0     5     1     4
 -5.5171265493269370E+00 a       101     0     5     1     5
  3.4832193775920772E+00 a       102     0     5     1     6
  2.5280721804929129E+00 a       103     0     5     1     7
  7.9347215617576454E+00 a       104     0     5     1     8
  2.2828877535542866E-01 a       105     0     5     1     9
  4.1555462536915462E+00 a       106     0     5     1    10
  4.4082445999255299E-01 a       107     0     5     1    11
 -8.4697929480891645E+00 a       108     0     5     1    12
 -3.7126066559034370E+00 a       109     0     5     1    13
  2.9719753628026804E+00 a       110     0     5     1    14
 -7.5820603846880017E+00 a       111     0     5     1    15
  3.3929939943432730E-01 a       112     0     5     1    16
 -5.6596017183523706E-01 a       113     0     5     1    17
  2.1387222755235848E+00 a       114     0     5     1    18
 -8.4463609097513270E+00 a       115     0     5     1    19
  7.8494439898730741E+00 a       116     0     5     1    20
  3.1028912958268200E+00 a       117     0     5     1    21
  2.8421643618542864E+00 a       118     0     5     1    22
  4.1820198164027367E-01 a       119     0     5     1    23
 -1.9608242023126090E+00 a       120     0     5     1    24
 -1.4850537525747478E+00 a       121     0     6     1     1
 -3.6769779355348536E-01 a       122     0     6     1     2
  1.9752027471256806E+00 a       123     0     6     1     3
 -1.6935077182192502E+00 a       124     0     6     1     4
  5.4576328167347710E-01 a       125     0     6     1     5
 -1.2867962495881684E+00 a       126     0     6     1     6
 -6.3181772513700871E-02 a       127     0     6     1     7
 -1.0314423414670630E+00 a       128     0     6     1     8
 -7.0301724622084887E+00 a       129     0     6     1     9
 -4.6309280348502408E+00 a       130     0     6     1    10
 -3.2558791465476764E+00 a       131     0     6     1    11
  8.3706362249815813E-01 a       132     0     6     1    12
  2.3979179625081128E+00 a       133     0     6     1    13
 -4.0307866318693497E+00 a       134     0     6     1    14
  6.0144496161338097E+00 a       135     0     6     1    15
 -3.0818998089834543E-02 a       136     0     6     1    16
 -2.2399108030013295E+00 a       137     0     6     1    17
 -8.8226961413418126E-01 a       138     0     6     1    18
