################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.2891776335669336E+00 a         1     0     1     1     1
  2.0842172256443359E-01 a         2     0     1     1     2
  1.6181052028448877E+00 a         3     0     1     1     3
 -1.4307649536911737E+00 a         4     0     1     1     4
 -9.7819163460618774E-01 a         5     0     1     1     5
  7.0264510915169618E+00 a         6     0     1     1     6
  2.1621193722220426E+00 a         7     0     1     1     7
 -3.8647763197660820E+00 a         8     0     1     1     8
 -2.6141019510628896E+00 a         9     0     1     1     9
 -1.1605004598790343E+00 a        10     0     1     1    10
  5.9789859758721642E-01 a        11     0     1     1    11
  1.8950869461728781E+00 a        12     0     1     1    12
  2.3004503729705106E+00 a        13     0     1     1    13
 -2.9431862285587020E+00 a        14     0     1     1    14
 -3.7961975912858983E+00 a        15     0     1     1    15
 -3.2325266669247474E+00 a        16     0     1     1    16
  2.5452260170144689E+00 a        17     0     1     1    17
  4.0335736230038153E+00 a        18     0     1     1    18
  3.2134750285189755E+00 a        19     0     1     1    19
 -1.3032397876424224E+00 a        20     0     1     1    20
 -3.4808431668029964E+00 a        21     0     1     1    21
  1.6480531611240314E+00 a        22     0     1     1    22
 -2.1976715624824847E+00 a        23     0     1     1    23
  1.7008492576358983E-01 a        24     0     1     1    24
 -4.6278113093033046E-01 a        25     0     2     1     1
  1.8223144289950026E+00 a        26     0     2     1     2
 -3.0875391004110941E-01 a        27     0     2     1     3
  2.1090683013208160E+00 a        28     0     2     1     4
 -2.7209121611409199E+00 a        29     0     2     1     5
  7.7312196218422713E+00 a        30     0     2     1     6
 -3.7740926357991114E-03 a        31     0     2     1     7
 -1.5720790278242567E+00 a        32     0     2     1     8
 -3.6114155142772580E-01 a        33     0     2     1     9
  3.6606326476838641E-01 a        34     0     2     1    10
 -6.7354201441801365E-01 a        35     0     2     1    11
 -7.5752725177905333E-01 a        36     0     2     1    12
  2.3050922678061703E+00 a        37     0     2     1    13
  1.0015544685162503E+00 a        38     0     2     1    14
  2.5262402089342517E+00 a        39     0     2     1    15
  7.2730555134716657E-01 a        40     0     2     1    16
 -6.3491055701759569E-01 a        41     0     2     1    17
 -8.9507552428943571E-01 a        42     0     2     1    18
  1.1889949657288656E+00 a        43     0     2     1    19
  3.2322765521375905E+00 a        44     0     2     1    20
 -1.5145435579139033E-01 a        45     0     2     1    21
  6.6685311591968901E+00 a        46     0     2     1    22
  1.2725057339594794E+00 a        47     0     2     1    23
  3.3188411375915616E+00 a        48     0     2     1    24
  1.2053550159517594E+00 a        49     0     3     1     1
 -4.4136743377105520E-01 a        50     0     3     1     2
 -6.9754441007608303E-02 a        51     0     3     1     3
  8.0669070021343692E-01 a        52     0     3     1     4
 -3.4460222103218423E+00 a        53     0     3     1     5
  5.8128747500745448E-01 a        54     0     3     1     6
 -4.8627924851760673E-01 a        55     0     3     1     7
 -1.0280424863416617E+00 a        56     0     3     1     8
  2.4425538133211351E+00 a        57     0     3     1     9
  1.4770077883908479E+00 a        58     0     3     1    10
  8.7740051321103163E-01 a        59     0     3     1    11
  5.4988520174613020E+00 a        60     0     3     1    12
  9.9282997846878929E-01 a        61     0     3     1    13
  2.0697438468065263E-01 a        62     0     3     1    14
 -6.6899040469461879E-01 a        63     0     3     1    15
 -4.9317257210564958E-01 a        64     0     3     1    16
 -1.7805859189701421E+00 a        65     0     3     1    17
  6.9073859205157973E-01 a        66     0     3     1    18
 -1.2199777988583756E-01 a        67     0     3     1    19
 -1.7208777951878929E+00 a        68     0     3     1    20
  2.9091562871254317E+00 a        69     0     3     1    21
 -1.1680786158557181E+00 a        70     0     3     1    22
  2.8692174625753060E+00 a        71     0     3     1    23
 -9.3596117000878565E-01 a        72     0     3     1    24
 -2.6079513539003409E+00 a        73     0     4     1     1
 -7.3108698678973116E-01 a        74     0     4     1     2
 -2.4703479307228653E+00 a        75     0     4     1     3
  2.5976777737151200E+00 a        76     0     4     1     4
 -6.3210682967526644E-01 a        77     0     4     1     5
 -5.6125735781360708E+00 a        78     0     4     1     6
 -1.5942723193977582E+00 a        79     0     4     1     7
  4.1047954905674047E+00 a        80     0     4     1     8
  3.3612169459965751E+00 a        81     0     4     1     9
  1.0875286348810620E+00 a        82     0     4     1    10
  7.6228484779451988E-01 a        83     0     4     1    11
  3.0948754037039889E+00 a        84     0     4     1    12
 -6.8086730270810747E-01 a        85     0     4     1    13
  2.8580389479837471E+00 a        86     0     4     1    14
  6.1562324389491350E+00 a        87     0     4     1    15
  5.3187623847831320E+00 a        88     0     4     1    16
 -3.5479489901391621E+00 a        89     0     4     1    17
 -5.0739210488944133E+00 a        90     0     4     1    18
 -4.6085235231905717E+00 a        91     0     4     1    19
  1.3649768996006031E+00 a        92     0     4     1    20
  3.2801355542691994E+00 a        93     0     4     1    21
  6.8026235765458332E-01 a        94     0     4     1    22
  6.9817245352589075E-01 a        95     0     4     1    23
 -1.4547855005775296E+00 a        96     0     4     1    24
  1.6866634216599536E+00 a        97     0     5     1     1
 -1.0827483123133406E+00 a        98     0     5     1     2
 -4.3639271191071227E-01 a        99     0     5     1     3
 -1.4795885322256335E+00 a       100     0     5     1     4
  4.0310493530545424E+00 a       101     0     5     1     5
 -1.0658864181615240E+01 a       102     0     5     1     6
  6.3935255236947786E-01 a       103     0     5     1     7
  1.3570342773669899E+00 a       104     0     5     1     8
  1.2452743195165041E+00 a       105     0     5     1     9
  7.2606020167900198E-01 a       106     0     5     1    10
  5.9533367997745690E-01 a       107     0     5     1    11
  6.9651992602667789E-01 a       108     0     5     1    12
 -1.8616331452051431E+00 a       109     0     5     1    13
  8.2189700103566432E-01 a       110     0     5     1    14
 -2.2291871549400466E+00 a       111     0     5     1    15
  6.1707334344840825E-01 a       112     0     5     1    16
 -9.0245306131016667E-02 a       113     0     5     1    17
 -5.1451022610936881E-01 a       114     0     5     1    18
 -1.4450618181487929E+00 a       115     0     5     1    19
 -5.0511715727976307E+00 a       116     0     5     1    20
  1.2334336816073495E+00 a       117     0     5     1    21
 -7.7637586892742068E+00 a       118     0     5     1    22
 -1.9866783358573592E-01 a       119     0     5     1    23
 -3.9582001195019858E+00 a       120     0     5     1    24
  6.7032907064034100E-02 a       121     0     6     1     1
  2.7078430626253963E-01 a       122     0     6     1     2
  5.9130783475310555E-01 a       123     0     6     1     3
 -8.1925372471965652E-01 a       124     0     6     1     4
  8.0788821100069896E-01 a       125     0     6     1     5
  7.4123450615990416E-01 a       126     0     6     1     6
  3.2486338078602256E-01 a       127     0     6     1     7
 -1.0151033272963188E+00 a       128     0     6     1     8
 -6.0471685880194426E-01 a       129     0     6     1     9
 -2.2948374696870269E-01 a       130     0     6     1    10
 -7.4795827091302614E-01 a       131     0     6     1    11
 -2.5609334960435497E+00 a       132     0     6     1    12
 -3.3211842806474517E-01 a       133     0     6     1    13
 -1.6029923100031379E-01 a       134     0     6     1    14
