################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.4311487847790414E-01 a         1     0     1     1     1
  7.5594460742900452E-02 a         2     0     1     1     2
 -3.2671260003628572E-01 a         3     0     1     1     3
 -5.3810783994715694E-01 a         4     0     1     1     4
  6.5926127335530738E-01 a         5     0     1     1     5
  5.0102006585893077E-01 a         6     0     1     1     6
 -1.0263489745384942E+00 a         7     0     1     1     7
 -5.7135571267203100E-01 a         8     0     1     1     8
 -2.5173625597515231E-01 a         9     0     1     1     9
  4.0223289240140089E-03 a        10     0     1     1    10
 -5.7437675732848836E-01 a        11     0     1     1    11
  1.9444461268199267E-01 a        12     0     1     1    12
  9.8405593254626644E-01 a        13     0     1     1    13
 -5.5641732449185477E-01 a        14     0     1     1    14
 -3.2068287376082183E-01 a        15     0     1     1    15
  9.2504813860332114E-01 a        16     0     2     1     1
 -1.1879132368911456E+00 a        17     0     2     1     2
 -4.8940884124986028E-01 a        18     0     2     1     3
 -6.4052645114624041E-01 a        19     0     2     1     4
  7.9767721392236768E-01 a        20     0     2     1     5
  5.1275100236210569E-01 a        21     0     2     1     6
  7.8343269806655680E-01 a        22     0     2     1     7
 -4.6640583819854242E-01 a        23     0     2     1     8
  2.3466844027034410E-02 a        24     0     2     1     9
  1.9148105588921187E+00 a        25     0     2     1    10
 -1.0998746125109905E-01 a        26     0     2     1    11
 -7.8067956971555519E-01 a        27     0     2     1    12
  1.4273241493779347E+00 a        28     0     2     1    13
  6.2412495273278766E-02 a        29     0     2     1    14
  1.5562535582540812E-01 a        30     0     2     1    15
 -3.2883863306411804E-01 a        31     0     3     1     1
 -4.6906780203533710E-01 a        32     0     3     1     2
  4.7637519431224251E-01 a        33     0     3     1     3
  3.8553080004385509E-01 a        34     0     3     1     4
  1.2280605799516544E+00 a        35     0     3     1     5
 -1.9707576427550744E-01 a        36     0     3     1     6
  9.2631003672123435E-01 a        37     0     3     1     7
 -2.1105380377403371E-01 a        38     0     3     1     8
  4.0471999430464861E-01 a        39     0     3     1     9
 -1.4409325917642554E-01 a        40     0     3     1    10
 -1.6919850425136640E+00 a        41     0     3     1    11
 -1.1154109749034486E+00 a        42     0     3     1    12
  1.7797050618888877E+00 a        43     0     3     1    13
  1.3543556227294271E-01 a        44     0     3     1    14
 -1.3861255836286177E+00 a        45     0     3     1    15
 -3.1544978689330833E-01 a        46     0     4     1     1
 -1.9159852486409878E-01 a        47     0     4     1     2
  1.3478895588999354E-01 a        48     0     4     1     3
  2.4069925947770243E-01 a        49     0     4     1     4
 -2.3693240920122671E-01 a        50     0     4     1     5
 -5.0542377169161423E-01 a        51     0     4     1     6
  2.6783796882264527E-02 a        52     0     4     1     7
  8.6694440768934733E-01 a        53     0     4     1     8
  5.0901240461882151E-02 a        54     0     4     1     9
  3.1082194986556888E-01 a        55     0     4     1    10
  8.8861642507849137E-01 a        56     0     4     1    11
 -1.3064377737720317E-01 a        57     0     4     1    12
 -9.5557617205181555E-01 a        58     0     4     1    13
  2.2022466468007804E-01 a        59     0     4     1    14
  8.6198780522240059E-02 a        60     0     4     1    15
  1.3698086121721438E+00 a        61     0     5     1     1
  7.5269820438138457E-01 a        62     0     5     1     2
 -4.2129796124907959E-01 a        63     0     5     1     3
  8.9385339008305287E-01 a        64     0     5     1     4
  5.1759299262745506E-01 a        65     0     5     1     5
 -3.3379579359793399E-01 a        66     0     5     1     6
 -1.1647829773080101E+00 a        67     0     5     1     7
  8.1983467479591765E-01 a        68     0     5     1     8
 -1.0343679139282034E+00 a        69     0     5     1     9
  1.3011745713059941E-01 a        70     0     5     1    10
 -1.6379614284036421E+00 a        71     0     5     1    11
 -9.1885898065642824E-01 a        72     0     5     1    12
 -1.9979441140661691E+00 a        73     0     5     1    13
 -3.9092166037885495E-01 a        74     0     5     1    14
 -1.0113596713645669E+00 a        75     0     5     1    15
  1.0670921698335358E+00 a        76     0     6     1     1
 -4.8517391154023190E-02 a        77     0     6     1     2
  1.4892287502014215E-01 a        78     0     6     1     3
  5.9308513665735545E-03 a        79     0     6     1     4
 -5.0153423097192298E-02 a        80     0     6     1     5
 -1.1873956268237161E-01 a        81     0     6     1     6
  1.2920110775646871E+00 a        82     0     6     1     7
 -2.4945812750768198E-01 a        83     0     6     1     8
  5.2344717514195105E-01 a        84     0     6     1     9
  2.8052165443135724E-01 a        85     0     6     1    10
 -1.1421976065613417E+00 a        86     0     6     1    11
  7.4103735721701003E-01 a        87     0     6     1    12
  3.8837189679554551E-01 a        88     0     6     1    13
 -3.2985199114196756E-02 a        89     0     6     1    14
 -2.9880791519603243E-02 a        90     0     6     1    15
  2.1039187955843914E+00 a        91     0     7     1     1
  7.1269213237590423E-01 a        92     0     7     1     2
  9.5342958966708830E-02 a        93     0     7     1     3
 -2.4142707938448896E-01 a        94     0     7     1     4
 -5.5846205780945180E-01 a        95     0     7     1     5
 -3.6528273611530504E-01 a        96     0     7     1     6
  8.1140332240411506E-01 a        97     0     7     1     7
  3.2196723465903854E-01 a        98     0     7     1     8
  1.4342233251262166E+00 a        99     0     7     1     9
  1.1607681778280894E+00 a       100     0     7     1    10
  5.1421290534535335E-01 a       101     0     7     1    11
  5.4560693479854683E-01 a       102     0     7     1    12
 -3.1434383958061285E-01 a       103     0     7     1    13
  8.5896751535381580E-02 a       104     0     7     1    14
  3.5998912843891151E-01 a       105     0     7     1    15
 -2.2527540066262866E+00 a       106     0     8     1     1
 -2.8523910711761769E+00 a       107     0     8     1     2
  3.2357828877067674E-01 a       108     0     8     1     3
 -4.3757918380243355E-01 a       109     0     8     1     4
 -9.9195909379544162E-03 a       110     0     8     1     5
 -1.4240345816851507E-01 a       111     0     8     1     6
  2.3214961561837755E+00 a       112     0     8     1     7
 -3.4423903909743020E-01 a       113     0     8     1     8
  2.3350252571656975E+00 a       114     0     8     1     9
  7.3448289624490259E-01 a       115     0     8     1    10
  1.7241369714740453E+00 a       116     0     8     1    11
  1.1427132864773004E+00 a       117     0     8     1    12
