################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.5882735071292212E-01 a         1     0     1     1     1
  1.0029353570710865E-01 a         2     0     1     1     2
  1.4056047887981551E-01 a         3     0     1     1     3
  1.2800624612737748E+00 a         4     0     1     1     4
  3.8096109149717083E-01 a         5     0     1     1     5
  1.2823157676741989E-01 a         6     0     1     1     6
  1.0003262989337667E+00 a         7     0     1     1     7
 -2.9522056844781058E-01 a         8     0     1     1     8
  6.8291457932641830E-01 a         9     0     1     1     9
  3.3832394008406846E-02 a        10     0     1     1    10
 -5.1141178057930592E-01 a        11     0     1     1    11
  2.2162175004384657E-01 a        12     0     1     1    12
 -2.9018745314116724E-02 a        13     0     1     1    13
 -4.1001171394653191E-01 a        14     0     1     1    14
  1.3156861533731345E-01 a        15     0     1     1    15
 -8.9488900059903773E-02 a        16     0     2     1     1
 -3.0987826238979638E-01 a        17     0     2     1     2
 -3.1051847443856705E-02 a        18     0     2     1     3
  1.6837581063138265E+00 a        19     0     2     1     4
  1.9244318014625525E-01 a        20     0     2     1     5
  1.5018425151619688E-01 a        21     0     2     1     6
 -3.9678180193809326E-01 a        22     0     2     1     7
  1.3428702421380340E-01 a        23     0     2     1     8
 -2.5218804837592285E-01 a        24     0     2     1     9
  2.6788853872313301E-01 a        25     0     2     1    10
  1.1847738620287804E-01 a        26     0     2     1    11
  4.8816169764508321E-01 a        27     0     2     1    12
 -1.0644605611907566E-01 a        28     0     2     1    13
 -6.0041055537928467E-01 a        29     0     2     1    14
  1.0739355016665584E+00 a        30     0     2     1    15
 -1.1296341644840784E+00 a        31     0     3     1     1
  1.2690382809007918E+00 a        32     0     3     1     2
 -1.1855805533455352E+00 a        33     0     3     1     3
  1.0906774836817350E+00 a        34     0     3     1     4
  4.9381490458980382E-01 a        35     0     3     1     5
 -5.0648050044580306E-01 a        36     0     3     1     6
  4.5570400174798203E-01 a        37     0     3     1     7
  9.7311377792277620E-01 a        38     0     3     1     8
 -6.9175760845363710E-01 a        39     0     3     1     9
  8.8554042463451388E-01 a        40     0     3     1    10
 -6.8168560287406321E-01 a        41     0     3     1    11
 -4.8905459667151485E-01 a        42     0     3     1    12
  1.9226153766486684E-01 a        43     0     3     1    13
 -4.3202179312471234E-01 a        44     0     3     1    14
 -2.3252848765671258E-01 a        45     0     3     1    15
  6.9483882228579519E-01 a        46     0     4     1     1
 -4.3023411485977832E-02 a        47     0     4     1     2
 -1.4588954520168512E-01 a        48     0     4     1     3
  1.3037410377161409E+00 a        49     0     4     1     4
  3.1719577795844650E-01 a        50     0     4     1     5
  2.8542536642537963E-01 a        51     0     4     1     6
  8.5883639621002894E-01 a        52     0     4     1     7
 -1.4510263833944714E-02 a        53     0     4     1     8
 -2.6501755817278677E-01 a        54     0     4     1     9
 -4.9518359810578905E-01 a        55     0     4     1    10
  8.2042791914598412E-01 a        56     0     4     1    11
 -8.6188109727931547E-02 a        57     0     4     1    12
  3.2176704063001424E-02 a        58     0     4     1    13
  5.2073940702488064E-01 a        59     0     4     1    14
  4.1157493417861113E-01 a        60     0     4     1    15
  1.2496313072174534E+00 a        61     0     5     1     1
 -1.2571549116630205E+00 a        62     0     5     1     2
 -8.1509793986817236E-01 a        63     0     5     1     3
  4.9967186822590420E-01 a        64     0     5     1     4
 -6.1952443738969654E-01 a        65     0     5     1     5
  1.6913232149245447E-01 a        66     0     5     1     6
 -2.6372651730006448E-02 a        67     0     5     1     7
 -8.0657216413179456E-01 a        68     0     5     1     8
  1.0525655320112319E+00 a        69     0     5     1     9
 -1.3617605842401321E+00 a        70     0     5     1    10
  2.3290671270918192E-01 a        71     0     5     1    11
  6.4208627277892083E-01 a        72     0     5     1    12
 -6.9415881149219216E-01 a        73     0     5     1    13
  2.0366979197929524E-01 a        74     0     5     1    14
  4.1145553586813921E-01 a        75     0     5     1    15
  3.3902043546262817E-01 a        76     0     6     1     1
  2.6981948683453022E-01 a        77     0     6     1     2
  5.7753713507977663E-03 a        78     0     6     1     3
  5.7739236141109784E-01 a        79     0     6     1     4
 -2.0269676080938048E-01 a        80     0     6     1     5
 -1.9048730329572480E-01 a        81     0     6     1     6
 -7.4055987576617799E-01 a        82     0     6     1     7
  3.3205967953002585E-01 a        83     0     6     1     8
 -7.5112047575808694E-01 a        84     0     6     1     9
 -2.6881116291332829E-01 a        85     0     6     1    10
  9.9716749127997895E-01 a        86     0     6     1    11
 -1.8819766994244819E-01 a        87     0     6     1    12
