################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.8824759376484769E-03 a         1     0     1     1     1
  8.2947860496880965E-01 a         2     0     1     1     2
  1.0003474094042621E+00 a         3     0     1     1     3
  8.0774699623356172E-01 a         4     0     1     1     4
  4.1309152945045130E-01 a         5     0     1     1     5
 -4.9451643911903953E-01 a         6     0     1     1     6
 -5.6004308103990974E-01 a         7     0     1     1     7
  1.0929947299298699E+00 a         8     0     1     1     8
  2.2610439711290026E-01 a         9     0     1     1     9
 -6.1443228318363641E-01 a        10     0     1     1    10
 -6.9142960241073526E-01 a        11     0     1     1    11
 -1.0651458368246121E+00 a        12     0     1     1    12
 -1.0270892703782384E+00 a        13     0     1     1    13
  8.7010896516024205E-01 a        14     0     1     1    14
 -7.9005236615488542E-02 a        15     0     1     1    15
 -2.9195464088625134E-01 a        16     0     2     1     1
 -6.1916840340665191E-01 a        17     0     2     1     2
  8.2030048653041587E-01 a        18     0     2     1     3
  8.9115757862723033E-01 a        19     0     2     1     4
  8.7667009091053516E-01 a        20     0     2     1     5
  6.6265610225696792E-01 a        21     0     2     1     6
 -1.5521101153804434E-01 a        22     0     2     1     7
 -4.8624882393677138E-01 a        23     0     2     1     8
  7.1661512852433595E-01 a        24     0     2     1     9
 -6.7487982922793532E-01 a        25     0     2     1    10
  1.1933080042076562E-01 a        26     0     2     1    11
  2.9799053961826827E-01 a        27     0     2     1    12
  7.4708113979376900E-01 a        28     0     2     1    13
  1.2308738504500591E+00 a        29     0     2     1    14
  1.5637756158126592E-01 a        30     0     2     1    15
 -1.2354059725486335E+00 a        31     0     3     1     1
 -4.6604346177013323E-01 a        32     0     3     1     2
 -1.9637229871980251E+00 a        33     0     3     1     3
 -9.6930159092919521E-02 a        34     0     3     1     4
  7.2750974528423440E-01 a        35     0     3     1     5
  1.2397556936244764E-01 a        36     0     3     1     6
  9.8165164307667485E-01 a        37     0     3     1     7
 -3.0752941162409991E-01 a        38     0     3     1     8
  1.5957577422286884E+00 a        39     0     3     1     9
 -1.1216833580842465E+00 a        40     0     3     1    10
  5.8321042139290935E-01 a        41     0     3     1    11
  1.0310854561955516E+00 a        42     0     3     1    12
  4.2376871551419282E-01 a        43     0     3     1    13
  8.3919737277950657E-01 a        44     0     3     1    14
  1.6466854812275644E+00 a        45     0     3     1    15
  1.1987636539580460E-01 a        46     0     4     1     1
 -2.9754576911405006E-01 a        47     0     4     1     2
  2.6939692203106045E+00 a        48     0     4     1     3
  8.0986188719998697E-01 a        49     0     4     1     4
  1.0123454842790991E+00 a        50     0     4     1     5
  2.6331171981919071E-01 a        51     0     4     1     6
 -1.0325258363771956E+00 a        52     0     4     1     7
 -7.7239259837362839E-01 a        53     0     4     1     8
 -3.9431790973039345E-02 a        54     0     4     1     9
  1.4497877570455797E+00 a        55     0     4     1    10
 -6.9410692781801298E-01 a        56     0     4     1    11
 -1.4629349284658735E+00 a        57     0     4     1    12
  1.5778813944670644E+00 a        58     0     4     1    13
 -4.0891315314834065E-01 a        59     0     4     1    14
 -2.7739073142240818E+00 a        60     0     4     1    15
 -6.9733279528510306E-01 a        61     0     5     1     1
 -3.5926199504257655E-01 a        62     0     5     1     2
 -2.5543227391832485E-01 a        63     0     5     1     3
 -7.7632625767982322E-01 a        64     0     5     1     4
 -5.8743970021592082E-02 a        65     0     5     1     5
  1.7462363243319537E-01 a        66     0     5     1     6
  6.0655829154474414E-02 a        67     0     5     1     7
 -1.2372177648977318E+00 a        68     0     5     1     8
 -6.0740042711787967E-01 a        69     0     5     1     9
 -2.8750064151392646E-01 a        70     0     5     1    10
 -1.4892119692700242E-01 a        71     0     5     1    11
 -1.9881521004571481E-02 a        72     0     5     1    12
  5.2023449889513318E-01 a        73     0     5     1    13
  5.3096638607015989E-01 a        74     0     5     1    14
  1.0426329637846204E-01 a        75     0     5     1    15
 -3.3428613726098355E-01 a        76     0     6     1     1
  1.0483984450522879E+00 a        77     0     6     1     2
 -2.5153886270659503E-01 a        78     0     6     1     3
 -1.0040103477805105E-01 a        79     0     6     1     4
  4.3411916617220647E-01 a        80     0     6     1     5
 -4.4822746137546476E-01 a        81     0     6     1     6
  7.5105957136495177E-02 a        82     0     6     1     7
  6.0525438832759582E-01 a        83     0     6     1     8
 -3.7174392004290696E-01 a        84     0     6     1     9
 -5.4989020063300897E-01 a        85     0     6     1    10
 -4.8955249260072892E-01 a        86     0     6     1    11
 -7.8347860587520857E-01 a        87     0     6     1    12
  5.2623112381541037E-01 a        88     0     6     1    13
 -4.3912129842422909E-01 a        89     0     6     1    14
  4.7142121577692647E-01 a        90     0     6     1    15
  2.1681551425993184E-01 a        91     0     7     1     1
 -9.5938485962669395E-01 a        92     0     7     1     2
 -1.6666954022115552E+00 a        93     0     7     1     3
 -3.6458228559069383E-02 a        94     0     7     1     4
 -1.0761997067146922E+00 a        95     0     7     1     5
  9.0259125961973097E-01 a        96     0     7     1     6
  1.1818155367179974E+00 a        97     0     7     1     7
  1.3135407602401330E+00 a        98     0     7     1     8
  4.2154356320734576E-01 a        99     0     7     1     9
 -1.0276987692609321E+00 a       100     0     7     1    10
  1.1207639657153694E+00 a       101     0     7     1    11
  1.6047922474501144E+00 a       102     0     7     1    12
 -1.5903476076236369E+00 a       103     0     7     1    13
  7.3788933044181534E-02 a       104     0     7     1    14
  4.5999907080190744E-01 a       105     0     7     1    15
 -8.4905371254908346E-01 a       106     0     8     1     1
  3.9844462709644723E-01 a       107     0     8     1     2
  1.1057057823089798E+00 a       108     0     8     1     3
 -2.1295098565797738E-01 a       109     0     8     1     4
 -1.9688355585188946E-01 a       110     0     8     1     5
 -2.4853271293040671E-02 a       111     0     8     1     6
 -4.5753854352146067E-01 a       112     0     8     1     7
 -1.3043319063226606E+00 a       113     0     8     1     8
  1.1988438004901010E-01 a       114     0     8     1     9
  5.2984154316648352E-02 a       115     0     8     1    10
 -6.5567923044726462E-01 a       116     0     8     1    11
 -7.1522106500266414E-01 a       117     0     8     1    12
  9.0820301373241075E-01 a       118     0     8     1    13
  1.5919366667708590E+00 a       119     0     8     1    14
  6.7920209061315384E-01 a       120     0     8     1    15
 -5.5686213078551894E-01 a       121     0     9     1     1
  1.2791405527752160E+00 a       122     0     9     1     2
 -8.7756548334667317E-01 a       123     0     9     1     3
