################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.2270687205276273E+01 a         1     0     1     1     1
  2.8946145853768893E+01 a         2     0     1     1     2
  1.7028150057544085E+01 a         3     0     1     1     3
  1.0773736827208607E+01 a         4     0     1     1     4
  7.2900160285846693E-01 a         5     0     1     1     5
  1.6302269893989390E+01 a         6     0     1     1     6
 -1.3036386805542090E+01 a         7     0     1     1     7
 -1.1869175946889994E+00 a         8     0     1     1     8
 -1.1113225531423751E+01 a         9     0     1     1     9
  1.5107154352672632E+01 a        10     0     1     1    10
 -8.4160442059093432E-01 a        11     0     1     1    11
  1.7214827301974204E+01 a        12     0     1     1    12
  3.6539476756091709E+01 a        13     0     1     1    13
  8.4267207931472292E+00 a        14     0     1     1    14
  1.0340395148326641E+01 a        15     0     1     1    15
 -1.0605160497484429E+00 a        16     0     1     1    16
 -1.5004106191374312E+01 a        17     0     1     1    17
 -1.3932782082413620E+01 a        18     0     1     1    18
 -1.9569933450809707E+01 a        19     0     1     1    19
 -3.7039613865366960E+01 a        20     0     1     1    20
 -7.2789518651145872E+00 a        21     0     1     1    21
 -3.4227114052554931E+01 a        22     0     1     1    22
 -3.4637263594322287E+00 a        23     0     1     1    23
 -1.4958219272043241E+00 a        24     0     1     1    24
 -3.1039056633270588E+00 a        25     0     2     1     1
 -1.2046047641111068E+01 a        26     0     2     1     2
 -1.0591560647064577E+00 a        27     0     2     1     3
 -3.7646927186389725E+00 a        28     0     2     1     4
 -5.2117382688364744E+00 a        29     0     2     1     5
 -2.6064281928852850E-01 a        30     0     2     1     6
 -2.8387080448320883E+00 a        31     0     2     1     7
  6.7532295150345316E+00 a        32     0     2     1     8
 -7.5640196516348102E-01 a        33     0     2     1     9
  5.4302143624477306E-01 a        34     0     2     1    10
 -5.2355294126034890E-01 a        35     0     2     1    11
 -3.1367544381363077E-01 a        36     0     2     1    12
  3.2351211334182417E+00 a        37     0     2     1    13
 -1.1051710574319749E+00 a        38     0     2     1    14
 -1.3230920782367595E+00 a        39     0     2     1    15
  4.6851821661298940E+00 a        40     0     2     1    16
 -1.2805310502210654E+00 a        41     0     2     1    17
 -7.4165319124594564E+00 a        42     0     2     1    18
  3.9173995985353987E+00 a        43     0     2     1    19
  6.4924028055386565E+00 a        44     0     2     1    20
  8.6850482920671883E+00 a        45     0     2     1    21
  3.3322089841585769E+00 a        46     0     2     1    22
  4.0306451002665726E+00 a        47     0     2     1    23
  9.4747228148588591E-01 a        48     0     2     1    24
 -3.4716654266701359E+00 a        49     0     3     1     1
  3.0032463295857204E+00 a        50     0     3     1     2
  3.1613901432389326E-02 a        51     0     3     1     3
 -1.2105157479612056E+00 a        52     0     3     1     4
 -2.6761817855455621E+00 a        53     0     3     1     5
 -9.4403554372941390E-01 a        54     0     3     1     6
 -2.1172104251403274E+00 a        55     0     3     1     7
  3.1098244440286082E-01 a        56     0     3     1     8
  1.9645571585843729E+00 a        57     0     3     1     9
  2.1908061731880322E+00 a        58     0     3     1    10
  4.7814452311356197E+00 a        59     0     3     1    11
  7.2078160761634946E-01 a        60     0     3     1    12
 -8.0181729581086394E+00 a        61     0     3     1    13
 -1.6156665423936589E+00 a        62     0     3     1    14
 -2.9892521759846691E+00 a        63     0     3     1    15
  2.4397198911634059E+00 a        64     0     3     1    16
  2.8717789709783972E+00 a        65     0     3     1    17
  1.0861110323217553E-01 a        66     0     3     1    18
  3.8709847882752220E+00 a        67     0     3     1    19
  3.7821743642427257E+00 a        68     0     3     1    20
  6.9584980290253009E+00 a        69     0     3     1    21
  4.2870154292794300E+00 a        70     0     3     1    22
  6.4089774779846884E+00 a        71     0     3     1    23
 -7.1070167215184565E-01 a        72     0     3     1    24
 -8.5434380429485159E+00 a        73     0     4     1     1
 -3.1655496549466488E+01 a        74     0     4     1     2
 -1.3752222836971479E+01 a        75     0     4     1     3
 -1.1700644057190697E+01 a        76     0     4     1     4
  2.0743936527957967E+00 a        77     0     4     1     5
 -1.3517357028768513E+01 a        78     0     4     1     6
  1.3663694837927677E+01 a        79     0     4     1     7
  4.0581796836369755E+00 a        80     0     4     1     8
  8.0652122817354464E+00 a        81     0     4     1     9
 -1.1789886320437445E+01 a        82     0     4     1    10
  3.0602400788440409E+00 a        83     0     4     1    11
 -1.8369088401792336E+01 a        84     0     4     1    12
 -3.9646608175207078E+01 a        85     0     4     1    13
 -7.3730458952424707E+00 a        86     0     4     1    14
 -1.2133858724191303E+01 a        87     0     4     1    15
 -2.0173048417183281E-01 a        88     0     4     1    16
  9.5795143875463680E+00 a        89     0     4     1    17
  1.2395905461868232E+01 a        90     0     4     1    18
  2.0252121216793608E+01 a        91     0     4     1    19
  4.0153358578394084E+01 a        92     0     4     1    20
  5.5685177691926881E+00 a        93     0     4     1    21
  3.4831603599664398E+01 a        94     0     4     1    22
  6.6656595975011301E+00 a        95     0     4     1    23
 -2.0280202297733854E+00 a        96     0     4     1    24
  1.6870964816381036E+00 a        97     0     5     1     1
  9.0847400907684914E+00 a        98     0     5     1     2
 -1.9882825362250132E+00 a        99     0     5     1     3
  5.3197438306743505E+00 a       100     0     5     1     4
  4.6468876972494826E+00 a       101     0     5     1     5
 -1.6522261570461547E+00 a       102     0     5     1     6
  3.6385549800400980E+00 a       103     0     5     1     7
 -8.7595032633559864E+00 a       104     0     5     1     8
 -1.5891817122139293E+00 a       105     0     5     1     9
 -9.7267193863406654E-02 a       106     0     5     1    10
 -1.7124229032414409E+00 a       107     0     5     1    11
  9.1228266874483177E-01 a       108     0     5     1    12
 -6.4507523528639084E+00 a       109     0     5     1    13
 -7.7327763825470297E-01 a       110     0     5     1    14
 -7.7195832105943074E-01 a       111     0     5     1    15
 -3.4700335288569151E+00 a       112     0     5     1    16
 -5.6411757626759629E-01 a       113     0     5     1    17
  7.9198781478587748E+00 a       114     0     5     1    18
 -3.4833097008125518E+00 a       115     0     5     1    19
 -4.4910646118890369E+00 a       116     0     5     1    20
 -7.3895982438130758E+00 a       117     0     5     1    21
 -3.8471880590350480E+00 a       118     0     5     1    22
 -5.8513727759122913E+00 a       119     0     5     1    23
 -2.4011847438760552E+00 a       120     0     5     1    24
  8.7486629321197040E-01 a       121     0     6     1     1
  8.1941028676882102E+00 a       122     0     6     1     2
  1.9109121475419308E+00 a       123     0     6     1     3
  1.9550305228451055E+00 a       124     0     6     1     4
 -8.9419689529494650E-01 a       125     0     6     1     5
  2.2429644786265253E+00 a       126     0     6     1     6
 -3.8268142677685844E+00 a       127     0     6     1     7
 -1.5154264129695836E+00 a       128     0     6     1     8
 -4.4599822479052903E-01 a       129     0     6     1     9
  2.1556192398584684E+00 a       130     0     6     1    10
 -6.3441796082781332E-01 a       131     0     6     1    11
  3.8184315751830633E+00 a       132     0     6     1    12
  9.3001171417350275E+00 a       133     0     6     1    13
  1.5095246320168572E+00 a       134     0     6     1    14
  2.6269768735827683E+00 a       135     0     6     1    15
  6.2719016316293186E-01 a       136     0     6     1    16
 -6.0857759497255659E-01 a       137     0     6     1    17
 -2.4649328736589484E+00 a       138     0     6     1    18
 -4.3639226647440159E+00 a       139     0     6     1    19
 -9.7270035319996904E+00 a       140     0     6     1    20
 -1.2820321743175662E+00 a       141     0     6     1    21
 -7.6131219974786903E+00 a       142     0     6     1    22
 -1.4715628951754283E+00 a       143     0     6     1    23
  7.9789069406609292E-01 a       144     0     6     1    24
  8.0467509251135283E-01 a       145     0     7     1     1
 -9.3336573201217743E-01 a       146     0     7     1     2
 -2.5656826054318560E-01 a       147     0     7     1     3
  9.0678644744160786E-01 a       148     0     7     1     4
  1.0562301242202998E+00 a       149     0     7     1     5
 -7.8087012482728846E-01 a       150     0     7     1     6
  1.2050598416438780E+00 a       151     0     7     1     7
 -2.0623480756866669E-01 a       152     0     7     1     8
  4.8341148133064629E-02 a       153     0     7     1     9
 -4.1899540252898859E-01 a       154     0     7     1    10
 -1.9530829413254527E+00 a       155     0     7     1    11
 -6.7082168889146332E-01 a       156     0     7     1    12
  3.8343968694019059E+00 a       157     0     7     1    13
  9.2943131207528840E-01 a       158     0     7     1    14
  1.1227784717797613E+00 a       159     0     7     1    15
 -5.0281912131585937E-01 a       160     0     7     1    16
 -1.2551794126879559E+00 a       161     0     7     1    17
  7.7232980323083178E-01 a       162     0     7     1    18
 -1.3164957066950655E+00 a       163     0     7     1    19
 -1.4097631887810746E+00 a       164     0     7     1    20
 -3.6224991312388339E+00 a       165     0     7     1    21
 -5.8659792819830225E-01 a       166     0     7     1    22
 -3.3219184538728252E+00 a       167     0     7     1    23
 -3.7853516705373275E-01 a       168     0     7     1    24
 -2.3427026205887556E+00 a       169     0     8     1     1
 -2.5137364460599136E+00 a       170     0     8     1     2
  7.4081028198474530E-01 a       171     0     8     1     3
 -3.6749724251105289E+00 a       172     0     8     1     4
 -1.3809129045398842E+00 a       173     0     8     1     5
  2.8116451162304563E+00 a       174     0     8     1     6
 -2.1354511857662000E+00 a       175     0     8     1     7
  4.4702174223339766E+00 a       176     0     8     1     8
  1.0989068599376972E+00 a       177     0     8     1     9
  1.8665078151486669E-02 a       178     0     8     1    10
  1.1679836557829812E+00 a       179     0     8     1    11
 -8.8589621802751761E-01 a       180     0     8     1    12
  3.6754675432941686E+00 a       181     0     8     1    13
  1.1608692374713143E+00 a       182     0     8     1    14
  1.2001426411496585E+00 a       183     0     8     1    15
  1.7317912010484057E-01 a       184     0     8     1    16
  1.9340215918547841E+00 a       185     0     8     1    17
