################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.9791356592683575E-01 a         1     0     1     1     1
  9.1591289443205703E-01 a         2     0     1     1     2
  2.4900217410809029E+00 a         3     0     1     1     3
  1.2723328414807633E+00 a         4     0     1     1     4
 -5.7613249079778517E-01 a         5     0     1     1     5
 -2.3558076769070674E-01 a         6     0     1     1     6
 -2.7064242934935756E-01 a         7     0     1     1     7
 -1.8713456721696609E-01 a         8     0     1     1     8
  1.2011897152385569E+00 a         9     0     1     1     9
  1.7699443956843017E+00 a        10     0     1     1    10
  1.3030998084773509E+00 a        11     0     1     1    11
 -2.6102979958055050E-01 a        12     0     1     1    12
 -1.4138705984255777E+00 a        13     0     1     1    13
 -1.5475160477206868E+00 a        14     0     1     1    14
  1.9128401442598970E+00 a        15     0     1     1    15
 -4.7704374046875170E-01 a        16     0     1     1    16
  2.0993868496567258E+00 a        17     0     1     1    17
 -2.0288546183652839E-01 a        18     0     1     1    18
  8.4352209104016207E-01 a        19     0     1     1    19
  8.9472315851852957E-01 a        20     0     1     1    20
  1.6966045045252822E+00 a        21     0     1     1    21
  7.7995906109138397E-02 a        22     0     1     1    22
 -1.9185205004057532E-01 a        23     0     1     1    23
 -3.2241911142385438E-01 a        24     0     1     1    24
 -1.1562988009896251E+00 a        25     0     1     1    25
 -4.5993006512346496E-01 a        26     0     1     1    26
  1.6924855357183299E+00 a        27     0     1     1    27
  7.6286315169796737E-01 a        28     0     1     1    28
  2.5381076973078154E-01 a        29     0     2     1     1
  3.7008677549975433E-01 a        30     0     2     1     2
  2.4657430668425795E-01 a        31     0     2     1     3
 -4.5726888606844179E-01 a        32     0     2     1     4
 -3.6269170695280389E-01 a        33     0     2     1     5
 -2.0284341763627850E-01 a        34     0     2     1     6
  2.0124218375874174E+00 a        35     0     2     1     7
  1.4032576680608779E+00 a        36     0     2     1     8
 -4.0631920954646766E-01 a        37     0     2     1     9
 -1.1416665015786258E+00 a        38     0     2     1    10
  7.5977935000549124E-01 a        39     0     2     1    11
  4.8577365033562150E-02 a        40     0     2     1    12
 -1.6395120389368125E+00 a        41     0     2     1    13
 -2.9002715690500691E-01 a        42     0     2     1    14
  1.0783713730141800E+00 a        43     0     2     1    15
 -7.5843618277436031E-01 a        44     0     2     1    16
  9.2067406713451871E-02 a        45     0     2     1    17
 -4.1757998384007533E-01 a        46     0     2     1    18
 -1.2690058202592109E+00 a        47     0     2     1    19
  1.0962082982230554E+00 a        48     0     2     1    20
  1.7970252003200899E+00 a        49     0     2     1    21
  3.1269800076606388E-02 a        50     0     2     1    22
  1.3141165905360366E+00 a        51     0     2     1    23
 -9.0318991540983895E-01 a        52     0     2     1    24
 -6.2556056439009344E-01 a        53     0     2     1    25
 -4.6037942243829189E-01 a        54     0     2     1    26
 -5.7328889708243003E-01 a        55     0     2     1    27
  2.9864166758323102E-01 a        56     0     2     1    28
  6.7348564563089769E-02 a        57     0     3     1     1
  4.9145168167163900E-01 a        58     0     3     1     2
 -1.1437253661183686E+00 a        59     0     3     1     3
 -7.4422620363989878E-01 a        60     0     3     1     4
  9.0089427426487290E-01 a        61     0     3     1     5
  1.1077744019086799E+00 a        62     0     3     1     6
  2.6530544891649064E+00 a        63     0     3     1     7
 -5.3395643091844991E-01 a        64     0     3     1     8
 -2.4608623123337856E-01 a        65     0     3     1     9
 -2.0252428050226863E+00 a        66     0     3     1    10
  2.1398045482864494E+00 a        67     0     3     1    11
  1.3850679219923738E+00 a        68     0     3     1    12
 -2.2428852957866479E+00 a        69     0     3     1    13
 -4.8262829305403826E-01 a        70     0     3     1    14
  8.1923628981331020E-01 a        71     0     3     1    15
 -1.7956633428623772E+00 a        72     0     3     1    16
  2.4258356874532283E+00 a        73     0     3     1    17
 -1.0748305570771903E+00 a        74     0     3     1    18
 -2.0242132042627978E+00 a        75     0     3     1    19
 -2.4871666843641349E+00 a        76     0     3     1    20
 -4.7522038421157353E-01 a        77     0     3     1    21
  1.4780299945355804E+00 a        78     0     3     1    22
 -2.6911640595329683E-01 a        79     0     3     1    23
  5.3265094635863086E-01 a        80     0     3     1    24
 -1.5659832250801438E+00 a        81     0     3     1    25
 -3.7383279900249844E-01 a        82     0     3     1    26
  4.5026227045565342E-01 a        83     0     3     1    27
 -1.7394927567531551E+00 a        84     0     3     1    28
 -1.1144419346313434E+00 a        85     0     4     1     1
 -1.8113836343880976E+00 a        86     0     4     1     2
  5.3211006325787147E-01 a        87     0     4     1     3
 -1.5903201631502309E-01 a        88     0     4     1     4
 -2.7081315397249557E+00 a        89     0     4     1     5
 -1.4624554306239393E-01 a        90     0     4     1     6
 -1.8272059178231523E+00 a        91     0     4     1     7
  3.3536193328261379E+00 a        92     0     4     1     8
  2.8366409577120471E+00 a        93     0     4     1     9
  1.8235563366278957E+00 a        94     0     4     1    10
 -1.4115793581925364E+00 a        95     0     4     1    11
 -2.8212069472849719E+00 a        96     0     4     1    12
  9.8224494853503441E-01 a        97     0     4     1    13
  1.4921759489666162E-01 a        98     0     4     1    14
  1.3089686699683569E+00 a        99     0     4     1    15
  1.5148835224409538E+00 a       100     0     4     1    16
 -2.8425307993357678E+00 a       101     0     4     1    17
 -3.7115478203611124E-01 a       102     0     4     1    18
  3.6213601367341908E+00 a       103     0     4     1    19
  1.7041152077153032E+00 a       104     0     4     1    20
  9.0655258166260466E-01 a       105     0     4     1    21
 -1.1614037569681293E-01 a       106     0     4     1    22
  9.7788455263960894E-01 a       107     0     4     1    23
 -1.1804461219209239E-01 a       108     0     4     1    24
  2.8550327790966765E+00 a       109     0     4     1    25
  7.4069129910384357E-01 a       110     0     4     1    26
 -1.3371743996441512E-01 a       111     0     4     1    27
  3.1843848455075213E-01 a       112     0     4     1    28
 -2.7794160828850062E-01 a       113     0     5     1     1
  5.0877776894243243E-01 a       114     0     5     1     2
  2.7791633650934594E-01 a       115     0     5     1     3
 -1.1403965637305907E-01 a       116     0     5     1     4
 -1.2844600562305455E+00 a       117     0     5     1     5
 -7.1049589972702953E-01 a       118     0     5     1     6
  2.1743743341999937E+00 a       119     0     5     1     7
  4.2970157848344576E-01 a       120     0     5     1     8
  1.4858922247270079E-01 a       121     0     5     1     9
 -6.9324913310984304E-01 a       122     0     5     1    10
  3.7824432157788121E-02 a       123     0     5     1    11
  1.1093150644860597E+00 a       124     0     5     1    12
  6.4181183043677448E-01 a       125     0     5     1    13
 -2.1981063364129250E-01 a       126     0     5     1    14
 -4.0974632560778801E-01 a       127     0     5     1    15
  4.8894781838529789E-03 a       128     0     5     1    16
 -1.3494478626715098E-01 a       129     0     5     1    17
 -6.4533534683105498E-01 a       130     0     5     1    18
 -6.3757695525992897E-01 a       131     0     5     1    19
 -5.4852457212154981E-01 a       132     0     5     1    20
  1.7897400200439739E-02 a       133     0     5     1    21
  3.2108473247157168E-02 a       134     0     5     1    22
  2.2489197146716877E-01 a       135     0     5     1    23
  5.6978956135221892E-01 a       136     0     5     1    24
  1.7781384557468385E-01 a       137     0     5     1    25
  6.9320152436028362E-02 a       138     0     5     1    26
 -1.0766207148084299E+00 a       139     0     5     1    27
  1.0900224204016353E+00 a       140     0     5     1    28
 -8.2682163778261999E-02 a       141     0     6     1     1
  3.0411383487284248E-02 a       142     0     6     1     2
 -5.3895235597744107E-01 a       143     0     6     1     3
  2.7280165417491747E-01 a       144     0     6     1     4
 -1.7789025676200168E-01 a       145     0     6     1     5
  1.1329098995558311E-01 a       146     0     6     1     6
 -4.9944658337486397E-01 a       147     0     6     1     7
 -5.8403057161625449E-01 a       148     0     6     1     8
 -1.2443265857328548E-01 a       149     0     6     1     9
  1.1401583002441917E+00 a       150     0     6     1    10
  3.0919945926050668E-01 a       151     0     6     1    11
  7.3655396688896924E-01 a       152     0     6     1    12
  2.9698676344344965E-01 a       153     0     6     1    13
 -4.3369695186010214E-02 a       154     0     6     1    14
 -4.8798237762059116E-01 a       155     0     6     1    15
  1.0626731892703278E+00 a       156     0     6     1    16
 -9.3663111579363162E-02 a       157     0     6     1    17
  1.0617812430564335E+00 a       158     0     6     1    18
  2.7735123231265424E-01 a       159     0     6     1    19
 -1.3764486280272299E+00 a       160     0     6     1    20
  1.8789959082583285E-01 a       161     0     6     1    21
 -6.2524031908046052E-01 a       162     0     6     1    22
 -4.8585442012389796E-01 a       163     0     6     1    23
  4.0438462406136294E-01 a       164     0     6     1    24
  5.9147711474229303E-01 a       165     0     6     1    25
 -3.8294233420781143E-02 a       166     0     6     1    26
  1.7523470976936857E+00 a       167     0     6     1    27
 -2.9040662781364437E-02 a       168     0     6     1    28
  2.2720798728735976E+00 a       169     0     7     1     1
  1.1915316051743394E+00 a       170     0     7     1     2
 -2.4369758130189911E-01 a       171     0     7     1     3
  2.3533233120982082E+00 a       172     0     7     1     4
  1.4681173182138592E+00 a       173     0     7     1     5
 -2.6857860064192363E-01 a       174     0     7     1     6
  1.1546953068799608E+00 a       175     0     7     1     7
 -4.4767252587988066E-01 a       176     0     7     1     8
 -9.0434049784616333E-01 a       177     0     7     1     9
 -5.3784844545104038E-01 a       178     0     7     1    10
  1.3244160586886572E-01 a       179     0     7     1    11
  2.1512663274011059E+00 a       180     0     7     1    12
  1.1857341639139392E+00 a       181     0     7     1    13
 -1.1887477230959158E+00 a       182     0     7     1    14
 -2.1167770898760249E-02 a       183     0     7     1    15
  8.2558338598245529E-01 a       184     0     7     1    16
 -1.0675135438557906E-01 a       185     0     7     1    17
  1.2793872020973132E-01 a       186     0     7     1    18
 -1.3853092539747267E+00 a       187     0     7     1    19
  2.7651468152541399E+00 a       188     0     7     1    20
 -8.6804729059787189E-01 a       189     0     7     1    21
 -4.7323838111997935E-01 a       190     0     7     1    22
 -1.6483684526951843E+00 a       191     0     7     1    23
 -1.5285758443506034E-01 a       192     0     7     1    24
 -1.3975575784711669E+00 a       193     0     7     1    25
  1.8375094978247075E-01 a       194     0     7     1    26
 -4.5326590844236225E-01 a       195     0     7     1    27
  3.8255646345238453E-01 a       196     0     7     1    28
 -2.4536545996472801E+00 a       197     0     8     1     1
 -1.7458475247005143E+00 a       198     0     8     1     2
 -6.3050884722614020E-01 a       199     0     8     1     3
 -1.4911781772311352E+00 a       200     0     8     1     4
 -5.0442393811577246E-01 a       201     0     8     1     5
 -6.1628661197059753E-01 a       202     0     8     1     6
  4.8601764960218796E-01 a       203     0     8     1     7
 -2.0655570544673063E+00 a       204     0     8     1     8
  5.9030525593757099E-01 a       205     0     8     1     9
  3.2413039123993237E-01 a       206     0     8     1    10
  2.5117560099161362E-01 a       207     0     8     1    11
 -1.2167559303781179E+00 a       208     0     8     1    12
 -6.0606779859446791E-01 a       209     0     8     1    13
  1.0567260608085032E+00 a       210     0     8     1    14
  7.9858517173431676E-01 a       211     0     8     1    15
 -5.9301209321903969E-01 a       212     0     8     1    16
  4.5357732597022143E-01 a       213     0     8     1    17
 -5.5600476286889355E-01 a       214     0     8     1    18
 -1.2263569563675014E+00 a       215     0     8     1    19
 -2.5282699072598152E+00 a       216     0     8     1    20
  8.6218887655791487E-01 a       217     0     8     1    21
 -1.4862029621583113E+00 a       218     0     8     1    22
  1.1185947802110538E-01 a       219     0     8     1    23
  4.4352604626599318E-01 a       220     0     8     1    24
 -6.8455133721188421E-01 a       221     0     8     1    25
 -4.4951410956283949E-01 a       222     0     8     1    26
 -1.4766507437458823E-01 a       223     0     8     1    27
  9.1546236698224348E-01 a       224     0     8     1    28
  8.2120309184875184E-01 a       225     0     9     1     1
 -3.8662331690350329E+00 a       226     0     9     1     2
 -1.1761312499697287E+00 a       227     0     9     1     3
  7.8390737724831805E-01 a       228     0     9     1     4
  2.6318904324518178E+00 a       229     0     9     1     5
 -4.4551059450216612E-01 a       230     0     9     1     6
  8.9003559296341461E-01 a       231     0     9     1     7
 -9.1536840872059322E-01 a       232     0     9     1     8
 -1.8149698850123581E+00 a       233     0     9     1     9
 -1.9869108119025818E+00 a       234     0     9     1    10
 -1.1688259352792024E-02 a       235     0     9     1    11
  1.4039149003529912E+00 a       236     0     9     1    12
  6.2968160109307558E-01 a       237     0     9     1    13
  9.4479046431987901E-01 a       238     0     9     1    14
  6.5966659407941231E-01 a       239     0     9     1    15
  1.3562434462819399E+00 a       240     0     9     1    16
 -1.6026990258780258E-01 a       241     0     9     1    17
  1.8988454782059780E+00 a       242     0     9     1    18
 -2.8796945407314474E+00 a       243     0     9     1    19
 -2.2490926239256064E+00 a       244     0     9     1    20
 -9.4902166903338114E-01 a       245     0     9     1    21
  1.0477919814173164E+00 a       246     0     9     1    22
  2.6401308911422530E+00 a       247     0     9     1    23
 -1.5161944499324915E+00 a       248     0     9     1    24
  2.3444077933995850E+00 a       249     0     9     1    25
  8.5735836114185671E-01 a       250     0     9     1    26
  5.7390441725447594E-01 a       251     0     9     1    27
 -1.3510804501532059E+00 a       252     0     9     1    28
 -1.1669172491529780E+00 a       253     0    10     1     1
 -9.6604541519653489E-02 a       254     0    10     1     2
  1.3106871134946654E+00 a       255     0    10     1     3
  9.2531766024027828E-01 a       256     0    10     1     4
  6.9099342084915283E-01 a       257     0    10     1     5
 -1.1722107467013587E+00 a       258     0    10     1     6
  1.7852754420398291E+00 a       259     0    10     1     7
 -2.8742370009371050E+00 a       260     0    10     1     8
 -1.6598832877747133E-02 a       261     0    10     1     9
 -2.6284934364459045E-01 a       262     0    10     1    10
 -1.9894854979514115E-01 a       263     0    10     1    11
 -2.8361570444026647E+00 a       264     0    10     1    12
  2.0713292486061943E+00 a       265     0    10     1    13
 -6.8661515444684196E-01 a       266     0    10     1    14
  1.6234233998584588E+00 a       267     0    10     1    15
  6.4522857033383585E-01 a       268     0    10     1    16
 -8.9968768455270287E-01 a       269     0    10     1    17
 -5.8821675117108463E-01 a       270     0    10     1    18
 -2.1482982395763206E+00 a       271     0    10     1    19
 -3.2304035908040474E-01 a       272     0    10     1    20
 -6.0032395107606540E-01 a       273     0    10     1    21
  1.9852489541752751E+00 a       274     0    10     1    22
 -3.7545955279247922E-01 a       275     0    10     1    23
 -4.0384121239600507E-01 a       276     0    10     1    24
  1.0284596920623590E+00 a       277     0    10     1    25
  2.7800733042923054E-01 a       278     0    10     1    26
  2.2544756607940628E+00 a       279     0    10     1    27
  3.3967040866121630E-02 a       280     0    10     1    28
  4.9493799494924312E-01 a       281     0    11     1     1
 -4.5182369538515438E-01 a       282     0    11     1     2
  3.8128077945778118E+00 a       283     0    11     1     3
  6.8151258527924405E-02 a       284     0    11     1     4
  2.8045915454072170E+00 a       285     0    11     1     5
 -5.6389693675977681E-01 a       286     0    11     1     6
 -7.9304985079140133E-01 a       287     0    11     1     7
 -3.3234899858516305E+00 a       288     0    11     1     8
 -1.2071908575909263E+00 a       289     0    11     1     9
  1.6261053948803970E+00 a       290     0    11     1    10
 -1.6573905908174285E+00 a       291     0    11     1    11
 -9.5494629687009169E-01 a       292     0    11     1    12
  5.9583539481795256E-01 a       293     0    11     1    13
  1.9220981124731267E+00 a       294     0    11     1    14
  2.1063502083420493E-01 a       295     0    11     1    15
  9.1235833662764931E-01 a       296     0    11     1    16
 -1.2095860200206145E+00 a       297     0    11     1    17
  1.2797708306766706E+00 a       298     0    11     1    18
 -3.1122522143701152E+00 a       299     0    11     1    19
  2.7645656930246618E+00 a       300     0    11     1    20
  2.5064683897195708E+00 a       301     0    11     1    21
 -2.2389597148736486E+00 a       302     0    11     1    22
 -1.4757217354580215E-01 a       303     0    11     1    23
 -1.9079346082053390E+00 a       304     0    11     1    24
 -9.5577030754806414E-01 a       305     0    11     1    25
 -9.8502563880638855E-02 a       306     0    11     1    26
  1.7571174252500350E+00 a       307     0    11     1    27
  1.1092010136732904E+00 a       308     0    11     1    28
 -1.4812699495245310E-01 a       309     0    12     1     1
 -1.2389177342105950E+00 a       310     0    12     1     2
  7.1822672779056129E-01 a       311     0    12     1     3
  1.6403812283337991E+00 a       312     0    12     1     4
  9.7984913124535764E-03 a       313     0    12     1     5
 -1.7682987238156951E+00 a       314     0    12     1     6
 -1.2063236916624529E+00 a       315     0    12     1     7
  6.0960437956675206E-01 a       316     0    12     1     8
 -7.0768246156339332E-01 a       317     0    12     1     9
  1.5618124934197525E-01 a       318     0    12     1    10
  2.6970426403569956E+00 a       319     0    12     1    11
 -1.5951318951656901E+00 a       320     0    12     1    12
  1.1735063845668432E+00 a       321     0    12     1    13
  1.6880065836657701E-01 a       322     0    12     1    14
 -3.5558986350331789E-01 a       323     0    12     1    15
 -2.3296512006486592E+00 a       324     0    12     1    16
  3.0739910523079965E+00 a       325     0    12     1    17
  1.3374227022356064E-01 a       326     0    12     1    18
  1.8703169921987426E+00 a       327     0    12     1    19
 -5.8344665421622444E-01 a       328     0    12     1    20
 -6.9596733581605208E-01 a       329     0    12     1    21
  8.9441618010338619E-01 a       330     0    12     1    22
 -1.8183167973056240E+00 a       331     0    12     1    23
  9.7266412776168196E-02 a       332     0    12     1    24
  6.2554359488288314E-01 a       333     0    12     1    25
  6.3904926947636576E-01 a       334     0    12     1    26
  4.9171699181496670E-01 a       335     0    12     1    27
  3.2798034974157469E-01 a       336     0    12     1    28
  5.3171816795660165E-01 a       337     0    13     1     1
  1.0128223560972787E+00 a       338     0    13     1     2
 -2.8977565720431686E-01 a       339     0    13     1     3
 -3.1693534300251119E-01 a       340     0    13     1     4
 -3.6960075827729660E-01 a       341     0    13     1     5
  1.0496511054616189E+00 a       342     0    13     1     6
  4.6810932546665923E-01 a       343     0    13     1     7
  1.7990917986931498E+00 a       344     0    13     1     8
  5.7961663061600399E-01 a       345     0    13     1     9
 -1.6696960292469449E+00 a       346     0    13     1    10
  1.3958949300148169E+00 a       347     0    13     1    11
  1.1361516832662013E+00 a       348     0    13     1    12
  5.8082816485292521E-01 a       349     0    13     1    13
  1.9692744433850651E-01 a       350     0    13     1    14
 -1.4554193533511344E+00 a       351     0    13     1    15
 -2.5749177283315078E-01 a       352     0    13     1    16
  2.4214876252163120E+00 a       353     0    13     1    17
 -8.6071881912215331E-01 a       354     0    13     1    18
  7.9718564980954121E-01 a       355     0    13     1    19
 -3.9985848166935747E-02 a       356     0    13     1    20
  1.6640299950567732E+00 a       357     0    13     1    21
  7.2517394791186718E-01 a       358     0    13     1    22
  1.3483166968771271E-01 a       359     0    13     1    23
  4.6812363055229889E-01 a       360     0    13     1    24
 -5.8300711391982518E-01 a       361     0    13     1    25
  9.4978853526761065E-01 a       362     0    13     1    26
 -2.0038935885903069E+00 a       363     0    13     1    27
 -1.2287690260846951E+00 a       364     0    13     1    28
  1.4989629325212503E+00 a       365     0    14     1     1
  5.5026272631282467E+00 a       366     0    14     1     2
 -2.5280474738350565E+00 a       367     0    14     1     3
 -7.5108156378697666E-01 a       368     0    14     1     4
 -4.5672458859501142E-01 a       369     0    14     1     5
 -1.6265929915919672E+00 a       370     0    14     1     6
  3.5763152359004664E+00 a       371     0    14     1     7
  3.8413199355479692E+00 a       372     0    14     1     8
  2.8405922304136273E+00 a       373     0    14     1     9
  1.7826483624003238E+00 a       374     0    14     1    10
 -1.6071264485530388E+00 a       375     0    14     1    11
 -1.1936969311447652E+00 a       376     0    14     1    12
 -3.3042020347507295E+00 a       377     0    14     1    13
  1.2000867926955110E+00 a       378     0    14     1    14
  4.1549266431528381E-01 a       379     0    14     1    15
  7.4290330259227078E-01 a       380     0    14     1    16
 -1.7668236380279321E+00 a       381     0    14     1    17
  1.2547720103935076E+00 a       382     0    14     1    18
 -2.4724645892739705E+00 a       383     0    14     1    19
  9.3818103294561839E-01 a       384     0    14     1    20
  5.7702922027012538E-01 a       385     0    14     1    21
 -3.3694299414211240E+00 a       386     0    14     1    22
  8.1320298313635098E-01 a       387     0    14     1    23
 -1.2058456137353113E+00 a       388     0    14     1    24
 -1.2039822879841875E+00 a       389     0    14     1    25
  6.1165893532597271E-01 a       390     0    14     1    26
 -2.0149221232845496E+00 a       391     0    14     1    27
 -1.2095690270089279E+00 a       392     0    14     1    28
  4.2917389216612051E-01 a       393     0    15     1     1
 -3.1350095347441174E-02 a       394     0    15     1     2
 -9.2080163232856793E-01 a       395     0    15     1     3
 -1.1508259768073406E+00 a       396     0    15     1     4
 -7.7843025110067215E-02 a       397     0    15     1     5
  1.8272482214189825E-01 a       398     0    15     1     6
 -3.2089017991702601E-01 a       399     0    15     1     7
  8.1220897020983063E-01 a       400     0    15     1     8
 -8.4568801751448641E-01 a       401     0    15     1     9
  5.2641752773876083E-01 a       402     0    15     1    10
 -3.9182445015350809E-01 a       403     0    15     1    11
 -2.2482484196009100E-01 a       404     0    15     1    12
  1.0830124163011563E+00 a       405     0    15     1    13
  1.5630599241728755E+00 a       406     0    15     1    14
 -1.4675409286219121E+00 a       407     0    15     1    15
 -2.0150174602604678E+00 a       408     0    15     1    16
 -3.6392274588995110E-01 a       409     0    15     1    17
  1.4354862533654605E-01 a       410     0    15     1    18
  9.4402129229650400E-01 a       411     0    15     1    19
 -1.2551102427584724E+00 a       412     0    15     1    20
  1.5109452368576087E-01 a       413     0    15     1    21
  7.1593153226233897E-01 a       414     0    15     1    22
 -1.4742943768705632E+00 a       415     0    15     1    23
 -1.3183252948210100E+00 a       416     0    15     1    24
  2.4518492373376100E-01 a       417     0    15     1    25
 -6.7977599831982083E-01 a       418     0    15     1    26
 -4.6602882245072685E-01 a       419     0    15     1    27
  1.2073394829766326E+00 a       420     0    15     1    28
  1.1476317955502919E+00 a       421     0    16     1     1
 -5.0109425264188723E-01 a       422     0    16     1     2
  7.3386814207110507E-01 a       423     0    16     1     3
  1.4717089450038001E-01 a       424     0    16     1     4
  5.4744194149731928E-01 a       425     0    16     1     5
 -5.1053808435861392E-01 a       426     0    16     1     6
  7.7327252668387758E-01 a       427     0    16     1     7
  6.2624824069932306E-01 a       428     0    16     1     8
 -8.5217529704794837E-01 a       429     0    16     1     9
 -1.4942435667486877E+00 a       430     0    16     1    10
 -1.2648239417838238E+00 a       431     0    16     1    11
 -2.9856400580008524E-01 a       432     0    16     1    12
 -2.4158689175245129E-01 a       433     0    16     1    13
