################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.6888600891359697E+00 a         1     0     1     1     1
  5.2784002850585861E+00 a         2     0     1     1     2
 -1.4557307413018396E+01 a         3     0     1     1     3
  1.2767868372996501E+01 a         4     0     1     1     4
  1.5379611537181708E+01 a         5     0     1     1     5
 -1.0394098470330249E+01 a         6     0     1     1     6
 -7.6795055672440107E+00 a         7     0     1     1     7
 -7.3023314739158538E+00 a         8     0     1     1     8
 -1.8084752127366517E+01 a         9     0     1     1     9
  1.8257195791304664E+01 a        10     0     1     1    10
  3.2015624757386751E-01 a        11     0     1     1    11
 -8.8091422997636304E+00 a        12     0     1     1    12
  7.3801565392992234E+00 a        13     0     1     1    13
 -1.3225512528789906E+01 a        14     0     1     1    14
 -3.7846071249247735E+00 a        15     0     1     1    15
  8.8367173105250174E+00 a        16     0     1     1    16
 -4.8641044257475530E+00 a        17     0     1     1    17
 -6.0089970708703069E+00 a        18     0     1     1    18
  3.1038527610253092E-01 a        19     0     1     1    19
  2.7182638184826580E+00 a        20     0     1     1    20
  3.3228532145128544E+00 a        21     0     1     1    21
 -7.6707550461660432E+00 a        22     0     1     1    22
 -9.9292186216247058E-01 a        23     0     1     1    23
  2.3422039891733450E+00 a        24     0     1     1    24
  5.0737274429182289E-01 a        25     0     2     1     1
  7.6905840786658708E-01 a        26     0     2     1     2
  1.8927909797634207E-01 a        27     0     2     1     3
 -4.7931671050510133E-01 a        28     0     2     1     4
 -9.4979521615498552E-01 a        29     0     2     1     5
  8.7239110956695620E-01 a        30     0     2     1     6
 -4.1781403338026495E+00 a        31     0     2     1     7
  2.7295880217835791E+00 a        32     0     2     1     8
  1.5380483780486136E+00 a        33     0     2     1     9
 -9.5672291531698239E-01 a        34     0     2     1    10
 -1.8746990934924324E+00 a        35     0     2     1    11
 -1.3187563994354456E+00 a        36     0     2     1    12
 -3.2243049218252793E+00 a        37     0     2     1    13
  1.4120102391665730E+00 a        38     0     2     1    14
 -3.5393650475740714E+00 a        39     0     2     1    15
 -3.5535416858862519E+00 a        40     0     2     1    16
 -2.1892161737435591E+00 a        41     0     2     1    17
 -5.1407874633028050E-01 a        42     0     2     1    18
 -9.2578006339700358E-01 a        43     0     2     1    19
 -3.5154437225589747E+00 a        44     0     2     1    20
 -1.1151404685417525E+00 a        45     0     2     1    21
  2.2824966016131669E+00 a        46     0     2     1    22
  1.6123367083237090E+00 a        47     0     2     1    23
  1.1512907205333087E+00 a        48     0     2     1    24
 -2.2330012963869311E-01 a        49     0     3     1     1
 -1.6014604402260773E+00 a        50     0     3     1     2
  4.9277175427017827E-01 a        51     0     3     1     3
 -5.9958321725056962E-01 a        52     0     3     1     4
 -1.1810204137620399E+00 a        53     0     3     1     5
  1.8971195738550981E-01 a        54     0     3     1     6
  1.0264577671779647E+00 a        55     0     3     1     7
  3.2938782801255545E-01 a        56     0     3     1     8
 -1.2903392112988319E+00 a        57     0     3     1     9
  1.4854977636375817E+00 a        58     0     3     1    10
  2.6208109273808344E+00 a        59     0     3     1    11
  1.0719983552752875E-02 a        60     0     3     1    12
