################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.5008490963122026E-01 a         1     0     1     1     1
  1.2709815283321768E-02 a         2     0     1     1     2
 -3.7316530775968180E+00 a         3     0     1     1     3
 -1.5180215364419136E+00 a         4     0     1     1     4
  2.3483742737826865E+00 a         5     0     1     1     5
 -4.2431509806759232E-01 a         6     0     1     1     6
 -2.7861292952823420E+00 a         7     0     1     1     7
  6.0435275634464558E-01 a         8     0     1     1     8
  1.3348937627811126E+00 a         9     0     1     1     9
  4.5906460841229277E+00 a        10     0     1     1    10
 -1.3821547578013798E+00 a        11     0     1     1    11
 -1.6690323184077049E+00 a        12     0     1     1    12
  4.3251899676451844E+00 a        13     0     1     1    13
  2.1597934153221225E+00 a        14     0     1     1    14
  5.1423087329921078E+00 a        15     0     1     1    15
 -2.8559392531967021E+00 a        16     0     1     1    16
 -2.5546465328927344E+00 a        17     0     1     1    17
 -4.3521669139561610E+00 a        18     0     1     1    18
 -5.2213675820800007E-03 a        19     0     1     1    19
 -7.9678562225504634E-01 a        20     0     1     1    20
 -1.1920487099325268E+00 a        21     0     1     1    21
 -3.7888125887689422E-01 a        22     0     1     1    22
  1.9729121448702673E+00 a        23     0     1     1    23
  4.0039089888868764E+00 a        24     0     1     1    24
  1.6402561753447611E-01 a        25     0     2     1     1
 -1.9408357723033371E+00 a        26     0     2     1     2
 -1.5628287809480650E+00 a        27     0     2     1     3
 -1.5779289742288494E+00 a        28     0     2     1     4
  9.1782287827678211E-01 a        29     0     2     1     5
  2.7695232792769890E+00 a        30     0     2     1     6
  4.0455123616570239E+00 a        31     0     2     1     7
 -2.0606786011561233E+00 a        32     0     2     1     8
 -6.9316376235805310E-01 a        33     0     2     1     9
  2.4475557005002626E+00 a        34     0     2     1    10
 -1.4305338779786403E-01 a        35     0     2     1    11
 -2.9365587832662539E+00 a        36     0     2     1    12
 -1.5691282150494604E-03 a        37     0     2     1    13
  1.6693355760563124E+00 a        38     0     2     1    14
 -8.3898494101900012E-01 a        39     0     2     1    15
 -5.1560860584631618E-01 a        40     0     2     1    16
 -2.7440605102786613E+00 a        41     0     2     1    17
 -9.0322519830666359E-01 a        42     0     2     1    18
  1.6464005099453165E+00 a        43     0     2     1    19
  9.1300359315825197E-01 a        44     0     2     1    20
 -2.2564914553301367E+00 a        45     0     2     1    21
 -8.4836216152137611E-01 a        46     0     2     1    22
 -8.0194251229500080E-01 a        47     0     2     1    23
 -9.3862757748243020E-01 a        48     0     2     1    24
 -9.7002361582034213E-01 a        49     0     3     1     1
  1.1002782433896516E+00 a        50     0     3     1     2
 -5.8309097192310833E-01 a        51     0     3     1     3
  7.4239632016796187E-01 a        52     0     3     1     4
  7.3701655361054508E-01 a        53     0     3     1     5
  1.1415803527435078E-01 a        54     0     3     1     6
  3.8829385652697723E-01 a        55     0     3     1     7
  1.1500991212064564E-01 a        56     0     3     1     8
 -1.4290054018995607E-01 a        57     0     3     1     9
  1.5271759802956206E+00 a        58     0     3     1    10
 -2.2948796582900859E+00 a        59     0     3     1    11
  2.3159969066481947E-01 a        60     0     3     1    12
 -1.5402759814825104E+00 a        61     0     3     1    13
  5.1555596534114434E-01 a        62     0     3     1    14
 -1.4712533537613606E+00 a        63     0     3     1    15
  1.6956451963945349E+00 a        64     0     3     1    16
 -1.4644486786791291E+00 a        65     0     3     1    17
  1.6742771192723165E+00 a        66     0     3     1    18
  3.5485173504885537E+00 a        67     0     3     1    19
 -3.4794975227339173E+00 a        68     0     3     1    20
 -1.4185610289928583E+00 a        69     0     3     1    21
  6.0306526261598303E-01 a        70     0     3     1    22
 -9.0707098602021796E-01 a        71     0     3     1    23
  1.2500535638395378E+00 a        72     0     3     1    24
  4.3427693925820704E-01 a        73     0     4     1     1
 -4.8516716037282576E-01 a        74     0     4     1     2
  5.0600322382165421E+00 a        75     0     4     1     3
  1.4750235743562916E+00 a        76     0     4     1     4
 -2.3040090781593578E+00 a        77     0     4     1     5
  1.9850429488710744E-01 a        78     0     4     1     6
  2.5404904003671085E+00 a        79     0     4     1     7
 -8.6645794870612514E-01 a        80     0     4     1     8
 -2.3286350562355063E+00 a        81     0     4     1     9
 -3.4758114371945252E+00 a        82     0     4     1    10
  1.8283158010343883E+00 a        83     0     4     1    11
  9.0819234417528583E-01 a        84     0     4     1    12
 -6.1323722887396572E+00 a        85     0     4     1    13
 -2.1921133627019649E+00 a        86     0     4     1    14
 -5.2693821146678594E+00 a        87     0     4     1    15
  3.5462738348382445E+00 a        88     0     4     1    16
  2.6384287068127019E+00 a        89     0     4     1    17
  3.9927867308548257E+00 a        90     0     4     1    18
  1.2620081874647191E+00 a        91     0     4     1    19
 -1.6996145627041137E-01 a        92     0     4     1    20
 -1.9931818529259640E-01 a        93     0     4     1    21
  3.5753946284000726E+00 a        94     0     4     1    22
 -2.4031301966011367E+00 a        95     0     4     1    23
 -5.0938106149735187E+00 a        96     0     4     1    24
 -7.8619544360388227E-01 a        97     0     5     1     1
  1.7910461001926592E+00 a        98     0     5     1     2
  8.9053482707165976E-01 a        99     0     5     1     3
  1.3872525292824509E+00 a       100     0     5     1     4
 -5.1602083558570366E-01 a       101     0     5     1     5
 -2.3646648192634441E+00 a       102     0     5     1     6
 -3.1782245928533199E+00 a       103     0     5     1     7
  1.9078748871478661E+00 a       104     0     5     1     8
  2.7157256451035477E-02 a       105     0     5     1     9
 -2.0099741078434818E+00 a       106     0     5     1    10
 -5.8269137808882354E-01 a       107     0     5     1    11
  2.0774964341331157E+00 a       108     0     5     1    12
  6.7028961616714511E-01 a       109     0     5     1    13
 -8.2184257773617087E-01 a       110     0     5     1    14
  9.4488444790395298E-01 a       111     0     5     1    15
  7.7435165952488416E-01 a       112     0     5     1    16
  2.2205884037905119E+00 a       113     0     5     1    17
  7.1642473589855360E-01 a       114     0     5     1    18
 -1.6249978016117221E+00 a       115     0     5     1    19
 -1.3057430950263371E+00 a       116     0     5     1    20
  1.4396833505646371E+00 a       117     0     5     1    21
  9.3977493726894201E-01 a       118     0     5     1    22
  3.3260826414152844E-01 a       119     0     5     1    23
  5.2282832494860543E-01 a       120     0     5     1    24
 -3.7147612928133616E-01 a       121     0     6     1     1
  2.7582694673094132E-01 a       122     0     6     1     2
 -1.5971852888737219E+00 a       123     0     6     1     3
 -2.6040475683043396E-01 a       124     0     6     1     4
  3.7208800275920578E-01 a       125     0     6     1     5
  7.6324929773312761E-03 a       126     0     6     1     6
 -5.4020843558171516E-01 a       127     0     6     1     7
  4.7090163470110602E-01 a       128     0     6     1     8
  8.7131776686996276E-01 a       129     0     6     1     9
 -1.3575307383794674E-01 a       130     0     6     1    10
 -9.9484555112475404E-01 a       131     0     6     1    11
  4.7359539168526199E-02 a       132     0     6     1    12
  2.4494726014858670E+00 a       133     0     6     1    13
  1.4194108286717921E-01 a       134     0     6     1    14
  1.2694860459049335E+00 a       135     0     6     1    15
 -9.6986166332958190E-01 a       136     0     6     1    16
 -1.1829678918110385E+00 a       137     0     6     1    17
 -5.2325707300073787E-01 a       138     0     6     1    18
 -9.2326590900921857E-01 a       139     0     6     1    19
  4.9640444518274068E-01 a       140     0     6     1    20
  4.3410004170096800E-01 a       141     0     6     1    21
 -1.7241781209467657E+00 a       142     0     6     1    22
  7.7313076975072947E-01 a       143     0     6     1    23
  1.5660719389591944E+00 a       144     0     6     1    24
 -2.8705918197914626E-02 a       145     0     7     1     1
 -1.0151211491354983E+00 a       146     0     7     1     2
  3.0601860425287980E-01 a       147     0     7     1     3
 -3.4321513888001987E-01 a       148     0     7     1     4
 -1.2525689470413315E+00 a       149     0     7     1     5
  2.8681919505068619E-02 a       150     0     7     1     6
  4.1441361208863853E-01 a       151     0     7     1     7
 -4.1116092014250116E-01 a       152     0     7     1     8
  1.5231121892607830E-01 a       153     0     7     1     9
 -1.1839161546178161E+00 a       154     0     7     1    10
  5.0330799802236503E-01 a       155     0     7     1    11
 -7.2235260649484834E-01 a       156     0     7     1    12
  1.3649576327863970E+00 a       157     0     7     1    13
 -4.9508436445425474E-01 a       158     0     7     1    14
 -1.1813675957781293E-01 a       159     0     7     1    15
 -4.4411091356895765E-01 a       160     0     7     1    16
  1.3188962802962882E+00 a       161     0     7     1    17
 -8.7010215789270351E-01 a       162     0     7     1    18
 -1.7584007435202367E+00 a       163     0     7     1    19
  2.3781762017892469E+00 a       164     0     7     1    20
  2.7173626507054655E-01 a       165     0     7     1    21
  1.8297000446977402E-01 a       166     0     7     1    22
  1.2098900290383943E+00 a       167     0     7     1    23
 -7.0186744169293203E-01 a       168     0     7     1    24
