################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.2782187021615363E-01 a         1     0     1     1     1
 -2.7520718896858045E+00 a         2     0     1     1     2
  3.2226726322293398E+00 a         3     0     1     1     3
  4.8071172830471876E-01 a         4     0     1     1     4
 -2.6244317892040483E+00 a         5     0     1     1     5
 -1.7676555398196305E+00 a         6     0     1     1     6
  4.8998321934655120E+00 a         7     0     1     1     7
 -1.4323588459295124E-02 a         8     0     1     1     8
 -9.5690783427351558E-02 a         9     0     1     1     9
 -1.4558895249545880E+00 a        10     0     1     1    10
  2.1357795943773139E+00 a        11     0     1     1    11
 -3.5628734090395660E+00 a        12     0     1     1    12
  4.0501817195309081E-01 a        13     0     1     1    13
 -2.0241874570203962E+00 a        14     0     1     1    14
 -1.1849336304764726E+00 a        15     0     1     1    15
  1.8907965854229558E+00 a        16     0     1     1    16
  3.9730343543928002E+00 a        17     0     1     1    17
 -5.8634089470802468E+00 a        18     0     1     1    18
 -3.9246377323021930E-01 a        19     0     1     1    19
 -2.6203724384101950E+00 a        20     0     1     1    20
  3.3287646601401342E+00 a        21     0     1     1    21
  3.4731735519052931E+00 a        22     0     1     1    22
 -3.6417031892988172E+00 a        23     0     1     1    23
  5.9285094022747242E-01 a        24     0     1     1    24
  2.1215804295896890E+00 a        25     0     2     1     1
 -9.7452958730847552E+00 a        26     0     2     1     2
  1.8989395167190521E+00 a        27     0     2     1     3
  9.5761442665860361E+00 a        28     0     2     1     4
 -1.0031254016539695E+01 a        29     0     2     1     5
  1.0764779348180991E+01 a        30     0     2     1     6
  1.5668385169409788E-01 a        31     0     2     1     7
  7.5858970794684843E+00 a        32     0     2     1     8
 -1.2234234027750059E-01 a        33     0     2     1     9
  7.6477676441905762E-01 a        34     0     2     1    10
  5.7986623785623372E+00 a        35     0     2     1    11
 -4.8375646122780882E+00 a        36     0     2     1    12
  3.8549911242683739E+00 a        37     0     2     1    13
  4.2346468666154484E+00 a        38     0     2     1    14
 -9.5200780634576780E+00 a        39     0     2     1    15
 -1.7516680021407314E+00 a        40     0     2     1    16
  1.8757815710894821E+00 a        41     0     2     1    17
 -3.1798479135460855E+00 a        42     0     2     1    18
  1.5392706372654386E+00 a        43     0     2     1    19
 -2.1850106641759521E+00 a        44     0     2     1    20
  5.4778503116871464E+00 a        45     0     2     1    21
 -5.6258439537474736E+00 a        46     0     2     1    22
 -3.4731274492078588E+00 a        47     0     2     1    23
  2.2009669237871239E+00 a        48     0     2     1    24
 -6.8455623310338707E+00 a        49     0     3     1     1
  5.0254584525588148E+00 a        50     0     3     1     2
 -1.1194226684804962E+00 a        51     0     3     1     3
  9.2730177871676300E+00 a        52     0     3     1     4
 -1.0943275755263828E+01 a        53     0     3     1     5
 -6.2772531203339756E+00 a        54     0     3     1     6
 -2.5413241921728691E+00 a        55     0     3     1     7
 -1.1786627361557858E+00 a        56     0     3     1     8
 -1.1316785929850619E+01 a        57     0     3     1     9
  4.6519360141432875E+00 a        58     0     3     1    10
 -7.0317957288129227E+00 a        59     0     3     1    11
  7.9901462946705921E+00 a        60     0     3     1    12
  5.6126901395726303E-01 a        61     0     3     1    13
  3.5884927390716621E+00 a        62     0     3     1    14
  1.0157136834228917E+01 a        63     0     3     1    15
 -3.6126276189234905E+00 a        64     0     3     1    16
 -2.7412942863499463E+00 a        65     0     3     1    17
  5.2838677248540318E+00 a        66     0     3     1    18
 -2.9480371529899290E+00 a        67     0     3     1    19
  1.1238425637510318E+01 a        68     0     3     1    20
 -5.1118656799931141E+00 a        69     0     3     1    21
  2.0541176086853801E+00 a        70     0     3     1    22
 -9.8148555781702882E+00 a        71     0     3     1    23
  1.8022322807097113E+00 a        72     0     3     1    24
 -4.3409908432558630E+00 a        73     0     4     1     1
  8.1853928781758736E+00 a        74     0     4     1     2
 -4.4674893331516419E-01 a        75     0     4     1     3
 -9.3286745388535053E+00 a        76     0     4     1     4
  7.6235004634814034E+00 a        77     0     4     1     5
 -1.2289649734880399E+01 a        78     0     4     1     6
  1.2279377327831984E+00 a        79     0     4     1     7
 -3.7651390163004907E+00 a        80     0     4     1     8
  2.8235970113161564E+00 a        81     0     4     1     9
  3.5798550573334753E-01 a        82     0     4     1    10
 -6.1859061810646452E+00 a        83     0     4     1    11
  5.1899007180149237E+00 a        84     0     4     1    12
 -5.0673773077542590E+00 a        85     0     4     1    13
 -8.0117136707364693E+00 a        86     0     4     1    14
  1.3267703815077063E+01 a        87     0     4     1    15
  1.4582428131564940E+00 a        88     0     4     1    16
 -1.4071220462354567E-01 a        89     0     4     1    17
 -1.7373578296056544E+00 a        90     0     4     1    18
 -4.7263290196218666E+00 a        91     0     4     1    19
  4.6488314498725503E+00 a        92     0     4     1    20
 -6.5651653373189616E+00 a        93     0     4     1    21
  2.7310679783957967E+00 a        94     0     4     1    22
  5.3124631164846390E+00 a        95     0     4     1    23
 -4.2547394800529927E+00 a        96     0     4     1    24
  4.6862253818861390E+00 a        97     0     5     1     1
 -4.0076553662026129E+00 a        98     0     5     1     2
  1.9162828124388347E+00 a        99     0     5     1     3
 -1.0634549651692739E+01 a       100     0     5     1     4
  1.3006030560950952E+01 a       101     0     5     1     5
  1.0682501133736761E+01 a       102     0     5     1     6
  3.3037935457412422E+00 a       103     0     5     1     7
 -1.0009757837865982E+00 a       104     0     5     1     8
  9.8891263211797220E+00 a       105     0     5     1     9
 -2.0313854152439084E+00 a       106     0     5     1    10
  2.8089864263103119E+00 a       107     0     5     1    11
 -1.3024419097173277E+01 a       108     0     5     1    12
  1.1501296118063915E+00 a       109     0     5     1    13
 -1.0764439744469376E+01 a       110     0     5     1    14
 -7.7028839023882867E+00 a       111     0     5     1    15
 -1.5287120560554419E+00 a       112     0     5     1    16
  1.9305984766246496E+00 a       113     0     5     1    17
 -1.0106291761766430E+01 a       114     0     5     1    18
  5.9022757664972882E+00 a       115     0     5     1    19
 -4.4077518053904239E+00 a       116     0     5     1    20
  1.5288093112267570E-01 a       117     0     5     1    21
 -9.9941993878662529E+00 a       118     0     5     1    22
  1.6656997547030858E+01 a       119     0     5     1    23
 -2.1122079152087525E+00 a       120     0     5     1    24
  1.6071230268325321E+00 a       121     0     6     1     1
  2.8981099136774575E+00 a       122     0     6     1     2
 -2.5305453489024066E+00 a       123     0     6     1     3
 -5.7772563836889945E-01 a       124     0     6     1     4
  1.9765299416328364E+00 a       125     0     6     1     5
  1.2557813585943836E+00 a       126     0     6     1     6
 -4.2657430831254661E+00 a       127     0     6     1     7
 -9.2330330063993871E-01 a       128     0     6     1     8
  6.7820181057844731E-01 a       129     0     6     1     9
  3.7341979422996801E+00 a       130     0     6     1    10
 -1.7219293710578856E+00 a       131     0     6     1    11
  2.2033459893831626E+00 a       132     0     6     1    12
 -5.7182466040802316E-01 a       133     0     6     1    13
  2.1413722989784754E+00 a       134     0     6     1    14
  2.4222616585278285E+00 a       135     0     6     1    15
 -4.3181326207198509E+00 a       136     0     6     1    16
 -3.6128457445532320E+00 a       137     0     6     1    17
  3.2439114685342765E+00 a       138     0     6     1    18
 -9.4254371753420874E-01 a       139     0     6     1    19
  3.0944407421415940E+00 a       140     0     6     1    20
 -2.4719621802222376E+00 a       141     0     6     1    21
 -2.8501837615060022E+00 a       142     0     6     1    22
  1.2531865396044732E+00 a       143     0     6     1    23
 -1.1236196831576066E+00 a       144     0     6     1    24
  1.1927342317979783E+00 a       145     0     7     1     1
 -7.5457498705265458E-01 a       146     0     7     1     2
  2.0787492901895391E-01 a       147     0     7     1     3
  2.3018795611247054E+00 a       148     0     7     1     4
 -9.9216598611133366E-01 a       149     0     7     1     5
  3.4067208829620652E+00 a       150     0     7     1     6
 -2.4486058155590844E-02 a       151     0     7     1     7
 -8.1264357056549363E-01 a       152     0     7     1     8
 -2.2860602477440928E+00 a       153     0     7     1     9
  3.2186576866614702E-01 a       154     0     7     1    10
  9.0897549825683444E-01 a       155     0     7     1    11
 -2.2578527951969214E+00 a       156     0     7     1    12
  1.8298148097312863E+00 a       157     0     7     1    13
  2.2765081138938732E+00 a       158     0     7     1    14
 -3.4006515746603370E+00 a       159     0     7     1    15
 -4.0844324952190808E-01 a       160     0     7     1    16
 -7.9713116885246627E-01 a       161     0     7     1    17
  1.3290500262077115E-01 a       162     0     7     1    18
  2.0161114685040129E+00 a       163     0     7     1    19
 -1.2022762594240339E+00 a       164     0     7     1    20
  2.3529658577123245E+00 a       165     0     7     1    21
  1.2536387512906517E+00 a       166     0     7     1    22
 -2.3449801282842881E+00 a       167     0     7     1    23
  1.5628674779254468E+00 a       168     0     7     1    24
  4.0145646975808502E-01 a       169     0     8     1     1
  9.6651731739879154E-01 a       170     0     8     1     2
 -6.4592358240138381E-01 a       171     0     8     1     3
  3.5024397166845800E+00 a       172     0     8     1     4
 -3.2615472336971356E+00 a       173     0     8     1     5
 -4.3499468372221228E+00 a       174     0     8     1     6
 -1.2962863023127788E-01 a       175     0     8     1     7
  4.7725189923595890E-01 a       176     0     8     1     8
 -2.1066974529140996E+00 a       177     0     8     1     9
 -3.7156627420949190E-01 a       178     0     8     1    10
  1.3376814110439894E+00 a       179     0     8     1    11
  3.0963525561762508E+00 a       180     0     8     1    12
 -9.5864803950876720E-01 a       181     0     8     1    13
  4.5717773099417087E+00 a       182     0     8     1    14
  1.2855886024916058E-01 a       183     0     8     1    15
  6.1811651872023154E-01 a       184     0     8     1    16
  7.1382278602128291E-01 a       185     0     8     1    17
  3.5438456184337239E+00 a       186     0     8     1    18
 -2.0195461601177391E+00 a       187     0     8     1    19
 -2.2679501326480516E+00 a       188     0     8     1    20
  2.1942041097531737E+00 a       189     0     8     1    21
  5.6442916532516527E+00 a       190     0     8     1    22
 -6.3493620975158080E+00 a       191     0     8     1    23
  3.8526196919272543E-01 a       192     0     8     1    24
 -2.1269844799462541E-02 a       193     0     9     1     1
 -1.4531144090025754E+00 a       194     0     9     1     2
  2.9987270731171456E-01 a       195     0     9     1     3
 -9.8593687593082849E-03 a       196     0     9     1     4
 -5.4831703428377221E-01 a       197     0     9     1     5
 -1.2592496058773386E+00 a       198     0     9     1     6
