################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.8440449697837415E+00 a         1     0     1     1     1
  5.6750420878092322E+00 a         2     0     1     1     2
  5.3071497755925323E-01 a         3     0     1     1     3
 -4.1515602755701408E+00 a         4     0     1     1     4
  2.6095617357704208E+00 a         5     0     1     1     5
  3.1201896096219310E+00 a         6     0     1     1     6
  3.8208709294135330E+00 a         7     0     1     1     7
 -6.7580013944824904E+00 a         8     0     1     1     8
  7.1537434337752597E+00 a         9     0     1     1     9
 -2.6202400986728600E+00 a        10     0     1     1    10
 -1.5186632176712600E+00 a        11     0     1     1    11
 -1.5171550839399912E+00 a        12     0     1     1    12
 -6.7279616166970975E+00 a        13     0     1     1    13
  4.0124030387694526E-01 a        14     0     1     1    14
  2.2822823361081839E+00 a        15     0     1     1    15
 -1.1775251206061754E-01 a        16     0     1     1    16
 -2.3247424629386906E+00 a        17     0     1     1    17
 -9.4914498862117269E-01 a        18     0     1     1    18
 -2.5100291394147027E+00 a        19     0     1     1    19
 -2.6017930319283091E+00 a        20     0     1     1    20
  3.5098728852500303E+00 a        21     0     1     1    21
  3.8107680329660623E+00 a        22     0     1     1    22
 -1.1197519825396289E+00 a        23     0     1     1    23
 -1.1606370661062641E+01 a        24     0     1     1    24
 -3.3425103884947709E+00 a        25     0     2     1     1
 -4.5260379200790840E-01 a        26     0     2     1     2
  5.3421355244956166E+00 a        27     0     2     1     3
 -1.2908344609930977E+00 a        28     0     2     1     4
 -1.2405310661030267E+00 a        29     0     2     1     5
  9.2097054213936169E-01 a        30     0     2     1     6
 -2.9300040503908504E+00 a        31     0     2     1     7
 -6.0186751841772876E+00 a        32     0     2     1     8
  8.1388355802070700E-01 a        33     0     2     1     9
 -1.0618850101365251E+00 a        34     0     2     1    10
  1.3519928060348194E+00 a        35     0     2     1    11
  9.7503575818793520E-01 a        36     0     2     1    12
 -2.9455390636290550E+00 a        37     0     2     1    13
  1.8944420267999766E+00 a        38     0     2     1    14
 -5.6813480300948027E-01 a        39     0     2     1    15
 -1.4086807454332056E-01 a        40     0     2     1    16
 -1.0487508379694170E+00 a        41     0     2     1    17
  7.2194663739583206E-02 a        42     0     2     1    18
 -4.2702034875498356E+00 a        43     0     2     1    19
  1.1844189888492600E+00 a        44     0     2     1    20
  9.1082264669576585E-01 a        45     0     2     1    21
 -3.7955758349672779E+00 a        46     0     2     1    22
 -1.3301857625653548E+00 a        47     0     2     1    23
 -9.9319211505189542E-01 a        48     0     2     1    24
 -2.1702030078037833E+00 a        49     0     3     1     1
  4.8164459075688892E+00 a        50     0     3     1     2
  3.8692251722102053E+00 a        51     0     3     1     3
 -8.3091082167051749E+00 a        52     0     3     1     4
 -5.4198720604240771E+00 a        53     0     3     1     5
 -1.1689468355772947E+00 a        54     0     3     1     6
 -2.6553081159212524E+00 a        55     0     3     1     7
 -1.5745912136265050E+00 a        56     0     3     1     8
  5.8442130394409704E+00 a        57     0     3     1     9
 -4.2250489004219931E+00 a        58     0     3     1    10
  4.8652981993176967E+00 a        59     0     3     1    11
  5.0268779175660017E+00 a        60     0     3     1    12
 -1.9357638726298609E+00 a        61     0     3     1    13
 -6.4609885303793861E+00 a        62     0     3     1    14
  4.5705500289679918E-01 a        63     0     3     1    15
 -3.0136473012445384E+00 a        64     0     3     1    16
