################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.4207190885148737E+00 a         1     0     1     1     1
  5.5502630297382973E+00 a         2     0     1     1     2
  1.0540957252195609E+00 a         3     0     1     1     3
 -4.0194925672548347E+00 a         4     0     1     1     4
  2.5188131205831708E+00 a         5     0     1     1     5
  2.3224729473976558E+00 a         6     0     1     1     6
  3.3942072358541480E+00 a         7     0     1     1     7
 -6.8389484087859165E+00 a         8     0     1     1     8
  6.5265524568682949E+00 a         9     0     1     1     9
 -2.4776998051495225E+00 a        10     0     1     1    10
 -1.2610732418940451E+00 a        11     0     1     1    11
 -2.2726455498254055E+00 a        12     0     1     1    12
 -5.9591767481728057E+00 a        13     0     1     1    13
  4.2509553469037187E-01 a        14     0     1     1    14
  3.1150352337240035E+00 a        15     0     1     1    15
  3.6623730517394826E-01 a        16     0     1     1    16
 -2.8669631510494678E+00 a        17     0     1     1    17
  4.0317274894661415E-02 a        18     0     1     1    18
 -1.3518286000642477E+00 a        19     0     1     1    19
 -2.2263535866755642E+00 a        20     0     1     1    20
  3.8872712999384444E+00 a        21     0     1     1    21
  2.7608878752270209E+00 a        22     0     1     1    22
 -1.3933279191876433E+00 a        23     0     1     1    23
 -1.1638317492760116E+01 a        24     0     1     1    24
 -2.7177384383915046E+00 a        25     0     2     1     1
 -6.5175108463440645E-01 a        26     0     2     1     2
  5.3373270897570730E+00 a        27     0     2     1     3
 -1.8195795274943789E+00 a        28     0     2     1     4
 -1.2522461376348035E+00 a        29     0     2     1     5
  8.8864155573486836E-01 a        30     0     2     1     6
 -3.0506293077318052E+00 a        31     0     2     1     7
 -6.3846016214522727E+00 a        32     0     2     1     8
  8.7297613744959546E-01 a        33     0     2     1     9
 -9.6375187314489719E-01 a        34     0     2     1    10
  1.6938385063002603E+00 a        35     0     2     1    11
  6.3429378888281063E-01 a        36     0     2     1    12
 -2.7716067798152038E+00 a        37     0     2     1    13
  1.6411047452420664E+00 a        38     0     2     1    14
 -5.6920107569869605E-01 a        39     0     2     1    15
  2.0477649269546869E-01 a        40     0     2     1    16
 -9.6101525125710074E-01 a        41     0     2     1    17
 -3.6528732118720836E-01 a        42     0     2     1    18
 -4.3614186070185621E+00 a        43     0     2     1    19
  1.2878230947373333E+00 a        44     0     2     1    20
  4.0099864000731916E-01 a        45     0     2     1    21
 -4.1688746966071522E+00 a        46     0     2     1    22
 -1.6477017186581258E+00 a        47     0     2     1    23
 -1.2832083360750117E+00 a        48     0     2     1    24
 -2.4699815919971333E+00 a        49     0     3     1     1
  4.9119187311681403E+00 a        50     0     3     1     2
  3.5593734509975024E+00 a        51     0     3     1     3
 -8.4245672838230643E+00 a        52     0     3     1     4
 -5.3953605870428714E+00 a        53     0     3     1     5
 -1.2268387529560572E+00 a        54     0     3     1     6
 -2.2425195707241601E+00 a        55     0     3     1     7
 -1.3480259476683492E+00 a        56     0     3     1     8
  5.4918202994717973E+00 a        57     0     3     1     9
 -4.6962222186436362E+00 a        58     0     3     1    10
  4.5173507249741647E+00 a        59     0     3     1    11
  4.9230498515789058E+00 a        60     0     3     1    12
 -2.4221026612536969E+00 a        61     0     3     1    13
 -6.7109432774434392E+00 a        62     0     3     1    14
  3.5274926410893986E-01 a        63     0     3     1    15
 -3.0354762716107833E+00 a        64     0     3     1    16
  1.0725330688680685E+00 a        65     0     3     1    17
 -3.7614479401598957E+00 a        66     0     3     1    18
  8.3620131092172378E-01 a        67     0     3     1    19
  6.8752895734936628E+00 a        68     0     3     1    20
 -2.1025975807609329E+00 a        69     0     3     1    21
 -4.5555687153026438E+00 a        70     0     3     1    22
  3.2575281759938990E-01 a        71     0     3     1    23
 -5.9197852750570523E-01 a        72     0     3     1    24
  5.6634698681378692E+00 a        73     0     4     1     1
 -6.2177432192225606E+00 a        74     0     4     1     2
 -3.2161013363627727E-01 a        75     0     4     1     3
  7.3484484015327078E+00 a        76     0     4     1     4
 -2.1130848918245411E+00 a        77     0     4     1     5
 -3.3072021262749631E+00 a        78     0     4     1     6
 -4.3590028342638290E+00 a        79     0     4     1     7
  6.8092330884331620E+00 a        80     0     4     1     8
 -6.4464874175558577E+00 a        81     0     4     1     9
  3.9193080473897712E+00 a        82     0     4     1    10
  6.9956655386287956E+00 a        83     0     4     1    11
  3.6281616672747279E+00 a        84     0     4     1    12
  6.9172999006431839E+00 a        85     0     4     1    13
 -2.1259971046235315E+00 a        86     0     4     1    14
 -1.3469595623939989E+00 a        87     0     4     1    15
 -1.6606344205185144E+00 a        88     0     4     1    16
  2.4118938535398962E+00 a        89     0     4     1    17
  1.2193142720231587E+00 a        90     0     4     1    18
  2.8070487105325528E+00 a        91     0     4     1    19
  1.6755977269852105E+00 a        92     0     4     1    20
 -4.4704623906390575E+00 a        93     0     4     1    21
 -3.2108898098522207E+00 a        94     0     4     1    22
  5.5795108498311367E-02 a        95     0     4     1    23
  1.4599327738786092E+01 a        96     0     4     1    24
  3.7765910766888879E+00 a        97     0     5     1     1
  1.8131559160233741E+00 a        98     0     5     1     2
 -6.0065819540516543E+00 a        99     0     5     1     3
  3.1637394661366525E+00 a       100     0     5     1     4
  2.0622067834625897E+00 a       101     0     5     1     5
 -2.8422263903970575E+00 a       102     0     5     1     6
  2.0173337237423947E+00 a       103     0     5     1     7
  5.6721925380116236E+00 a       104     0     5     1     8
 -3.4032435497592434E-01 a       105     0     5     1     9
  1.7292762138113718E+00 a       106     0     5     1    10
 -3.3856074155628475E+00 a       107     0     5     1    11
 -2.7437364630106491E+00 a       108     0     5     1    12
  2.2766994269437566E+00 a       109     0     5     1    13
 -2.5528319199530953E+00 a       110     0     5     1    14
  2.2739083701852962E+00 a       111     0     5     1    15
  1.7737509134039317E-01 a       112     0     5     1    16
  1.4445899169149703E+00 a       113     0     5     1    17
  2.4674160203336091E+00 a       114     0     5     1    18
  4.2407509218099602E+00 a       115     0     5     1    19
  2.9275638003587101E-01 a       116     0     5     1    20
 -1.7235372902009640E+00 a       117     0     5     1    21
  4.3387777500253391E+00 a       118     0     5     1    22
  5.0510589731508149E-01 a       119     0     5     1    23
  3.1462084504874555E+00 a       120     0     5     1    24
 -1.8326086414435292E+00 a       121     0     6     1     1
  1.1509591056286281E+00 a       122     0     6     1     2
 -4.8315194011055002E-01 a       123     0     6     1     3
 -2.0834728835063934E+00 a       124     0     6     1     4
 -2.3026546193912367E-01 a       125     0     6     1     5
  9.8603964246437248E-01 a       126     0     6     1     6
  1.2236174124106729E+00 a       127     0     6     1     7
 -9.4972938160785370E-01 a       128     0     6     1     8
  1.3663603295975693E+00 a       129     0     6     1     9
 -1.1218187156674200E+00 a       130     0     6     1    10
 -3.4099414346350256E+00 a       131     0     6     1    11
 -1.2980631790647685E+00 a       132     0     6     1    12
 -1.1469296590013280E+00 a       133     0     6     1    13
  1.8351718061220799E+00 a       134     0     6     1    14
 -3.8430481016387158E-01 a       135     0     6     1    15
  4.0382603379720955E-01 a       136     0     6     1    16
 -3.3284653695922117E-01 a       137     0     6     1    17
 -1.6925799719626144E-01 a       138     0     6     1    18
 -8.1633890816981114E-01 a       139     0     6     1    19
  4.7047308767478618E-01 a       140     0     6     1    20
  1.6136246728646999E+00 a       141     0     6     1    21
  3.4070165948580805E-01 a       142     0     6     1    22
 -9.3361322949681094E-03 a       143     0     6     1    23
 -3.7465484930340271E+00 a       144     0     6     1    24
  1.1311336909679115E+00 a       145     0     7     1     1
 -1.5999242029575356E+00 a       146     0     7     1     2
 -3.6189323087750696E+00 a       147     0     7     1     3
  4.3073774410539167E+00 a       148     0     7     1     4
  2.3110154541308350E+00 a       149     0     7     1     5
 -8.0346242369601173E-01 a       150     0     7     1     6
  6.1350700695197702E-01 a       151     0     7     1     7
