################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -9.1235876510808520E+00 a         1     0     1     1     1
 -1.7596363868651785E+01 a         2     0     1     1     2
  1.9538368760962733E+01 a         3     0     1     1     3
 -4.6408801075993846E+00 a         4     0     1     1     4
  8.5656761417212497E+00 a         5     0     1     1     5
 -1.1481335175759941E+01 a         6     0     1     1     6
  2.1832277777624501E+01 a         7     0     1     1     7
  6.3094429195250532E+00 a         8     0     1     1     8
 -5.4886122173893082E+00 a         9     0     1     1     9
  4.0300499813148241E+00 a        10     0     1     1    10
 -1.2531401503754331E+01 a        11     0     1     1    11
  5.2797615882116578E+00 a        12     0     1     1    12
 -1.2624613140328986E+01 a        13     0     1     1    13
 -1.4230846636614800E+01 a        14     0     1     1    14
 -5.4706573914090564E+00 a        15     0     1     1    15
  9.0304328656781809E+00 a        16     0     1     1    16
  2.2804686402963007E+01 a        17     0     1     1    17
  8.2162677168576010E+00 a        18     0     1     1    18
 -9.7499758731558703E+00 a        19     0     1     1    19
  1.6148714888387371E+01 a        20     0     1     1    20
 -1.0085696331327769E+01 a        21     0     1     1    21
 -6.9961203660625992E+00 a        22     0     1     1    22
 -9.2649561292157259E+00 a        23     0     1     1    23
 -6.9589198906737293E+00 a        24     0     1     1    24
  2.9520554641869574E+00 a        25     0     2     1     1
  5.8543690708154426E+00 a        26     0     2     1     2
 -4.1348661605081087E+00 a        27     0     2     1     3
  6.3353351831508613E+00 a        28     0     2     1     4
 -3.9675078628149643E+00 a        29     0     2     1     5
  2.0781460487798828E-01 a        30     0     2     1     6
 -9.8083040706915039E+00 a        31     0     2     1     7
 -4.3138057467719122E+00 a        32     0     2     1     8
 -3.0585269345997873E-01 a        33     0     2     1     9
 -2.5655252112934810E+00 a        34     0     2     1    10
  3.0205069352897320E+00 a        35     0     2     1    11
 -1.5443727241648706E+00 a        36     0     2     1    12
  9.2262049836297528E+00 a        37     0     2     1    13
  6.8278350240252923E+00 a        38     0     2     1    14
 -4.6465751616499518E-01 a        39     0     2     1    15
 -1.0868868858595837E+00 a        40     0     2     1    16
 -7.6336237949342340E+00 a        41     0     2     1    17
  5.8615202991030280E-01 a        42     0     2     1    18
  2.7435686823342067E+00 a        43     0     2     1    19
 -5.9496068850301338E+00 a        44     0     2     1    20
  6.4105571049914714E+00 a        45     0     2     1    21
  5.9468595863814340E+00 a        46     0     2     1    22
  4.6430796473684721E-01 a        47     0     2     1    23
  2.2144708639575748E+00 a        48     0     2     1    24
  4.9704778237743180E-01 a        49     0     3     1     1
  1.3024689288328357E+00 a        50     0     3     1     2
 -5.5168773943126914E-01 a        51     0     3     1     3
  1.5130997160206596E+00 a        52     0     3     1     4
 -1.4044333798440531E+00 a        53     0     3     1     5
 -2.8639194911025849E+00 a        54     0     3     1     6
 -2.1250289419529107E+00 a        55     0     3     1     7
 -1.3240719199162527E+00 a        56     0     3     1     8
 -1.7674810776711276E+00 a        57     0     3     1     9
 -1.1512277798501960E+00 a        58     0     3     1    10
  9.7817442256222617E-02 a        59     0     3     1    11
 -1.1512857567668497E+00 a        60     0     3     1    12
  3.1667505283779684E+00 a        61     0     3     1    13
  1.1499000049472508E+00 a        62     0     3     1    14
 -1.4092569667253159E+00 a        63     0     3     1    15
 -2.4820012924010824E+00 a        64     0     3     1    16
 -1.5751464819580419E+00 a        65     0     3     1    17
  1.4807754085448002E+00 a        66     0     3     1    18
  1.4219560945294732E-01 a        67     0     3     1    19
 -1.6291511761279913E+00 a        68     0     3     1    20
  2.1085140593997354E+00 a        69     0     3     1    21
  1.3507912165919054E+00 a        70     0     3     1    22
 -2.8838219159873515E+00 a        71     0     3     1    23
  8.1574677208125135E-01 a        72     0     3     1    24
  3.9212754568041128E+00 a        73     0     4     1     1
 -1.3765945312144141E+00 a        74     0     4     1     2
  9.0523702734795874E-01 a        75     0     4     1     3
 -3.1441342430655999E+00 a        76     0     4     1     4
  4.7298983569297377E+00 a        77     0     4     1     5
  5.0845417470456754E-02 a        78     0     4     1     6
  9.6892688387987391E-01 a        79     0     4     1     7
  3.8473516439340525E+00 a        80     0     4     1     8
  2.6854829400652602E+00 a        81     0     4     1     9
  1.1208188910639727E+00 a        82     0     4     1    10
 -2.5264283704395094E+00 a        83     0     4     1    11
 -3.8848126284112994E-01 a        84     0     4     1    12
  1.8283553171165983E+00 a        85     0     4     1    13
 -6.3618018059468173E-01 a        86     0     4     1    14
 -2.7837518870991829E-01 a        87     0     4     1    15
  1.5447782652832416E+00 a        88     0     4     1    16
 -1.1441797214660369E-01 a        89     0     4     1    17
 -5.7209026305028787E-01 a        90     0     4     1    18
  1.4821513573642158E+00 a        91     0     4     1    19
 -1.2537392677568044E+00 a        92     0     4     1    20
  1.7656124745204225E+00 a        93     0     4     1    21
  1.1978376184807640E+00 a        94     0     4     1    22
 -1.6107548489368717E+00 a        95     0     4     1    23
  4.5597880393695949E+00 a        96     0     4     1    24
 -4.4462982096188830E-01 a        97     0     5     1     1
 -1.0178486295924118E+00 a        98     0     5     1     2
  5.3000825197856893E-01 a        99     0     5     1     3
 -1.9630894271945183E+00 a       100     0     5     1     4
  5.8977461757190985E-01 a       101     0     5     1     5
 -3.1869614319071166E-01 a       102     0     5     1     6
  2.0389175356998606E+00 a       103     0     5     1     7
  7.7582612318666033E-01 a       104     0     5     1     8
  9.2439504486765134E-02 a       105     0     5     1     9
  3.5212756106324616E-01 a       106     0     5     1    10
  2.4439867133067211E-01 a       107     0     5     1    11
 -7.4751975661890080E-01 a       108     0     5     1    12
 -1.7688097961879459E+00 a       109     0     5     1    13
 -2.5555029152333941E-01 a       110     0     5     1    14
 -6.7096131342470211E-01 a       111     0     5     1    15
  1.4244650779260826E-01 a       112     0     5     1    16
  6.6870556950950577E-01 a       113     0     5     1    17
 -4.1108432933739181E-01 a       114     0     5     1    18
 -3.8241483840858054E-01 a       115     0     5     1    19
  2.0842646984979836E+00 a       116     0     5     1    20
 -1.6339578402529364E+00 a       117     0     5     1    21
 -9.3845945517581963E-01 a       118     0     5     1    22
  2.2947535522071127E-01 a       119     0     5     1    23
 -1.0488893735161848E+00 a       120     0     5     1    24
 -2.0456103878830856E+00 a       121     0     6     1     1
  6.7026960041613515E-01 a       122     0     6     1     2
 -8.4411586169133712E-01 a       123     0     6     1     3
  1.0038931791342289E+00 a       124     0     6     1     4
 -2.3106564583886575E+00 a       125     0     6     1     5
  4.3927909598584125E-01 a       126     0     6     1     6
 -3.0820572299433968E-01 a       127     0     6     1     7
 -1.2832998577242167E+00 a       128     0     6     1     8
 -1.8967792642808650E+00 a       129     0     6     1     9
 -8.1994533145114712E-01 a       130     0     6     1    10
  1.5799864749877393E+00 a       131     0     6     1    11
  4.1450675923202375E-02 a       132     0     6     1    12
 -1.3107318838071895E+00 a       133     0     6     1    13
  3.9082571629784840E-01 a       134     0     6     1    14
 -4.3563919034301574E-01 a       135     0     6     1    15
 -1.4793054329514286E+00 a       136     0     6     1    16
 -2.1261778809362394E-01 a       137     0     6     1    17
  2.4310269058184117E-01 a       138     0     6     1    18
 -9.6229150152175957E-01 a       139     0     6     1    19
  7.0647617826982567E-01 a       140     0     6     1    20
 -1.0283091489627196E+00 a       141     0     6     1    21
 -4.9903424531763690E-01 a       142     0     6     1    22
  6.6261083122768460E-01 a       143     0     6     1    23
 -2.3151665869918077E+00 a       144     0     6     1    24
 -9.5574453791963787E+00 a       145     0     7     1     1
  3.7352260163183509E+01 a       146     0     7     1     2
 -4.8459308988868457E+01 a       147     0     7     1     3
 -3.8867527297076634E+01 a       148     0     7     1     4
 -3.2120638391798693E+01 a       149     0     7     1     5
  3.2308007323782725E+01 a       150     0     7     1     6
  1.5984004502121190E+01 a       151     0     7     1     7
  1.5940413396378080E+01 a       152     0     7     1     8
  7.9460397958228484E+00 a       153     0     7     1     9
 -5.5180496290726211E+00 a       154     0     7     1    10
  2.3925239412057081E+01 a       155     0     7     1    11
 -1.8504494405179852E+01 a       156     0     7     1    12
  3.3919692302368468E+01 a       157     0     7     1    13
 -1.7386555986587506E+01 a       158     0     7     1    14
 -2.6321907150039650E+00 a       159     0     7     1    15
 -3.3470639803825954E+01 a       160     0     7     1    16
 -1.8896229911714713E+01 a       161     0     7     1    17
 -1.9377470534365383E+01 a       162     0     7     1    18
  1.5792853408739935E+01 a       163     0     7     1    19
 -3.6865751716573023E+01 a       164     0     7     1    20
 -2.3463755152476288E+01 a       165     0     7     1    21
 -1.2030686956185608E+01 a       166     0     7     1    22
  4.1945234846424043E+01 a       167     0     7     1    23
  6.1655500742426730E+00 a       168     0     7     1    24
 -8.5697502099006385E+01 a       169     0     8     1     1
  3.3274183516020656E+01 a       170     0     8     1     2
 -3.2288675046978383E+01 a       171     0     8     1     3
  1.1324157854760218E+01 a       172     0     8     1     4
 -3.2532059701322169E+01 a       173     0     8     1     5
 -3.5079643097691018E+00 a       174     0     8     1     6
  2.7155629778007150E+01 a       175     0     8     1     7
 -3.8573307929808749E+00 a       176     0     8     1     8
 -3.9774990120395913E+01 a       177     0     8     1     9
 -2.7964260980498128E+01 a       178     0     8     1    10
  4.1961021899469184E+00 a       179     0     8     1    11
 -2.2683826926928905E+01 a       180     0     8     1    12
 -1.6329052691014265E+01 a       181     0     8     1    13
 -1.6300428079855287E+01 a       182     0     8     1    14
  5.4969866392553346E+00 a       183     0     8     1    15
 -3.4917978875477438E+01 a       184     0     8     1    16
  2.9449204206467572E+00 a       185     0     8     1    17
  1.5847864434949638E+01 a       186     0     8     1    18
 -1.5398448679310945E+00 a       187     0     8     1    19
  3.3371651077589561E+01 a       188     0     8     1    20
 -1.8146788199418118E+01 a       189     0     8     1    21
 -6.4842106870219416E+00 a       190     0     8     1    22
  2.1095058612915725E+01 a       191     0     8     1    23
 -3.5633859258878374E+01 a       192     0     8     1    24
 -2.0989899310035177E+01 a       193     0     9     1     1
  6.2174495405934938E+00 a       194     0     9     1     2
  2.8078298822743889E+01 a       195     0     9     1     3
 -1.3284122687987182E+01 a       196     0     9     1     4
  2.3300668724314207E+01 a       197     0     9     1     5
  1.4748683585512765E+01 a       198     0     9     1     6
 -2.7318466429470913E+01 a       199     0     9     1     7
 -6.3027782563627099E+01 a       200     0     9     1     8
  6.8185772765195036E+00 a       201     0     9     1     9
