4.627305656381648191e+01 -3.974727940782771839e+03
4.662574603176854993e+01 -3.974736469036349263e+03
4.698022307556880861e+01 -3.974743121720713589e+03
4.733649221386195904e+01 -3.974747969917394585e+03
4.769455796529268099e+01 -3.974751090632965315e+03
4.805442484850571105e+01 -3.974752552527534135e+03
4.841609738214576453e+01 -3.974752414236251752e+03
4.877958008485757091e+01 -3.974750724467505734e+03
4.914487747528582418e+01 -3.974747522152826605e+03
4.951199407207522540e+01 -3.974742836653564154e+03
4.988093439387053252e+01 -3.974736707283720079e+03
5.025170295931637554e+01 -3.974729218541230694e+03
