################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.2211305915760002E+00 a         1     0     1     1     1
  2.9582461521681613E-01 a         2     0     1     1     2
 -1.1104387616384368E+00 a         3     0     1     1     3
 -2.2483715604782315E+00 a         4     0     1     1     4
 -2.0409177658069280E+00 a         5     0     1     1     5
 -2.7691266722290084E+00 a         6     0     1     1     6
  8.2742417792869905E-01 a         7     0     1     1     7
 -2.9384818243385387E+00 a         8     0     1     1     8
  1.0638858091931949E+00 a         9     0     1     1     9
 -1.2738911932631225E+00 a        10     0     1     1    10
 -3.0174387095889630E+00 a        11     0     1     1    11
 -1.2568179365780097E+00 a        12     0     1     1    12
  7.1512060259697896E-01 a        13     0     1     1    13
  7.0275220285304718E-01 a        14     0     1     1    14
  5.1583096233326978E-02 a        15     0     1     1    15
 -3.9900045990078364E-01 a        16     0     1     1    16
  1.4847893831436692E+00 a        17     0     1     1    17
  5.3912518724291358E-01 a        18     0     1     1    18
  5.2317365833221907E-01 a        19     0     1     1    19
 -8.4896607679416691E-01 a        20     0     1     1    20
 -6.7185845090525675E-01 a        21     0     1     1    21
  5.5647586077517297E-02 a        22     0     1     1    22
 -3.4637248865008914E+00 a        23     0     1     1    23
 -2.0567961310980776E+00 a        24     0     1     1    24
  2.9725035884234380E-01 a        25     0     2     1     1
 -1.3013366599859637E+00 a        26     0     2     1     2
 -6.9787863812000961E-01 a        27     0     2     1     3
 -3.8420811058845511E-01 a        28     0     2     1     4
 -9.5197447094215437E-01 a        29     0     2     1     5
  2.9347370932892685E+00 a        30     0     2     1     6
  1.3447144464596411E-01 a        31     0     2     1     7
 -1.7566455985537304E+00 a        32     0     2     1     8
  2.9584574433872984E-01 a        33     0     2     1     9
 -8.9214452702577085E-01 a        34     0     2     1    10
  1.6575238661596079E+00 a        35     0     2     1    11
  4.9239199871706996E-01 a        36     0     2     1    12
 -8.7903872250810267E-01 a        37     0     2     1    13
 -6.4839409596981090E-02 a        38     0     2     1    14
 -1.2562021008488058E+00 a        39     0     2     1    15
 -1.1406796965448547E+00 a        40     0     2     1    16
 -1.4055150918098533E-01 a        41     0     2     1    17
 -4.7614372404771516E-01 a        42     0     2     1    18
 -1.1170423995721164E+00 a        43     0     2     1    19
  1.3397399179189713E+00 a        44     0     2     1    20
  1.3272385912286135E+00 a        45     0     2     1    21
 -2.4593953750414221E+00 a        46     0     2     1    22
  5.7672045877265832E-01 a        47     0     2     1    23
  2.2474273687094160E+00 a        48     0     2     1    24
  7.8565667181607211E+00 a        49     0     3     1     1
 -4.0350585338133904E-01 a        50     0     3     1     2
  7.5984962785467696E+00 a        51     0     3     1     3
 -8.7825015438377985E-01 a        52     0     3     1     4
 -3.2912314473866688E+00 a        53     0     3     1     5
 -5.3329879028945122E+00 a        54     0     3     1     6
 -8.4746185242066634E+00 a        55     0     3     1     7
  8.7201190097777399E+00 a        56     0     3     1     8
 -2.2201648459650620E+00 a        57     0     3     1     9
  5.2323768357493252E+00 a        58     0     3     1    10
 -8.9157752154814087E+00 a        59     0     3     1    11
  1.1214441409150882E+00 a        60     0     3     1    12
 -3.0843569553456818E+00 a        61     0     3     1    13
  6.1390133035483774E-01 a        62     0     3     1    14
  8.1793004078481388E+00 a        63     0     3     1    15
  9.2896732177264898E+00 a        64     0     3     1    16
 -3.5799630158796543E+00 a        65     0     3     1    17
 -9.2842126954271755E+00 a        66     0     3     1    18
 -1.1485406788596379E+01 a        67     0     3     1    19
  6.2117138192261490E-01 a        68     0     3     1    20
  2.6029628216917815E+00 a        69     0     3     1    21
 -6.4976720817153435E+00 a        70     0     3     1    22
 -7.1811043843709106E+00 a        71     0     3     1    23
 -4.1383362065965859E+00 a        72     0     3     1    24
 -1.4722315896558047E+01 a        73     0     4     1     1
  3.5148647873742753E+00 a        74     0     4     1     2
 -1.6992933733835777E+01 a        75     0     4     1     3
  3.4475098219736258E+00 a        76     0     4     1     4
  5.4688804801752449E+00 a        77     0     4     1     5
  7.3888626343398389E+00 a        78     0     4     1     6
  9.0959578438611839E+00 a        79     0     4     1     7
 -1.6633099509726573E+01 a        80     0     4     1     8
  7.4997800604899671E+00 a        81     0     4     1     9
 -6.0711412284984361E+00 a        82     0     4     1    10
  1.3737548746196920E+01 a        83     0     4     1    11
 -1.2222866040091218E+00 a        84     0     4     1    12
  3.8517153569599771E+00 a        85     0     4     1    13
 -4.7019478275949185E+00 a        86     0     4     1    14
 -1.1332782029573707E+01 a        87     0     4     1    15
 -5.4147057197207742E+00 a        88     0     4     1    16
  2.4838121281419294E+00 a        89     0     4     1    17
  1.4051576010016170E+01 a        90     0     4     1    18
  7.7586834503962274E+00 a        91     0     4     1    19
  4.9129027030075223E-01 a        92     0     4     1    20
 -4.9901151613862726E+00 a        93     0     4     1    21
  1.5471028356756124E+01 a        94     0     4     1    22
  1.0026845340649976E+01 a        95     0     4     1    23
 -4.3053098300385756E-02 a        96     0     4     1    24
  6.2732598582236465E-01 a        97     0     5     1     1
 -1.9011484813010723E-01 a        98     0     5     1     2
  3.1892388072870100E-02 a        99     0     5     1     3
  3.5157044675763405E-01 a       100     0     5     1     4
  9.7446432968964203E-01 a       101     0     5     1     5
  8.8360684428446312E-01 a       102     0     5     1     6
  4.0430072182810656E-01 a       103     0     5     1     7
  1.0947795025872393E+00 a       104     0     5     1     8
 -5.2674488348109738E-01 a       105     0     5     1     9
 -2.2241188828205485E-01 a       106     0     5     1    10
  1.7891587257376389E+00 a       107     0     5     1    11
  9.1962341983822227E-01 a       108     0     5     1    12
 -7.2225780980662013E-01 a       109     0     5     1    13
 -3.0623733706005651E-01 a       110     0     5     1    14
 -1.8874738450549158E-01 a       111     0     5     1    15
 -9.2090528908864278E-01 a       112     0     5     1    16
 -1.1353351413379322E+00 a       113     0     5     1    17
 -7.5007663971051841E-01 a       114     0     5     1    18
 -5.1933854325980022E-01 a       115     0     5     1    19
  1.1613696806417453E+00 a       116     0     5     1    20
  8.1725389930611803E-01 a       117     0     5     1    21
 -1.6148855671469126E-01 a       118     0     5     1    22
  1.4422161596433176E+00 a       119     0     5     1    23
  1.5168235612478866E+00 a       120     0     5     1    24
 -2.3148104992211424E-01 a       121     0     6     1     1
  1.9067806990574529E-01 a       122     0     6     1     2
  3.9769478627837879E-01 a       123     0     6     1     3
  6.6200295206933393E-02 a       124     0     6     1     4
  7.5382147709499259E-01 a       125     0     6     1     5
 -2.3711914343783262E+00 a       126     0     6     1     6
  7.1927357469701503E-01 a       127     0     6     1     7
  2.2045851314002271E-01 a       128     0     6     1     8
 -2.1492594552774649E-02 a       129     0     6     1     9
  6.0554631207067422E-01 a       130     0     6     1    10
 -5.7801662157673650E-01 a       131     0     6     1    11
 -1.1461840273274142E-01 a       132     0     6     1    12
 -2.7725226630723915E-01 a       133     0     6     1    13
 -6.1699015697049997E-01 a       134     0     6     1    14
 -2.9874011245937820E-01 a       135     0     6     1    15
 -8.7822951979864039E-01 a       136     0     6     1    16
 -7.7275654508768321E-01 a       137     0     6     1    17
  4.6187641393345308E-01 a       138     0     6     1    18
  6.0497103796477880E-01 a       139     0     6     1    19
  4.1770312306173632E-02 a       140     0     6     1    20
 -1.2525733813394291E-01 a       141     0     6     1    21
  2.2663460002728066E+00 a       142     0     6     1    22
 -2.9971623671895892E-01 a       143     0     6     1    23
 -9.1660866876677305E-01 a       144     0     6     1    24
  1.2506533741065908E+01 a       145     0     7     1     1
 -4.9502651029603371E+00 a       146     0     7     1     2
  1.4196354296172943E+01 a       147     0     7     1     3
 -4.2657546089143743E+00 a       148     0     7     1     4
 -5.7034149738334410E+00 a       149     0     7     1     5
 -1.3696598185775135E+00 a       150     0     7     1     6
 -1.9583502971287770E+00 a       151     0     7     1     7
  8.8645354841702204E+00 a       152     0     7     1     8
 -9.6317672584417657E+00 a       153     0     7     1     9
  1.6403165958049448E+00 a       154     0     7     1    10
 -4.6765749133247025E+00 a       155     0     7     1    11
  2.2843421487658233E+00 a       156     0     7     1    12
 -1.2251655096764971E+00 a       157     0     7     1    13
  3.5607905844741539E+00 a       158     0     7     1    14
  7.8725818115974215E+00 a       159     0     7     1    15
 -5.5848823832604895E+00 a       160     0     7     1    16
  3.4238581725299672E-02 a       161     0     7     1    17
 -5.2977974451963474E+00 a       162     0     7     1    18
  3.5141165570771640E+00 a       163     0     7     1    19
 -6.2898782438158918E-01 a       164     0     7     1    20
  5.5017443493569553E+00 a       165     0     7     1    21
 -1.4880252674911082E+01 a       166     0     7     1    22
 -6.4689640119084029E+00 a       167     0     7     1    23
  6.0272709929347688E+00 a       168     0     7     1    24
 -6.3074454714502313E+00 a       169     0     8     1     1
  2.4343586184749544E+00 a       170     0     8     1     2
 -6.0055620159657979E+00 a       171     0     8     1     3
  1.9126955262625223E+00 a       172     0     8     1     4
  3.2688235220018349E+00 a       173     0     8     1     5
 -1.8149393005488941E+00 a       174     0     8     1     6
 -4.5093730344152555E-01 a       175     0     8     1     7
 -1.2899825100677116E+00 a       176     0     8     1     8
  4.9379298852397460E+00 a       177     0     8     1     9
 -5.4521363475471285E-01 a       178     0     8     1    10
 -9.7540230728955624E-02 a       179     0     8     1    11
 -1.4515082532962886E+00 a       180     0     8     1    12
 -2.1865494435107510E-01 a       181     0     8     1    13
 -1.4944827798161557E+00 a       182     0     8     1    14
 -3.0657165483446653E+00 a       183     0     8     1    15
  5.5038936586624327E+00 a       184     0     8     1    16
 -6.7360091522764765E-01 a       185     0     8     1    17
 -7.6450411126333384E-01 a       186     0     8     1    18
 -3.8614229841014480E+00 a       187     0     8     1    19
  3.8713513729456878E-01 a       188     0     8     1    20
 -3.1043850394714156E+00 a       189     0     8     1    21
  7.0374629208711417E+00 a       190     0     8     1    22
  3.2636492973562392E+00 a       191     0     8     1    23
 -3.6832807183234038E+00 a       192     0     8     1    24
  1.5168484816219586E+01 a       193     0     9     1     1
 -3.7309619555130444E+00 a       194     0     9     1     2
  1.9985214985321530E+01 a       195     0     9     1     3
  5.9640963051576357E+00 a       196     0     9     1     4
 -3.2555965671083724E+00 a       197     0     9     1     5
  7.8289724942243275E+00 a       198     0     9     1     6
 -1.2070256448794245E+01 a       199     0     9     1     7
  1.1431422613006729E+01 a       200     0     9     1     8
 -2.7966106905383676E+00 a       201     0     9     1     9
  4.1569882915312659E+00 a       202     0     9     1    10
  2.2486299116536972E+00 a       203     0     9     1    11
  3.6763612858794059E+00 a       204     0     9     1    12
 -2.4220224908448196E+00 a       205     0     9     1    13
 -1.1194165682223870E+01 a       206     0     9     1    14
 -2.7813180311485683E+00 a       207     0     9     1    15
  7.0762434348145149E+00 a       208     0     9     1    16
 -4.9599941188535581E+00 a       209     0     9     1    17
 -8.8909407596848278E-01 a       210     0     9     1    18
  2.6383030889556798E+00 a       211     0     9     1    19
 -1.0943086694683016E+01 a       212     0     9     1    20
  3.8154185854010207E+00 a       213     0     9     1    21
  6.6843710775767002E+00 a       214     0     9     1    22
  2.3881613702877567E+00 a       215     0     9     1    23
  6.0909854918074018E+00 a       216     0     9     1    24
 -1.4410153363258842E+00 a       217     0    10     1     1
 -3.5471193640680498E-01 a       218     0    10     1     2
  2.2808006370352150E+00 a       219     0    10     1     3
 -2.0662593009651333E+00 a       220     0    10     1     4
 -4.2557988229708221E-01 a       221     0    10     1     5
 -1.7828324812726606E+00 a       222     0    10     1     6
 -1.1939028494878647E+00 a       223     0    10     1     7
 -8.8992417918527744E-01 a       224     0    10     1     8
  1.1957855305550347E+00 a       225     0    10     1     9
 -3.3603110512591226E+00 a       226     0    10     1    10
 -2.4208276280992109E+00 a       227     0    10     1    11
  6.5566319864011646E-01 a       228     0    10     1    12
  1.5946101676014766E+00 a       229     0    10     1    13
 -1.2942289175685264E+00 a       230     0    10     1    14
 -4.5456998655475178E-01 a       231     0    10     1    15
 -3.5689893005891506E+00 a       232     0    10     1    16
  5.6219403089123314E-02 a       233     0    10     1    17
 -1.0687879074224169E+00 a       234     0    10     1    18
  1.9668936793286667E+00 a       235     0    10     1    19
 -2.1815033520595910E+00 a       236     0    10     1    20
  6.3284992649692207E-01 a       237     0    10     1    21
  1.3286212765442120E+00 a       238     0    10     1    22
 -2.3323466912359416E+00 a       239     0    10     1    23
 -8.0679801502256054E-01 a       240     0    10     1    24
  1.1648914351448722E+01 a       241     0    11     1     1
 -4.3238055785157501E+00 a       242     0    11     1     2
  2.1053858837809866E+01 a       243     0    11     1     3
 -4.4899536003120124E+00 a       244     0    11     1     4
 -6.6016207456128075E+00 a       245     0    11     1     5
 -3.6485323055862051E+00 a       246     0    11     1     6
  1.2927913469160833E+01 a       247     0    11     1     7
  9.6227750434068984E+00 a       248     0    11     1     8
  1.9931647935335122E+00 a       249     0    11     1     9
  8.3828343210052925E-01 a       250     0    11     1    10
 -8.2205818808303697E+00 a       251     0    11     1    11
 -1.2438006330765374E+00 a       252     0    11     1    12
 -8.9681022290822732E+00 a       253     0    11     1    13
  1.0842465167912543E+01 a       254     0    11     1    14
 -1.3264658976489290E+01 a       255     0    11     1    15
 -1.2200319135093833E+01 a       256     0    11     1    16
  1.0401458604074632E+00 a       257     0    11     1    17
  5.1510966456536735E+00 a       258     0    11     1    18
  1.0965038096361797E+01 a       259     0    11     1    19
 -6.2736011621444128E+00 a       260     0    11     1    20
  2.5590603236808795E-01 a       261     0    11     1    21
 -7.4324914014339729E+00 a       262     0    11     1    22
 -3.4479146402991684E-01 a       263     0    11     1    23
  1.0165340593032507E+01 a       264     0    11     1    24
  1.7125934849483574E+01 a       265     0    12     1     1
 -1.3302278007525261E+00 a       266     0    12     1     2
  4.8989478886883955E+00 a       267     0    12     1     3
  1.8355150274744418E+01 a       268     0    12     1     4
  1.6695277238631572E+01 a       269     0    12     1     5
  4.4107571157390106E+00 a       270     0    12     1     6
 -1.3522140494863143E+01 a       271     0    12     1     7
  3.4474384681270415E+01 a       272     0    12     1     8
  5.7826039044966249E-01 a       273     0    12     1     9
  1.4137186552394880E+01 a       274     0    12     1    10
  2.2914231052219563E+01 a       275     0    12     1    11
  1.4585802582303366E+01 a       276     0    12     1    12
 -3.0272522644853068E+00 a       277     0    12     1    13
 -7.9549204130622222E+00 a       278     0    12     1    14
 -4.0252649595172416E+00 a       279     0    12     1    15
 -6.4853132979707082E+00 a       280     0    12     1    16
 -9.2739820655194798E+00 a       281     0    12     1    17
 -1.4553934332567179E+01 a       282     0    12     1    18
  3.7501473470293352E+00 a       283     0    12     1    19
 -4.7145807608350285E+00 a       284     0    12     1    20
  1.5612483094807191E+01 a       285     0    12     1    21
  2.1277001771139091E+01 a       286     0    12     1    22
  1.1004443964172740E+01 a       287     0    12     1    23
 -1.1811994197176560E+01 a       288     0    12     1    24
 -5.8395685532363011E+00 a       289     0    13     1     1
 -2.2601766067659157E+00 a       290     0    13     1     2
 -8.1048800330152226E-01 a       291     0    13     1     3
 -3.9439918197364854E+00 a       292     0    13     1     4
 -4.3826776389103594E+00 a       293     0    13     1     5
  6.6774181758543651E+00 a       294     0    13     1     6
  1.9265410459079091E+00 a       295     0    13     1     7
 -5.1578081375764580E+00 a       296     0    13     1     8
 -2.3603678220670665E+00 a       297     0    13     1     9
 -4.6207492392815714E+00 a       298     0    13     1    10
  5.4596099087344818E+00 a       299     0    13     1    11
  7.3029905525640271E-01 a       300     0    13     1    12
  1.5597950681748263E+00 a       301     0    13     1    13
 -1.2407380574230029E+00 a       302     0    13     1    14
 -3.1605296364041138E+00 a       303     0    13     1    15
 -4.8716737231124423E+00 a       304     0    13     1    16
  1.5812432560794467E+00 a       305     0    13     1    17
 -2.4505844692816416E+00 a       306     0    13     1    18
  2.8963623566972369E-01 a       307     0    13     1    19
 -3.7482139277859761E-02 a       308     0    13     1    20
  5.8263702932561250E+00 a       309     0    13     1    21
 -5.5921172287725762E-01 a       310     0    13     1    22
  2.7594593707363257E+00 a       311     0    13     1    23
  2.5824419775056917E+00 a       312     0    13     1    24
  6.4118179691631250E+00 a       313     0    14     1     1
 -1.7980644561300082E+01 a       314     0    14     1     2
 -1.8610532325205192E+01 a       315     0    14     1     3
  7.0353782079939098E-01 a       316     0    14     1     4
 -8.8529345500586860E+00 a       317     0    14     1     5
  1.1085338597429293E+00 a       318     0    14     1     6
  3.4233806072639105E+01 a       319     0    14     1     7
