################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.9745232514179039E+00 a         1     0     1     1     1
 -1.8603763553308341E+00 a         2     0     1     1     2
 -5.7571915246479506E+00 a         3     0     1     1     3
 -1.3291734626659240E+01 a         4     0     1     1     4
 -6.4492488266960013E+00 a         5     0     1     1     5
  9.4270855071540147E+00 a         6     0     1     1     6
 -2.3615821381240192E+00 a         7     0     1     1     7
  3.8525955869110090E-02 a         8     0     1     1     8
 -3.7197491270836873E+00 a         9     0     1     1     9
 -6.8499469974702762E+00 a        10     0     1     1    10
  2.1887842888070860E+01 a        11     0     1     1    11
 -7.5840449898321856E+00 a        12     0     1     1    12
  1.4796122969313684E+01 a        13     0     1     1    13
  7.2213359106919421E+00 a        14     0     1     1    14
 -2.8306776714576121E-01 a        15     0     1     1    15
 -8.4403882527029914E+00 a        16     0     1     1    16
  5.8829424177853200E+00 a        17     0     2     1     1
 -5.1738654520841738E+00 a        18     0     2     1     2
 -5.1872678089558633E-01 a        19     0     2     1     3
 -7.5518539587753413E+00 a        20     0     2     1     4
 -6.1249335891641066E-01 a        21     0     2     1     5
  6.6532120723670318E-01 a        22     0     2     1     6
  8.3628190598659835E-02 a        23     0     2     1     7
  4.8307841966533154E+00 a        24     0     2     1     8
 -1.1858644071427082E+00 a        25     0     2     1     9
 -5.4467102090280950E-01 a        26     0     2     1    10
 -7.9440598754590952E-01 a        27     0     2     1    11
  4.6837442058475469E+00 a        28     0     2     1    12
  9.1158390826178639E+00 a        29     0     2     1    13
 -5.0843118564641241E+00 a        30     0     2     1    14
 -2.6706219566469596E+00 a        31     0     2     1    15
  1.2193423333467512E+01 a        32     0     2     1    16
  8.3618542013676613E+00 a        33     0     3     1     1
 -3.3333820522056929E+00 a        34     0     3     1     2
  3.6469045665427315E+00 a        35     0     3     1     3
  9.3919257183112603E-01 a        36     0     3     1     4
  1.9241093769196016E+00 a        37     0     3     1     5
  1.5777583871073106E+00 a        38     0     3     1     6
 -3.9585432192288099E+00 a        39     0     3     1     7
  1.4384275674105391E+00 a        40     0     3     1     8
  2.6551225518309769E+00 a        41     0     3     1     9
 -4.2689359241395355E+00 a        42     0     3     1    10
 -6.3539276159790592E-01 a        43     0     3     1    11
 -5.3960347903911172E+00 a        44     0     3     1    12
  2.0843654512351315E+00 a        45     0     3     1    13
  8.1558579941393425E+00 a        46     0     3     1    14
 -8.0625749785399081E-01 a        47     0     3     1    15
  5.4933553250726312E+00 a        48     0     3     1    16
  1.1067297057543395E+00 a        49     0     4     1     1
 -2.4315161502772860E+00 a        50     0     4     1     2
  3.4206950986571498E+00 a        51     0     4     1     3
  9.4502034606340377E+00 a        52     0     4     1     4
  7.0851307129535472E+00 a        53     0     4     1     5
 -6.4215948869610164E+00 a        54     0     4     1     6
  4.6526858950556891E+00 a        55     0     4     1     7
  3.5502992524327457E+00 a        56     0     4     1     8
  6.7369767700402257E+00 a        57     0     4     1     9
  5.9545808073752173E+00 a        58     0     4     1    10
 -2.4816978470556322E+01 a        59     0     4     1    11
  7.2724390282165228E+00 a        60     0     4     1    12
 -2.0281824544186559E+01 a        61     0     4     1    13
 -8.9467663776275632E+00 a        62     0     4     1    14
  1.1712527031949750E-02 a        63     0     4     1    15
  1.1092431247418553E+01 a        64     0     4     1    16
 -7.2229047828443473E+00 a        65     0     5     1     1
  4.5262899848557305E+00 a        66     0     5     1     2
 -3.5838457120238520E+00 a        67     0     5     1     3
  9.0993833846035859E+00 a        68     0     5     1     4
  2.7727749364722537E-01 a        69     0     5     1     5
 -3.6947846943885553E-02 a        70     0     5     1     6
  3.6898367036874551E+00 a        71     0     5     1     7
  6.2486836208579710E+00 a        72     0     5     1     8
  5.8345289968003966E-01 a        73     0     5     1     9
  2.8505902908115850E+00 a        74     0     5     1    10
 -1.7734301646710488E-03 a        75     0     5     1    11
 -4.2471045752422061E+00 a        76     0     5     1    12
 -1.1374997274925924E+01 a        77     0     5     1    13
  7.3477295415610469E+00 a        78     0     5     1    14
  4.1743360212781697E+00 a        79     0     5     1    15
 -1.3676322721116364E+01 a        80     0     5     1    16
  2.2000126935635930E-01 a        81     0     6     1     1
  1.1442043036688763E+00 a        82     0     6     1     2
 -3.4221210640807087E-01 a        83     0     6     1     3
 -1.3381822311001319E+00 a        84     0     6     1     4
 -2.0766932090592394E+00 a        85     0     6     1     5
  4.2583276745411958E-01 a        86     0     6     1     6
 -5.1338626075034222E-01 a        87     0     6     1     7
 -2.0110877612869279E-02 a        88     0     6     1     8
 -2.1299255012459928E+00 a        89     0     6     1     9
 -5.8602498835237105E-01 a        90     0     6     1    10
  5.4328751038182190E+00 a        91     0     6     1    11
 -1.3954060311827081E+00 a        92     0     6     1    12
  5.6248499699592722E+00 a        93     0     6     1    13
  2.2929218048812845E+00 a        94     0     6     1    14
 -9.0474847918080803E-02 a        95     0     6     1    15
