################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.3601384896401678E-01 a         1     0     1     1     1
  3.3369963182077023E-01 a         2     0     1     1     2
 -5.7906282378079788E-01 a         3     0     1     1     3
  2.4351605228533391E+00 a         4     0     1     1     4
 -2.3745168027404691E+00 a         5     0     1     1     5
  1.6404170440716190E-01 a         6     0     1     1     6
  3.9957111154892706E+00 a         7     0     1     1     7
  2.0462781753849035E+00 a         8     0     1     1     8
  2.4791181153460440E+00 a         9     0     1     1     9
  1.5261791690653128E+00 a        10     0     1     1    10
 -7.8101465322116792E-01 a        11     0     1     1    11
  4.1177848781488202E-01 a        12     0     1     1    12
  4.4560578807297430E-01 a        13     0     1     1    13
 -2.2743221006878493E+00 a        14     0     1     1    14
 -1.7563592740377105E+00 a        15     0     1     1    15
  2.4145584469283961E+00 a        16     0     1     1    16
  1.7592416584559687E+00 a        17     0     2     1     1
 -3.2236809570658354E+00 a        18     0     2     1     2
 -9.5440632581879326E-01 a        19     0     2     1     3
 -1.7644722099855368E+00 a        20     0     2     1     4
  2.2088176569233315E+00 a        21     0     2     1     5
  9.8927390719749564E-01 a        22     0     2     1     6
  2.5358347126712060E+00 a        23     0     2     1     7
  7.0712882184587955E-01 a        24     0     2     1     8
  1.3519505304899797E+00 a        25     0     2     1     9
  2.8765596151643096E+00 a        26     0     2     1    10
  6.1277460886546575E-01 a        27     0     2     1    11
 -2.2994189920011432E+00 a        28     0     2     1    12
 -3.7420252139128594E+00 a        29     0     2     1    13
  5.7248802214567307E-01 a        30     0     2     1    14
 -2.3374959870845080E+00 a        31     0     2     1    15
 -1.7501345365622298E+00 a        32     0     2     1    16
 -9.3214017152168545E+00 a        33     0     3     1     1
 -1.3866989526604996E+00 a        34     0     3     1     2
  1.8196597301782900E+00 a        35     0     3     1     3
  1.1311103095841307E+01 a        36     0     3     1     4
 -2.3331092224233060E-01 a        37     0     3     1     5
 -1.1201909531415017E+01 a        38     0     3     1     6
  1.1044094858910676E+00 a        39     0     3     1     7
 -9.2630768010080970E+00 a        40     0     3     1     8
 -3.3462640456618296E+00 a        41     0     3     1     9
 -6.1653534891992017E+00 a        42     0     3     1    10
  5.6076762658292245E-01 a        43     0     3     1    11
  5.8610024351851502E+00 a        44     0     3     1    12
  6.4004848826494429E+00 a        45     0     3     1    13
  4.5457156501068408E+00 a        46     0     3     1    14
 -7.5195979166223816E+00 a        47     0     3     1    15
  5.6828002417755286E-01 a        48     0     3     1    16
  1.3300922144302437E+01 a        49     0     4     1     1
  3.1499543866297564E+00 a        50     0     4     1     2
 -2.2678227021991142E+00 a        51     0     4     1     3
 -7.9526003962815892E+00 a        52     0     4     1     4
 -7.2117367308154312E-01 a        53     0     4     1     5
  2.4738893903188810E+01 a        54     0     4     1     6
 -9.9386521054321495E+00 a        55     0     4     1     7
  9.0127516301954973E+00 a        56     0     4     1     8
  1.5790942226415270E+01 a        57     0     4     1     9
  8.7998779250000858E+00 a        58     0     4     1    10
 -6.7057507002327832E-01 a        59     0     4     1    11
 -4.1577980790757767E+00 a        60     0     4     1    12
 -8.1110418129676951E+00 a        61     0     4     1    13
 -3.0162946016480894E+00 a        62     0     4     1    14
 -5.3950519356086291E-01 a        63     0     4     1    15
  6.9666887226055483E+00 a        64     0     4     1    16
  2.1308395687711346E+00 a        65     0     5     1     1
  8.5131119407078085E-02 a        66     0     5     1     2
  1.7591040201934460E+00 a        67     0     5     1     3
 -1.1226187431712757E+00 a        68     0     5     1     4
  6.7336985925132309E-01 a        69     0     5     1     5
 -3.1101603314423232E-01 a        70     0     5     1     6
 -3.8467215070117224E+00 a        71     0     5     1     7
  3.8049457293136840E-01 a        72     0     5     1     8
 -1.8382674735934310E+00 a        73     0     5     1     9
 -4.9624216237337532E-01 a        74     0     5     1    10
  9.5393632565106523E-01 a        75     0     5     1    11
 -8.7325492410994243E-02 a        76     0     5     1    12
  6.4607337624241112E-01 a        77     0     5     1    13
  5.6038901664629093E-01 a        78     0     5     1    14
 -4.3336223678920921E-01 a        79     0     5     1    15
 -9.5587700841680623E-01 a        80     0     5     1    16
  1.0731996741940559E+00 a        81     0     6     1     1
  7.8619261560612874E-01 a        82     0     6     1     2
  1.1910123684419003E+00 a        83     0     6     1     3
  1.1843763950404185E+00 a        84     0     6     1     4
 -1.2566698056276357E+00 a        85     0     6     1     5
 -3.7190582821813545E-01 a        86     0     6     1     6
 -3.1135274074295767E+00 a        87     0     6     1     7
  1.7352741397826954E-01 a        88     0     6     1     8
 -1.9761775040053191E+00 a        89     0     6     1     9
 -1.3195240369148160E+00 a        90     0     6     1    10
  7.0463421870905485E-01 a        91     0     6     1    11
  8.9731137718958909E-01 a        92     0     6     1    12
  2.3070617299509260E+00 a        93     0     6     1    13
 -2.8399922149407142E-01 a        94     0     6     1    14
 -1.5147207037829610E-01 a        95     0     6     1    15
  2.2653152590377661E+00 a        96     0     6     1    16
 -3.8646278089712909E+00 a        97     0     7     1     1
 -6.9502736880599523E+00 a        98     0     7     1     2
 -3.0273482113360850E+00 a        99     0     7     1     3
 -6.0928992001641822E+00 a       100     0     7     1     4
  2.6322920885790819E+00 a       101     0     7     1     5
 -1.8670372908966804E+01 a       102     0     7     1     6
  9.7816790683970289E+00 a       103     0     7     1     7
 -1.1607928042148263E+01 a       104     0     7     1     8
 -1.7447767460502121E+01 a       105     0     7     1     9
  9.6903872354089204E-01 a       106     0     7     1    10
 -1.4460162830149648E-01 a       107     0     7     1    11
 -8.2716379167398735E+00 a       108     0     7     1    12
  3.3733796116039114E+00 a       109     0     7     1    13
 -1.7440764216990794E+00 a       110     0     7     1    14
  1.9480577572909592E+01 a       111     0     7     1    15
 -1.0231813536764919E+01 a       112     0     7     1    16
 -9.8622068817226433E-02 a       113     0     8     1     1
  5.2628176537545359E+00 a       114     0     8     1     2
  3.3523023432170542E+00 a       115     0     8     1     3
  3.9965412418229076E+00 a       116     0     8     1     4
 -2.1857234924975559E+00 a       117     0     8     1     5
  5.5361044974259137E+00 a       118     0     8     1     6
 -3.6054104216949798E+00 a       119     0     8     1     7
  1.0349781084266766E+01 a       120     0     8     1     8
  7.0098524639813622E+00 a       121     0     8     1     9
 -2.9908183937146458E+00 a       122     0     8     1    10
  1.5959354034656519E+00 a       123     0     8     1    11
  7.7617999071258899E+00 a       124     0     8     1    12
 -4.8088117903958394E-01 a       125     0     8     1    13
  8.8656286188298694E-01 a       126     0     8     1    14
 -1.5683189071814116E+01 a       127     0     8     1    15
  5.0741328559538479E+00 a       128     0     8     1    16
  1.8727923048784805E+00 a       129     0     9     1     1
 -4.3395715190272224E+00 a       130     0     9     1     2
  2.5252270875534109E+00 a       131     0     9     1     3
 -3.6614916603555314E+00 a       132     0     9     1     4
  8.5483425517455576E+00 a       133     0     9     1     5
 -7.0087431570242993E+00 a       134     0     9     1     6
 -1.5325890031996499E+00 a       135     0     9     1     7
 -8.6088993708444459E+00 a       136     0     9     1     8
 -2.9940538848490461E+00 a       137     0     9     1     9
 -2.3061136233892405E+00 a       138     0     9     1    10
  1.8794335447706871E+00 a       139     0     9     1    11
  4.4353042147287329E+00 a       140     0     9     1    12
 -1.3022915250271856E+00 a       141     0     9     1    13
  8.9975234963920669E-01 a       142     0     9     1    14
 -2.8456562897401425E+00 a       143     0     9     1    15
 -2.1283014876657296E+00 a       144     0     9     1    16
  2.1617785606478761E+00 a       145     0    10     1     1
 -1.4508025670411456E-01 a       146     0    10     1     2
  2.6034706874993901E-01 a       147     0    10     1     3
 -5.6334926376786436E+00 a       148     0    10     1     4
  1.7017781925758357E-01 a       149     0    10     1     5
 -7.7023970876871521E+00 a       150     0    10     1     6
  7.1283296526540829E-01 a       151     0    10     1     7
  8.0880872842777478E+00 a       152     0    10     1     8
 -2.7307927557194560E+00 a       153     0    10     1     9
  5.4150669858742129E+00 a       154     0    10     1    10
  1.2181751319598397E+00 a       155     0    10     1    11
  2.9338201662391010E+00 a       156     0    10     1    12
  1.7507714878379370E+00 a       157     0    10     1    13
 -5.1986944067360135E+00 a       158     0    10     1    14
 -5.6891150940748014E-01 a       159     0    10     1    15
 -6.7986441576925465E+00 a       160     0    10     1    16
 -1.2738161438778763E+00 a       161     0    11     1     1
 -5.9225910086478279E+00 a       162     0    11     1     2
  8.7328733367691544E+00 a       163     0    11     1     3
 -7.6803544048114691E+00 a       164     0    11     1     4
 -3.7312713529645056E+00 a       165     0    11     1     5
 -1.2591987518675106E+01 a       166     0    11     1     6
  1.1634215128822962E+01 a       167     0    11     1     7
  8.5160154059920696E+00 a       168     0    11     1     8
 -3.5322104317946041E+00 a       169     0    11     1     9
  3.9027690582627432E+00 a       170     0    11     1    10
 -3.3353986024705624E+00 a       171     0    11     1    11
 -4.1850523565020943E+00 a       172     0    11     1    12
 -2.1994823298067137E+00 a       173     0    11     1    13
 -5.4313363035726896E+00 a       174     0    11     1    14
  7.3389092406550676E+00 a       175     0    11     1    15
 -1.6802721135050196E+00 a       176     0    11     1    16
 -2.0121903493588471E+00 a       177     0    12     1     1
  5.4932068133239973E+00 a       178     0    12     1     2
 -1.2526527403160781E+01 a       179     0    12     1     3
  3.9253243442914800E+00 a       180     0    12     1     4
  9.6516982295497318E+00 a       181     0    12     1     5
 -3.7422985403848519E-01 a       182     0    12     1     6
 -9.2972134341808976E-01 a       183     0    12     1     7
 -8.2046977601582078E+00 a       184     0    12     1     8
 -2.0505807096494566E+00 a       185     0    12     1     9
 -4.5022054655887107E+00 a       186     0    12     1    10
 -6.3441436741012849E+00 a       187     0    12     1    11
  3.6335560506823108E+00 a       188     0    12     1    12
  8.0512323327381399E+00 a       189     0    12     1    13
  1.4977719474971845E+01 a       190     0    12     1    14
 -4.1687849735338062E-01 a       191     0    12     1    15
 -1.0317360983222430E+01 a       192     0    12     1    16
  6.4070569316229449E+00 a       193     0    13     1     1
 -1.3437089692904212E+00 a       194     0    13     1     2
 -4.8807036638120200E+00 a       195     0    13     1     3
 -9.3959301871472043E+00 a       196     0    13     1     4
  1.6780028190329010E+00 a       197     0    13     1     5
  5.8576197414903541E-01 a       198     0    13     1     6
  1.9326411334800175E-01 a       199     0    13     1     7
  5.3243475994144829E+00 a       200     0    13     1     8
 -7.0273722251735524E+00 a       201     0    13     1     9
  4.2861623378060054E+00 a       202     0    13     1    10
 -9.2016853399755716E-01 a       203     0    13     1    11
